,PLIN4 (729359)
ACH-000004,-0.2263074422487309
ACH-000005,-0.14336261054276445
ACH-000007,-0.0051325060843887636
ACH-000009,-0.08566493013766863
ACH-000011,-0.045000849202161575
ACH-000012,-0.09221051115618673
ACH-000013,-0.11106854577904517
ACH-000014,0.02147450436293588
ACH-000015,-0.16317221909407487
ACH-000017,-0.13433324018460008
ACH-000018,-0.1283696194432514
ACH-000019,-0.36058959171894295
ACH-000021,-0.16318324025250922
ACH-000022,-0.05717708243037153
ACH-000025,-0.2473819922088136
ACH-000028,-0.20695483287595665
ACH-000030,-0.15339405798085132
ACH-000035,-0.04002702054287395
ACH-000036,-0.13132239669894255
ACH-000037,-0.3296007334527538
ACH-000039,-0.1332438370682283
ACH-000040,-0.1597784617127332
ACH-000041,-0.06544953020739266
ACH-000042,-0.08843982618382344
ACH-000045,-0.2855980067616011
ACH-000047,-0.1639671431344681
ACH-000052,0.04203310112415728
ACH-000053,-0.18855344096839674
ACH-000054,-0.29674593565420065
ACH-000055,0.003840340859146125
ACH-000060,0.00790694287809963
ACH-000067,-0.18741914621563915
ACH-000070,-0.29304674245875484
ACH-000075,-0.17348058522822246
ACH-000078,-0.2934969499329221
ACH-000082,0.002625436632127159
ACH-000085,-0.22195468842727065
ACH-000086,-0.1701930560553199
ACH-000087,-0.031639445769207235
ACH-000092,-0.29974054206594464
ACH-000095,-0.1597364588018687
ACH-000097,-0.0712487897795077
ACH-000098,-0.07671016404839304
ACH-000099,-0.1896524138247712
ACH-000108,-0.1350853019689831
ACH-000113,-0.16512187681736426
ACH-000116,-0.07092041637550947
ACH-000118,0.021952887802595158
ACH-000120,-0.05790131406937288
ACH-000123,-0.11227344314899787
ACH-000127,-0.22808512106413995
ACH-000128,-0.3551793743839267
ACH-000132,-0.13304420424192162
ACH-000133,-0.031352278876809976
ACH-000137,-0.22863261668350066
ACH-000138,-0.09331261860784594
ACH-000142,-0.3523925662778241
ACH-000143,-0.022812795101541796
ACH-000146,-0.07698183113963444
ACH-000148,-0.062284065238026265
ACH-000150,-0.11828072818878076
ACH-000152,-0.045786123158752204
ACH-000153,-0.24849014718255716
ACH-000159,-0.226969873918938
ACH-000160,-0.14722231289766546
ACH-000163,-0.14555789112684253
ACH-000167,-0.19297873069771984
ACH-000168,-0.1971286214942232
ACH-000169,-0.15504799061049926
ACH-000178,-0.02318653066173313
ACH-000183,0.04200555706879621
ACH-000188,-0.2072431609669382
ACH-000189,-0.08409836270933167
ACH-000190,-0.14266679151418196
ACH-000198,-0.05842546720917021
ACH-000203,0.3922745084497696
ACH-000204,-0.0628261863753729
ACH-000206,0.09317852165573436
ACH-000207,-0.10678644547870042
ACH-000208,0.03263674037945899
ACH-000210,-0.27626245549773404
ACH-000211,-0.10258639677766328
ACH-000215,-0.12310858032903747
ACH-000221,-0.058124038939686526
ACH-000222,0.049939525866644664
ACH-000223,-0.05793956531252398
ACH-000226,0.014825336122199238
ACH-000227,-0.24342979999935715
ACH-000228,-0.019337436280389426
ACH-000231,-0.015977274501512685
ACH-000232,-0.12305358258580575
ACH-000233,-0.1320888643520549
ACH-000234,-0.061733801824465785
ACH-000235,-0.057777795490039675
ACH-000237,-0.18873298968281368
ACH-000238,-0.029729436117209827
ACH-000242,-0.17760379356426176
ACH-000243,-0.1935497919074718
ACH-000244,-0.2787698131571679
