,EIF2AK3 (9451)
ACH-000004,-0.07340733509958126
ACH-000005,0.13963577760535162
ACH-000007,-0.009730172124548544
ACH-000009,0.06566560632588897
ACH-000011,-0.04691871385937263
ACH-000012,-0.046886171909762686
ACH-000013,0.07881182541983378
ACH-000014,0.002515001113509081
ACH-000015,0.07703060091317511
ACH-000017,0.043733678554714786
ACH-000018,0.11486215870557667
ACH-000019,-0.009569368182381287
ACH-000021,-0.046132794058305386
ACH-000022,0.06402107625528082
ACH-000025,0.08666702822804151
ACH-000028,0.050159538947263584
ACH-000030,0.09960432140722217
ACH-000035,0.04339981157048587
ACH-000036,0.13609006098849272
ACH-000037,0.09603211525100834
ACH-000039,0.038763221778336666
ACH-000040,0.011471182435891276
ACH-000041,0.06681209912832115
ACH-000042,-0.0191418447755947
ACH-000045,0.12479602862033197
ACH-000047,-0.060321843445135324
ACH-000052,-0.0809327026123449
ACH-000053,0.026699289933466618
ACH-000054,-0.2827886697192671
ACH-000055,0.037366258578342686
ACH-000060,0.03805635739860245
ACH-000067,0.0881259003967905
ACH-000070,-0.062374218508949135
ACH-000075,-0.13912357501905126
ACH-000078,0.1366210106706196
ACH-000082,0.16011870784202673
ACH-000085,0.1766123923283413
ACH-000086,-0.033797428002419784
ACH-000087,0.08088963164636052
ACH-000092,0.1255155364909794
ACH-000095,0.2939767145577701
ACH-000097,0.14050904903679706
ACH-000098,0.07757462601526978
ACH-000099,0.11155580140971796
ACH-000108,0.051721597759629916
ACH-000113,0.08839920220327292
ACH-000116,-0.03775613070420604
ACH-000118,-0.042763977627745184
ACH-000120,0.2336603045835615
ACH-000123,-0.03270684577205122
ACH-000127,0.01840413896429073
ACH-000128,-0.06136403378177448
ACH-000132,0.0939810169890746
ACH-000133,0.3271507473080261
ACH-000137,-0.20933165297545914
ACH-000138,0.05380101088396717
ACH-000142,0.07054144681691385
ACH-000143,0.10137167158584484
ACH-000146,-0.11744567395746702
ACH-000148,-0.00044482777554332684
ACH-000150,0.03091991734799948
ACH-000152,0.28148194462675763
ACH-000153,0.07148107137913179
ACH-000159,-0.012467761630462402
ACH-000160,-0.11341671603258198
ACH-000163,0.4937514194553234
ACH-000167,-0.04482348254630932
ACH-000168,-0.04145361053853636
ACH-000169,0.16500638989631305
ACH-000178,-0.024913540807667004
ACH-000183,0.02147846847296915
ACH-000188,-0.012175824467789462
ACH-000189,0.2129625099360267
ACH-000190,0.14774993741875736
ACH-000198,-0.04453004176771313
ACH-000203,0.17468483579882493
ACH-000204,0.21121401685896848
ACH-000206,-0.113054893045409
ACH-000207,-0.1278203798135951
ACH-000208,-0.3795440964780558
ACH-000210,-0.055253974259379265
ACH-000211,-0.0012912844999288275
ACH-000215,-0.08936845908172644
ACH-000221,-0.11368849840895386
ACH-000222,0.10312206788005968
ACH-000223,0.0725101716646093
ACH-000226,0.06852449065466973
ACH-000227,0.07216860243705002
ACH-000228,-0.15309257558437778
ACH-000231,0.017379295732416488
ACH-000232,0.15782899843983633
ACH-000233,0.039068013106857334
ACH-000234,-0.03329619500517784
ACH-000235,-0.009112605132093093
ACH-000237,0.051127976227719085
ACH-000238,-0.01563377266021151
ACH-000242,0.3057732030191791
ACH-000243,-0.07346252429145861
ACH-000244,0.7318976752734309
ACH-000246,0.007679720249671638
ACH-000248,-0.07373072272075125
ACH-000250,0.024827342788794626
ACH-000251,-0.014690498439784929
ACH-000252,0.1095288554688349
ACH-000253,0.1324190750292845
ACH-000255,0.04872362015825405
ACH-000256,0.21455716654519832
ACH-000257,0.07518488275310131
ACH-000258,0.16613119180820832
ACH-000259,-0.000612795976581008
ACH-000260,0.13856648811922764
ACH-000261,-0.004328490333777701
ACH-000262,-0.18835070614686686
ACH-000263,-0.11023158029945866
ACH-000264,0.005711358849732633
ACH-000265,-0.07303142175160297
ACH-000266,-0.01708281409485271
ACH-000272,-0.08173397972314747
ACH-000274,0.02934736002574606
ACH-000277,0.03134572911471304
ACH-000278,0.2393457639242612
ACH-000279,0.09200321334811952
ACH-000280,0.13090820383809024
ACH-000281,0.2472195827591868
ACH-000288,0.05261548331990788
ACH-000291,0.08335826802045995
ACH-000293,-0.21268495884327576
ACH-000294,-0.05529123624137786
ACH-000295,-0.004309083867509833
ACH-000296,0.1567598582251493
ACH-000302,0.03271079242890743
ACH-000304,-0.30840115453252664
ACH-000307,-0.1563884158608678
ACH-000308,0.010008590192777564
ACH-000310,0.127439739312138
ACH-000311,-0.019041394237248675
ACH-000312,0.023537247506897792
ACH-000315,-0.10726162857597718
ACH-000316,-0.10861910398337786
ACH-000317,0.008733691918905656
ACH-000318,0.16231442475779448
ACH-000319,-0.11019572383506644
ACH-000320,0.04012084557410277
ACH-000322,0.1074508202015004
ACH-000323,0.01002493162002042
ACH-000324,-0.04694625955221092
ACH-000329,-0.05062866969569425
ACH-000330,-0.1211292572583569
ACH-000331,0.16431212780992674
ACH-000332,-0.010104428940924956
ACH-000334,0.044568935943303585
ACH-000335,-0.0352002420473302
ACH-000336,-0.2446121844905324
ACH-000337,0.1489165792022754
ACH-000338,-0.013306299920857242
ACH-000339,0.10949101299840724
ACH-000341,-0.15628308634753546
ACH-000348,-0.1224191802766366
ACH-000350,0.18149368471200086
ACH-000352,-0.015333089720400563
ACH-000356,0.06281594093813589
ACH-000361,-0.045245021820246964
ACH-000362,-0.07166958905021066
ACH-000363,-0.7958983358881413
ACH-000364,-0.02515665311967942
ACH-000365,-0.018925781865663717
ACH-000366,-0.014770319633982966
ACH-000368,0.3772576971032098
ACH-000374,0.07320971487954579
ACH-000375,-0.025899152923102242
ACH-000376,0.0007573156442572317
ACH-000381,-0.05240800271473932
ACH-000383,0.023246448075656616
ACH-000387,0.05013200841492268
ACH-000389,0.16899191880627426
ACH-000390,-0.09434330368168332
ACH-000393,0.014954770703114368
ACH-000395,0.008324998463805
ACH-000396,-0.11483473096609224
ACH-000397,-0.05650432974923227
ACH-000401,-0.013746170375717988
ACH-000402,-0.6307286352854244
ACH-000403,0.057683858075227086
ACH-000404,0.02896500038741876
ACH-000406,-0.014967377466770768
ACH-000407,0.0372875327126482
ACH-000408,-0.14710933792036182
ACH-000410,0.41463255579742697
ACH-000411,-0.004754002675177413
ACH-000414,0.01875814606629278
ACH-000415,0.024339500092895046
ACH-000416,0.05041290854783893
ACH-000420,-0.10299655571626667
ACH-000421,0.06282336660472053
ACH-000424,0.03639235863592878
ACH-000425,0.006299398389664438
ACH-000426,0.5595274942625101
