,NUCKS1 (64710)
ACH-000004,-0.09021563144304008
ACH-000005,-0.0031951660636918393
ACH-000007,-0.0634031622954412
ACH-000009,0.11682996266924618
ACH-000011,0.0750468459842124
ACH-000012,0.01966226444698236
ACH-000013,0.008702368425271435
ACH-000014,-0.13811469423364578
ACH-000015,0.19552215739666925
ACH-000017,0.15772147646308568
ACH-000018,-0.11977497998444656
ACH-000019,0.0312767566930954
ACH-000021,0.050829522868005995
ACH-000022,0.05483839594870114
ACH-000025,0.04478475367923679
ACH-000028,0.031902751882589946
ACH-000030,0.01490224588665756
ACH-000035,0.10493609400104482
ACH-000036,0.2675603976532092
ACH-000037,-0.06785949906764975
ACH-000039,0.02893162733935995
ACH-000040,0.016460329221119032
ACH-000041,-0.05426407917274211
ACH-000042,0.033470414864377906
ACH-000045,-0.1062501835490468
ACH-000047,-0.04366955943280662
ACH-000052,0.09596812708911442
ACH-000053,-0.0985048750113098
ACH-000054,-0.01623796505498695
ACH-000055,-0.08331399897167592
ACH-000060,0.0919401747861359
ACH-000067,-0.047565873799756415
ACH-000070,0.19944126651806826
ACH-000075,-0.04045569195990841
ACH-000078,0.04930637110289357
ACH-000082,0.047580320662306684
ACH-000085,-0.3362624497401777
ACH-000086,-0.038205983232538696
ACH-000087,0.03950690719639244
ACH-000092,-0.00020599671004771129
ACH-000095,0.07808201631528226
ACH-000097,0.010144724112464157
ACH-000098,0.14687992953896867
ACH-000099,0.10212797203735932
ACH-000108,0.1462345603827488
ACH-000113,0.3445437777887479
ACH-000116,0.11571975934275765
ACH-000118,0.1941269862621459
ACH-000120,0.12008231794603301
ACH-000123,0.2071452500641326
ACH-000127,0.03177607142117971
ACH-000128,0.013713410489672872
ACH-000132,-0.0057993278095060255
ACH-000133,0.05302489622294325
ACH-000137,0.09034526056569203
ACH-000138,0.07919707720224439
ACH-000142,0.017588649474963188
ACH-000143,0.2542319226177106
ACH-000146,0.044144137516991394
ACH-000148,0.050943257459014055
ACH-000150,0.1902865885585916
ACH-000152,0.06975639365692919
ACH-000153,-0.09334660667764956
ACH-000159,0.0049590093435866655
ACH-000160,-0.0034941178939581967
ACH-000163,-0.044876406469944716
ACH-000167,0.10359655052541313
ACH-000168,0.013796317297794129
ACH-000169,0.1187862410823884
ACH-000178,-0.002330782253927577
ACH-000183,-0.0221103725363611
ACH-000188,-0.022613613471735846
ACH-000189,-0.007328547245177734
ACH-000190,-0.06337430959236437
ACH-000198,0.021394235984944974
ACH-000203,-0.2055482257118231
ACH-000204,-0.3416969360375093
ACH-000206,-0.06945674738271103
ACH-000207,-0.044228613571569333
ACH-000208,0.062138421291186574
ACH-000210,-0.08569935677264261
ACH-000211,0.08060911896772721
ACH-000215,-0.022690148373726876
ACH-000221,0.1561093917035611
ACH-000222,0.24819531678314866
ACH-000223,0.0758499999966321
ACH-000226,-0.25189498776729
ACH-000227,0.06454916303306983
ACH-000228,-0.19287184730763932
ACH-000231,0.037568597662460027
ACH-000232,0.011305391062834036
ACH-000233,-0.02683326000543908
ACH-000234,-0.10497408428529442
ACH-000235,-0.019245722774581926
ACH-000237,0.04058430395418887
ACH-000238,0.0908659033058936
ACH-000242,0.0791669050816529
ACH-000243,0.06079621008568361
ACH-000244,0.25976012446915353
ACH-000246,-0.0482787289837256
ACH-000248,-0.043076409794609465
ACH-000250,-0.04848748279654919
ACH-000251,-0.04258109058522542
ACH-000252,0.15940815575973286
ACH-000253,-0.17174183810729104
ACH-000255,-0.00240669985390197
ACH-000256,-0.0157861866158197
ACH-000257,0.1302713175845165
ACH-000258,0.11595888839434665
ACH-000259,-0.025814347877288903
ACH-000260,-0.019403014167477386
ACH-000261,0.11607402623883185
ACH-000262,-0.03570480424604162
ACH-000263,0.05146310202591163
ACH-000264,0.0293426989435508
ACH-000265,0.1277045067900455
ACH-000266,-0.014825142302008074
ACH-000272,-0.04293859479659215
ACH-000274,0.03150130912625678
ACH-000277,-0.09638434491097037
ACH-000278,0.10731401198043056
ACH-000279,0.04437794830892633
ACH-000280,0.058449784232733726
ACH-000281,-0.03608686831804744
ACH-000288,0.08113666181111788
ACH-000291,-0.04005641525334985
ACH-000293,0.07692415696619992
ACH-000294,0.15959651812053754
ACH-000295,0.019673577708470603
ACH-000296,-0.1060097692736726
ACH-000302,0.05995125399565615
ACH-000304,-0.12094308264058938
ACH-000307,-0.11978015700422348
ACH-000308,0.07141589653291404
ACH-000310,-0.04342410742686583
ACH-000311,0.02767602743953523
ACH-000312,-0.07531352683691596
ACH-000315,0.050706346833014386
ACH-000316,0.039713324168354366
ACH-000317,-0.04830913722615416
ACH-000318,0.1253143177705355
ACH-000319,-0.08118502707811051
ACH-000320,0.0337706109743642
ACH-000322,0.059836539276430976
ACH-000323,0.06485046094682026
ACH-000324,-0.01727030756000864
ACH-000329,0.04919172202616479
ACH-000330,0.08101608694678125
ACH-000331,0.10999012545344064
ACH-000332,-0.06122894611942836
ACH-000334,0.07848579523386104
ACH-000335,-0.09274953754845812
ACH-000336,0.038527973459156366
ACH-000337,0.09234068549099148
ACH-000338,0.34447628919235834
ACH-000339,0.027836437309323663
ACH-000341,0.17437301276453776
ACH-000348,0.1812771834438336
ACH-000350,0.03987035429726465
ACH-000352,0.011043998475057278
ACH-000356,0.20046205755367807
ACH-000361,0.06233790742714805
ACH-000362,0.018702222151482227
ACH-000363,-0.012898525747953523
ACH-000364,0.20424063301226755
ACH-000365,0.06858812166861307
ACH-000366,0.06672413379395048
ACH-000368,0.2987699663973337
ACH-000374,-0.16998832553192844
ACH-000375,-0.036589966719334635
ACH-000376,0.026703126111225464
ACH-000381,-0.04012573643915456
ACH-000383,0.016158635740723834
ACH-000387,0.021148397134312245
ACH-000389,0.07049304744749546
ACH-000390,-0.03366664711628838
ACH-000393,0.035415667151898964
ACH-000395,-0.08497076874798969
ACH-000396,0.08239931600690455
ACH-000397,0.15994378024831798
ACH-000401,0.10604081585721166
ACH-000402,-0.2703706272080444
ACH-000403,0.0010828128750643537
