,FAM86A (196483)
ACH-000004,-0.8630270774447861
ACH-000005,-0.3804800986155684
ACH-000007,-0.5067466598178937
ACH-000009,-0.4535624386785275
ACH-000011,-0.7061497955802585
ACH-000012,-0.5667927137191829
ACH-000013,-0.7443288015742037
ACH-000014,-0.7111691242195011
ACH-000015,-0.755212149975427
ACH-000017,-0.7981307427899947
ACH-000018,-0.6473330230477906
ACH-000019,-0.4890740371853516
ACH-000021,-0.6504327281938375
ACH-000022,-0.7253858855359815
ACH-000025,-0.6943097822490435
ACH-000028,-0.4721118705939783
ACH-000030,-0.6430665818340826
ACH-000035,-0.5232544983318405
ACH-000036,-0.6679510524114316
ACH-000037,-0.4532562810565893
ACH-000039,-0.6778140625808634
ACH-000040,-0.5066413428070233
ACH-000041,-0.7509247849752357
ACH-000042,-0.8470231852334871
ACH-000045,-0.7741739763000307
ACH-000047,-0.6889604047081402
ACH-000052,-0.786694146904039
ACH-000053,-0.4776984336665422
ACH-000054,-0.4925559647430035
ACH-000055,-0.7409458662006861
ACH-000060,-0.7358427497297837
ACH-000067,-0.5801774190593594
ACH-000070,-0.7856262777856651
ACH-000075,-0.6593491637488937
ACH-000078,-0.5822009948569286
ACH-000082,-0.5645984103055554
ACH-000085,-0.8421341300123371
ACH-000086,-0.4725368724165238
ACH-000087,-0.4949318468362551
ACH-000092,-0.5138973141378081
ACH-000095,-0.5674778730148989
ACH-000097,-0.7169492728212226
ACH-000098,-0.5407973365350168
ACH-000099,-0.4686502377025818
ACH-000108,-0.5878810705055337
ACH-000113,-0.6546181930832863
ACH-000116,-0.7233980791025737
ACH-000118,-0.7164278697685752
ACH-000120,-0.4666968364168344
ACH-000123,-0.6305973081579633
ACH-000127,-0.6746278553360294
ACH-000128,-0.6775410949547194
ACH-000132,-0.6119406287762055
ACH-000133,-0.5821657693160882
ACH-000137,-0.40474318199702203
ACH-000138,-0.7691030324696052
ACH-000142,-0.6740475958115093
ACH-000143,-0.7258165824090654
ACH-000146,-0.42526341019576863
ACH-000148,-0.6533145697696884
ACH-000150,-0.7950027258320868
ACH-000152,-0.4748125030266249
ACH-000153,-0.5828703202829518
ACH-000159,-0.55016985079864
ACH-000160,-0.6510035104101779
ACH-000163,-0.6196449705531695
ACH-000167,-1.1493792045164783
ACH-000168,-0.7836690769938836
ACH-000169,-0.5437141365314851
ACH-000178,-0.7158842697524215
ACH-000183,-0.7711876159705211
ACH-000188,-0.4816439464490419
ACH-000189,-0.8142829243946179
ACH-000190,-0.6902939901315304
ACH-000198,-0.7181464917691094
ACH-000203,-0.3681653734409613
ACH-000204,-0.632535253340441
ACH-000206,-0.8117193158418122
ACH-000207,-0.6749526725621136
ACH-000208,-0.7059086171586425
ACH-000210,-0.4815191963322249
ACH-000211,-0.6155189522406104
ACH-000215,-0.6682298257310904
ACH-000221,-0.8276527964079758
ACH-000222,-0.6933056322738851
ACH-000223,-0.7119511264747608
ACH-000226,-0.5612772581230512
ACH-000227,-0.719270295867376
ACH-000228,-0.7103544078277576
ACH-000231,-0.641441746420614
ACH-000232,-0.6292918586188423
ACH-000233,-0.7163994948490163
ACH-000234,-0.8174482082541821
ACH-000235,-0.6468052426134397
ACH-000237,-0.6651049920936535
ACH-000238,-0.6650079673267933
ACH-000242,-0.8894956218454872
ACH-000243,-0.6931631858546514
ACH-000244,-0.7433266377493577
ACH-000246,-0.6982943170569441
ACH-000248,-0.6697909162959177
ACH-000250,-0.6401232934230414
ACH-000251,-0.3532956902109947
ACH-000252,-0.7675817040162497
ACH-000253,-0.6585015956201279
ACH-000255,-0.5056119137403023
ACH-000256,-0.7329009500906655
ACH-000257,-0.6126808203504921
ACH-000258,-0.5971849783712132
ACH-000259,-0.7483700215682159
ACH-000260,-0.5580219198021028
ACH-000261,-0.7762253490589325
ACH-000262,-0.4826421571243153
ACH-000263,-0.8657777680605921
ACH-000264,-0.5944668298939592
ACH-000265,-0.8036326169385383
ACH-000266,-0.675397589967109
ACH-000272,-0.6409902325992242
ACH-000274,-0.7293252203805187
ACH-000277,-0.6440082009070841
ACH-000278,-0.7329723562274529
ACH-000279,-0.6719818101951514
ACH-000280,-0.7002037524784632
