,TRMT2A (27037)
ACH-000364,-0.19677833543837905
ACH-000365,-0.12522729762327248
ACH-000366,-0.14882723851927732
ACH-000368,-0.1866398359087914
ACH-000374,-0.007977090020435309
ACH-000375,-0.11398038128088275
ACH-000376,-0.14338842303122215
ACH-000381,-0.14562000196099587
ACH-000383,-0.05459996660480725
ACH-000387,-0.07555151160332751
ACH-000389,-0.010276241716963909
ACH-000390,-0.005868515384490035
ACH-000393,-0.14298870310907422
ACH-000395,-0.07651893117782196
ACH-000396,-0.3257459671236572
ACH-000397,-0.0722029983950182
ACH-000401,-0.03369372051350747
ACH-000402,-0.24561009476052914
ACH-000403,-0.20846729564641125
ACH-000404,-0.3958069784959949
ACH-000406,-0.07802562260723833
ACH-000407,-0.10291439003285624
ACH-000408,-0.3864960667794322
ACH-000410,-0.03912460134052605
ACH-000411,-0.06791017810189275
ACH-000414,-0.20402320157153692
ACH-000415,-0.10676061121127978
ACH-000416,-0.12231016793333616
ACH-000420,-0.21920964869331128
ACH-000421,-0.2717416462503706
ACH-000424,-0.2258176013315404
ACH-000425,-0.20134884154696173
ACH-000426,-0.053457326852411516
ACH-000427,-0.08762557899639235
ACH-000433,-0.1933488849350045
ACH-000435,-0.1387356441180536
ACH-000436,0.08974871044817269
ACH-000444,-0.01915313265102576
ACH-000445,-0.22362756213573226
ACH-000448,-0.058179567141087414
ACH-000450,0.0196581199788839
ACH-000452,-0.07143208411164333
ACH-000454,-0.18283362397205413
ACH-000458,-0.2687102827068446
ACH-000459,-0.05292338571508561
ACH-000460,-0.00678052692377825
ACH-000461,-0.2299215274969481
ACH-000463,-0.06495123629037815
ACH-000464,-0.1376679411722894
ACH-000466,-0.14219268463815493
ACH-000467,-0.15832777201574352
ACH-000468,-0.16697527251254446
ACH-000469,-0.1599420358779052
ACH-000470,-0.18475466821635492
ACH-000471,-0.07275790865465252
ACH-000472,-0.11867716977662612
ACH-000473,-0.06309239501733817
ACH-000475,-0.1441348334130996
ACH-000476,-0.09503240659142476
ACH-000477,-0.06451494855681747
ACH-000479,0.008902725751593807
ACH-000480,-0.2543066177862939
ACH-000481,-0.04533267171767185
ACH-000483,-0.5089928151961768
ACH-000484,0.14538824522772786
ACH-000485,0.031111809303457333
ACH-000486,-0.146248369220084
ACH-000487,-0.01897122016338719
ACH-000488,-0.07170586547168968
ACH-000490,-0.17189941415123866
ACH-000491,-0.011037524728299487
ACH-000495,-0.07795316774984938
ACH-000496,-0.02021105590950222
ACH-000499,-0.23769843988893025
ACH-000500,-0.026127441725053588
ACH-000502,-0.15796360853570698
ACH-000503,0.17128330099457822
ACH-000505,-0.1321206469050925
ACH-000507,-0.06491122164316639
ACH-000510,-0.03926741170569895
ACH-000511,-0.14071299238841564
ACH-000512,0.10571531302174594
ACH-000516,-0.2739730727662938
ACH-000517,-0.2465411325600181
ACH-000518,-0.11095884524151478
ACH-000520,-0.009461412983331034
ACH-000521,-0.10277792924223114
ACH-000522,0.04092125068759864
ACH-000524,-0.14962234811999373
ACH-000527,-0.0027303463797438035
ACH-000528,-0.10829314671535063
ACH-000537,-0.03409625461528696
ACH-000541,0.0970731492239814
ACH-000542,-0.13230153389009947
ACH-000544,-0.132101029158404
ACH-000545,0.038865807361753865
ACH-000547,-0.038791059378106785
ACH-000548,0.05708035536692881
ACH-000549,-0.01935178669806277
ACH-000550,-0.18296697398806824
ACH-000552,-0.06429818611941951
ACH-000556,0.03341233884170301
ACH-000557,-0.007685174188028583
ACH-000569,-0.1451823661083375
ACH-000570,-0.3643394885189361
ACH-000571,-0.15299210864078935
ACH-000573,-0.0933980399671734
ACH-000576,-0.09738613949138432
ACH-000579,-0.07539705029648867
ACH-000580,-0.11059161619696643
ACH-000584,-0.053146946336512096
ACH-000585,-0.07004076352016078
ACH-000588,-0.038253302870308335
ACH-000589,-0.07140781114144182
ACH-000591,-0.2938601651031295
ACH-000593,-0.21843174315464056
ACH-000600,0.02362645522339332
ACH-000601,-0.1586088239588712
ACH-000605,-0.08156642145930391
ACH-000606,-0.18317056208113253
ACH-000608,-0.12556678598957424
ACH-000614,-0.03342452218347613
ACH-000616,-0.12448750783435668
ACH-000618,-0.1510250991861461
ACH-000619,-0.09341353151977733
ACH-000620,0.04298320996838275
ACH-000621,-0.2046567060161892
ACH-000622,-0.14623876817405518
ACH-000623,-0.3496353400134133
ACH-000624,-0.06718003800803185
ACH-000627,-0.15574507560200196
ACH-000630,-0.12669185586425138
ACH-000631,-0.010918628021143595
ACH-000632,-0.1780345164087566
ACH-000633,-0.2441241558553353
ACH-000637,-0.025980954529552455
ACH-000638,-0.08111982783604914
ACH-000646,0.031123364089000956
ACH-000647,-0.15705686290347248
ACH-000648,-0.02206324774349533
ACH-000649,-0.008320141985182227
ACH-000651,-0.15239634035717695
ACH-000652,-0.051887951341777115
ACH-000653,0.123597039511593
ACH-000657,-0.10311821924558487
ACH-000658,0.17530301341588728
ACH-000661,0.17436405481270273
ACH-000662,-0.08099653999308391
ACH-000663,-0.04751047683778797
ACH-000665,-0.17799927379968467
ACH-000671,-0.0789730592476628
ACH-000672,-0.27260116848524063
ACH-000673,-0.1521484341969567
ACH-000676,-0.011754090778102223
ACH-000677,-0.1807721494341048
ACH-000681,0.004539376010745335
ACH-000683,-0.13894167040433025
ACH-000684,0.14945251502034515
ACH-000688,-0.17490658594181202
ACH-000693,-0.0019395350091998519
ACH-000694,-0.16935834839878094
ACH-000695,-0.13065856371364154
ACH-000696,-0.11571797109135915
ACH-000697,-0.26245934549129396
ACH-000699,0.04350023757064653
ACH-000701,-0.06904827171066857
ACH-000706,-0.2565380780236312
ACH-000711,-0.16446185865463187
ACH-000713,0.07487986379768573
ACH-000714,-0.03842856562397932
ACH-000718,-0.13553456513508438
ACH-000720,-0.1717321138756745
ACH-000721,-0.20144327042091476
ACH-000724,-0.06582869977354594
ACH-000725,-0.1787119933067549
ACH-000732,-0.2442260087643261
ACH-000734,-0.016128612747508233
ACH-000735,-0.3456831601081797
ACH-000736,0.05506185869935898
ACH-000738,-0.08971899554944958
ACH-000746,0.053052207852362136
ACH-000747,-0.09594479738916872
ACH-000748,-0.2121150113315623
ACH-000753,-0.09783294374896058
ACH-000756,0.051674199098162434
ACH-000757,-0.10323482038276273
ACH-000758,-0.1541662882528297
ACH-000760,-0.09078309654635673
ACH-000762,-0.07937724379393575
ACH-000763,-0.14166873188884554
ACH-000764,0.03209215517925994
ACH-000765,-0.000838728033159657
ACH-000766,-0.0368729246257838
ACH-000767,-0.21197924219511452
ACH-000768,-0.11377439858525032
ACH-000769,-0.16170002742190395
ACH-000770,-0.11766972564000082
ACH-000771,-0.09559119315817637
ACH-000773,0.09389426430958993
ACH-000776,-0.10143071519977244
ACH-000777,-0.14031265156978406
ACH-000778,-0.3067532813967028
ACH-000781,-0.11073272061621324
ACH-000782,-0.06254415694309698
ACH-000783,-0.050147512437658116
ACH-000784,-0.07475202792362855
ACH-000785,-0.017839710236721446
ACH-000787,-0.1540034190555703
ACH-000788,-0.1428528182056985
ACH-000791,-0.1850476820471634
ACH-000792,0.0017083409807922328
ACH-000794,-0.05229568328059235
ACH-000796,0.060666238663777995
ACH-000798,-0.23418516092541275
ACH-000799,-0.2310436132053275
ACH-000800,-0.18994332867938787
ACH-000802,-0.04467610728687888
ACH-000804,0.030218982634009583
ACH-000805,-0.2886171060848456
ACH-000809,-0.24890904094361185
ACH-000810,0.1143419526175525
ACH-000811,-0.18516322546044925
ACH-000817,-0.0776363996372433
ACH-000819,-0.09223539884379317
ACH-000820,-0.1794952069290752
ACH-000821,0.026962273562481282
ACH-000822,0.024701429847389413
ACH-000823,-0.03665408679824368
ACH-000824,-0.09748560827792957
ACH-000827,-0.005511393698510389
ACH-000829,0.0010309000817721355
ACH-000831,-0.19422887795422206
ACH-000832,-0.048509068437986885
ACH-000833,-0.06931074285903611
ACH-000834,-0.06684426265059379
ACH-000835,-0.00901503222614476
ACH-000836,-0.3566903890901133
ACH-000837,-0.164880341989021
ACH-000838,-0.08179894045684477
ACH-000839,-0.14442521146026835
ACH-000840,-0.08623059767146893
ACH-000841,-0.058358775220225326
ACH-000843,-0.018417716974094174
ACH-000846,-0.1150976531970095
ACH-000847,-0.0071988490498136595
ACH-000848,0.01578848270236658
ACH-000849,0.05593028880851855
ACH-000851,0.03764229307983102
ACH-000855,-0.060376030438290776
ACH-000856,-0.08298185739717172
ACH-000858,-0.048580279424319986
ACH-000859,0.030422078164262182
ACH-000861,-0.1294864168221592
ACH-000862,-0.032141349531582465
ACH-000865,-0.15537549277604873
ACH-000866,-0.10737652388168256
ACH-000867,-0.08597722474132699
ACH-000869,0.01525705671836956
ACH-000872,-0.368754246276766
ACH-000873,-0.06868814043113856
ACH-000876,-0.007487387208910011
ACH-000878,0.0422249121556966
ACH-000880,-0.19562507792461234
ACH-000881,-0.14402395722151182
ACH-000882,0.1096439754278585
ACH-000884,-0.19705004678334775
ACH-000885,-0.08828861183545256
ACH-000887,-0.2927963829105311
ACH-000889,-0.04965820235726938
ACH-000896,-0.0899664368978274
ACH-000898,-0.08657499420797961
ACH-000900,-0.2212203027257653
ACH-000901,-0.2027501970171116
ACH-000905,-0.05447218217519323
ACH-000906,-0.0479530444443714
ACH-000907,-0.18405747784619056
ACH-000910,-0.04256617481376716
ACH-000911,-0.1855180909629844
ACH-000912,-0.11778427856898177
ACH-000913,-0.2741731863232412
ACH-000915,0.010891129441140663
ACH-000916,-0.3664306732036223
ACH-000917,0.012961627664101923
ACH-000920,0.05595354177471856
ACH-000921,-0.0928115742425415
ACH-000924,-0.003497292525870741
ACH-000926,-0.07274024860464846
ACH-000928,-0.03323793745444461
ACH-000929,0.021224174288991118
ACH-000932,-0.08049946063960414
ACH-000935,-0.1759560956027311
ACH-000936,-0.07646903992468672
ACH-000937,-0.0989866006198818
ACH-000938,0.014436634058300897
ACH-000939,-0.19963284344694499
ACH-000941,-0.0770917402192822
ACH-000943,-0.1892250452771845
ACH-000946,-0.12411028636274775
ACH-000947,0.04698629187267001
ACH-000948,0.01718968749648104
ACH-000950,-0.07533575455055602
ACH-000953,-0.023770960463618245
ACH-000954,-0.2496615815421643
ACH-000957,0.10386226055427812
ACH-000958,-0.2419395983094563
ACH-000960,0.03693300873718201
ACH-000963,-0.0988700500449648
ACH-000968,-0.07457137643238337
ACH-000969,-0.07413207326450627
ACH-000972,-0.19282765872748814
ACH-000973,-0.07085395637317632
ACH-000974,-0.125659928342626
ACH-000978,-0.07400220723430605
ACH-000984,-0.02001776511780953
ACH-000986,-0.1395525939758983
ACH-000988,-0.10169877810726498
ACH-000993,-0.05003066403991362
ACH-000994,-0.002381635158350791
ACH-000996,-0.105701870843805
ACH-001001,-0.21577815002993647
ACH-001020,-0.1884335587853053
ACH-001028,-0.09715879338969484
ACH-001031,-0.19562169133026008
ACH-001038,-0.0799327215452868
ACH-001048,-0.2229810093875371
ACH-001050,-0.11550567743249635
ACH-001053,-0.2104673562186281
ACH-001054,-0.0003123194200239989
ACH-001061,-0.5703366169340591
ACH-001067,-0.2640957999021412
ACH-001075,-0.16786125649771735
ACH-001096,-0.2555364144628876
ACH-001111,-0.26119377770665725
ACH-001119,-0.0868273083713013
ACH-001128,-0.06289785478876246
ACH-001134,-0.005482413540675336
ACH-001151,-0.114469015187997
ACH-001163,-0.12770202428068542
ACH-001164,0.0015976591767629768
ACH-001183,-0.14333332815478814
ACH-001192,-0.04339801609332554
ACH-001193,0.2057584291709812
ACH-001196,-0.4071360166206733
ACH-001197,-0.2101408060495412
ACH-001205,0.018027375399012727
ACH-001211,-0.17776275805855074
ACH-001212,-0.5038512242155129
ACH-001228,-0.023039206639376524
ACH-001232,-0.05139890796285252
ACH-001239,-0.07107881029974361
ACH-001270,-0.21984115771071785
ACH-001274,-0.21129927267146845
ACH-001275,-0.05914032965682176
ACH-001277,-0.17018514914778565
ACH-001278,-0.17290751954698294
ACH-001280,-0.461647182788801
ACH-001283,0.098245545519007
ACH-001289,-0.08399584515249216
ACH-001300,-0.06502751033605089
ACH-001301,-0.07013476885365548
ACH-001302,0.27767847816157504
ACH-001306,-0.1384532966265306
ACH-001318,0.03686666531027533
ACH-001322,-0.05052316537986589
ACH-001328,-0.041646207713210565
ACH-001332,-0.4632700944651632
ACH-001336,-0.06362171565858375
ACH-001346,-0.15610529258178524
ACH-001353,-0.06478160060872233
ACH-001354,-0.15362283739915295
ACH-001367,-0.17824236089144058
ACH-001368,-0.08011141363810291
ACH-001374,-0.4573037588935298
ACH-001377,-0.06581789619554185
ACH-001380,-0.0936707620563916
ACH-001391,-0.08066152480009775
ACH-001408,0.0564534689080191
ACH-001430,0.050005457715058835
ACH-001431,-0.08287646591674028
ACH-001450,-0.07015812627508661
ACH-001496,-0.03445187097011991
ACH-001500,-0.05359479664501303
ACH-001523,-0.054968493425564084
ACH-001532,-0.1024572801235724
ACH-001550,-0.19596364810841232
ACH-001552,-0.032244683902930164
ACH-001554,-0.05850212496197055
ACH-001654,-0.15664053934659755
ACH-001735,-0.11760580826200474
ACH-001736,-0.02836258610772381
ACH-001737,0.12975299845246646
ACH-001740,-0.18040399451929454
ACH-001745,0.03886572090361267
ACH-001765,-0.2124658608398992
