,NPHS2 (7827)
ACH-000004,-0.037335751513646105
ACH-000005,0.243060342957741
ACH-000007,-0.16922798576337306
ACH-000009,-0.14985598857386728
ACH-000011,-0.04717715115342511
ACH-000012,-0.20001662381535387
ACH-000013,-0.05888042038387783
ACH-000014,-0.16713325303539014
ACH-000015,0.007227862368609298
ACH-000017,0.10338616919684304
ACH-000018,-0.0017584211968586518
ACH-000019,-0.18026687475132835
ACH-000021,-0.10927848520337848
ACH-000022,-0.11336543671064693
ACH-000025,-0.16295331826249165
ACH-000028,-0.07261488100927542
ACH-000030,-0.019563689824217603
ACH-000035,-0.1668664129286994
ACH-000036,-0.018442575765446945
ACH-000037,-0.2065471900739529
ACH-000039,-0.20563375934001368
ACH-000040,0.038555876513369836
ACH-000041,-0.0068276684871554005
ACH-000042,-0.06939820180407068
ACH-000045,-0.021346632381314876
ACH-000047,0.05571892355885458
ACH-000052,-0.07238007503845335
ACH-000053,-0.06139110645324405
ACH-000054,-0.04078148717916227
ACH-000055,-0.13946222231853958
ACH-000060,0.1920340568562774
ACH-000067,-0.004019247095501947
ACH-000070,-0.0613822854779127
ACH-000075,-0.028358668917813662
ACH-000078,0.11384929889709937
ACH-000082,0.03230395374846856
ACH-000085,-0.06401720816507184
ACH-000086,-0.22670923400563725
ACH-000087,-0.007699375747159595
ACH-000092,-0.09625932968810198
ACH-000095,-0.09078902417728826
ACH-000097,-0.026524259372134703
ACH-000098,-0.011424966481539834
ACH-000099,-0.02588777682702893
ACH-000108,0.12090723667194507
ACH-000113,-0.0986836480869746
ACH-000116,-0.05514550830498583
ACH-000118,0.023519877834759555
ACH-000120,-0.07405492820512936
ACH-000123,-0.11864041417782945
ACH-000127,-0.14257904158987414
ACH-000128,0.0791999757927313
ACH-000132,-0.14124482237635988
ACH-000133,-0.150173583198603
ACH-000137,-0.04148276187952404
ACH-000138,-0.08438794115510131
ACH-000142,-0.14353745154247438
ACH-000143,-0.20675673616139106
ACH-000146,-0.1269967240248329
ACH-000148,-0.2257106368030388
ACH-000150,-0.001990054502698076
ACH-000152,-0.1753608016119801
ACH-000153,-0.10843605963272693
ACH-000159,-0.11965569347148815
ACH-000160,-0.006981007640846062
ACH-000163,-0.06702245902410878
ACH-000167,-0.15397684550751908
ACH-000168,0.01815872941780415
ACH-000169,-0.20725826768556066
ACH-000178,-0.15777859037835246
ACH-000183,0.0409950866139696
ACH-000188,0.02575327398897956
ACH-000189,-0.2930310846118635
ACH-000190,-0.2285331178970045
ACH-000198,-0.0745962557766411
ACH-000203,-0.060335760670892025
ACH-000204,-0.3993126971906075
ACH-000206,0.06550164089905475
ACH-000207,-0.07284525897331975
ACH-000208,-0.2883856479031701
ACH-000210,-0.5269821186003385
ACH-000211,0.024272447961263627
ACH-000215,-0.04885730280422893
ACH-000221,-0.14641691213218427
ACH-000222,0.010904674350550474
ACH-000223,-0.10369114012001984
ACH-000226,-0.21545684885589308
ACH-000227,0.031305919087417734
ACH-000228,-0.06446530093010022
ACH-000231,-0.14437068307695444
ACH-000232,-0.1330309576105421
ACH-000233,-0.04561198862802874
ACH-000234,-0.13542687245513496
ACH-000235,-0.01747884250605895
ACH-000237,-0.04237552872263359
ACH-000238,-0.024696144319380497
ACH-000242,0.17488239465516622
ACH-000243,-0.055382036066678984
ACH-000244,-0.14996284237716145
ACH-000246,-0.0913542633921684
ACH-000248,-0.1314031885178948
ACH-000250,-0.005203593632865342
ACH-000251,-0.14377948634022136
ACH-000252,-0.2593287258481321
ACH-000253,-0.15237935875161898
ACH-000255,-0.04173898118286692
ACH-000256,-0.14466108436838668
ACH-000257,0.0017340798291897244
ACH-000258,0.07287614634829293
ACH-000259,-0.14691016902559725
ACH-000260,-0.01464910016453066
ACH-000261,-0.05342369851186127
ACH-000262,-0.09848317130007483
ACH-000263,0.14174554561748653
ACH-000264,-0.10530632399766708
ACH-000265,-0.006352397988387131
ACH-000266,-0.040949436938427376
ACH-000272,-0.11898846538199985
ACH-000274,0.003397124208698099
ACH-000277,0.02440196726618733
ACH-000278,-0.032222454260594134
ACH-000279,-0.013294417591364438
ACH-000280,-0.07224571225044688
ACH-000281,-0.19293381302017087
ACH-000288,-0.11244026136728907
ACH-000291,-0.10538815333165599
ACH-000293,-0.2547270452763105
ACH-000294,-0.08501993080608214
ACH-000295,-0.2555333400564063
ACH-000296,0.007779689498126872
ACH-000302,-0.07987379084004903
ACH-000304,-0.09969096284176876
ACH-000307,0.04686067197633849
ACH-000308,-0.13962172197189854
ACH-000310,-0.14568111912784154
ACH-000311,-0.05869082073002041
ACH-000312,0.025400589002280108
ACH-000315,-0.2162808916864332
ACH-000316,-0.04650887327308642
ACH-000317,0.06681512510947009
ACH-000318,-0.10039966963672768
ACH-000319,-0.0941973904842886
ACH-000320,0.02800593911603284
ACH-000322,0.06521648645101245
ACH-000323,-0.32999621354970154
ACH-000324,-0.11142996026716287
ACH-000329,-0.09591867912081438
ACH-000330,-0.10611649776940912
ACH-000331,-0.17895060652839595
ACH-000332,-0.09530821138908237
ACH-000334,0.0639066824846664
ACH-000335,-0.08653714391788628
ACH-000336,0.2480607498621421
ACH-000337,-0.3624773511244149
ACH-000338,0.3199700942898618
ACH-000339,-0.11582514257331655
ACH-000341,-0.0796376133689297
ACH-000348,-0.12162811803232232
ACH-000350,0.0004607344082874378
ACH-000352,-0.1466782373127185
ACH-000356,-0.031213178109432763
ACH-000361,-0.030271335849274095
ACH-000362,-0.019062321760639992
ACH-000363,-0.1353597358191883
ACH-000364,-0.08768198775910185
ACH-000365,-0.0578402684414309
ACH-000366,0.04128239454897433
ACH-000368,-0.03787849070800478
ACH-000374,-0.07687728079341485
ACH-000375,-0.062394064364424726
ACH-000376,-0.1691371568864128
ACH-000381,-0.18299010173491728
ACH-000383,-0.04290652284731883
ACH-000387,-0.06416451944136567
ACH-000389,-0.07132486101852288
ACH-000390,0.053101521675097005
ACH-000393,-0.0077065480783242105
ACH-000395,0.022689093382061324
ACH-000396,-0.22980076526930426
ACH-000397,0.10553973335719513
ACH-000401,-0.15367502250950416
ACH-000402,-0.11650099474617764
ACH-000403,-0.08156581185499279
ACH-000404,0.18773275957242613
ACH-000406,-0.020354734771993174
ACH-000407,0.001994179859517069
ACH-000408,0.07331501832317501
ACH-000410,-0.10945163453514194
ACH-000411,-0.14651701659237965
