,RLBP1 (6017)
ACH-000004,-0.2107812091921477
ACH-000005,0.03166193587238149
ACH-000007,-0.30272309789522683
ACH-000009,-0.13264168081501804
ACH-000011,-0.06258804533016178
ACH-000012,-0.07986312714866363
ACH-000013,-0.03316519129083933
ACH-000014,-0.0024099991010698004
ACH-000015,0.04443322931262117
ACH-000017,-0.047431717753071916
ACH-000018,0.21082493400771127
ACH-000019,0.12910545706896911
ACH-000021,0.0388953147167559
ACH-000022,-0.0498810815855727
ACH-000025,-0.003282883210293194
ACH-000028,0.1391311571000932
ACH-000030,0.015535394041717127
ACH-000035,-0.03845667337845361
ACH-000036,0.006076771287728279
ACH-000037,-0.07721546773540706
ACH-000039,0.1276342082686754
ACH-000040,0.07867821020952967
ACH-000041,0.023966224105879244
ACH-000042,-0.0070746283340252
ACH-000045,0.17226916017195093
ACH-000047,0.048135256485832285
ACH-000052,-0.16843480332229452
ACH-000053,-0.1275437558496596
ACH-000054,0.034361267998864915
ACH-000055,0.0767855928102869
ACH-000060,0.04942579897518996
ACH-000067,0.0023677259705324736
ACH-000070,0.13701398156371208
ACH-000075,0.06649604699628059
ACH-000078,-0.04125812364756352
ACH-000082,-0.037756742110379986
ACH-000085,0.06706165480540599
ACH-000086,-0.018801446709377903
ACH-000087,0.15279740249433293
ACH-000092,0.07284969334620009
ACH-000095,0.0313387183149683
ACH-000097,0.07806115450007199
ACH-000098,0.07103901189829429
ACH-000099,0.03412065281997249
ACH-000108,-0.1223610139708369
ACH-000113,-0.019040116080068947
ACH-000116,-0.062127558545964065
ACH-000118,0.016112020873254643
ACH-000120,0.029226690230396694
ACH-000123,-0.07775207999917631
ACH-000127,0.038915602771808507
ACH-000128,0.07823622818617479
ACH-000132,0.07544293360069093
ACH-000133,0.019900752424621214
ACH-000137,-0.01356103111316318
ACH-000138,0.033896789278348154
ACH-000142,-0.00012090709905782484
ACH-000143,0.013541936166936216
ACH-000146,0.02797328610314176
ACH-000148,-0.09789686643520899
ACH-000150,0.03620016091489272
ACH-000152,-0.048190495353896017
ACH-000153,-0.2872770630331585
ACH-000159,0.08137420776356477
