,CALCOCO1 (57658)
ACH-000189,-0.3101805139573516
ACH-000190,0.2114183055955672
ACH-000198,-0.408310489943344
ACH-000203,-0.30898621804365484
ACH-000204,-0.22477150722479736
ACH-000206,-0.12909544089113004
ACH-000207,-0.12732851203009565
ACH-000208,-0.05751296842043911
ACH-000210,-0.11159336369353018
ACH-000211,-0.16361677199996094
ACH-000215,-0.21609874813626226
ACH-000221,-0.16964057599654034
ACH-000222,-0.020314992109716358
ACH-000223,-0.12327791647505708
ACH-000226,-0.21990893969111444
ACH-000227,0.012925506353105194
ACH-000228,-0.27540447478324953
ACH-000231,-0.1763929636313806
ACH-000232,-0.14755145903255562
ACH-000233,-0.19252659599198144
ACH-000234,-0.21123206029712197
ACH-000235,-0.2394650012872445
ACH-000237,-0.1415500708798427
ACH-000238,-0.3074294222188541
ACH-000242,-0.4539676887180318
ACH-000243,-0.161491929665273
ACH-000244,-0.2806234842665888
ACH-000246,-0.29888759974694434
ACH-000248,-0.1617797917618073
ACH-000250,-0.08606702689941928
ACH-000251,-0.2929981903431387
ACH-000252,-0.1367909188335064
ACH-000253,-0.056117675757420944
ACH-000255,-0.3296116400275865
ACH-000256,-0.338033459988456
ACH-000257,-0.3791274056983622
ACH-000258,-0.27232851363502986
ACH-000259,-0.17347786921343009
ACH-000260,-0.21857250276005527
ACH-000261,-0.2665067737184099
ACH-000262,-0.12041603439977112
ACH-000263,-0.3255938087932226
ACH-000264,-0.2280030167362892
ACH-000265,-0.15662251589078707
ACH-000266,-0.1959035773699524
ACH-000272,-0.1162940571292927
ACH-000274,-0.3335239003726892
ACH-000277,-0.16228836411066064
ACH-000278,-0.19665261957502214
ACH-000279,-0.21121465798561054
ACH-000280,-0.2509875534106462
ACH-000281,-0.29173011282248595
ACH-000288,-0.2626804533880438
ACH-000291,-0.21422630981034615
ACH-000293,-0.2488264882086738
ACH-000294,-0.313063638077522
ACH-000295,-0.19086156096279436
ACH-000296,-0.12863569917475487
ACH-000302,-0.12247739199972005
ACH-000304,-0.11578167559889754
ACH-000307,-0.13547049442958656
ACH-000308,-0.2554897409890321
ACH-000310,-0.1859484179572168
ACH-000311,-0.2105390919046268
ACH-000312,-0.36811246541863535
ACH-000315,-0.1458305260501939
ACH-000316,-0.052759677191955734
ACH-000317,0.016031763071643286
ACH-000318,-0.3231723864657892
ACH-000319,-0.28980851595630336
ACH-000320,-0.19221960356566176
ACH-000322,-0.21889496708839665
ACH-000323,-0.11970638359905356
ACH-000324,-0.22095347819632827
ACH-000329,-0.1385187509224359
ACH-000330,-0.241214250299878
ACH-000331,-0.1656560716412391
ACH-000332,-0.1548911651947437
ACH-000334,-0.13152043883558506
ACH-000335,-0.244242816809902
ACH-000336,-0.21121171777417647
ACH-000337,-0.461178765957872
ACH-000338,-0.13042271458341365
ACH-000339,-0.1529263936662186
ACH-000341,-0.09938775369714856
ACH-000348,-0.2912295421559157
ACH-000350,-0.21777869313036155
ACH-000352,-0.21382558382057612
ACH-000356,-0.2687064873584141
ACH-000361,-0.3580416318527865
ACH-000362,-0.26282701110066725
ACH-000363,-0.2788609740384311
ACH-000364,-0.2858843749973539
ACH-000365,-0.2774165244157165
ACH-000366,-0.17317547145746154
ACH-000368,-0.3791973966741481
ACH-000374,-0.14594485670444998
ACH-000375,-0.2525461817725355
ACH-000376,-0.19234471108530227
ACH-000381,-0.2460965567786822
ACH-000383,-0.21548576719786527
ACH-000387,-0.12379763241247956
ACH-000389,-0.04618805225706344
ACH-000390,-0.2625655490672986
ACH-000393,-0.20300570991427147
ACH-000395,-0.02624049655907821
ACH-000396,-0.13453905397290952
ACH-000397,-0.263320188127186
ACH-000401,-0.2264103537179596
ACH-000402,-0.22570212078653226
ACH-000403,-0.2460851280319253
ACH-000404,-0.3457628028458871
ACH-000406,-0.1887469449281059
ACH-000407,-0.13298402813227375
ACH-000408,-0.3378493357595229
ACH-000410,-0.14198670152560244
ACH-000411,-0.12795123534385647
ACH-000414,-0.2297174553058239
ACH-000415,-0.15335716007533612
ACH-000416,-0.20887355121513526
ACH-000420,-0.2348170744325145
ACH-000421,-0.27134136979317336
ACH-000424,-0.17188232908445414
ACH-000425,-0.0958824694341408
ACH-000426,-0.27235057159276155
ACH-000427,-0.2604065411500881
ACH-000433,-0.15984991956496553
ACH-000435,-0.5381209609319356
ACH-000436,-0.16511522696805206
ACH-000444,-0.022411618085235417
ACH-000445,-0.20225752936422345
ACH-000448,-0.27285701444649496
ACH-000450,0.017239369132037642
ACH-000452,-0.22196363175150946
ACH-000454,-0.331912020309951
ACH-000458,-0.1879595796880936
ACH-000459,-0.13939678704138275
ACH-000460,-0.15223972997695528
ACH-000461,-0.3136239690900657
ACH-000463,-0.2581061886114908
ACH-000464,-0.19754364360171414
ACH-000466,-0.14458192085181235
ACH-000467,-0.17663679867655427
ACH-000468,-0.3656698790383971
ACH-000469,-0.20170338437093704
ACH-000470,-0.18582604415290774
ACH-000471,-0.2638975310107068
ACH-000472,-0.19367374277470548
ACH-000473,-0.12802037990981946
ACH-000475,-0.30203451621975136
ACH-000476,-0.16534131317026446
ACH-000477,-0.08228635545577198
ACH-000479,-0.27456118634498683
ACH-000480,-0.1448814587941583
ACH-000481,-0.3342195023117097
ACH-000483,-0.2535693869896157
ACH-000484,-0.4460848778347128
ACH-000485,-0.3933260493324741
ACH-000486,-0.21559103258493656
ACH-000487,-0.13261266246350553
ACH-000488,-0.2733874119356058
ACH-000490,-0.2709767440758741
ACH-000491,-0.17382639779879813
ACH-000495,0.04468991862648042
ACH-000496,-0.3498714861486587
ACH-000499,-0.4131963160645693
ACH-000500,-0.3987849408808528
ACH-000502,-0.17922971868979998
ACH-000503,-0.3841817202977537
ACH-000505,-0.13610893522147882
ACH-000507,-0.2405891858133528
ACH-000510,-0.01985228373843065
ACH-000511,-0.2435318910841172
ACH-000512,-0.3182501055666499
ACH-000516,-0.1765858008398364
ACH-000517,-0.2166378392738884
ACH-000518,-0.3703983950696946
ACH-000520,-0.19535790651539311
ACH-000521,-0.15131661749708786
ACH-000522,-0.1574007113097661
ACH-000524,-0.22601684214971696
ACH-000527,-0.2315556046258656
ACH-000528,-0.17260220716977592
ACH-000537,-0.21203481948105712
ACH-000541,-0.5995144948901971
ACH-000542,-0.15035036581930586
ACH-000544,-0.2738833314809061
ACH-000545,-0.2568954995776945
ACH-000547,-0.05578028176473231
ACH-000548,-0.2777725844357579
ACH-000549,-0.2276678229931951
ACH-000550,-0.3377080542881504
ACH-000552,-0.35227656387194073
ACH-000556,-0.22491594099866466
ACH-000557,-0.1137794424746747
ACH-000569,-0.1624224975575902
ACH-000570,-0.3144414851505016
ACH-000571,-0.11244293945009948
ACH-000573,-0.06709012370453778
ACH-000576,-0.1953139225660829
ACH-000579,-0.1281753169128163
ACH-000580,-0.1753937722572665
ACH-000584,-0.28884701634231624
ACH-000585,-0.21420942129603976
ACH-000588,0.0017820606739738394
ACH-000589,-0.21558233362024345
ACH-000591,-0.29955588460103416
ACH-000593,-0.25719839273153045
ACH-000600,-0.15706364056262098
ACH-000601,-0.2008729801656846
ACH-000605,-0.2120372678244207
ACH-000606,-0.32668187745924554
ACH-000608,-0.25548499827935506
ACH-000614,-0.22974212125155274
ACH-000616,-0.2648315427130209
ACH-000618,-0.3019829781651721
ACH-000619,-0.08486523179610056
ACH-000620,-0.07688200424136286
ACH-000621,-0.2067699983401114
ACH-000622,-0.274064519756782
ACH-000623,-0.2519755257466174
ACH-000624,-0.23116499078342398
ACH-000627,-0.1113073554628282
ACH-000630,-0.19478836950776093
ACH-000631,-0.5082459700153428
ACH-000632,-0.2524910696053458
ACH-000633,-0.15215207530333694
ACH-000637,-0.4024971074365296
ACH-000638,-0.3661156342458561
ACH-000646,-0.2277274540927407
ACH-000647,-0.2658860477265827
ACH-000648,-0.06509118813418638
ACH-000649,-0.231433170608814
ACH-000651,-0.5445851792937598
ACH-000652,-0.3841370282716229
ACH-000653,-0.10666733274748863
ACH-000657,-0.1817449260801509
ACH-000658,-0.1947515822172314
ACH-000661,-0.3040195480335237
ACH-000662,-0.2719761083536791
ACH-000663,-0.2222987922443561
ACH-000665,-0.09409209399795614
ACH-000671,-0.14767946899503304
ACH-000672,-0.06865044550165206
ACH-000673,-0.17976200015636232
ACH-000676,-0.1787039509391741
ACH-000677,-0.3846958968433018
ACH-000681,-0.20554996820018887
ACH-000683,-0.10796335237498376
ACH-000684,0.04144003464022089
ACH-000688,-0.09621197339038906
ACH-000693,-0.1849445657763444
ACH-000694,-0.33223741661863265
ACH-000695,0.12315778706135623
ACH-000696,-0.1285839015584902
ACH-000697,-0.15894577628927095
ACH-000699,-0.05963897878367656
ACH-000701,-0.15753480070732812
ACH-000706,-0.16314704754358875
ACH-000711,-0.19776738933262472
ACH-000713,-0.18057005385343505
ACH-000714,-0.29572005542222024
ACH-000718,-0.15773530947072634
ACH-000720,-0.3166101091972202
ACH-000721,-0.15046683478129055
ACH-000724,-0.17953880065804628
ACH-000725,-0.10404239150909678
ACH-000732,-0.2886983726764224
ACH-000734,-0.3001904569058886
ACH-000735,-0.18621887226390288
ACH-000736,-0.3295784172134711
ACH-000738,-0.2215208524081649
ACH-000746,-0.1311923328147791
ACH-000747,-0.1964077313980403
ACH-000748,-0.18059485344880974
ACH-000753,-0.2873116122055
ACH-000756,-0.17816698014526236
ACH-000757,-0.373260299734988
ACH-000758,-0.23282272744990554
ACH-000760,-0.264765462543173
ACH-000762,-0.21355640075486956
ACH-000763,-0.2322857499488081
ACH-000764,-0.4099759744542264
ACH-000765,-0.3730144380815729
ACH-000766,-0.18828465611791093
ACH-000767,-0.1774283446526696
ACH-000768,-0.20822737756645032
ACH-000769,-0.1158439248904482
ACH-000770,-0.24821394508268466
ACH-000771,-0.1886983314002016
ACH-000773,-0.028473264838789245
ACH-000776,-0.4986870861197358
ACH-000777,-0.21207972781469214
ACH-000778,-0.1722429589828689
ACH-000781,-0.16371409775044424
ACH-000782,-0.2478630933262065
ACH-000783,-0.3018828900823657
ACH-000784,-0.23071850459536974
ACH-000785,-0.2175530036281896
ACH-000787,-0.24838992677276325
ACH-000788,-0.20807022869741326
ACH-000791,-0.22344521932396705
ACH-000792,-0.2447519665624881
ACH-000794,-0.14166174146951754
ACH-000796,-0.2056571111150534
ACH-000798,-0.22034968440418395
ACH-000799,-0.2631822711795748
ACH-000800,-0.3966195294310639
ACH-000802,-0.25175671676935624
ACH-000804,-0.1901941077508568
ACH-000805,-0.33047717673272275
ACH-000809,-0.18140392003804245
ACH-000810,-0.061827786622269836
ACH-000811,-0.10974778564775883
ACH-000817,-0.18435823212165697
ACH-000819,-0.2443995011478993
ACH-000820,-0.06709995524638518
ACH-000821,0.006027042987938967
ACH-000822,-0.17923940415606676
ACH-000823,-0.21767526342660898
ACH-000824,-0.1692290904665267
ACH-000827,-0.15183456141011487
ACH-000829,-0.3771942853068062
ACH-000831,-0.3164112570232648
ACH-000832,-0.3042639739235501
ACH-000833,-0.3320902663589272
ACH-000834,-0.3055430888890231
ACH-000835,-0.22034069708316129
ACH-000836,0.11048553580398424
ACH-000837,-0.2334532163086632
ACH-000838,-0.256828413935472
ACH-000839,-0.12240907017218013
ACH-000840,-0.5029972355391296
ACH-000841,-0.3002875716275973
ACH-000843,-0.20452869957954445
ACH-000846,-0.0879085575320956
ACH-000847,-0.31948895510532976
ACH-000848,-0.3772318768160767
ACH-000849,-0.18210843318114492
ACH-000851,-0.2436571760479662
ACH-000855,-0.2168605040447557
ACH-000856,-0.2232339955002811
ACH-000858,-0.2345960985862524
ACH-000859,-0.3403223549914235
ACH-000861,-0.165893484637076
ACH-000862,0.009280914907845779
ACH-000865,-0.3553027854370075
ACH-000866,-0.22074574234212216
ACH-000867,-0.2329531042761185
ACH-000869,-0.25299860951611025
ACH-000872,-0.09776429085528024
ACH-000873,-0.08350610202494257
ACH-000876,-0.26893411326504424
ACH-000878,-0.31145746238884986
ACH-000880,-0.27002456357785065
ACH-000881,-0.15437407272139644
ACH-000882,-0.28836835612092176
ACH-000884,-0.3206694337630466
ACH-000885,-0.12742663047866948
ACH-000887,-0.23484412891807016
ACH-000889,-0.29714384790983284
ACH-000896,-0.20849850523492325
ACH-000898,-0.11524386761185194
ACH-000900,-0.2661943508387889
ACH-000901,-0.2432888756156114
ACH-000905,-0.2845420506693401
ACH-000906,-0.26722367984743384
ACH-000907,-0.2330678439120897
ACH-000910,-0.16793213654505973
ACH-000911,-0.2426968600203469
ACH-000912,-0.2880329579625491
ACH-000913,-0.20020228018825556
ACH-000915,-0.20586560036849766
ACH-000916,-0.24063021606065346
ACH-000917,-0.2640974961966808
ACH-000920,-0.4041682277998433
ACH-000921,-0.3805399567210792
ACH-000924,-0.09289934654644788
ACH-000926,-0.1972382334506692
ACH-000928,-0.39377462347703
ACH-000929,-0.17067031363764484
ACH-000932,-0.23139813644150375
ACH-000935,-0.4174589725589685
ACH-000936,-0.18494845036496946
ACH-000937,-0.1847679196958899
ACH-000938,-0.25657831213583376
ACH-000939,0.15666548395464172
ACH-000941,-0.23422277560503374
ACH-000943,-0.2056654862345734
ACH-000946,-0.2409881721328631
ACH-000947,-0.2555663899755872
ACH-000948,-0.1965494559126607
ACH-000950,-0.1745091001902146
ACH-000953,-0.26061458479730737
ACH-000954,-0.19116482157020465
ACH-000957,-0.3262659648441475
ACH-000958,-0.28416543184554593
ACH-000960,-0.2747928988013288
ACH-000963,-0.3606799896531564
ACH-000968,-0.18581011727335625
ACH-000969,-0.10744015899857458
ACH-000972,-0.4041857018383345
ACH-000973,-0.2909335302763845
ACH-000974,-0.11881577644683472
ACH-000978,-0.35520512991628034
ACH-000984,-0.10169776002790304
ACH-000986,-0.13335007831751616
ACH-000988,-0.27181146801716005
ACH-000993,-0.21660256416160326
ACH-000994,-0.12816264581596698
ACH-000996,-0.3309427118193827
ACH-001001,-0.14558753206873956
ACH-001020,0.3487908328749493
ACH-001028,-0.1651771380280867
ACH-001031,-0.14570229701940535
ACH-001038,-0.12960099312493098
ACH-001048,-0.15604001997814793
ACH-001050,-0.14367015677174394
ACH-001053,-0.15710303652071786
ACH-001054,-0.14043021948752346
ACH-001061,-0.2604920081431784
ACH-001067,-0.24777425846423295
ACH-001075,-0.3122565409431421
ACH-001096,-0.1346464081471055
ACH-001111,-0.4922667672337056
ACH-001119,-0.07694873166197676
ACH-001128,0.6039428932462224
ACH-001134,-0.13634809995332453
ACH-001151,-0.2455254454278376
ACH-001163,-0.27519216651917144
ACH-001164,0.015262113160334266
ACH-001183,-0.1820670097585744
ACH-001192,-0.1557724438067458
ACH-001193,0.01284612821148358
ACH-001196,-0.13204274437181118
ACH-001197,-0.1945718127817446
ACH-001205,-0.08390260188743745
ACH-001211,0.14895815894370404
ACH-001212,-0.2387094430109764
ACH-001228,-0.18230073980170494
ACH-001232,-0.12164706686031992
ACH-001239,-0.2815711254343487
ACH-001270,-0.19282187230965955
ACH-001274,-0.19517293106252093
ACH-001275,-0.2979493509571794
ACH-001277,-0.04406086279700571
ACH-001278,-0.3566366178635487
ACH-001280,-0.12137842621866378
ACH-001283,-0.2773878790133737
ACH-001289,-0.11512550554716383
ACH-001300,-0.4496340441966423
ACH-001301,-0.2528643104518183
ACH-001302,-0.2294364783873177
ACH-001306,-0.22086856362828405
ACH-001318,-0.2927735560685889
ACH-001322,-0.04859735866433418
ACH-001328,-0.1839075521817756
ACH-001332,-0.3692539236994396
ACH-001336,-0.2707269940427573
ACH-001346,-0.2388974458249889
ACH-001353,-0.1866530672185043
ACH-001354,-0.1857320772292272
ACH-001367,-0.3506254774592341
ACH-001368,-0.15882661908179638
ACH-001374,-0.014589449056376366
ACH-001377,-0.1346069310351906
ACH-001380,-0.15487752215976494
ACH-001391,-0.09402940881918263
ACH-001408,-0.17515581618798404
ACH-001430,-0.1810048741956757
ACH-001431,-0.12540194140926048
ACH-001450,-0.12172874127941305
ACH-001496,-0.1694331266930011
ACH-001500,0.09088385963940407
ACH-001523,-0.2632938808379481
ACH-001532,-0.1762463125244079
ACH-001550,0.004400925372374256
ACH-001552,-0.19548857128589145
ACH-001554,-0.2578762868757832
ACH-001654,-0.21231944446166287
ACH-001735,-0.2246247977499813
ACH-001736,-0.18198454960041716
ACH-001737,-0.2533415007166972
ACH-001740,-0.2462524234681052
ACH-001745,-0.1885338460676676
ACH-001765,-0.1494894730967725
