,SLFN12L (100506736)
ACH-000251,-0.2981349432474808
ACH-000252,-0.03329535716547265
ACH-000253,-0.10294397175276518
ACH-000255,-0.10681399146553072
ACH-000256,-0.13701338036462987
ACH-000257,-0.3689769423964033
ACH-000258,-0.04979808145923028
ACH-000259,-0.1503024857333147
ACH-000260,-0.08885097932812995
ACH-000261,-0.11441576748506498
ACH-000262,0.13110511782217082
ACH-000263,0.11927004583340385
ACH-000264,-0.04932826303876663
ACH-000265,-0.037221457402154136
ACH-000266,-0.034673824443514245
ACH-000272,-0.09522563564474952
ACH-000274,-0.07825031649522528
ACH-000277,-0.03106960311519493
ACH-000278,0.000244451764653462
ACH-000279,-0.12562105442144922
ACH-000280,-0.06467309288635736
ACH-000281,0.03070136670638012
ACH-000288,-0.07061026094388087
ACH-000291,-0.07416396719050351
ACH-000293,-0.14619373551122733
ACH-000294,-0.20350484707801603
ACH-000295,0.047683344984253404
ACH-000296,0.011246178163146305
ACH-000302,-0.058830748289641785
ACH-000304,0.169086985365663
ACH-000307,0.025701498657192203
ACH-000308,-0.03889923955792116
ACH-000310,-0.058133613227623164
ACH-000311,0.1193780517983207
ACH-000312,-0.09987940611131327
ACH-000315,-0.022293279979750037
ACH-000316,-0.07338718751879568
ACH-000317,-0.10841181113512907
ACH-000318,-0.061892794461615726
ACH-000319,-0.1766445802775496
ACH-000320,0.2705165194595168
ACH-000322,-0.11123198373677028
ACH-000323,-0.1865656708432012
ACH-000324,-0.18271514708963774
ACH-000329,-0.07101240641604817
ACH-000330,-0.24928149217528614
ACH-000331,-0.10994030267994884
ACH-000332,-0.01723013995371019
ACH-000334,-0.14580164191492564
ACH-000335,0.04089505242570199
ACH-000336,-0.5783148120038922
ACH-000337,0.04052896999868665
ACH-000338,-0.5691241703923496
ACH-000339,-0.12445917243223613
ACH-000341,0.07557341781676401
ACH-000348,-0.13163837122412014
ACH-000350,-0.14575583175764056
ACH-000352,0.02877482162927836
ACH-000356,0.11317272886749405
ACH-000361,-0.22249642001208486
ACH-000362,-0.18302913667786275
ACH-000363,-0.09043116239522228
ACH-000364,-0.1006223106159997
ACH-000365,-0.08656738290741857
ACH-000366,-0.0205322338245106
ACH-000368,0.1572453420863772
ACH-000374,-0.2966740379021877
ACH-000375,-0.14944118367222964
ACH-000376,0.027727690323873982
ACH-000381,0.12190366916116975
ACH-000383,-0.2184483045996025
ACH-000387,-0.03646592131667329
ACH-000389,0.0918215373418556
ACH-000390,-0.05433745571959034
ACH-000393,-0.17058550668922284
ACH-000395,-0.1199349730123702
ACH-000396,0.14604885888495187
ACH-000397,0.03326922844365265
ACH-000401,0.0912249869511471
ACH-000402,-0.25355355886104064
ACH-000403,-0.09152454458954107
ACH-000404,0.06045611681176211
ACH-000406,-0.09996012686906502
ACH-000407,-0.189443249876366
ACH-000408,0.09767832575648652
ACH-000410,0.054586203082853633
ACH-000411,0.06844834764952451
ACH-000414,-0.0565140601526213
ACH-000415,-0.0425358625954028
ACH-000416,-0.06306986717570097
ACH-000420,-0.2217900677152328
ACH-000421,0.04748462696051877
ACH-000424,-0.06756938298125867
ACH-000425,-0.017201132618782658
ACH-000426,-0.040744113234304886
ACH-000427,-0.1538929996111477
ACH-000433,0.04054350568287232
ACH-000435,-0.07891778314232878
ACH-000436,-0.04295681981526979
ACH-000444,-0.11453943449254808
ACH-000445,0.0627977027674678
ACH-000448,-0.034271271282480316
ACH-000450,-0.14061877089489855
ACH-000452,-0.020233554072654432
ACH-000454,0.1744342547764647
ACH-000458,-0.12067323825076705
ACH-000459,0.06219879028670885
ACH-000460,-0.0371441561429104
ACH-000461,0.015368094213277252
ACH-000463,-0.035459243705413736
ACH-000464,-0.022214739556244516
ACH-000466,0.04622235687594328
ACH-000467,-0.000939016627026824
ACH-000468,-0.1746927527546053
ACH-000469,-0.06142738041396861
ACH-000470,-0.12771756791637706
ACH-000471,-0.011673103078759664
ACH-000472,-0.11041006566784944
ACH-000473,-0.027722335558546567
ACH-000475,-0.07902282368487229
ACH-000476,-0.06526436035751848
ACH-000477,-0.08410099344616583
ACH-000479,0.16497075364487662
ACH-000480,-0.08662456521697702
ACH-000481,-0.04021305597929259
ACH-000483,-0.07007464528344358
ACH-000484,0.10357925354746607
ACH-000485,-0.17139771830948608
ACH-000486,-0.10052107390472384
ACH-000487,-0.1631333824811421
ACH-000488,-0.14567864588728704
ACH-000490,-0.024357734012224068
ACH-000491,-0.0435520159387381
ACH-000495,-0.07519029838620904
ACH-000496,-0.2415754308033769
ACH-000499,0.18168728085046
ACH-000500,0.15110564461754072
ACH-000502,-0.04590843244931568
ACH-000503,-0.14603964289970356
ACH-000505,0.07678930944503408
ACH-000507,0.0005313042102569825
ACH-000510,-0.09526697170403828
ACH-000511,-0.02077482309151895
ACH-000512,0.006577516320644985
ACH-000516,-0.07087768405428196
ACH-000517,-0.06207286127260817
ACH-000518,0.03706969367179253
ACH-000520,0.02314863329407635
ACH-000521,-0.2984707237359119
ACH-000522,-0.05990146878172003
ACH-000524,-0.10004901745354802
ACH-000527,-0.084814954438964
ACH-000528,-0.0036346864487057096
ACH-000537,-0.0858470585098763
ACH-000541,0.2587638996569321
ACH-000542,0.08919635880054039
ACH-000544,-0.1707054205293954
ACH-000545,0.030325350079088494
ACH-000547,-0.2374643618029583
ACH-000548,-0.2315269612207932
ACH-000549,-0.11985415001463642
ACH-000550,-0.04046093604562536
ACH-000552,-0.19248467790270232
ACH-000556,-0.06102497493307514
ACH-000557,-0.04289815140129935
ACH-000569,-0.24440673414209985
ACH-000570,0.07996212705808535
ACH-000571,-0.03115532151182297
ACH-000573,-0.03613656954277957
ACH-000576,-0.06338749855533274
ACH-000579,-0.2494953922277492
ACH-000580,0.07452032016765328
ACH-000584,-0.017673151645565117
ACH-000585,-0.06350528148337391
ACH-000588,-0.027185332116168345
ACH-000589,-0.07095818134373301
ACH-000591,0.05147527465669941
ACH-000593,-0.06785893910445683
ACH-000600,-0.060035018642596576
ACH-000601,-0.07833923750681919
ACH-000605,0.013407997658211886
ACH-000606,-0.019701760781444054
ACH-000608,-0.08471485875394252
ACH-000614,-0.1073676279853522
ACH-000616,0.01878151367380098
ACH-000618,-0.14514117212761862
ACH-000619,-0.05046535741792493
ACH-000620,0.08955550756634968
ACH-000621,-0.04747438534479567
ACH-000622,-0.0499422805777332
ACH-000623,-0.042709400354059436
ACH-000624,-0.05525739288405094
ACH-000627,-0.1213774310994384
ACH-000630,-0.18070153877507866
ACH-000631,-0.1930858824313008
ACH-000632,-0.11382871879128895
ACH-000633,-0.01938696575967097
ACH-000637,0.03035154448461484
ACH-000638,-0.05938054643766528
ACH-000646,-0.1873756594962143
ACH-000647,-0.04502906017902361
ACH-000648,0.06318680249768763
ACH-000649,-0.09529733743224712
ACH-000651,-0.03047928229798192
ACH-000652,0.037180193772678685
ACH-000653,-0.038560928442432064
ACH-000657,-0.04839150055104394
ACH-000658,-0.022954075153700192
ACH-000661,0.062884009637552
ACH-000662,0.27989321510217313
ACH-000663,-0.14740929966471006
ACH-000665,0.0215026477543999
ACH-000671,-0.06034469370084568
ACH-000672,-0.3609121374070921
ACH-000673,-0.07442967595769821
ACH-000676,-0.22571733690530804
ACH-000677,-0.06057854366822254
ACH-000681,-0.1935840062217301
ACH-000683,-0.022246761262003402
ACH-000684,0.013395845910169143
ACH-000688,-0.2365782951378041
ACH-000693,-0.024960522077561616
ACH-000694,-0.10683945369998617
ACH-000695,-0.17198176395565087
ACH-000696,-0.02613863289773591
ACH-000697,-0.07536367652068852
ACH-000699,-0.1184378301729841
ACH-000701,-0.2936724907959586
ACH-000706,-0.03840797538213191
ACH-000711,-0.11175357862122484
ACH-000713,0.028301589730942232
ACH-000714,-0.02041645240596658
ACH-000718,0.0813306319772228
ACH-000720,-0.11062083869295887
ACH-000721,-0.15736786503238545
ACH-000724,-0.09214245788932457
ACH-000725,-0.09078408655761244
ACH-000732,-0.32997461049777743
ACH-000734,0.013808354569278066
ACH-000735,-0.048822228881673486
ACH-000736,-0.2448499567139646
ACH-000738,0.0948535049811018
ACH-000746,0.01430897296702771
ACH-000747,-0.21243174490467207
ACH-000748,-0.009634768913800612
ACH-000753,-0.1066670241036741
ACH-000756,0.07384511872636418
ACH-000757,-0.1188757007562293
ACH-000758,-0.10650126634189157
ACH-000760,-0.0574143263457435
ACH-000762,-0.17766823909500956
ACH-000763,-0.1292840385286021
ACH-000764,0.15365652875389732
ACH-000765,0.0589094007830737
ACH-000766,-0.06730042888319299
ACH-000767,0.017002436694930578
ACH-000768,-0.056152450793151815
ACH-000769,-0.10795890614689932
ACH-000770,-0.10313218350016452
ACH-000771,0.06609136696460942
ACH-000773,-0.0589447998066597
ACH-000776,-0.0906974831896996
ACH-000777,-0.0002955209493890597
ACH-000778,-0.06439083220803281
ACH-000781,-0.016843551197092986
ACH-000782,-0.19815330482245533
ACH-000783,0.07609988512413543
ACH-000784,-0.014785830005095781
ACH-000785,-0.14861165818913905
ACH-000787,-0.015458621303717975
ACH-000788,-0.05340775204989838
ACH-000791,-0.09283551598838533
ACH-000792,-0.02461898133263879
ACH-000794,-0.08263623751852771
ACH-000796,-0.039521379594324266
ACH-000798,0.05429343475002201
ACH-000799,-0.014021964892981187
ACH-000800,0.1325096551026593
ACH-000802,-0.08156568360963809
ACH-000804,0.0025407442507833964
ACH-000805,0.1946654616841833
ACH-000809,-0.09502738009764757
ACH-000810,-0.059727867636568364
ACH-000811,-0.2238530020238931
ACH-000817,-0.19541601940569875
ACH-000819,-0.046606295174644916
ACH-000820,0.1843706514615556
ACH-000821,-0.05297787272819506
ACH-000822,-0.10006672512824552
ACH-000823,-0.14670750585506334
ACH-000824,-0.03328604539641153
ACH-000827,0.05022728956573028
ACH-000829,0.10351380230376897
ACH-000831,-0.10154130978902913
ACH-000832,0.05600244390808267
ACH-000833,-0.07307622053386915
ACH-000834,0.07262103897723031
ACH-000835,-0.0971810822338029
ACH-000836,-0.028322348944868857
ACH-000837,-0.0817247323379625
ACH-000838,0.033957468933832016
ACH-000839,0.15402431489909382
ACH-000840,0.10193955716730244
ACH-000841,-0.20937652754616468
ACH-000843,-0.06375286218208791
ACH-000846,-0.08837387021920699
ACH-000847,-0.051451053337461264
ACH-000848,-0.17417536294261707
ACH-000849,-0.08981140112427563
ACH-000851,0.11898599975174155
ACH-000855,0.005542152540574358
ACH-000856,-0.05915081628158113
ACH-000858,0.04103687746110008
ACH-000859,0.07827651758102046
ACH-000861,0.046860715155226856
ACH-000862,-0.13605740859776333
ACH-000865,-0.07823643384798287
ACH-000866,-0.038091987053221414
ACH-000867,-0.1860976644969654
ACH-000869,-0.029274277612410374
ACH-000872,-0.047447239710290266
ACH-000873,-0.01827598604059881
ACH-000876,-0.05665799181031216
ACH-000878,0.06417967923716253
ACH-000880,-0.09511534994521023
ACH-000881,-0.08842995918265703
ACH-000882,0.017180660634126987
ACH-000884,-0.08478766706114158
ACH-000885,-0.00843072429485931
ACH-000887,-0.08215340967008575
ACH-000889,-0.03077271000188315
ACH-000896,0.03516787362009534
ACH-000898,-0.001915175964416063
ACH-000900,0.0364450165232229
ACH-000901,-0.0469069757929468
ACH-000905,-0.06473645668450569
ACH-000906,-0.07182496000741967
ACH-000907,0.02548211875160036
ACH-000910,-0.033932204711860835
ACH-000911,-0.058272203334572635
ACH-000912,-0.02235948108795044
ACH-000913,-0.20192897330908893
ACH-000915,-0.1330649015652884
ACH-000916,-0.16391972882123512
ACH-000917,0.11314717732210228
ACH-000920,-0.1105042380721966
ACH-000921,-0.11801820001868504
ACH-000924,-0.09471106607630582
ACH-000926,-0.030940872312099462
ACH-000928,-0.050893504318036416
ACH-000929,0.017014255980772802
ACH-000932,-0.2618164928239147
ACH-000935,-0.13008683780465596
ACH-000936,0.023395414247596263
ACH-000937,0.0548227395760962
ACH-000938,0.020379767263506557
ACH-000939,-0.06488239623738708
ACH-000941,-0.304358342380389
ACH-000943,-0.12866582228946988
ACH-000946,-0.19306513461965544
ACH-000947,-0.1101555392226096
ACH-000948,-0.1658545325280963
ACH-000950,0.12979572766392625
ACH-000953,-0.09380243327343364
ACH-000954,0.0899992093111689
ACH-000957,0.14060199907224918
ACH-000958,-0.3205592023134477
ACH-000960,-0.07607361139120009
ACH-000963,-0.2077005950261387
ACH-000968,0.010381267229827159
ACH-000969,-0.11304602679692227
ACH-000972,0.16311552536038848
ACH-000973,-0.1413444002908474
ACH-000974,-0.15096096263263484
ACH-000978,0.06278830647007956
ACH-000984,-0.194664722265414
ACH-000986,0.10769344017057723
ACH-000988,-0.20944247751752412
ACH-000993,-0.1043437720446202
ACH-000994,-0.06124397205214292
ACH-000996,0.15056897376589187
ACH-001001,-0.02129902741551044
ACH-001020,0.0671283496223744
ACH-001028,-0.034115346999986536
ACH-001031,0.09481213501241846
ACH-001038,-0.007290965021174055
ACH-001048,-0.13947246475997954
ACH-001050,-0.0933341695017715
ACH-001053,-0.08946996485321887
ACH-001054,-0.2329290277899003
ACH-001061,-0.05596967543085245
ACH-001067,0.210759423688582
ACH-001075,-0.15269677761777492
ACH-001096,0.12252376288131835
ACH-001111,-0.3110741007025719
ACH-001119,-0.10038733840687017
ACH-001128,0.33265042049809673
ACH-001134,-0.0009042095424085547
ACH-001151,-0.025979190580187283
ACH-001163,-0.07004266456112405
ACH-001164,-0.35416002708650474
ACH-001183,-0.025540671438484784
ACH-001192,0.08777900683549254
ACH-001193,-0.18550165125217566
ACH-001196,0.029579755188549973
ACH-001197,-0.020511208518704496
ACH-001205,0.015493475504358409
ACH-001211,-0.13196153103236305
ACH-001212,0.19754439247602196
ACH-001228,0.09621037851676534
ACH-001232,-0.10437814353934173
ACH-001239,-0.1353817449178027
ACH-001270,-0.08770799584536842
ACH-001274,-0.07356799729838942
ACH-001275,-0.0012551964652158813
ACH-001277,-0.08913187397332126
ACH-001278,0.002594671617570576
ACH-001280,-0.06169726089637244
ACH-001283,0.12668253760463455
ACH-001289,-0.07729180236219095
ACH-001300,-0.12648114509194594
ACH-001301,-0.02309721886893839
ACH-001302,0.00029299037881429213
ACH-001306,-0.02774802048334156
ACH-001318,-0.21146006490501676
ACH-001322,0.08285273425468359
ACH-001328,-0.1328910884383273
ACH-001332,0.10853377283059312
ACH-001336,-0.011552685112341695
ACH-001346,-0.09166059156160916
ACH-001353,-0.042980373401920166
ACH-001354,-0.17738846820429932
ACH-001367,-0.19470803872933745
ACH-001368,-0.05403357257343828
ACH-001374,-0.09997837585598493
ACH-001377,-0.07216988516503739
ACH-001380,-0.13269374428765074
ACH-001391,0.07395226486675041
ACH-001408,0.07226440210296388
ACH-001430,-0.12516177326751673
ACH-001431,-0.07265904047636193
ACH-001450,0.10648986588781684
ACH-001496,-0.0019486490462862788
ACH-001500,-0.23947858184017756
ACH-001523,0.01858889551798114
ACH-001532,-0.07515157314727196
ACH-001550,-0.038813118323198836
ACH-001552,-0.1562239442743018
ACH-001554,-0.09106468312258033
ACH-001654,-0.028888053872689636
ACH-001735,-0.17013598870456753
ACH-001736,-0.042217771237068304
ACH-001737,-0.3127181466454691
ACH-001740,0.02793708405864845
ACH-001745,-0.042745951852064784
ACH-001765,-0.07242426503368453
