,PARM1 (25849)
ACH-000004,0.015219391641687766
ACH-000005,0.1364056337451272
ACH-000007,-0.11891610940209865
ACH-000009,-0.040210510834237406
ACH-000011,-0.023189190578719918
ACH-000012,0.016437607956872463
ACH-000013,-0.024701151580474583
ACH-000014,-0.1577024778754217
ACH-000015,-0.03131714781897992
ACH-000017,-0.03917019487924405
ACH-000018,0.05620856032082719
ACH-000019,-0.1098166266978966
ACH-000021,0.029865729109220075
ACH-000022,-0.05430985649621197
ACH-000025,0.01670269203327513
ACH-000028,-0.06171995477487155
ACH-000030,-0.07638793460113971
ACH-000035,-0.09696778572629204
ACH-000036,0.0475336821786955
ACH-000037,0.03881725783361092
ACH-000039,-0.0789953536376198
ACH-000040,0.06354857564339528
ACH-000041,-0.06022989036729458
ACH-000042,-0.0483688294391528
ACH-000045,-0.025353256614643303
ACH-000047,-0.011030821153051802
ACH-000052,-0.11056120553960523
ACH-000053,0.019645607126240326
ACH-000054,0.09129997052980698
ACH-000055,0.0238848905192325
ACH-000060,-0.1821871210975253
ACH-000067,-0.11498448358874075
ACH-000070,0.12496257145232866
ACH-000075,-0.05634751399706419
ACH-000078,0.0868652404929591
ACH-000082,0.1377805091078112
ACH-000085,0.16434412914260274
ACH-000086,0.1090711648771443
ACH-000087,-0.10206129191662182
ACH-000092,0.055440517241996494
ACH-000095,0.048875752113949913
ACH-000097,-0.02915411729684535
ACH-000098,-0.05599360001074569
ACH-000099,0.021341225081257253
ACH-000108,-0.07528571250928823
ACH-000113,-0.10550737883531992
ACH-000116,-0.024855592424748687
ACH-000118,-0.020472961991200682
ACH-000120,0.02505770178895588
ACH-000123,-0.03339939827498863
ACH-000127,-0.09265866549846044
ACH-000128,-0.041542598437723684
ACH-000132,-0.15968882805014595
ACH-000133,0.059496015591551224
ACH-000137,-0.09917693573569236
ACH-000138,0.0074150776285353765
ACH-000142,-0.12208866146981892
ACH-000143,-0.1372189025604901
ACH-000146,0.03272756137559445
ACH-000148,-0.000247299836831928
ACH-000150,-0.1752588207858139
ACH-000152,0.00526215118608736
ACH-000153,-0.3991577366743698
ACH-000159,-0.09257838113680207
ACH-000160,0.035596115915540974
ACH-000163,-0.12919104366594222
ACH-000167,-0.05674972778518155
ACH-000168,-0.012795707691591985
ACH-000169,-0.052449772418422136
ACH-000178,0.021350728588669148
ACH-000183,-0.12109208366758087
ACH-000188,-0.02300913572683461
ACH-000189,-0.12195387241540755
ACH-000190,0.10060722099557684
ACH-000198,-0.02469150970932656
ACH-000203,-0.17868735349453785
ACH-000204,-0.05327999334418272
ACH-000206,0.01218475543523345
ACH-000207,-0.1056037457741757
ACH-000208,-0.2451545337657635
ACH-000210,-0.05239351967880992
ACH-000211,0.019854912621993164
ACH-000215,-0.02763476192375267
ACH-000221,-0.1450387004662695
ACH-000222,0.014006162341397276
ACH-000223,0.01661973904938493
ACH-000226,-0.035108455308475416
ACH-000227,0.10936199729052372
ACH-000228,0.000488134838132265
ACH-000231,-0.11411259085892912
ACH-000232,-0.10344205400581158
ACH-000233,-0.04389721014959529
ACH-000234,0.06651477595766349
ACH-000235,0.09146886826258792
ACH-000237,-0.04599022553035215
ACH-000238,0.05608217952358247
ACH-000242,0.26160686908556746
ACH-000243,0.01608629896344051
ACH-000244,0.2320435562381162
ACH-000246,0.03025919037317978
ACH-000248,-0.16338762124472406
ACH-000250,0.0011198205907417406
ACH-000251,-0.03525644537169805
ACH-000252,-0.13710752712960378
ACH-000253,0.006869515039547568
ACH-000255,-0.10683565921757704
ACH-000256,0.0961008650336566
ACH-000257,-0.018239144685800433
ACH-000258,-0.13010658720908996
ACH-000259,-0.03927869173485461
ACH-000260,0.041013946170706334
ACH-000261,0.010176229596195206
ACH-000262,-0.09860128618756483
ACH-000263,0.2510822997453729
ACH-000264,0.04790961959156018
ACH-000265,-0.07203222933234116
ACH-000266,0.039172190576410734
ACH-000272,-0.12465489818335508
ACH-000274,0.0993593868624915
ACH-000277,0.12779275503392276
ACH-000278,-0.007421782745315571
ACH-000279,-0.0742117916410055
ACH-000280,0.045865740755763516
ACH-000281,-0.15279798957725166
ACH-000288,0.07859166917153479
ACH-000291,0.03161094662452355
ACH-000293,0.024421481625045757
ACH-000294,-0.005815932820282447
ACH-000295,-0.0830100251817479
ACH-000296,-0.1063566604375094
ACH-000302,-0.06574920490353338
ACH-000304,-0.038859892454168966
ACH-000307,-0.10689589321778707
ACH-000308,0.008806931001403881
ACH-000310,0.13050473180492742
ACH-000311,-0.0807219567894713
ACH-000312,0.07123169393025255
ACH-000315,0.1311186726720941
ACH-000316,-0.2135943034583758
ACH-000317,-0.2266119906341615
ACH-000318,-0.017024185538731126
ACH-000319,-0.02906890760405682
ACH-000320,0.10859828426996157
ACH-000322,-0.012373281086265522
ACH-000323,-0.020527084086400613
ACH-000324,-0.09119373762152903
ACH-000329,-0.04813041203197052
ACH-000330,0.03297725725287859
ACH-000331,0.001027632829526925
ACH-000332,-0.04528487290441973
ACH-000334,-0.0558910954554892
ACH-000335,-0.13365313014883926
ACH-000336,0.21972165043985176
ACH-000337,0.0038544386519500616
ACH-000338,-0.11602109968306433
ACH-000339,-0.062146835401754134
ACH-000341,-0.009729663117517795
ACH-000348,0.0014108010115596664
ACH-000350,0.02474370707906124
ACH-000352,-0.06754345394326326
ACH-000356,-0.05448167565173614
ACH-000361,0.06162841972292603
ACH-000362,-0.07400261399357078
ACH-000363,-0.009649379369346428
ACH-000364,-0.07443930664090541
ACH-000365,0.005454395085448703
ACH-000366,0.06613660031502093
ACH-000368,-0.07157980735239651
ACH-000374,0.14623571794877271
ACH-000375,0.11107490949249203
ACH-000376,-0.06467734414993476
ACH-000381,-0.04630370334635523
ACH-000383,0.008534846615464
ACH-000387,-0.09014874511692354
ACH-000389,0.11710302446803758
ACH-000390,-0.02065120890470673
ACH-000393,0.015594019984784062
ACH-000395,0.01747207855510893
ACH-000396,0.12903781201901582
ACH-000397,-0.07778532770643154
ACH-000401,-0.007240943973529386
ACH-000402,0.10419077222665377
ACH-000403,-0.03457020957191382
ACH-000404,-0.05088239479071867
ACH-000406,-0.02337079309080109
ACH-000407,-0.03798317072279464
ACH-000408,-0.08429286330689237
ACH-000410,0.011980278239620038
ACH-000411,0.04643290021182996
ACH-000414,0.03460418715467485
ACH-000415,-0.03810955563247415
ACH-000416,-0.015651577214865462
ACH-000420,-0.019169296962266488
ACH-000421,-0.14626682571226302
ACH-000424,0.061337981756795876
ACH-000425,-0.0891500063113901
ACH-000426,-0.059269801518724886
ACH-000427,0.015980146035057912
ACH-000433,0.04184558162391185
ACH-000435,-0.08977040511585999
ACH-000436,-0.08972389008910549
ACH-000444,-0.06413345262135813
ACH-000445,0.08351935764874069
ACH-000448,-0.027815422168689062
ACH-000450,0.1724261018280448
ACH-000452,0.05109683932393267
ACH-000454,-0.16941451565752266
ACH-000458,0.06550607495020898
ACH-000459,0.08465216438387961
ACH-000460,-0.0757689425330494
ACH-000461,-0.08740430798443767
ACH-000463,-0.015915468002099902
ACH-000464,0.04751333193550127
ACH-000466,-0.03679217396687464
ACH-000467,-0.14575626552025928
ACH-000468,-0.0020332867992173963
ACH-000469,-0.09176188063202527
ACH-000470,0.038199544340475504
ACH-000471,-0.012364869244089995
ACH-000472,-0.026010998111099068
ACH-000473,-0.09793312723730706
ACH-000475,-0.04565576478126122
ACH-000476,-0.031779423595957444
ACH-000477,0.01843955210492509
ACH-000479,0.2250293285196832
ACH-000480,0.10592869927348704
ACH-000481,0.059038858924918725
ACH-000483,-0.08542230855590688
ACH-000484,0.17729024003044502
ACH-000485,0.1340825986674246
ACH-000486,-0.05173800080001041
ACH-000487,0.027785429062818445
ACH-000488,-0.07466243895706208
ACH-000490,-0.04987577601724158
ACH-000491,-0.043757275084765686
ACH-000495,0.1448847736696331
ACH-000496,-0.041954005609348095
ACH-000499,-0.009725334214430285
ACH-000500,-0.514154511747714
ACH-000502,-0.01655562050003737
ACH-000503,-0.06634324554507097
ACH-000505,-0.058955789628868535
ACH-000507,-0.17268363316670687
ACH-000510,-0.15400450177478178
ACH-000511,-0.08485565124525933
ACH-000512,-0.18126236408351312
ACH-000516,0.045235130828907705
ACH-000517,-0.033395489217759616
ACH-000518,-0.07858911219267402
ACH-000520,-0.09017499667938368
ACH-000521,0.0924018117086179
ACH-000522,-0.04229685549165037
ACH-000524,-0.008251389632242272
ACH-000527,-0.0703587473006344
ACH-000528,-0.09865010061136714
ACH-000537,0.018516742837078836
ACH-000541,0.09379244020865476
ACH-000542,-0.021457312444725846
ACH-000544,-0.12283772325386035
ACH-000545,-0.037612108132582235
ACH-000547,-0.12093094582682168
ACH-000548,0.06747778062020854
ACH-000549,-0.0417093471612398
ACH-000550,0.033739861081199286
ACH-000552,-0.19599722632700234
ACH-000556,-0.09490662521931753
ACH-000557,0.007855802694062787
ACH-000569,0.23645971513621875
ACH-000570,-0.0562084846598271
ACH-000571,0.051807510545247834
ACH-000573,0.052654876200573145
ACH-000576,-0.08109201197438769
ACH-000579,-0.21236717317548814
ACH-000580,0.13510439417774792
ACH-000584,-0.0129318468699036
ACH-000585,-0.020018127563417767
ACH-000588,-0.18555093739014308
ACH-000589,0.014609413248502097
ACH-000591,-0.04224723893513213
ACH-000593,-0.052611061621504265
ACH-000600,0.06409683152654679
ACH-000601,-0.1187426455534692
ACH-000605,-0.07702534903259198
ACH-000606,0.1107684385486761
ACH-000608,-0.08097738560978025
ACH-000614,0.02104898717475601
ACH-000616,-0.19664258156435305
ACH-000618,-0.09890681176002222
ACH-000619,0.060253377550155335
ACH-000620,0.017315737132633076
ACH-000621,-0.030675735374671536
ACH-000622,0.16121759936986005
ACH-000623,0.06767804070556177
ACH-000624,-0.036736643318807084
ACH-000627,-0.08868322370100662
ACH-000630,-0.035768080519852134
ACH-000631,-0.1337868546876996
ACH-000632,0.019217138376436047
ACH-000633,0.07432126444029331
ACH-000637,-0.08200103636334989
ACH-000638,-0.03346905818889576
ACH-000646,0.10668790837812953
ACH-000647,-0.09053721133970867
ACH-000648,-0.08168685418313576
ACH-000649,-0.030326999125989462
ACH-000651,-0.031721927936418884
ACH-000652,0.14721623482918933
ACH-000653,-0.010096434848502393
ACH-000657,-0.023187592500376462
ACH-000658,0.0943185881233881
ACH-000661,-0.0058664869136745455
ACH-000662,0.29066825645014993
ACH-000663,-0.014861061789281418
ACH-000665,-0.13038159076112366
ACH-000671,0.12876531027377935
ACH-000672,0.10922956271211873
ACH-000673,0.014159443627615988
ACH-000676,0.019203844166000426
ACH-000677,-0.1965420505355624
ACH-000681,0.0236779606207088
ACH-000683,-0.020051070002264467
ACH-000684,0.10539499157157883
ACH-000688,-0.11593122473299824
ACH-000693,-0.025071117546443485
ACH-000694,-0.15659515628080595
ACH-000695,-0.001563331664900324
ACH-000696,-0.015860021224295064
ACH-000697,0.01219059934226444
ACH-000699,0.08616789420760099
ACH-000701,-0.07788274068328964
ACH-000706,-0.023039214772074115
ACH-000711,-0.0560214652844164
ACH-000713,-0.17831699721897598
ACH-000714,-0.09352983351375578
ACH-000718,0.017779501420764832
ACH-000720,-0.12779781786616967
ACH-000721,0.0807527980977575
ACH-000724,0.17146837972523446
ACH-000725,-0.16425291807733264
ACH-000732,-0.06192495222890279
ACH-000734,-0.013225673824035729
ACH-000735,0.04488362352712474
ACH-000736,-0.020689897785437592
ACH-000738,-0.12405362367985999
ACH-000746,0.11289250603370105
ACH-000747,-0.10691424918516244
ACH-000748,0.0039385710188736215
ACH-000753,-0.0002799486474665168
ACH-000756,0.031668248533539244
ACH-000757,0.05659340223272383
ACH-000758,0.061911062365441076
ACH-000760,-0.026682043011070924
ACH-000762,-0.2111265634951896
ACH-000763,-0.1316397684133844
ACH-000764,-0.16740403785601565
ACH-000765,-0.019796894154254327
ACH-000766,-0.02449947396734416
ACH-000767,0.0482016062803176
ACH-000768,-0.08395964325371609
ACH-000769,-0.03181058310824734
ACH-000770,-0.09290551436524357
ACH-000771,0.030362838572526276
ACH-000773,-0.04570951356868233
ACH-000776,-0.07938961069098381
ACH-000777,-0.07908905722804224
ACH-000778,0.0026987325935990923
ACH-000781,-0.06142209262790304
ACH-000782,-0.02973575646716428
ACH-000783,0.011848970519793
ACH-000784,-0.05812195606153583
ACH-000785,0.13867759815896027
ACH-000787,0.014194256222624971
