,TMX1 (81542)
ACH-000004,0.08332000089501691
ACH-000005,-0.2834552531438165
ACH-000007,-0.09433074354932773
ACH-000009,-0.1921437738241849
ACH-000011,-0.15443568849449668
ACH-000012,-0.1881500397599634
ACH-000013,-0.13316523702833355
ACH-000014,-0.2760073235480392
ACH-000015,-0.06629320675561061
ACH-000017,-0.06653684701731337
ACH-000018,-0.19967934304672888
ACH-000019,-0.07874312245974703
ACH-000021,-0.16493959187088494
ACH-000022,-0.1203237971325614
ACH-000025,-0.321615762390579
ACH-000028,-0.1230821334719642
ACH-000030,-0.12345267100780816
ACH-000035,-0.24119151865079685
ACH-000036,-0.18994245832660145
ACH-000037,-0.3337360079134101
ACH-000039,-0.10254728359365024
ACH-000040,-0.1196101668060661
ACH-000041,-0.2667750396243221
ACH-000042,-0.07076165108680625
ACH-000045,-0.17614443724911194
ACH-000047,-0.298478317433597
ACH-000052,-0.2964255638937032
ACH-000053,-0.2472060293623687
ACH-000054,-0.21192857269751544
ACH-000055,-0.3105321844950024
ACH-000060,-0.3353424839321716
ACH-000067,0.06334906070502669
ACH-000070,-0.4857498441639456
ACH-000075,-0.4342810123210912
ACH-000078,-0.2268055895698487
ACH-000082,-0.33904706164996634
ACH-000085,-0.09974079775952804
ACH-000086,-0.16901090223833404
ACH-000087,-0.06186956996498561
ACH-000092,-0.17031446388870858
ACH-000095,-0.2339107848202408
ACH-000097,-0.2151904051395973
ACH-000098,-0.29878488510726503
ACH-000099,-0.3536419580765263
ACH-000108,-0.06618499674235727
ACH-000113,-0.08974663015974381
ACH-000116,-0.14941824926172664
ACH-000118,0.04486260052162765
ACH-000120,-0.19791863584091196
ACH-000123,-0.08874082294606765
ACH-000127,0.06354862963427166
ACH-000128,-0.19718068126690735
ACH-000132,-0.2105991120015756
ACH-000133,-0.2796951847434107
ACH-000137,-0.3125452139455687
ACH-000138,-0.1881781625743923
ACH-000142,-0.16952091818107018
ACH-000143,-0.29401453865617705
ACH-000146,-0.3940997077617476
ACH-000148,-0.2604639209754732
ACH-000150,0.03561007594111653
ACH-000152,-0.2802987612028737
ACH-000153,-0.2336685790768976
ACH-000159,-0.22337778795663132
ACH-000160,-0.25600448503351536
ACH-000163,-0.1169680375514126
ACH-000167,-0.40424423822665057
ACH-000168,-0.1525692125966158
ACH-000169,-0.12322350209351365
ACH-000178,-0.2015304210621376
ACH-000183,-0.15396412125659148
ACH-000188,-0.1804647031780104
ACH-000189,-0.41743134751969785
ACH-000190,-0.1443630184919777
ACH-000198,-0.19434781069121607
ACH-000203,-0.019454986386844297
ACH-000204,-0.14483419964088218
ACH-000206,-0.3235239232985732
ACH-000207,-0.1047098201022018
ACH-000208,0.0572250837301763
ACH-000210,-0.14083056813503714
ACH-000211,-0.2568855953448301
ACH-000215,-0.22575043572988965
ACH-000221,-0.25178103932648216
ACH-000222,-0.15890087005227654
ACH-000223,-0.16121004736973588
ACH-000226,-0.13916760015562452
ACH-000227,-0.2097402263182774
ACH-000228,-0.2863071420453234
ACH-000231,-0.2944231358835908
ACH-000232,-0.24851221430152304
ACH-000233,-0.08120941697791237
ACH-000234,-0.021643890675650042
ACH-000235,-0.2343099980487353
ACH-000237,-0.029734579101387437
ACH-000238,-0.2030863110793268
ACH-000242,0.08838300282798435
ACH-000243,-0.3025570878214803
ACH-000244,-0.22117678348964165
ACH-000246,-0.2634166201441425
ACH-000248,-0.05350915818880909
ACH-000250,-0.2091676798630923
ACH-000251,-0.3197490689039301
ACH-000252,-0.08907807463983572
ACH-000253,-0.031579806831021205
ACH-000255,-0.20538563759450396
ACH-000256,-0.01956539733629924
ACH-000257,-0.5731506993625433
ACH-000258,0.09749422432926916
ACH-000259,-0.2347381685055529
ACH-000260,-0.21947957170237994
ACH-000261,-0.2951344042794544
ACH-000262,-0.1744954032899171
ACH-000263,-0.2583579901832781
ACH-000264,-0.2529743765597376
ACH-000265,-0.27065017386704443
ACH-000266,-0.23824242155839656
ACH-000272,-0.2427542764238443
ACH-000274,-0.3633627992382196
ACH-000277,-0.1858527300172804
ACH-000278,-0.0918669946793459
ACH-000279,-0.2816389047800365
ACH-000280,-0.08984333890491394
ACH-000281,-0.41430476292516855
ACH-000288,-0.33946497451617913
ACH-000291,-0.2049394929135384
ACH-000293,-0.32201905081111404
ACH-000294,-0.02576905594393733
ACH-000295,-0.049673937634317294
ACH-000296,-0.1212979634888882
ACH-000302,-0.0817380005022005
ACH-000304,-0.0588161411283113
ACH-000307,-0.13174536411291632
ACH-000308,-0.2430293810674803
ACH-000310,-0.2642243924546056
ACH-000311,-0.2506232165274204
ACH-000312,-0.2460903921398337
ACH-000315,-0.03299684382102131
ACH-000316,0.05557358797886134
ACH-000317,-0.20882981771216005
ACH-000318,-0.244922011901202
ACH-000319,-0.19735662657767
ACH-000320,-0.2343048632229513
ACH-000322,-0.1973495242382883
ACH-000323,-0.2871175041505301
ACH-000324,-0.06699758398982994
ACH-000329,-0.11333522021750485
ACH-000330,-0.10569976405470917
ACH-000331,-0.07767880141729179
ACH-000332,-0.1772566155000672
ACH-000334,-0.42839587474418606
ACH-000335,-0.0741296510102711
ACH-000336,-0.40336699729435255
ACH-000337,0.12415635823186286
ACH-000338,-0.3486237797345815
ACH-000339,-0.08961831335088086
ACH-000341,-0.4354671870823312
ACH-000348,-0.25503299643779626
ACH-000350,-0.1794682511248317
ACH-000352,-0.25594313181119965
ACH-000356,-0.18144080674237745
ACH-000361,-0.25277130894629785
ACH-000362,-0.5911160034429023
ACH-000363,-0.18590161913059636
ACH-000364,-0.18339194129666594
ACH-000365,-0.3912933068889184
ACH-000366,-0.3057193776317034
ACH-000368,-0.1445761777752603
ACH-000374,-0.15538399224180047
ACH-000375,-0.06026991274815456
ACH-000376,-0.19761030542345745
ACH-000381,-0.11184165992385853
ACH-000383,-0.14933132585337386
ACH-000387,-0.11049848949324592
ACH-000389,-0.3288169345386739
ACH-000390,-0.2859994840671265
ACH-000393,-0.23950511943028455
ACH-000395,-0.4209705524192599
ACH-000396,-0.16192220558512468
ACH-000397,-0.1045110960280815
ACH-000401,-0.10746000934654504
ACH-000402,-0.039927171090565136
ACH-000403,-0.3258150388225796
ACH-000404,-0.4140415022771637
ACH-000406,-0.20330645459895647
ACH-000407,-0.3279373196603708
ACH-000408,-0.3927792007488913
ACH-000410,-0.17346916131272624
ACH-000411,-0.1300797967192029
ACH-000414,-0.1726547828550693
ACH-000415,-0.28706548409740995
ACH-000416,-0.1015347455435752
ACH-000420,-0.030376976344841582
ACH-000421,-0.18275539287709225
ACH-000424,-0.25338304647018955
ACH-000425,-0.4013305535706795
ACH-000426,0.0032419081571930216
ACH-000427,-0.24675929346325345
ACH-000433,-0.16066554951813086
ACH-000435,-0.08830962802596168
ACH-000436,-0.024585969145140253
ACH-000444,-0.19292956421526086
ACH-000445,0.0037838166965715094
ACH-000448,-0.26325076561516064
ACH-000450,-0.29432861775756297
ACH-000452,-0.3893328927186558
ACH-000454,-0.1801214926522174
ACH-000458,-0.3005477582846957
ACH-000459,-0.2681444234375168
ACH-000460,-0.2688039661002617
ACH-000461,-0.0913075609195198
ACH-000463,-0.06796483125133854
ACH-000464,-0.1921689722609077
ACH-000466,-0.11428745510871925
ACH-000467,-0.1785453301017577
ACH-000468,-0.12676458370394733
ACH-000469,-0.23945339275200264
ACH-000470,-0.2613647965267395
ACH-000471,-0.255404132901563
ACH-000472,-0.23289895790317064
ACH-000473,-0.11891266171153694
ACH-000475,-0.2301682090285257
ACH-000476,-0.2166552232973302
ACH-000477,-0.3071647731112846
ACH-000479,-0.17516935701128908
ACH-000480,-0.28931611688108644
ACH-000481,-0.1551718830177876
ACH-000483,-0.3333860714836831
ACH-000484,0.12899338736519378
ACH-000485,-0.19419880822471214
ACH-000486,-0.14915000073725368
ACH-000487,0.06791577392105058
ACH-000488,-0.02883621549046482
ACH-000490,-0.3131852108139804
ACH-000491,-0.2967327107617436
ACH-000495,-0.4364792262977038
ACH-000496,-0.07815121169876023
ACH-000499,-0.22271109220956334
ACH-000500,-0.26972817655018644
ACH-000502,-0.2564593542630988
ACH-000503,-0.09998798070890656
ACH-000505,-0.2953363792130603
ACH-000507,-0.05470879268795012
ACH-000510,-0.2647090481335071
ACH-000511,-0.15597393936078408
ACH-000512,-0.1151206115550313
ACH-000516,-0.1924458124771622
ACH-000517,-0.2192390895524907
ACH-000518,-0.12542500452606106
ACH-000520,-0.1714319733281476
ACH-000521,-0.16842330820810608
ACH-000522,-0.23854729484232184
ACH-000524,-0.18786436206400925
ACH-000527,-0.07111489142647863
ACH-000528,-0.1874430018616373
ACH-000537,-0.5071548409105382
ACH-000541,-0.22707255518386565
ACH-000542,-0.12846016593283854
ACH-000544,-0.096762252931702
ACH-000545,-0.12185042844703345
ACH-000547,0.03955105094859762
ACH-000548,-0.16983075492428054
ACH-000549,-0.10975489235367857
ACH-000550,-0.39684864949792775
ACH-000552,-0.1541501618195455
ACH-000556,-0.10591342692561598
ACH-000557,-0.1975711074361982
ACH-000569,-0.0339814363814798
ACH-000570,-0.2690543721956101
ACH-000571,-0.3516577530250121
ACH-000573,-0.1707035541484157
ACH-000576,-0.07063731064424797
ACH-000579,-0.2617449733233946
ACH-000580,-0.06196740270854147
ACH-000584,-0.2098814471417664
ACH-000585,-0.20111826916845685
ACH-000588,-0.059767525810181014
ACH-000589,-0.210168478942234
ACH-000591,-0.24529620777864386
ACH-000593,-0.24242885064183
ACH-000600,-0.2830335553968446
ACH-000601,-0.05650538056321566
ACH-000605,-0.2618485343756825
ACH-000606,-0.15331261159427853
ACH-000608,-0.2755047402401372
ACH-000614,-0.2552122103229794
ACH-000616,-0.17264276741142687
ACH-000618,-0.07687179063488801
ACH-000619,-0.16018355381905314
ACH-000620,-0.1887073897285805
ACH-000621,-0.1573724937551413
ACH-000622,-0.28819509471290844
ACH-000623,-0.3916106646487277
ACH-000624,-0.2028403118431785
ACH-000627,-0.10297286997318217
ACH-000630,-0.27516430444544376
ACH-000631,-0.3183838818557697
ACH-000632,-0.33536571900535045
ACH-000633,-0.12212274890731208
ACH-000637,-0.04770510390375248
ACH-000638,-0.09544250286736446
ACH-000646,-0.2191066934255756
ACH-000647,-0.28639571120450064
ACH-000648,-0.2343559080461853
ACH-000649,-0.2448195875703444
ACH-000651,-0.16989158126447335
ACH-000652,0.06206883383232075
ACH-000653,-0.3418796589561246
ACH-000657,-0.2426915680234744
ACH-000658,-0.3445400815267581
ACH-000661,-0.20600110772649655
ACH-000662,-0.2671106823828243
ACH-000663,-0.20985862048821932
ACH-000665,-0.14176771601164576
ACH-000671,-0.1850003464420067
ACH-000672,-0.2735501845528164
ACH-000673,-0.2491170029211596
ACH-000676,-0.17859309469875315
ACH-000677,-0.27105979197121344
ACH-000681,-0.23919134292858796
ACH-000683,-0.26986453180791065
ACH-000684,-0.4618342413794613
ACH-000688,-0.09987317982707866
ACH-000693,-0.12050905216736088
ACH-000694,-0.21376668325597445
ACH-000695,-0.16493736359766334
ACH-000696,-0.2315447616155351
ACH-000697,-0.30520281550087114
ACH-000699,-0.27097586844217303
ACH-000701,-0.1998695368290045
ACH-000706,-0.07316915320730806
ACH-000711,-0.2909258434265193
ACH-000713,-0.485272020349703
ACH-000714,-0.12906098519623108
ACH-000718,-0.42190696192836136
ACH-000720,-0.27257990552576017
ACH-000721,-0.2546001024211059
ACH-000724,-0.2749172075107465
ACH-000725,-0.11978575784291645
ACH-000732,-0.3915956626858436
ACH-000734,-0.12843875735372473
ACH-000735,-0.17863384772590732
ACH-000736,-0.0595772928529771
ACH-000738,-0.19068981824373926
ACH-000746,-0.23533677732915625
ACH-000747,-0.2254419488560308
ACH-000748,-0.2423695036470173
ACH-000753,-0.20263337187048625
ACH-000756,-0.039896220780772346
ACH-000757,-0.2451140791246493
ACH-000758,-0.21045637858705588
ACH-000760,-0.2971244761681673
ACH-000762,-0.20335570072330128
ACH-000763,-0.01767439419162812
ACH-000764,-0.2966575667951415
ACH-000765,-0.27081553123377816
ACH-000766,-0.2677277086301825
ACH-000767,-0.3109397558732246
ACH-000768,-0.3146432360166592
ACH-000769,-0.6027096325460407
ACH-000770,-0.2393255410312127
ACH-000771,-0.1273159607825051
ACH-000773,-0.4453863376524121
ACH-000776,-0.13386048721610394
ACH-000777,-0.08271675316394414
ACH-000778,-0.2890707469896372
ACH-000781,-0.08480620625611981
ACH-000782,-0.22314277015001954
ACH-000783,-0.19402953516486549
ACH-000784,-0.4013168449799576
ACH-000785,-0.04382689379666861
ACH-000787,-0.1120467329320191
ACH-000788,-0.23143201558069984
ACH-000791,-0.2537358597626567
ACH-000792,-0.0672492424304786
ACH-000794,-0.18596934513528776
ACH-000796,-0.311368149251334
ACH-000798,-0.09336546329493277
ACH-000799,-0.4029075697759594
ACH-000800,-0.1233268770898961
ACH-000802,-0.19764666679206905
ACH-000804,-0.2256873371246837
ACH-000805,-0.2831788680196402
ACH-000809,-0.11699075619391985
ACH-000810,-0.493468558373023
ACH-000811,-0.13680808112161075
