,MFGE8 (4240)
ACH-000004,0.06178684379433104
ACH-000005,-0.09892545444831714
ACH-000007,-0.13105131658187716
ACH-000009,-0.05264389389196663
ACH-000011,0.06715406173064135
ACH-000012,0.03317443253278585
ACH-000013,-0.02309104643845281
ACH-000014,0.15605470657742845
ACH-000015,-0.07759786718693605
ACH-000017,-0.03243019962383985
ACH-000018,0.05596760291418314
ACH-000019,0.12913675112511525
ACH-000021,0.0988217219513086
ACH-000022,-0.07284667964496849
ACH-000025,0.06466027819899597
ACH-000028,0.062443680194731135
ACH-000030,0.048362263115046114
ACH-000035,-0.07304762855085674
ACH-000036,0.06940642094903703
ACH-000037,-0.032678404429662064
ACH-000039,-0.034866724845422414
ACH-000040,0.014265445915252344
ACH-000041,-0.11288985562141705
ACH-000042,0.03055158292649088
ACH-000045,0.1146991384159754
ACH-000047,-0.032208096681233936
ACH-000052,0.08673946855998049
ACH-000053,-0.05272761567612146
ACH-000054,0.12077288979273088
ACH-000055,0.08066699743272987
ACH-000060,-0.0018888075791440734
ACH-000067,0.0568587643886947
ACH-000070,-0.10909112722705283
ACH-000075,-0.07436983923572765
ACH-000078,-0.014614963670080612
ACH-000082,0.08223416940433684
ACH-000085,-0.14941136521541692
ACH-000086,0.000530901919072333
ACH-000087,0.12901431553169038
ACH-000092,0.03630724408116685
ACH-000095,0.0914808949336377
ACH-000097,0.12036120565763404
ACH-000098,0.1472639837698128
ACH-000099,0.02055184192549476
ACH-000108,0.07171893635547473
ACH-000113,0.06509522676860863
ACH-000116,0.10397683911872853
ACH-000118,0.15345702511126072
ACH-000120,-0.05382527344834192
ACH-000123,0.06634170321778504
ACH-000127,-0.004594799827495396
ACH-000128,0.026551498386933967
ACH-000132,0.026181082741591064
ACH-000133,0.020744100481748386
ACH-000137,0.01569980149078595
ACH-000138,0.011982751671420286
ACH-000142,0.1236593140435714
ACH-000143,0.027814495505780325
ACH-000146,0.03393072014693305
ACH-000148,-0.005623961974413415
ACH-000150,0.017743132475931192
ACH-000152,0.04643836155828634
ACH-000153,0.0723732322971455
ACH-000159,0.08684313711076716
ACH-000160,0.01888743026993796
ACH-000163,-0.09473934469685412
ACH-000167,-0.22143218864544945
ACH-000168,-0.006043875080187453
ACH-000169,0.019442571457512173
ACH-000178,-0.0035875345532926906
ACH-000183,0.07552320570646805
ACH-000188,0.07882375893295619
ACH-000189,0.18576325710375816
ACH-000190,0.028654476722484588
ACH-000198,-0.0018945204179272547
ACH-000203,-0.2992154078583892
ACH-000204,-0.02720124214201653
ACH-000206,-0.03334102965741381
ACH-000207,0.014669706321819312
ACH-000208,-0.05931848100597725
ACH-000210,0.1036635045660503
ACH-000211,-0.04927530509957037
ACH-000215,-0.005762232681613057
ACH-000221,-0.0066610685907328
ACH-000222,0.04369931033438512
ACH-000223,-0.06729357606450774
ACH-000226,0.0485667299128205
ACH-000227,-0.20142514619295188
ACH-000228,-0.05450294475128059
ACH-000231,-0.00934331684838108
ACH-000232,-0.1037285573714834
ACH-000233,0.06713512296400151
ACH-000234,-0.029283722027870707
ACH-000235,0.015078663943692075
ACH-000237,0.0274333746841934
ACH-000238,-0.05035852969789605
ACH-000242,-0.0038790764298167494
ACH-000243,0.013329616769665854
ACH-000244,-0.05106233086433274
ACH-000246,0.11020045140846167
ACH-000248,0.1000519170085779
ACH-000250,-0.012259533570236342
ACH-000251,-0.09759496128719068
ACH-000252,0.08736594649925197
ACH-000253,-0.02561732475403224
ACH-000255,0.05052764712878223
ACH-000256,-0.0965416907099338
ACH-000257,0.0608118754022693
ACH-000258,-0.10138821092101016
ACH-000259,0.057045373584042235
ACH-000260,-0.02601809689561851
ACH-000261,0.07238128979193224
ACH-000262,0.022774491927924145
ACH-000263,-0.097014173450473
ACH-000264,-0.06596921547592925
ACH-000265,-0.01939162120845841
ACH-000266,-0.008909670894721507
ACH-000272,0.045120758178375374
ACH-000274,0.021023885913437155
ACH-000277,-0.017371391350434855
ACH-000278,0.08540360250958483
ACH-000279,0.04842473268951807
ACH-000280,0.07013257387171108
ACH-000281,-0.12575253294820704
ACH-000288,-0.0053157006250757685
ACH-000291,0.01684891248391825
ACH-000293,-0.0030813337576220874
ACH-000294,0.00442132379619508
ACH-000295,-0.06935645071494508
ACH-000296,-0.019854479118993903
ACH-000302,0.03858906965586973
ACH-000304,0.1848368909465803
ACH-000307,-0.01491452491528474
ACH-000308,-0.02547946950626524
ACH-000310,-0.22303616613755992
ACH-000311,-0.00721871188972633
ACH-000312,-0.014201564111518069
ACH-000315,0.16392052624033546
ACH-000316,0.20585748134039486
ACH-000317,0.042424171087176
ACH-000318,0.11199304914237776
ACH-000319,0.1117066844177018
ACH-000320,0.06596842390210171
ACH-000322,-0.10408803119728556
ACH-000323,0.04546386964269094
ACH-000324,-0.026705067357514142
ACH-000329,0.015357281811972488
ACH-000330,0.0046756849012324995
ACH-000331,0.02114622051787325
ACH-000332,0.03245854755008175
ACH-000334,0.04282324795072438
ACH-000335,0.11320365014980355
ACH-000336,-0.0742653859632503
ACH-000337,0.1777923139816314
ACH-000338,0.3427188363689088
ACH-000339,0.02458379189809417
ACH-000341,-0.16829339183897216
ACH-000348,0.046378686526955454
ACH-000350,0.021056521302847984
ACH-000352,0.08391533341586778
ACH-000356,-0.03923536078384583
ACH-000361,-0.12070496739518165
ACH-000362,0.0836044829483856
ACH-000363,0.023258807778582902
ACH-000364,0.04500347627704029
ACH-000365,0.012465158638730146
ACH-000366,-0.02622362051828011
