,FOXO3 (2309)
ACH-000004,-0.2467169213397472
ACH-000005,0.08225844086070011
ACH-000007,-0.033536703225657584
ACH-000009,-0.18536163472442407
ACH-000011,0.03111277421889108
ACH-000012,-0.13699085194550684
ACH-000013,-0.18406837310407986
ACH-000014,0.11132735477478073
ACH-000015,-0.001985169494793843
ACH-000017,-0.08553454873339149
ACH-000018,-0.06962689798181435
ACH-000019,0.18419891318171736
ACH-000021,-0.040854231054307084
ACH-000022,-0.3220991346139686
ACH-000025,-0.13468024380948587
ACH-000028,-0.15924147022921764
ACH-000030,-0.1273470320387315
ACH-000035,-0.09513431698286856
ACH-000036,-0.12811302504061475
ACH-000037,0.07045691043830657
ACH-000039,-0.17225687757267585
ACH-000040,-0.14598454968804214
ACH-000041,-0.17723721278786222
ACH-000042,-0.13197073262811185
ACH-000045,-0.14968069356741034
ACH-000047,-0.3039843361579972
ACH-000052,-0.007309451930106713
ACH-000053,-0.042316524109591545
ACH-000054,0.0017571914344113881
ACH-000055,0.1880169888645012
ACH-000060,-0.20688001265867567
ACH-000067,-0.34541883878678353
ACH-000070,0.2328883049878501
ACH-000075,-0.27512667951379577
ACH-000078,-0.1987478956933843
ACH-000082,0.06333699701746652
ACH-000085,0.04412242942263292
ACH-000086,0.09164064388833926
ACH-000087,-0.008026294660523077
ACH-000092,0.0737084783743683
ACH-000095,-0.05548034547957514
ACH-000097,-0.08895778743196324
ACH-000098,-0.14814281878432578
ACH-000099,-0.12854578692462967
ACH-000108,-0.23978897253094286
ACH-000113,0.13029699329397235
ACH-000116,-0.0006777894307001586
ACH-000118,0.009312794501287393
ACH-000120,-0.051010660137957436
ACH-000123,0.048987174535388416
ACH-000127,-0.11147114708198734
ACH-000128,-0.08363066220454778
ACH-000132,-0.3750132841213886
ACH-000133,-0.007986482729838033
ACH-000137,-0.12946392197063794
ACH-000138,-0.1535991380880156
ACH-000142,-0.3469309185173658
ACH-000143,-0.33436651632776265
ACH-000146,-0.03795462844806634
ACH-000148,-0.09873065926914393
ACH-000150,-0.3530150809106819
ACH-000152,-0.20830325809038813
ACH-000153,-0.11999800148680408
ACH-000159,-0.014834902501595875
ACH-000160,-0.09477652738097272
ACH-000163,-0.07019488032730549
ACH-000167,0.27132684808515106
ACH-000168,-0.03164828701066537
ACH-000169,0.033034343825626394
ACH-000178,-0.06253912839799139
ACH-000183,0.16552140457230366
ACH-000188,-0.25577854690959617
ACH-000189,0.056089682171775734
ACH-000190,-0.28729038521410183
ACH-000198,0.22255110341978832
ACH-000203,-0.25055218484766106
ACH-000204,0.4881844806002341
ACH-000206,-0.1852980853411691
ACH-000207,-0.05604144321219974
ACH-000208,-0.12499721067437837
ACH-000210,0.19058761107926644
ACH-000211,-0.04446439701523869
ACH-000215,-0.01852968432712258
ACH-000221,-0.05783009338231983
ACH-000222,0.258163030680198
ACH-000223,-0.12796568534365138
ACH-000226,-0.12271500687781885
ACH-000227,-0.21670458377354765
ACH-000228,-0.025482816592506355
ACH-000231,-0.19892755361208114
ACH-000232,-0.051774284720808326
ACH-000233,0.0669653559371421
ACH-000234,-0.017897960432387533
ACH-000235,-0.17996266599749072
ACH-000237,0.04513389440514086
ACH-000238,-0.28536471474042274
ACH-000242,0.07750420276003736
ACH-000243,-0.04630679062946417
ACH-000244,-0.3119977821817938
ACH-000246,0.07613904642892493
ACH-000248,-0.049572233231337866
ACH-000250,-0.08675821531558332
ACH-000251,0.13912384455655555
ACH-000252,-0.052789759427001384
ACH-000253,0.035754824853265615
ACH-000255,-0.09172204271047407
ACH-000256,-0.2341033231051156
ACH-000257,0.08248540448297481
ACH-000258,0.2427421748948188
ACH-000259,-0.10070333135730214
ACH-000260,-0.10479414130520953
ACH-000261,-0.025144060653402328
ACH-000262,-0.004716502049856697
ACH-000263,-0.06406301173745785
ACH-000264,0.033806943233763063
