,CRB3 (92359)
ACH-000004,-0.0694088787176229
ACH-000005,0.09363856275806948
ACH-000007,0.14194091471183062
ACH-000009,0.05629856687328157
ACH-000011,-0.09564511863376357
ACH-000012,0.2127341758238739
ACH-000013,-0.2609094688383509
ACH-000014,0.043322743495979484
ACH-000015,-0.06376264366787522
ACH-000017,0.1752226703014215
ACH-000018,-0.02488443946661361
ACH-000019,-0.12835833999857285
ACH-000021,-0.17121110811624876
ACH-000022,0.0962894467474795
ACH-000025,0.02192811644361762
ACH-000028,0.07277060274977531
ACH-000030,-0.03356645134549609
ACH-000035,-0.027101168306109043
ACH-000036,0.1099496514893239
ACH-000037,-0.0706316417911442
ACH-000039,-0.05867618218458093
ACH-000040,-0.16020181108679482
ACH-000041,-0.05484158195308856
ACH-000042,0.05437124370538606
ACH-000045,0.08296908870569877
ACH-000047,-0.1687350634086807
ACH-000052,-0.1060046500819595
ACH-000053,0.08082349813800929
ACH-000054,-0.06859718316753538
ACH-000055,-0.11070751579569546
ACH-000060,-0.20512005029987435
ACH-000067,-0.14063348341800858
ACH-000070,-0.07840745607178158
ACH-000075,-0.1612471234692459
ACH-000078,0.06788998277399802
ACH-000082,0.023837872764596292
ACH-000085,0.1420444169043473
ACH-000086,-0.02206207492723526
ACH-000087,-0.034804752209308475
ACH-000092,-0.058402918953379415
ACH-000095,-0.1489137802943981
ACH-000097,0.03619492596062529
ACH-000098,-0.16509078639749114
ACH-000099,0.020902171997396943
ACH-000108,-0.20779103377090416
ACH-000113,0.013711360387125752
ACH-000116,-0.209622113829568
ACH-000118,-0.4777476982046971
ACH-000120,-0.11712659377517852
ACH-000123,0.01994985705862317
ACH-000127,-0.0779231034502449
ACH-000128,-0.0524211390578277
ACH-000132,-0.030888652911383763
ACH-000133,-0.0965169639810746
ACH-000137,-0.1363969221993821
ACH-000138,-0.05010903125570037
ACH-000142,-0.02698359690375022
ACH-000143,-0.08867555142965525
ACH-000146,-0.026153908420254317
ACH-000148,0.028443130471531824
ACH-000150,-0.25286819421387635
ACH-000152,0.08380597661574096
ACH-000153,-0.09209697676751608
ACH-000159,-0.0869695128765687
ACH-000160,0.036336336920331336
ACH-000163,-0.040757225794854635
ACH-000167,-0.1720584033756979
ACH-000168,-0.12929175665865253
ACH-000169,-0.08414616747633917
ACH-000178,-0.009387911990297327
ACH-000183,0.06060215469108349
ACH-000188,0.0025755485147401194
ACH-000189,-0.1879718995283048
ACH-000190,-0.12877458824857016
ACH-000198,-0.10794229797604953
ACH-000203,0.1784139268423313
ACH-000204,-0.2858821712918358
ACH-000206,-0.06663434269049705
ACH-000207,-0.07297583984814722
ACH-000208,-0.2451433050759892
ACH-000210,0.004415241758088624
ACH-000211,-0.031321675329645464
