,CYB5R2 (51700)
ACH-000311,-0.10408678718919087
ACH-000312,-0.2502708972891447
ACH-000315,-0.11507296758373335
ACH-000316,-0.21508198952488447
ACH-000317,-0.13498400906304128
ACH-000318,-0.043354531191249504
ACH-000319,-0.3045245786580058
ACH-000320,0.07666279085304059
ACH-000322,-0.213022839890608
ACH-000323,-0.1362889402517342
ACH-000324,-0.07532339543114147
ACH-000329,-0.14022901229969495
ACH-000330,-0.16613249993584114
ACH-000331,0.06137915355345346
ACH-000332,-0.1296113187007915
ACH-000334,-0.11821963356026716
ACH-000335,0.03873721448662894
ACH-000336,-0.33244582329206074
ACH-000337,0.1106664574541114
ACH-000338,0.15943871485203542
ACH-000339,-0.12859198567602126
ACH-000341,-0.1882322410564773
ACH-000348,-0.1661724519310011
ACH-000350,-0.12471396471360167
ACH-000352,-0.16877121839323408
ACH-000356,0.015102994706866312
ACH-000361,-0.13424470689804058
ACH-000362,-0.2631992014247727
ACH-000363,-0.058573697211375085
ACH-000364,-0.12284445934549935
ACH-000365,-0.15190351631389554
ACH-000366,-0.11932455711876483
ACH-000368,0.009319811902320344
ACH-000374,-0.29720223088517744
ACH-000375,-0.33490201776539685
ACH-000376,-0.13743343399837174
ACH-000381,-0.09663699877946692
ACH-000383,-0.1531912231920104
ACH-000387,-0.16263180584638598
ACH-000389,-0.047813341026858
ACH-000390,-0.036348872971335176
ACH-000393,-0.11255903686625808
ACH-000395,-0.09227530258458054
ACH-000396,-0.046600529475219095
ACH-000397,-0.1646374916758799
ACH-000401,-0.10283120058196037
ACH-000402,-0.5078616988986353
ACH-000403,-0.07893978919793437
ACH-000404,-0.20491136031190696
ACH-000406,-0.07954240148776452
ACH-000407,-0.17260366825158674
ACH-000408,-0.17976009934244552
ACH-000410,-0.10513177131915234
ACH-000411,-0.2346931160758537
ACH-000414,-0.058572295023239615
ACH-000415,-0.1943939110271448
ACH-000416,-0.10659208427253496
ACH-000420,-0.11278489231123355
ACH-000421,-0.05402315356353233
ACH-000424,-0.0038224896440293096
ACH-000425,-0.08502837996547276
ACH-000426,-0.23613579035864346
ACH-000427,-0.03824524105435862
ACH-000433,-0.2353247919602148
ACH-000435,0.22897208718740697
ACH-000436,-0.16042302600220876
ACH-000444,-0.032344469026334435
ACH-000445,0.06058637952818291
ACH-000448,-0.10341069401125433
ACH-000450,0.2986974777790494
ACH-000452,-0.060915372137220224
ACH-000454,-0.16592349470073936
ACH-000458,0.024266392026872297
ACH-000459,-0.07370213719659502
ACH-000460,-0.0034437155942433585
ACH-000461,-0.13942806264014587
ACH-000463,-0.11611364761779913
ACH-000464,-0.2947282713791126
ACH-000466,-0.12104744921652336
ACH-000467,-0.07309899061450792
ACH-000468,-0.11306556234775413
ACH-000469,-0.13244943674245924
ACH-000470,-0.13345336661683654
ACH-000471,-0.13900745075146506
ACH-000472,-0.12169897909635098
ACH-000473,-0.1899336319613723
ACH-000475,-0.0959713891929637
ACH-000476,-0.16351612077047573
ACH-000477,-0.0650547986861907
ACH-000479,-0.33915974282801753
ACH-000480,0.05034922919947008
ACH-000481,-0.10603062697624163
ACH-000483,-0.052284689865959216
ACH-000484,-0.029888647798776414
ACH-000485,-0.031699330670097496
ACH-000486,-0.07488712857803173
ACH-000487,-0.13052181552378872
ACH-000488,0.008063130510587609
ACH-000490,-0.17414595412191064
ACH-000491,-0.20014847078414888
ACH-000495,-0.2491319774227456
ACH-000496,-0.05236122240295458
ACH-000499,-0.18195939056234486
ACH-000500,-0.23553250375558596
ACH-000502,0.028813870427965026
ACH-000503,-0.20034163471862965
ACH-000505,0.02465737681667946
ACH-000507,-0.08017827149076186
ACH-000510,-0.0774007922087565
ACH-000511,-0.10213515152846568
ACH-000512,0.03573011178709536
ACH-000516,-0.029369906781501205
ACH-000517,-0.11439503851158128
ACH-000518,-0.07454454106158277
ACH-000520,-0.2106180022686697
ACH-000521,-0.16323264468130266
ACH-000522,-0.1939436893062571
ACH-000524,-0.03863149627937936
ACH-000527,-0.050879085126476035
ACH-000528,-0.16408295692810276
ACH-000537,0.008745175628677469
ACH-000541,0.10608327496102646
ACH-000542,-0.13301746264618494
ACH-000544,-0.13143905333096767
ACH-000545,-0.07565702361611185
ACH-000547,0.008959531651344827
ACH-000548,0.038952356196842015
ACH-000549,0.05462212785026403
ACH-000550,-0.09721387824806717
ACH-000552,-0.15584190062648984
ACH-000556,-0.02018577992692424
ACH-000557,-0.18056060541324204
ACH-000569,-0.3492283697200074
ACH-000570,-0.18881422929167296
ACH-000571,-0.0497721923586488
ACH-000573,-0.1614008792358327
ACH-000576,-0.2721293496168963
ACH-000579,-0.09017239805162164
ACH-000580,-0.012756833992071243
ACH-000584,-0.20625182844954307
ACH-000585,-0.14181716010496254
ACH-000588,-0.046043782190591465
ACH-000589,-0.1756830121296775
ACH-000591,-0.23215691106283196
ACH-000593,-0.08107577016407116
ACH-000600,-0.15035386268121434
ACH-000601,-0.06238579701260541
ACH-000605,-0.26962823219559784
ACH-000606,0.11154706101936518
ACH-000608,-0.04046622212947276
ACH-000614,-0.2536189182651229
ACH-000616,-0.13878663129100266
ACH-000618,-0.03939633005507304
ACH-000619,0.028096282140926958
ACH-000620,-0.10500845592089968
ACH-000621,-0.07720674847558265
ACH-000622,-0.3831043921760399
ACH-000623,-0.06177005814077675
ACH-000624,-0.0991142362336086
ACH-000627,-0.2256216062008468
ACH-000630,-0.08617689022508722
ACH-000631,-0.07124193601314469
ACH-000632,-0.06230169421291167
ACH-000633,-0.14707286217321253
ACH-000637,0.07014956218363858
ACH-000638,-0.033762462646303185
ACH-000646,-0.13625405983802805
ACH-000647,-0.13385656184622435
ACH-000648,-0.04487001863797811
ACH-000649,-0.095011428347612
ACH-000651,-0.058039494993310924
ACH-000652,-0.020004982848386917
ACH-000653,0.0738884657025908
ACH-000657,-0.13489604020988796
ACH-000658,-0.20544173038073846
ACH-000661,-0.10985198188282977
ACH-000662,-0.19852379803625594
ACH-000663,-0.17143498629275644
ACH-000665,-0.14909458543985007
ACH-000671,-0.15269488115679164
ACH-000672,0.03189525112180788
ACH-000673,-0.12352533248213104
ACH-000676,-0.12813061608059054
ACH-000677,-0.2253713235111893
ACH-000681,-0.1240568231378321
ACH-000683,-0.11397680865476588
ACH-000684,-0.1492264491299374
ACH-000688,-0.04994249498587108
ACH-000693,-0.03718620768377065
ACH-000694,-0.11920295692517728
ACH-000695,-0.1231068776920394
ACH-000696,-0.08605284965263485
ACH-000697,0.01763984416519317
ACH-000699,-0.1112343021532144
ACH-000701,-0.13505339212581932
ACH-000706,-0.07856315783466579
ACH-000711,-0.08629532720448453
ACH-000713,-0.12232082052468235
ACH-000714,-0.1783355850503223
ACH-000718,-0.14528070717124772
ACH-000720,-0.1233548478592986
ACH-000721,0.03562855005445218
ACH-000724,-0.03150888007171228
ACH-000725,0.08971884813768162
ACH-000732,0.05639211737602995
ACH-000734,-0.1437686934492928
ACH-000735,-0.10397113162606783
ACH-000736,0.016990783402882445
ACH-000738,-0.147417367495389
ACH-000746,-0.012349015532307252
ACH-000747,-0.3231216355631323
ACH-000748,-0.16741169638134554
ACH-000753,-0.08192424728563083
ACH-000756,-0.023886730687902858
ACH-000757,0.01909087949518224
ACH-000758,-0.022818497737138645
ACH-000760,-0.046168476148761184
ACH-000762,0.06435742132454317
ACH-000763,-0.03735707011983667
ACH-000764,-0.0984033318816921
ACH-000765,-0.18331738530289887
ACH-000766,-0.003508058548445577
ACH-000767,-0.09443760867299418
ACH-000768,-0.06363087194525077
ACH-000769,-0.12201226443275726
ACH-000770,-0.12277527665895335
ACH-000771,-0.09960965903473726
ACH-000773,-0.13652709024801327
ACH-000776,0.12832802226683818
ACH-000777,-0.1817415344410601
ACH-000778,-0.09128569001265167
ACH-000781,-0.14181715168881942
ACH-000782,-0.05643062056415925
ACH-000783,-0.09847163936973602
ACH-000784,-0.07755388364441496
ACH-000785,-0.06913204694076534
ACH-000787,-0.08527883007724989
ACH-000788,-0.08362478911076851
ACH-000791,-0.08553927515079232
ACH-000792,-0.03553486425406177
ACH-000794,0.05801132395025276
ACH-000796,-0.2035426027968157
ACH-000798,-0.4226566546639301
ACH-000799,-0.14198961155916312
ACH-000800,-0.06696760237429203
ACH-000802,-0.011964285344727415
ACH-000804,0.030644760818043473
ACH-000805,0.006455432185213311
ACH-000809,-0.0870904799666437
ACH-000810,-0.10368531972702312
ACH-000811,-0.10333826352576722
ACH-000817,-0.004362222045523794
ACH-000819,-0.2273942916561361
ACH-000820,0.14183771560580594
ACH-000821,-0.3319713704857976
ACH-000822,-0.07359904521088162
ACH-000823,-0.19074201305571356
ACH-000824,-0.19623912568573645
ACH-000827,-0.004132785087521659
ACH-000829,-0.1808002185486192
ACH-000831,-0.11328379223653318
ACH-000832,-0.06739672707997456
ACH-000833,-0.3216266170092929
ACH-000834,-0.16241711051074126
ACH-000835,-0.0026301878262779124
ACH-000836,-0.007174492507957295
ACH-000837,-0.09709374176406617
ACH-000838,-0.043075198384993636
ACH-000839,-0.1799297827332388
ACH-000840,0.15442726895007491
ACH-000841,-0.1653774083791312
ACH-000843,-0.006335806024702293
ACH-000846,-0.21809793797995253
ACH-000847,-0.10198609246487256
ACH-000848,-0.008908508305702664
ACH-000849,-0.115122420572501
ACH-000851,-0.1527168819367795
ACH-000855,0.1223879055086085
ACH-000856,-0.19682058270432667
ACH-000858,-0.09316677456049974
ACH-000859,0.1102930103991966
ACH-000861,-0.0657230637304678
ACH-000862,-0.14156132665493978
ACH-000865,-0.038537246526820085
ACH-000866,-0.042642668140284654
ACH-000867,-0.12977151473543205
ACH-000869,-0.278285819649511
ACH-000872,-0.14785219261446106
ACH-000873,-0.21802538244835867
ACH-000876,-0.03807123342028322
ACH-000878,0.0915582925284542
ACH-000880,-0.046497263675923946
ACH-000881,0.16149401311848013
ACH-000882,-0.17968235263015225
ACH-000884,-0.03696682131061006
ACH-000885,-0.1394225918242685
ACH-000887,-0.21035244267952968
ACH-000889,-0.18528569269897005
ACH-000896,-0.26829287753118025
ACH-000898,0.024156595685582274
ACH-000900,-0.02370601508564417
ACH-000901,-0.01002997829568302
ACH-000905,-0.04479363519714002
ACH-000906,-0.046410950418943775
ACH-000907,-0.18745589378813654
ACH-000910,-0.2745266717075641
ACH-000911,-0.049114280439240765
ACH-000912,-0.052227452462124735
ACH-000913,-0.07469393425911831
ACH-000915,-0.15251298613799275
ACH-000916,-0.0040333881996326825
ACH-000917,-0.06143743510700452
ACH-000920,-0.028857520229961894
ACH-000921,0.030200687275073333
ACH-000924,-0.07505499743480272
ACH-000926,-0.047363429997302565
ACH-000928,-0.15873881788983316
ACH-000929,-0.07388500478416074
ACH-000932,-0.20391343081887028
ACH-000935,-0.10938222628271893
ACH-000936,-0.009995580510084624
ACH-000937,0.0035377394000161697
ACH-000938,-0.10497128927897503
ACH-000939,-0.027588959293141462
ACH-000941,-0.040375055922661315
ACH-000943,-0.14370097302160278
ACH-000946,-0.07420420252709885
ACH-000947,-0.10118302791052254
ACH-000948,0.07591997735388963
ACH-000950,-0.10349064601322792
ACH-000953,-0.05247799608248
ACH-000954,-0.15039610471363687
ACH-000957,-0.1110465163754812
ACH-000958,-0.2357022530187151
ACH-000960,-0.1182558257547062
ACH-000963,-0.007511631828886626
ACH-000968,-0.05227324146607781
ACH-000969,0.11753806194663925
ACH-000972,-0.05512656830436127
ACH-000973,-0.07975579344882197
ACH-000974,-0.03458881472639118
ACH-000978,0.08616341362528593
ACH-000984,-0.07635011608169681
ACH-000986,-0.2220393079900792
ACH-000988,-0.10626778523971887
ACH-000993,0.004146726879031061
ACH-000994,-0.052104321866392383
ACH-000996,0.065571114784806
ACH-001001,-0.1444985245656304
ACH-001020,0.04520142991261099
ACH-001028,-0.07950889636894175
ACH-001031,-0.14439385347680547
ACH-001038,-0.08757550958562718
ACH-001048,-0.21517433005215225
ACH-001050,-0.07967924710476569
ACH-001053,-0.3250225080092591
ACH-001054,-0.29072664228196066
ACH-001061,-0.004990010208205068
ACH-001067,-0.1824729367845156
ACH-001075,-0.1188098743545208
ACH-001096,-0.11710494808077328
ACH-001111,-0.3845455745832069
ACH-001119,-0.0560371814421318
ACH-001128,-0.31279179597498524
ACH-001134,0.10050532117054753
ACH-001151,-0.20098850150819944
ACH-001163,0.014401704872842125
ACH-001164,-0.0747434915649704
ACH-001183,-0.11459752715312947
ACH-001192,-0.185022021820932
ACH-001193,-0.23499505317501096
ACH-001196,-0.092186527930928
ACH-001197,-0.07949746094341885
ACH-001205,-0.2189454609978929
ACH-001211,-0.038540575372293336
ACH-001212,0.5374397083934226
ACH-001228,-0.1740596467488921
ACH-001232,-0.24885264712958075
ACH-001239,-0.11255138892284756
ACH-001270,-0.10675609579983604
ACH-001274,-0.19642499549929626
ACH-001275,-0.06488578245051495
ACH-001277,-0.02215181290994073
ACH-001278,0.09036834604176723
ACH-001280,-0.027810564595889292
ACH-001283,-0.19224410899467165
ACH-001289,-0.056467231944972524
ACH-001300,-0.24433906672923986
ACH-001301,-0.3014663742544856
ACH-001302,0.03182916646130168
ACH-001306,-0.00497129993405167
ACH-001318,-0.18159420366844115
ACH-001322,0.024438274738052487
ACH-001328,-0.06319060065684627
ACH-001332,0.028651960705359383
ACH-001336,0.05354620909305118
ACH-001346,-0.16577135989908173
ACH-001353,-0.1860717565881931
ACH-001354,0.0006739165899576709
ACH-001367,-0.3005965729796045
ACH-001368,-0.07247935472878378
ACH-001374,-0.11236383142430996
ACH-001377,-0.07035747003975071
ACH-001380,-0.09164656917111706
ACH-001391,-0.20796743490883846
ACH-001408,-0.16164206604290432
ACH-001430,-0.12339844695621388
ACH-001431,-0.0115541743881463
ACH-001450,-0.17453564233255126
ACH-001496,-0.003213552837055501
ACH-001500,-0.07475010961541048
ACH-001523,-0.14966191636856224
ACH-001532,-0.15492888527318768
ACH-001550,-0.16588466950703065
ACH-001552,-0.07998120235778
ACH-001554,-0.11404376312017585
ACH-001654,0.006313991741267347
ACH-001735,-0.1984227148373884
ACH-001736,0.07031074588503505
ACH-001737,-0.008594971211772709
ACH-001740,-0.1506016725469871
ACH-001745,-0.08974961398749817
ACH-001765,-0.11184169836586656
