,BARHL2 (343472)
ACH-000210,-0.13397391751018614
ACH-000211,-0.04450841326159444
ACH-000215,-0.14905338935644352
ACH-000221,-0.11404861552995488
ACH-000222,-0.13511796093065756
ACH-000223,-0.09139383719728134
ACH-000226,-0.28151424097758737
ACH-000227,-0.25506917092939196
ACH-000228,-0.2050297478174926
ACH-000231,-0.07113797327469643
ACH-000232,-0.136723990822634
ACH-000233,-0.11321711161983675
ACH-000234,-0.1991597132183072
ACH-000235,-0.1438024370201852
ACH-000237,-0.11481173189578325
ACH-000238,-0.2397172366230364
ACH-000242,-0.03913258107629225
ACH-000243,-0.11285877324512585
ACH-000244,-0.18635411117667933
ACH-000246,-0.10166574836698626
ACH-000248,-0.1373631874225856
ACH-000250,-0.11943317199670432
ACH-000251,-0.16440773779482695
ACH-000252,-0.06062866807337473
ACH-000253,-0.1164656642148185
ACH-000255,-0.2110036757154473
ACH-000256,-0.10705673020673463
ACH-000257,-0.310387359190674
ACH-000258,-0.0646540254666602
ACH-000259,-0.2174971232811456
ACH-000260,-0.1637522436020911
ACH-000261,-0.20430338734274986
ACH-000262,-0.34495314350903833
ACH-000263,0.20150014781515915
ACH-000264,-0.10119746761897692
ACH-000265,-0.2801044878547889
ACH-000266,-0.12603814268784627
ACH-000272,-0.1704301251101253
ACH-000274,-0.033768874046168636
ACH-000277,-0.2262572720146929
ACH-000278,-0.20021757960261188
ACH-000279,-0.2960791360754295
ACH-000280,-0.15429705959377
ACH-000281,-0.007841093023990555
ACH-000288,-0.19337720706940384
ACH-000291,-0.1803530748604109
ACH-000293,-0.30580064957503994
ACH-000294,-0.016660574384364947
ACH-000295,-0.03284051892284584
ACH-000296,-0.3068598113588608
ACH-000302,-0.15889527519828764
ACH-000304,-0.07739836365331741
ACH-000307,-0.2501170194814094
ACH-000308,-0.19872621982886865
ACH-000310,-0.04757940294210593
ACH-000311,-0.13727616673429094
ACH-000312,-0.07570874926279839
ACH-000315,-0.21947661445918634
ACH-000316,-0.3311856802941306
ACH-000317,-0.3241073834847684
ACH-000318,-0.09250534929134242
ACH-000319,-0.3081727751633801
ACH-000320,-0.2501485757923781
ACH-000322,-0.29572673773926883
ACH-000323,-0.19409885943131186
ACH-000324,-0.1523934529565962
ACH-000329,-0.07473739537097186
ACH-000330,-0.4113546671560633
ACH-000331,-0.13766069187301533
ACH-000332,-0.15269593273100407
ACH-000334,-0.05001973656562424
ACH-000335,-0.4735161762448074
ACH-000336,-0.023405120859429997
ACH-000337,-0.1994485309359428
ACH-000338,0.029514452519277458
ACH-000339,-0.1272098573815134
ACH-000341,-0.08561070487446643
ACH-000348,-0.2608754892374572
ACH-000350,-0.1813383105532745
ACH-000352,-0.1977295661182426
ACH-000356,0.016432707991498274
ACH-000361,-0.13005075264478275
ACH-000362,-0.07569806099924563
ACH-000363,-0.08297966309191206
ACH-000364,-0.21030121979058147
ACH-000365,-0.18781551635924945
ACH-000366,-0.1415117588772194
ACH-000368,-0.28938162972560993
ACH-000374,-0.22793462330039105
ACH-000375,-0.1842945907004734
ACH-000376,-0.13711657196205485
ACH-000381,-0.2473594243156929
ACH-000383,-0.31852466660211165
ACH-000387,-0.05585882499375473
ACH-000389,-0.1971830549482061
ACH-000390,-0.3045372148710511
ACH-000393,-0.1926247643526933
ACH-000395,-0.19023483860806265
ACH-000396,-0.5540360941256263
ACH-000397,-0.2132311316063685
ACH-000401,-0.24615075122720295
ACH-000402,-0.10254657619931916
ACH-000403,-0.06331244313615925
ACH-000404,0.06566479493816846
ACH-000406,-0.1763620591705613
ACH-000407,-0.20454846022525772
ACH-000408,-0.2789879718531289
ACH-000410,-0.15318671319701666
ACH-000411,-0.15595002485687556
ACH-000414,-0.07594269886422403
ACH-000415,-0.2832557320817337
ACH-000416,-0.21754587279308274
ACH-000420,-0.25423717288123765
ACH-000421,-0.18566213072595428
ACH-000424,-0.21138309861542112
ACH-000425,-0.11820326090049975
ACH-000426,-0.2099107570728102
ACH-000427,-0.059512809790209675
ACH-000433,-0.0923289970402849
ACH-000435,-0.19851408799369474
ACH-000436,0.01651446262836936
ACH-000444,-0.17088097237564068
ACH-000445,-0.2952937719976857
ACH-000448,-0.3585621824133891
ACH-000450,-0.025882991906392427
ACH-000452,-0.12389450157338053
ACH-000454,-0.2180806226286688
ACH-000458,-0.12830723017060847
ACH-000459,-0.10119088667574362
ACH-000460,-0.23311694106418546
ACH-000461,-0.2576152127298484
ACH-000463,-0.11249910926440417
ACH-000464,-0.0972310710670146
ACH-000466,-0.3322498628293005
ACH-000467,-0.033875740240091934
ACH-000468,-0.27273620853514274
ACH-000469,-0.17312674455709834
ACH-000470,0.0267498425516005
ACH-000471,-0.2644444678139574
ACH-000472,-0.1054875685398911
ACH-000473,-0.035368620123204506
ACH-000475,-0.2725001787161355
ACH-000476,-0.2302208640814023
ACH-000477,-0.03644739858748255
ACH-000479,-0.010420194944451814
ACH-000480,-0.11012360882938288
ACH-000481,-0.2405653432333392
ACH-000483,-0.08933371452976521
ACH-000484,-0.12722686622021112
ACH-000485,-0.2614583964442305
ACH-000486,-0.15976169347481448
ACH-000487,-0.1302706692318853
ACH-000488,-0.10796187255012396
ACH-000490,-0.2246115328736808
ACH-000491,-0.3267436472799337
ACH-000495,-0.19171794779946635
ACH-000496,-0.20466211244208427
ACH-000499,-0.32357745427037443
ACH-000500,-0.22553376862848365
ACH-000502,-0.1525151874284212
ACH-000503,-0.11350991172753976
ACH-000505,-0.18753463934565567
ACH-000507,-0.10923945002022377
ACH-000510,-0.1850724794532302
ACH-000511,-0.19836098471306127
ACH-000512,-0.3363820720733695
ACH-000516,-0.07956584160673015
ACH-000517,-0.1980982183059116
ACH-000518,-0.10974680426071344
ACH-000520,-0.2116859946698673
ACH-000521,-0.173656166458104
ACH-000522,-0.23100137313563804
ACH-000524,-0.12031112124214828
ACH-000527,-0.07320161910919744
ACH-000528,-0.2294483614049937
ACH-000537,-0.10561999269409726
ACH-000541,-0.1762396665863471
ACH-000542,-0.16281376353909488
ACH-000544,-0.16212426547927355
ACH-000545,-0.208130717087206
ACH-000547,-0.2256124586627884
ACH-000548,-0.1740330389158623
ACH-000549,-0.10541352732286204
ACH-000550,-0.3109066566184071
ACH-000552,-0.279172402717538
ACH-000556,-0.1490793357099871
ACH-000557,-0.04003553710861121
ACH-000569,-0.3893327438244973
ACH-000570,-0.019134780559945115
ACH-000571,-0.15332509147132156
ACH-000573,-0.268832110378528
ACH-000576,-0.1952530340492199
ACH-000579,-0.19878937883626796
ACH-000580,-0.1248369677531938
ACH-000584,-0.2501806265722429
ACH-000585,-0.16117883295215013
ACH-000588,-0.18020299318128696
ACH-000589,-0.2142486659482108
ACH-000591,-0.0407742652055369
ACH-000593,-0.2304550272788704
ACH-000600,-0.05122184374387498
ACH-000601,-0.08020155073033583
ACH-000605,-0.24262396525409186
ACH-000606,-0.19298558829116194
ACH-000608,-0.11758027118924085
ACH-000614,-0.1353254113732281
ACH-000616,-0.19846591427736124
ACH-000618,-0.16654171279305655
ACH-000619,-0.08803331214586135
ACH-000620,-0.20927539881901305
ACH-000621,-0.06122832622820972
ACH-000622,-0.14184208465089784
ACH-000623,-0.14400433435421672
ACH-000624,-0.12488741447214105
ACH-000627,-0.20336427748244768
ACH-000630,-0.3454060691570119
ACH-000631,-0.4849747124379938
ACH-000632,-0.2165296791017804
ACH-000633,-0.0620526700986085
ACH-000637,-0.0885320007075352
ACH-000638,-0.14095050764441486
ACH-000646,-0.3113122482860525
ACH-000647,-0.16419147496833034
ACH-000648,-0.18985569206352984
ACH-000649,-0.30889963805114085
ACH-000651,-0.20935891935276926
ACH-000652,-0.11310847094666875
ACH-000653,-0.26905692924066843
ACH-000657,-0.12721898748803792
ACH-000658,-0.08079556706689192
ACH-000661,-0.09878715456305592
ACH-000662,-0.02629891852000832
ACH-000663,-0.10450445216889437
ACH-000665,-0.12747005400530365
ACH-000671,-0.12891894604879792
ACH-000672,-0.059972346926188365
ACH-000673,-0.11580282841142375
ACH-000676,-0.2326726687543965
ACH-000677,-0.2961044018654845
ACH-000681,0.08189647008637002
ACH-000683,-0.1656640843641334
ACH-000684,-0.2963221893964958
ACH-000688,-0.2035026224761031
ACH-000693,-0.24706149801897345
ACH-000694,-0.22892724363704425
ACH-000695,0.17552250596488306
ACH-000696,-0.17009708536805696
ACH-000697,-0.2734541253311025
ACH-000699,-0.15239000456245694
ACH-000701,0.036940333788502505
ACH-000706,-0.2905647345435197
ACH-000711,-0.23340565358439266
ACH-000713,-0.10896374293289186
ACH-000714,-0.06671472612315456
ACH-000718,0.023987546776496504
ACH-000720,-0.1343297350374647
ACH-000721,-0.17002463454287675
ACH-000724,0.06224319146704432
ACH-000725,-0.011058015389534829
ACH-000732,-0.4001557920817316
ACH-000734,-0.25317552631937695
ACH-000735,-0.2149753824271839
ACH-000736,-0.2769959290404096
ACH-000738,-0.114171771154254
ACH-000746,-0.2778302724694526
ACH-000747,-0.2754224123509866
ACH-000748,-0.17237159868227164
ACH-000753,-0.2285366034867337
ACH-000756,-0.15699727653166035
ACH-000757,-0.2977964622501533
ACH-000758,-0.3323568956092716
ACH-000760,-0.23961032102878255
ACH-000762,-0.13294614484258896
ACH-000763,0.032041038762679434
ACH-000764,-0.2829256763915849
ACH-000765,-0.1863435173885996
ACH-000766,-0.007826776936637777
ACH-000767,-0.2945871492675889
ACH-000768,-0.12600954062945793
ACH-000769,-0.3201717946299815
ACH-000770,-0.21992481859084795
ACH-000771,-0.1784620965038183
ACH-000773,-0.055866883905833165
ACH-000776,-0.23094855767536265
ACH-000777,-0.16026866788065175
ACH-000778,-0.2085734936818152
ACH-000781,-0.17164881213840438
ACH-000782,-0.15351060666372315
ACH-000783,-0.11035944619578768
ACH-000784,-0.2539874762774183
ACH-000785,-0.2419061881735491
ACH-000787,-0.1414859915216667
ACH-000788,-0.20378636625502108
ACH-000791,-0.23061372666305166
ACH-000792,-0.17207254640818842
ACH-000794,-0.2165836779910611
ACH-000796,0.017345255150754073
ACH-000798,-0.14736019560809546
ACH-000799,-0.11322249286926102
ACH-000800,-0.20545952826360406
ACH-000802,-0.3734449777577549
ACH-000804,-0.12612097744922368
ACH-000805,-0.18228629250687986
ACH-000809,-0.15097559531761753
ACH-000810,-0.3599560206547698
ACH-000811,-0.08493507695789128
ACH-000817,-0.13480380090882804
ACH-000819,-0.12237549372988492
ACH-000820,-0.32450872628989336
ACH-000821,-0.2163177394024279
ACH-000822,-0.07107337910467673
ACH-000823,-0.21459519861785686
ACH-000824,-0.23677354833507916
ACH-000827,-0.2592312425265005
ACH-000829,-0.22560238210725184
ACH-000831,-0.32727057364865514
ACH-000832,-0.371113168085316
ACH-000833,-0.17940428623080135
ACH-000834,-0.1488881294930707
ACH-000835,-0.06381558928882622
ACH-000836,-0.04170525553262275
ACH-000837,-0.20834147474121376
ACH-000838,0.08634333428963091
ACH-000839,-0.27325316784714804
ACH-000840,-0.19287175916926871
ACH-000841,-0.2821700226173802
ACH-000843,-0.47391512177647205
ACH-000846,-0.1700751002956898
ACH-000847,-0.4167059249999119
ACH-000848,-0.03754631771094523
ACH-000849,-0.12756148218950894
ACH-000851,-0.17888175646079946
ACH-000855,-0.2124593060300786
ACH-000856,-0.14846640895245908
ACH-000858,-0.25645641134224784
ACH-000859,-0.11158036931452656
ACH-000861,-0.09291056089882434
ACH-000862,-0.053840296233958654
ACH-000865,-0.2120053566214444
ACH-000866,-0.16380277395227275
ACH-000867,-0.07586049866658068
ACH-000869,-0.2242851403655712
ACH-000872,-0.2980101105409185
ACH-000873,-0.4181346553485655
ACH-000876,-0.17989710394340874
ACH-000878,-0.03831622601739624
ACH-000880,-0.2406605469648533
ACH-000881,-0.17677595835978754
ACH-000882,-0.2374677541220739
ACH-000884,-0.11431111442913312
ACH-000885,-0.2862041217679759
ACH-000887,-0.3135000189914949
ACH-000889,-0.20531911944979556
ACH-000896,-0.23037949519613335
ACH-000898,-0.1542636341308909
ACH-000900,-0.07621103487657284
ACH-000901,-0.1594073891863014
ACH-000905,-0.29506305122759313
ACH-000906,-0.17886188993376592
ACH-000907,-0.2442983782023473
ACH-000910,-0.12111319202392445
ACH-000911,-0.2155697400191132
ACH-000912,-0.2129260389938431
ACH-000913,-0.11328437461216476
ACH-000915,-0.027291464363603742
ACH-000916,-0.14854211420919222
ACH-000917,-0.003557276599151917
ACH-000920,-0.4057866765938009
ACH-000921,-0.17955812346954586
ACH-000924,-0.13190505876548045
ACH-000926,-0.19878086545356094
ACH-000928,-0.15268055649811482
ACH-000929,-0.59974652328335
ACH-000932,-0.06545000086692078
ACH-000935,-0.14803201703255248
ACH-000936,-0.2140882206037128
ACH-000937,-0.2824751588667619
ACH-000938,-0.054173679020179145
ACH-000939,-0.21199527823058556
ACH-000941,-0.13956507617907413
ACH-000943,-0.2849488832401646
ACH-000946,-0.1462605915209557
ACH-000947,-0.14263807119266436
ACH-000948,-0.11717516785924625
ACH-000950,-0.2286222882450486
ACH-000953,-0.2601594229473431
ACH-000954,-0.4762173326558251
ACH-000957,0.0027864293846438376
ACH-000958,-0.03309734630430414
ACH-000960,-0.1003852841398852
ACH-000963,-0.1715992709234746
ACH-000968,-0.2271939316807661
ACH-000969,-0.16122801177818827
ACH-000972,-0.16949166697854334
ACH-000973,-0.14450489986208095
ACH-000974,-0.05010412143351671
ACH-000978,-0.2448329230736717
ACH-000984,-0.2577544857694071
ACH-000986,-0.2836014027650946
ACH-000988,-0.0706297075200653
ACH-000993,-0.0736197199980663
ACH-000994,-0.16395847609595196
ACH-000996,-0.18098961192001464
ACH-001001,-0.10255920004840087
ACH-001020,-0.2367950460286312
ACH-001028,-0.19355859427700645
ACH-001031,-0.12156414225270808
ACH-001038,-0.0839088699235486
ACH-001048,-0.21576476172199294
ACH-001050,-0.14117164484891967
ACH-001053,-0.23618632397808495
ACH-001054,-0.2939455274043105
ACH-001061,-0.15191179698339916
ACH-001067,-0.1575354699795732
ACH-001075,-0.015969217348300587
ACH-001096,-0.039098073606562436
ACH-001111,-0.07254790814287257
ACH-001119,0.023163452017384928
ACH-001128,0.15840646866392413
ACH-001134,-0.19678652526652995
ACH-001151,-0.07525725395720531
ACH-001163,-0.15397079503621805
ACH-001164,-0.16462040457662225
ACH-001183,-0.15247155746918176
ACH-001192,-0.3808242982731658
ACH-001193,-0.06515614035765617
ACH-001196,-0.06731769980814807
ACH-001197,-0.0587575076003899
ACH-001205,-0.4344611105207515
ACH-001211,-0.10746549115769703
ACH-001212,-0.03304015328621614
ACH-001228,-0.437308486421794
ACH-001232,-0.1858976034411062
ACH-001239,-0.07627237038587906
ACH-001270,0.13561775793974656
ACH-001274,-0.16112307153074332
ACH-001275,-0.20640177846030747
ACH-001277,-0.24732958167787686
ACH-001278,-0.2709391094356184
ACH-001280,-0.11522115421916646
ACH-001283,-0.03320227903066618
ACH-001289,-0.1509388610318633
ACH-001300,-0.14250522163992194
ACH-001301,-0.19687389013443496
ACH-001302,-0.186670884835936
ACH-001306,-0.2322180949863689
ACH-001318,-0.26085934846824793
ACH-001322,0.00031638444485455186
ACH-001328,-0.28240685856022496
ACH-001332,-0.25231530304816396
ACH-001336,-0.29516954520228433
ACH-001346,-0.2625122773778902
ACH-001353,-0.265538423363939
ACH-001354,-0.03431751366576803
ACH-001367,-0.19137259484730246
ACH-001368,-0.2711523934221456
ACH-001374,-0.3398613340061599
ACH-001377,-0.12486319204713033
ACH-001380,-0.19049815308262488
ACH-001391,-0.109179834269123
ACH-001408,0.02402275184300711
ACH-001430,-0.09853978182625098
ACH-001431,-0.2303663088298889
ACH-001450,-0.21669296898081566
ACH-001496,-0.2246450910061248
ACH-001500,-0.1383568188305779
ACH-001523,-0.243124227689754
ACH-001532,-0.07062328073463657
ACH-001550,-0.2001405282767275
ACH-001552,-0.15309382750314515
ACH-001554,-0.34985494018438457
ACH-001654,-0.18396435983399712
ACH-001735,-0.19396300109625614
ACH-001736,-0.2248418830091847
ACH-001737,-0.3623369053721876
ACH-001740,-0.2889048086340648
ACH-001745,-0.21189136856457624
ACH-001765,-0.1941702521691532
