,ABHD17B (51104)
ACH-000004,0.05772733604971895
ACH-000005,-0.011130780255734149
ACH-000007,0.045476274475262285
ACH-000009,0.015526031714010912
ACH-000011,0.0930233823576545
ACH-000012,0.22348422665799103
ACH-000013,0.08125542875386058
ACH-000014,0.1905557650221732
ACH-000015,0.07326846247656804
ACH-000017,0.262330610070911
ACH-000018,0.06572470503923428
ACH-000019,0.046555097889687536
ACH-000021,0.05759736669736822
ACH-000022,0.033779640670600526
ACH-000025,0.20248422640680871
ACH-000028,0.18670185098391304
ACH-000030,0.10824756090696293
ACH-000035,0.12954125391784532
ACH-000036,0.19894012621658816
ACH-000037,0.094523472070586
ACH-000039,0.16368708613848448
ACH-000040,0.11226959223318007
ACH-000041,0.1884928019781394
ACH-000042,0.2387113272094401
ACH-000045,0.14243687374833874
ACH-000047,0.15933643001130332
ACH-000052,0.17879304321737785
ACH-000053,0.18541065010186247
ACH-000054,0.00445128893140475
ACH-000055,0.21906941048501827
ACH-000060,0.11688031726158445
ACH-000067,0.19311532809740656
ACH-000070,0.02054871945426275
ACH-000075,0.08655800441146604
ACH-000078,0.15519779993078678
ACH-000082,0.10043586677801937
ACH-000085,0.002549073486381797
ACH-000086,0.059503734817234824
ACH-000087,0.1808932212958184
ACH-000092,0.09036579996826996
ACH-000095,0.15908154987432074
ACH-000097,0.036943738556672816
ACH-000098,0.1620957497506406
ACH-000099,0.18003813585014364
ACH-000108,0.09278875922706092
ACH-000113,0.05073726193352112
ACH-000116,0.0612350686640545
ACH-000118,0.009142336782546764
ACH-000120,0.02493772494911357
ACH-000123,0.051085168440896174
ACH-000127,0.0633458797122525
ACH-000128,0.12117486437846205
ACH-000132,0.1636904864332863
ACH-000133,0.14992632729156202
ACH-000137,0.0315824301813242
ACH-000138,0.0708436936761849
ACH-000142,0.2837759880020948
ACH-000143,0.16161966261875668
ACH-000146,-0.015799228898290673
ACH-000148,0.09377945482424517
ACH-000150,0.2371270397089547
ACH-000152,0.004192470852003783
ACH-000153,0.2047823681003884
ACH-000159,0.09872256193422957
ACH-000160,0.1289171433580156
ACH-000163,0.08079657909375955
ACH-000167,0.5954445520044923
ACH-000168,0.10463995469214443
ACH-000169,0.0178405043266795
ACH-000178,0.15255229844008786
ACH-000183,0.2225883464539739
ACH-000188,0.034393438076168695
ACH-000189,0.12423103688176665
ACH-000190,0.10910214160340784
ACH-000198,0.011809666848882598
ACH-000203,0.39969603899232203
ACH-000204,0.247740514664321
