,FNDC1 (84624)
ACH-000004,-0.11401609112928075
ACH-000005,0.12816699656106026
ACH-000007,-0.08622427103412582
ACH-000009,-0.10980915624393624
ACH-000011,-0.12770070677231224
ACH-000012,-0.16009611998234666
ACH-000013,-0.0252292484795986
ACH-000014,-0.08365185999215582
ACH-000015,-0.022347621887652217
ACH-000017,-0.11943197550882212
ACH-000018,-0.2906403064366361
ACH-000019,0.02342901050264385
ACH-000021,-0.2924920519992529
ACH-000022,-0.0062843063210479755
ACH-000025,-0.07756133570706945
ACH-000028,0.010933301519288313
ACH-000030,-0.065219973037075
ACH-000035,-0.04461675360261036
ACH-000036,-0.14368499716401292
ACH-000037,-0.17555500014713588
ACH-000039,-0.14895317923961854
ACH-000040,-0.12750610043032656
ACH-000041,-0.2985690232798889
ACH-000042,-0.09032970737687823
ACH-000045,-0.2739232318546179
ACH-000047,-0.061072599756717916
ACH-000052,-0.10211273507044394
ACH-000053,-0.0199863454841698
ACH-000054,-0.2580137898463337
ACH-000055,-0.06269695903553893
ACH-000060,0.0070949006014875155
ACH-000067,-0.1397524979645803
ACH-000070,-0.07184431452235436
ACH-000075,-0.08658231591934533
ACH-000078,-0.11901336745743026
ACH-000082,-0.005413417326995093
ACH-000085,-0.09763135991261154
ACH-000086,-0.07349983230627752
ACH-000087,-0.15516569583168735
ACH-000092,-0.19537309806675035
ACH-000095,-0.08321540391832577
ACH-000097,-0.10241838458252817
ACH-000098,-0.0977763421555184
ACH-000099,-0.07120222391844959
ACH-000108,-0.15338947348921672
ACH-000113,-0.12288240161229945
ACH-000116,0.0017728329194758496
ACH-000118,-0.0847668737162146
ACH-000120,0.12348276244643253
ACH-000123,-0.10811492826731893
ACH-000127,-0.21065051154468245
ACH-000128,-0.04708274814200066
ACH-000132,-0.15512570634624848
ACH-000133,-0.11608570833333852
ACH-000137,-0.1925222984196107
ACH-000138,-0.1300596945621472
ACH-000142,-0.007873141608368278
ACH-000143,-0.20113155605565272
ACH-000146,-0.20639197789859184
ACH-000148,-0.15062490575636708
ACH-000150,-0.2483960787760019
ACH-000152,0.07675061780317607
ACH-000153,0.10230512835468816
ACH-000159,0.016610526040079808
ACH-000160,0.029301860460676826
ACH-000163,0.009295922442209129
ACH-000167,-0.14837809239959154
ACH-000168,-0.16868949126708507
ACH-000169,-0.010479878616977956
ACH-000178,-0.14182240739771768
ACH-000183,-0.11314465878861595
ACH-000188,-0.07248594238229854
ACH-000189,-0.026747455211684246
ACH-000190,-0.11636332706303262
ACH-000198,-0.2510852070338913
ACH-000203,-0.205752173626436
ACH-000204,-0.07486314542257268
ACH-000206,-0.1659604544372375
ACH-000207,-0.2329945375706117
ACH-000208,-0.1363816153041448
ACH-000210,-0.15039923057747925
ACH-000211,-0.2324936010313577
ACH-000215,-0.08114041897605423
ACH-000221,-0.0835937852845873
ACH-000222,-0.12613304848519338
ACH-000223,-0.04979858526713196
ACH-000226,-0.04992298185899785
ACH-000227,-0.0905398746197106
ACH-000228,-0.1519368753854236
ACH-000231,0.051239991729839854
ACH-000232,-0.07573982716132563
ACH-000233,-0.12143096159241767
ACH-000234,-0.23231012909232004
ACH-000235,-0.13258151370081933
ACH-000237,-0.10302371709558997
ACH-000238,-0.01680918466866681
ACH-000242,0.027549147922286663
ACH-000243,-0.01027610879698381
ACH-000244,-0.10516549370979426
ACH-000246,-0.07263625372370218
ACH-000248,-0.011020059024291227
ACH-000250,-0.20671944137815296
ACH-000251,-0.059419368586419566
ACH-000252,0.06293017589172506
ACH-000253,0.0030358079875614807
ACH-000255,-0.0778211604907927
ACH-000256,-0.01388663817790897
ACH-000257,-0.14820267239954754
ACH-000258,-0.1331780970324273
ACH-000259,-0.06778386149987108
ACH-000260,-0.09764918243214776
ACH-000261,-0.13015326335456526
ACH-000262,-0.17396681240553027
ACH-000263,-0.046068666945434086
ACH-000264,-0.06226379044883579
ACH-000265,0.0013609052683412224
ACH-000266,-0.08719869667402991
ACH-000272,-0.14441858473469893
ACH-000274,-0.13536430895519586
ACH-000277,-0.19990924733984147
ACH-000278,-0.1849583485683369
ACH-000279,-0.07996868931848156
ACH-000280,-0.14587905407592378
ACH-000281,-0.184510205023506
ACH-000288,-0.1058607292420458
ACH-000291,-0.015158999279323522
ACH-000293,0.03689157195146132
ACH-000294,-0.14496229259611831
ACH-000295,-0.2703921519698355
ACH-000296,-0.2638177664929733
ACH-000302,-0.06898966281683283
ACH-000304,-0.22314933505479584
ACH-000307,-0.04120121806961816
ACH-000308,-0.01403528931268103
ACH-000310,-0.12205147154360033
ACH-000311,0.021918147204244832
ACH-000312,-0.07746741480797031
ACH-000315,-0.09735864961603947
ACH-000316,-0.2477030206704958
ACH-000317,-0.1575413010343125
ACH-000318,0.05537284349524738
ACH-000319,-0.16928110211995412
ACH-000320,-0.16806262652731624
ACH-000322,-0.17925486073871982
ACH-000323,0.06616443269874649
ACH-000324,-0.0488880973446589
ACH-000329,-0.2291098051558337
ACH-000330,-0.1302244970032166
ACH-000331,-0.1268436930219
ACH-000332,-0.10420779234743656
ACH-000334,-0.0816708230556015
ACH-000335,0.05412066009998484
ACH-000336,-0.17183312643616974
ACH-000337,-0.15128084969981345
ACH-000338,0.5859690066825143
ACH-000339,-0.12227415745321199
ACH-000341,-0.16360912918837314
ACH-000348,-0.12641506628615976
ACH-000350,-0.12488811198471544
ACH-000352,-0.09775109776059968
ACH-000356,-0.2355548453151708
ACH-000361,-0.24411328509064445
ACH-000362,-0.11438654056501785
ACH-000363,-0.1746819398873036
ACH-000364,-0.19966261688841905
ACH-000365,-0.06943545110686579
ACH-000366,-0.11912576537550693
ACH-000368,-0.014101009098358276
ACH-000374,0.0005469499422514323
ACH-000375,-0.16249346754833274
ACH-000376,-0.11989571628765955
ACH-000381,-0.2280760926183243
ACH-000383,-0.055744900263374086
ACH-000387,-0.21717935522397108
ACH-000389,-0.3076237460241976
ACH-000390,-0.10028138157336587
ACH-000393,-0.14461276801077505
ACH-000395,0.004132265379912174
ACH-000396,-0.2482998651180333
ACH-000397,-0.03440794168485068
ACH-000401,-0.22228243830423886
ACH-000402,0.022995092160660487
ACH-000403,-0.228500983050072
ACH-000404,-0.08109385019065593
ACH-000406,-0.11395315707507553
ACH-000407,-0.08981410763870826
ACH-000408,-0.010205391135528976
ACH-000410,-0.15850576581242629
ACH-000411,-0.04108224649493656
ACH-000414,-0.0018428319819168734
ACH-000415,-0.2167137356611013
ACH-000416,-0.12271938353803398
ACH-000420,-0.09578795006531747
ACH-000421,0.039866513766412086
ACH-000424,-0.23026274346039674
ACH-000425,-0.0856451334671276
ACH-000426,-0.2619964961647342
ACH-000427,-0.0203330730732476
ACH-000433,-0.313328437017808
ACH-000435,-0.023988673947115104
ACH-000436,-0.13113146860454372
ACH-000444,-0.2327351406045388
ACH-000445,0.06241108677619735
ACH-000448,-0.12130819276547485
ACH-000450,0.11443878985552801
ACH-000452,-0.05300242857969255
ACH-000454,-0.1417855818562363
ACH-000458,-0.18667160840046693
ACH-000459,-0.18588042819419887
ACH-000460,-0.13641744894364172
ACH-000461,-0.07607132958689916
ACH-000463,-0.0665670993035898
ACH-000464,-0.059408520292223724
ACH-000466,-0.12213611055840867
ACH-000467,-0.2666029035496963
ACH-000468,-0.16033059246983855
ACH-000469,-0.02007489535074133
ACH-000470,-0.06949207915515647
ACH-000471,-0.025996580267932442
ACH-000472,-0.05268861269625806
ACH-000473,0.032953599168168465
ACH-000475,-0.08924366120372948
ACH-000476,0.08828907942097321
ACH-000477,0.02616124032776077
ACH-000479,-0.22727705110155674
ACH-000480,5.264777833491126e-05
ACH-000481,-0.04397102656448957
ACH-000483,-0.039027288705911864
ACH-000484,-0.08027138154754321
ACH-000485,-0.12329303161941815
ACH-000486,0.048795612079604214
ACH-000487,-0.18865762167200156
ACH-000488,-0.14960207365828268
ACH-000490,-0.04070893640942873
ACH-000491,-0.12202773591320447
ACH-000495,-0.01702936533866249
ACH-000496,-0.036217588820807264
ACH-000499,-0.003874536665175861
ACH-000500,-0.021455005032462355
ACH-000502,-0.1629687925590927
ACH-000503,0.14975336382601326
