,PDP2 (57546)
ACH-000004,0.007266938896450245
ACH-000005,0.025954839967185228
ACH-000007,-0.04036680656403392
ACH-000009,0.06005310406253388
ACH-000011,0.0054935480965610595
ACH-000012,-0.1718535541131638
ACH-000013,-0.08633576031119154
ACH-000014,0.009235618294176812
ACH-000015,0.08396526078320657
ACH-000017,0.12454264325810305
ACH-000018,-0.06330035499692531
ACH-000019,0.06581093359019455
ACH-000021,-0.1793138631134078
ACH-000022,-0.009972881825163295
ACH-000025,-0.15561250272563676
ACH-000028,0.10756958505743194
ACH-000030,-0.029440727456699012
ACH-000035,-0.009660620031291487
ACH-000036,-0.0954520727391854
ACH-000037,-0.16117785124614192
ACH-000039,0.003841741191850743
ACH-000040,0.06432984602661204
ACH-000041,0.08072564069940767
ACH-000042,-0.06491547861555938
ACH-000045,0.0879574780258547
ACH-000047,0.04891296060667563
ACH-000052,0.03547867198501646
ACH-000053,-0.03431211450052719
ACH-000054,0.0886236363501217
ACH-000055,-0.05873422836424123
ACH-000060,0.08428512858935233
ACH-000067,0.04377648502016725
ACH-000070,-0.06801911040751409
ACH-000075,0.017780999167246115
ACH-000078,0.0962468345598032
ACH-000082,-0.07375120086824695
ACH-000085,-0.17955202121925434
ACH-000086,-0.11937155022739515
ACH-000087,0.2715594828140377
ACH-000092,-0.06211723800668612
ACH-000095,0.03142996173597201
ACH-000097,0.035586963824424125
ACH-000098,-0.11969531512266103
ACH-000099,0.14142734892738046
ACH-000108,-0.1163639702800142
ACH-000113,-0.05906401036315219
ACH-000116,0.09532311235594494
ACH-000118,-0.09740905585269187
ACH-000120,0.0053742012723233396
ACH-000123,0.000503529945144196
ACH-000127,-0.0035421417371750727
ACH-000128,0.1510314456610274
ACH-000132,-0.0515855103931373
ACH-000133,-0.1880725887272281
ACH-000137,-0.09973236464542974
ACH-000138,-0.07419287150717649
ACH-000142,-0.1179722772578974
ACH-000143,-0.18068467288841505
ACH-000146,-0.026616398194365044
ACH-000148,-0.0944386524601732
ACH-000150,0.03713234343115319
ACH-000152,-0.16353750263416347
ACH-000153,0.08517081994664882
ACH-000159,-0.05372715971540293
ACH-000160,0.06762040860169555
ACH-000163,-0.040012710757242914
ACH-000167,0.1771564545700839
ACH-000168,-0.15337053282136506
ACH-000169,-0.06354281450942541
ACH-000178,-0.03796804611547213
ACH-000183,-0.12292219039136272
ACH-000188,-0.11327381828684648
ACH-000189,0.12847252607939055
ACH-000190,-0.05148225987614828
ACH-000198,-0.02663004934288921
ACH-000203,-0.1975152116811244
ACH-000204,0.07547599698693175
ACH-000206,-0.08141896141466377
ACH-000207,0.05730828097462889
ACH-000208,0.02454370694267456
ACH-000210,0.056497884979605964
ACH-000211,-0.11046322200483816
ACH-000215,-0.12382307440806307
ACH-000221,-0.03979844749099617
ACH-000222,-0.015607754213087025
ACH-000223,0.13435793110085986
ACH-000226,-0.11908840426511492
ACH-000227,0.06367548781288318
ACH-000228,-0.11828836868976693
ACH-000231,-0.04586428690505832
ACH-000232,0.018667294180204474
ACH-000233,-0.06736701843496096
ACH-000234,-0.0035357074975378906
ACH-000235,-0.09285620279168164
ACH-000237,0.022146497486990654
ACH-000238,0.08924065652072287
ACH-000242,-0.15215138434691794
ACH-000243,0.021111563277138232
ACH-000244,-0.291031697558845
ACH-000246,-0.026824936580803597
ACH-000248,-0.13756081357244904
ACH-000250,-0.11869096722477125
ACH-000251,0.11385164113364715
ACH-000252,-0.1380628569458762
ACH-000253,-0.023180542868303813
ACH-000255,0.013840432269953764
ACH-000256,-0.24121489698943666
ACH-000257,-0.10982309357160447
ACH-000258,0.018653008777912084
ACH-000259,-0.05131540128586348
ACH-000260,-0.058050605728868734
ACH-000261,-0.03418229866829825
ACH-000262,0.02858708276293234
ACH-000263,0.03721615574447814
ACH-000264,-0.042145401625372884
ACH-000265,0.04878203906297597
ACH-000266,-0.04884875979549515
ACH-000272,-0.07745916539813147
ACH-000274,0.047724002968978066
ACH-000277,0.07476131155491242
ACH-000278,0.01985203806388742
ACH-000279,-0.08357214718809063
ACH-000280,-0.01342743328029066
ACH-000281,-0.19841035079752106
ACH-000288,-0.1084233267546011
ACH-000291,0.03644705077382568
ACH-000293,-0.16245770033122126
ACH-000294,0.1456128840467939
ACH-000295,-0.09503599376425097
ACH-000296,0.1598778337892533
ACH-000302,0.087822728472446
ACH-000304,0.04749840404228381
ACH-000307,-0.06036495284560345
ACH-000308,0.03620484198999117
ACH-000310,0.07889688077719981
ACH-000311,-0.05419349123113724
ACH-000312,-0.040159840689390915
ACH-000315,0.017968773208897885
ACH-000316,-0.10626993772813527
ACH-000317,0.048062479595995335
ACH-000318,0.01998670421387513
ACH-000319,-0.04715613328033556
ACH-000320,0.017433046488234568
ACH-000322,-0.4043196431391439
ACH-000323,0.00818987174097065
ACH-000324,-0.032932250144761775
ACH-000329,-0.16172771545943132
ACH-000330,-0.03456977937210848
ACH-000331,0.1229179841354324
ACH-000332,0.05007012253236536
ACH-000334,-0.2910405939977164
ACH-000335,-0.13088988325209333
ACH-000336,-0.14961869324089355
ACH-000337,-0.17840326481905358
ACH-000338,0.06411907331234891
ACH-000339,0.07419255196129114
ACH-000341,-0.0017544647646020107
ACH-000348,-0.038244859882874974
ACH-000350,0.06501297251760875
ACH-000352,0.03795165373330022
ACH-000356,-0.06642189562398107
ACH-000361,-0.0799858313966252
ACH-000362,-0.006520859082769304
ACH-000363,0.00662094965519918
ACH-000364,0.013831759901377078
ACH-000365,-0.13850478488006926
ACH-000366,-0.06543085188492409
ACH-000368,-0.19128811106165053
ACH-000374,0.08397754955325526
ACH-000375,-0.0462054068374926
ACH-000376,-0.1111711175151192
ACH-000381,0.043565200192485054
ACH-000383,-0.047737619720608006
ACH-000387,-0.05039252875501566
ACH-000389,-0.11321037251492537
ACH-000390,0.018797970315414442
ACH-000393,-0.029191070961567218
ACH-000395,-0.09002984891656446
ACH-000396,-0.26331368488056456
ACH-000397,-0.02119893354277169
ACH-000401,-0.18620009021868186
ACH-000402,0.019688122412727545
ACH-000403,-0.12569912245463402
ACH-000404,0.16668870531548166
ACH-000406,-0.015473922477801732
ACH-000407,-0.025310053485633508
ACH-000408,-0.05098657188989246
ACH-000410,0.0979918782493788
ACH-000411,-0.0381652187730197
ACH-000414,-0.08382310576997422
ACH-000415,0.061806545871099634
ACH-000416,-0.17999041268258809
ACH-000420,-0.029749657321242413
ACH-000421,-0.05020907105714612
ACH-000424,-0.053217546272249186
ACH-000425,0.064593687210623
ACH-000426,0.10049285829435567
ACH-000427,-0.043320530203611436
ACH-000433,-0.09759993751835808
ACH-000435,-0.03076684405381032
ACH-000436,0.09057929352941033
ACH-000444,0.008014318113293584
ACH-000445,-0.0918350487835006
ACH-000448,-0.02130291690816152
ACH-000450,-0.1044685693231504
ACH-000452,0.012159729144231336
ACH-000454,0.07055498479084782
ACH-000458,-0.10752316064787862
ACH-000459,-0.008942732415811918
ACH-000460,0.06312278788453257
ACH-000461,-0.11715283589682456
ACH-000463,-0.1729085191837743
ACH-000464,-0.009744777131751144
ACH-000466,-0.12283423946247905
ACH-000467,-0.13481438639723162
ACH-000468,-0.07227968526547504
ACH-000469,-0.12663394192762756
ACH-000470,-0.03066070191188437
ACH-000471,-0.16949961927997728
ACH-000472,0.030557407439689627
ACH-000473,-0.02548729879158057
ACH-000475,-0.09094620876470813
ACH-000476,-0.03136926872697243
ACH-000477,0.03845856562743539
ACH-000479,-0.1160449050943302
ACH-000480,0.08680369667694647
ACH-000481,0.004471779705960869
ACH-000483,0.1399417200543791
ACH-000484,-0.026734709851187158
ACH-000485,-0.05556009767436037
ACH-000486,0.05673901642732487
ACH-000487,-0.07810678402937284
ACH-000488,0.08485776862951565
ACH-000490,0.008834826473916726
ACH-000491,0.0534635789296435
ACH-000495,-0.07184201858811161
ACH-000496,-0.21766364078201494
ACH-000499,-0.34644770687340026
ACH-000500,0.2217016777124116
ACH-000502,-0.100710355476625
ACH-000503,0.01941719436796309
ACH-000505,-0.13807774442853102
ACH-000507,-0.0163722834433228
ACH-000510,-0.05411298623036112
ACH-000511,-0.13006052376587382
ACH-000512,0.14346034740487734
ACH-000516,-0.10671341320880214
ACH-000517,-0.024924054707723357
ACH-000518,0.03233862966508225
ACH-000520,-0.06604378951724367
ACH-000521,0.16591242459241134
ACH-000522,-0.030378110275934095
ACH-000524,-0.003900518263433915
ACH-000527,0.00917382912807745
ACH-000528,0.030065410374015562
ACH-000537,-0.16027345344945404
ACH-000541,-0.09013537002428723
ACH-000542,-0.007201470819258345
ACH-000544,-0.07884183821643775
ACH-000545,-0.06269058419566327
ACH-000547,0.009153831093531671
ACH-000548,-0.15175933693146787
ACH-000549,0.030625349697995543
ACH-000550,-0.15750429929187834
ACH-000552,0.01036781848643395
ACH-000556,-0.1397984195018262
ACH-000557,-0.01117135717305222
ACH-000569,-0.010421660651588477
ACH-000570,0.025891644483465426
ACH-000571,-0.0755948905574431
ACH-000573,0.062418323960566416
ACH-000576,-0.06907527541909987
ACH-000579,0.03496812552422538
ACH-000580,-0.055275330113148495
ACH-000584,-0.04478106854569396
ACH-000585,-0.08257415098080692
ACH-000588,-0.12650459942578865
ACH-000589,-0.011326542268265205
ACH-000591,-0.05278191312549671
ACH-000593,-0.03265804829513709
ACH-000600,-0.002357811352438218
ACH-000601,-0.2130870387765469
ACH-000605,0.024851083133289296
ACH-000606,-0.04154965749434729
ACH-000608,-0.08024707023634739
ACH-000614,0.15409195244297544
ACH-000616,0.006568963306186645
ACH-000618,-0.05791659504756853
ACH-000619,-0.14111955047317232
ACH-000620,0.011196746594190534
ACH-000621,-0.10437219927537156
ACH-000622,0.07789981805458533
ACH-000623,-0.08650224759049062
ACH-000624,-0.0028731467875987805
ACH-000627,0.0823534298176451
ACH-000630,-0.03470148729707721
ACH-000631,-0.12137127487523296
ACH-000632,-0.10648870063021236
ACH-000633,0.01924638050734612
ACH-000637,-0.026361472857991737
ACH-000638,0.004850299648233251
ACH-000646,-0.02666837249771249
ACH-000647,-0.14876059527385327
ACH-000648,0.1310736776813557
ACH-000649,0.007916067583911909
ACH-000651,-0.3166593160593806
ACH-000652,-0.09276647892339272
ACH-000653,-0.0474283421975388
ACH-000657,-0.015192121038928568
ACH-000658,0.01904470228899954
ACH-000661,0.1273755033484825
ACH-000662,0.0007617058523266457
ACH-000663,0.029691841040283138
ACH-000665,0.016419113394203773
ACH-000671,-0.02657484533056854
ACH-000672,0.002285619521949703
ACH-000673,0.015078254138158881
ACH-000676,0.004800056413828738
ACH-000677,0.06488421062351213
ACH-000681,0.017433821418138085
ACH-000683,-0.011489621260747323
ACH-000684,0.024236953989446936
ACH-000688,-0.09702776218103193
ACH-000693,0.015951056103589982
ACH-000694,0.1124474357182627
ACH-000695,0.19559099900631693
ACH-000696,0.02322836684333325
ACH-000697,-0.193907309973266
ACH-000699,0.07689154601639005
ACH-000701,-0.11349390822598986
ACH-000706,0.010713528778128948
ACH-000711,0.002389797515755764
ACH-000713,-0.029575230546736064
ACH-000714,0.017552419845759108
ACH-000718,-0.04356195003524895
ACH-000720,0.13129591714629987
ACH-000721,-0.05776768708116334
ACH-000724,-0.17845629640305238
ACH-000725,-0.19147162557896225
ACH-000732,0.04471081927135432
ACH-000734,0.042961960150556124
ACH-000735,0.028842471500147137
ACH-000736,0.02790662175975054
ACH-000738,-0.007367867227338963
ACH-000746,-0.06644296111208609
ACH-000747,-0.134121239281576
ACH-000748,-0.1943933958838852
ACH-000753,-0.035683796866568813
ACH-000756,-0.08675615851755013
