,CMC1 (152100)
ACH-000004,-0.1488715671265134
ACH-000005,-0.0058110736063928465
ACH-000007,-0.029889755284743486
ACH-000009,-0.17035297208233566
ACH-000011,-0.04400305346414455
ACH-000012,-0.16806549502245666
ACH-000013,-0.08541203029977246
ACH-000014,-0.11076711071206834
ACH-000015,-0.03982214116148447
ACH-000017,0.04778906062932825
ACH-000018,0.036425151059949236
ACH-000019,-0.18200847257742328
ACH-000021,-0.07129078352027615
ACH-000022,-0.182109682115708
ACH-000025,-0.2862056981753546
ACH-000028,-0.1485068506200532
ACH-000030,-0.15380339345861715
ACH-000035,-0.07386332209307722
ACH-000036,-0.03897274189727543
ACH-000037,-0.08312076880139566
ACH-000039,-0.16072215878840898
ACH-000040,-0.3425896050775023
ACH-000041,-0.021664900193119504
ACH-000042,-0.17115903577242902
ACH-000045,0.05587452327750239
ACH-000047,-0.04558755320250772
ACH-000052,-0.2963759258274382
ACH-000053,-0.19352299868262732
ACH-000054,-0.2558969313641706
ACH-000055,-0.17175857026017194
ACH-000060,-0.15522696376977066
ACH-000067,-0.24686189065183675
ACH-000070,0.030999781299007944
ACH-000075,-0.17219723538409612
ACH-000078,0.05684262161992064
ACH-000082,-0.20912218490554899
ACH-000085,-0.10666805728328456
ACH-000086,-0.12266721048561653
ACH-000087,0.018782490076996457
ACH-000092,-0.21991339911128108
ACH-000095,-0.08246830587490729
ACH-000097,-0.07541961296139843
ACH-000098,-0.21647064318821774
ACH-000099,0.016790614531220313
ACH-000108,-0.04059781764677325
ACH-000113,-0.25774625225449205
ACH-000116,-0.16251555327190784
ACH-000118,-0.2482731618212337
ACH-000120,-0.0053007911557614645
ACH-000123,-0.1859067903022951
ACH-000127,0.005042577976764347
ACH-000128,-0.08200503586898579
ACH-000132,-0.06875219852730527
ACH-000133,-0.10510001203559564
ACH-000137,-0.16496957796773642
ACH-000138,-0.05586287437648839
ACH-000142,-0.0871065865725521
ACH-000143,-0.3623007109953824
ACH-000146,-0.2257607883911617
ACH-000148,-0.1840036726310283
ACH-000150,-0.257490618020756
ACH-000152,-0.28402650330274604
ACH-000153,0.012618260027312415
ACH-000159,-0.16626527695235505
ACH-000160,-0.1835248782704339
ACH-000163,-0.09423411100665653
ACH-000167,-0.4046292449044751
ACH-000168,-0.10922589128881413
ACH-000169,-0.2671196602788776
ACH-000178,-0.161307157809967
ACH-000183,-0.2697064103426697
ACH-000188,-0.08578000032675169
ACH-000189,-0.2929063031197745
ACH-000190,-0.21559739977655334
ACH-000198,-0.20896993034498595
ACH-000203,0.2302974749036905
ACH-000204,-0.17171060480634748
ACH-000206,-0.12875571672799552
ACH-000207,-0.2615018332135832
ACH-000208,-0.2602340320750009
ACH-000210,-0.3537044999034098
ACH-000211,-0.13777746727894155
ACH-000215,-0.122614483639729
ACH-000221,-0.07072150742926381
ACH-000222,-0.15784300189824876
ACH-000223,-0.1370902194837202
ACH-000226,-0.20821015388351602
ACH-000227,-0.04266403058912766
ACH-000228,-0.07098743667530627
ACH-000231,-0.2845227408147059
ACH-000232,-0.2411088311990152
ACH-000233,-0.09162622479132436
ACH-000234,-0.3059912524729845
ACH-000235,-0.09335949140513684
ACH-000237,-0.13577546208858307
ACH-000238,-0.34398788701512883
