,CCDC71L (168455)
ACH-000484,-0.09266584728480633
ACH-000485,-0.1044383411401864
ACH-000486,-0.06550822642110107
ACH-000487,-0.06721995308498196
ACH-000488,-0.1568460496818205
ACH-000490,-0.09980143572403742
ACH-000491,-0.06703646168912053
ACH-000495,-0.1712921755122643
ACH-000496,-0.06655540765278795
ACH-000499,-0.07610615632525143
ACH-000500,-0.4159388385111973
ACH-000502,-0.047167987595543116
ACH-000503,-0.3728975217034642
ACH-000505,-0.1339826576960278
ACH-000507,-0.06136031021791857
ACH-000510,-0.1166456255206325
ACH-000511,-0.24736720627415665
ACH-000512,-0.1298740104568674
ACH-000516,-0.11501987724776992
ACH-000517,-0.15757507223669054
ACH-000518,-0.04313319616805554
ACH-000520,-0.07493776559325238
ACH-000521,0.03417578281866812
ACH-000522,-0.22986432491017575
ACH-000524,-0.1146925372847167
ACH-000527,-0.06902561121504364
ACH-000528,-0.08613840173744794
ACH-000537,0.04251171420442787
ACH-000541,-0.06822430016979812
ACH-000542,-0.15320653404717555
ACH-000544,-0.11135766387833083
ACH-000545,-0.2802405073657537
ACH-000547,-0.05827837338212837
ACH-000548,-0.16603744704352238
ACH-000549,0.024064075606208903
ACH-000550,-0.015387983532531025
ACH-000552,-0.014821280189307815
ACH-000556,-0.06828240005674951
ACH-000557,-0.22194760251536336
ACH-000569,-0.1057401845689234
ACH-000570,0.09685107601860382
ACH-000571,-0.043574048877246134
ACH-000573,-0.12127705334273813
ACH-000576,-0.14548805648739893
ACH-000579,-0.2860726976908221
ACH-000580,-0.018697968732158718
ACH-000584,-0.07837475068895601
ACH-000585,-0.19601046299005265
ACH-000588,-0.1059195767540618
ACH-000589,-0.11868237688178687
ACH-000591,-0.16869418833825062
ACH-000593,-0.052616068177700384
ACH-000600,-0.10944581592355987
ACH-000601,0.10925167761595908
ACH-000605,-0.07938155883627672
ACH-000606,-0.011623567114223415
ACH-000608,-0.06135109335103939
ACH-000614,-0.0008365311421781027
ACH-000616,-0.3272469253658403
ACH-000618,-0.06410653286132886
ACH-000619,-0.029959510951630276
ACH-000620,-0.4341651896048576
ACH-000621,-0.2758274740756229
ACH-000622,0.0811964201586115
ACH-000623,-0.06117838998951385
ACH-000624,-0.2642637658379917
ACH-000627,-0.1238428401856148
ACH-000630,-0.10771569604937134
ACH-000631,0.020923929648492236
ACH-000632,-0.06513943160159909
ACH-000633,-0.0077834634175709145
ACH-000637,-0.06962190500628547
ACH-000638,-0.03067675039848935
ACH-000646,-0.10137490075532966
ACH-000647,-0.07567635515913887
ACH-000648,0.016672573646435828
ACH-000649,-0.07342211432276363
ACH-000651,0.09874976067348304
ACH-000652,-0.06492234758818723
ACH-000653,-0.22704752223483585
ACH-000657,-0.05321590612136902
ACH-000658,-0.10926884523578873
ACH-000661,-0.1234755291162016
ACH-000662,-0.2910262581560665
ACH-000663,-0.00612701705889967
ACH-000665,-0.1543401378692743
ACH-000671,-0.032279477453540636
ACH-000672,0.1344906587873673
ACH-000673,-0.18077808725380395
ACH-000676,-0.17166453468571202
ACH-000677,-0.11433702511342166
ACH-000681,0.03076128390851793
ACH-000683,-0.10764554887782432
ACH-000684,-0.3325149759168865
ACH-000688,-0.06261781815381318
ACH-000693,-0.15565090317062774
ACH-000694,-0.2674668667157421
ACH-000695,-0.22949600515791355
ACH-000696,-0.13869335893657442
ACH-000697,-0.08578530976710998
ACH-000699,-0.3050561267497124
ACH-000701,-0.1810720790622113
ACH-000706,-0.14665089837280365
ACH-000711,-0.08726774608201568
ACH-000713,-0.1992027091840417
ACH-000714,-0.040177642283967634
ACH-000718,-0.0303364943045756
ACH-000720,-0.31359884828239964
ACH-000721,-0.2388315551891577
ACH-000724,-0.38893970432497454
ACH-000725,-0.04475515964774438
ACH-000732,-0.06976903931832454
ACH-000734,-0.10600746772567662
ACH-000735,-0.16516123053472134
ACH-000736,-0.08083658686600853
ACH-000738,-0.06367190932037302
ACH-000746,-0.04624191911705761
ACH-000747,-0.02297041326341739
ACH-000748,-0.11278137065417132
ACH-000753,-0.07859215205308799
ACH-000756,-0.1717140100818753
ACH-000757,-0.13443323142815886
ACH-000758,-0.17546426402666548
ACH-000760,-0.07488270721416243
ACH-000762,-0.05280781730367906
ACH-000763,-0.5610387969340225
ACH-000764,0.2318049246637461
ACH-000765,0.00274716674604892
ACH-000766,-0.04044863508440218
ACH-000767,-0.09201217265700244
ACH-000768,-0.0616717755009904
ACH-000769,-0.1751396635489213
ACH-000770,-0.25301640113029505
ACH-000771,-0.0739347363676777
ACH-000773,-0.08219651630137964
ACH-000776,0.017313382412877724
ACH-000777,-0.10758876593539876
ACH-000778,0.0809432403978546
ACH-000781,0.007515458784027284
ACH-000782,-0.058922284989121075
ACH-000783,-0.08726399714601557
ACH-000784,-0.08753928616321316
ACH-000785,-0.024401104770361462
ACH-000787,-0.0722559594917523
ACH-000788,-0.2454872355157688
ACH-000791,-0.15152392925071995
ACH-000792,-0.07171618654075232
ACH-000794,-0.10684070443819213
ACH-000796,-0.14887683888568867
ACH-000798,0.07836588127270007
ACH-000799,-0.4341514612492645
ACH-000800,-0.02466874323056472
ACH-000802,0.08230070411870433
ACH-000804,-0.07990964699961914
ACH-000805,0.044543580001597936
ACH-000809,-0.06436479194164592
ACH-000810,0.07421309700045088
ACH-000811,-0.11185421513156024
ACH-000817,-0.2936851507557596
ACH-000819,-0.04892136827565008
ACH-000820,-0.2709922820864725
ACH-000821,-0.0762856318316666
ACH-000822,-0.1838864192057166
ACH-000823,-0.10830076918826928
ACH-000824,-0.16961340869055996
ACH-000827,-0.20227180462035185
ACH-000829,-0.046423003386499344
ACH-000831,-0.12915497876710086
ACH-000832,-0.07028556401337059
ACH-000833,-0.14606911296557226
ACH-000834,-0.13224555093700302
ACH-000835,-0.17914870576673173
ACH-000836,-0.011564882561935864
ACH-000837,0.012532860026527471
ACH-000838,0.11084902211535501
ACH-000839,-0.14986533564114668
ACH-000840,-0.34532104894813903
ACH-000841,-0.12832051598405697
ACH-000843,-0.07562164346784196
ACH-000846,-0.10311681125962828
ACH-000847,-0.06475965061585469
ACH-000848,-0.15702308721726901
ACH-000849,-0.10041843384386667
ACH-000851,-0.22206496910873685
ACH-000855,-0.0686124981560881
ACH-000856,-0.051154934688056514
ACH-000858,-0.15782862879483242
ACH-000859,-0.009423807009589934
ACH-000861,-0.18126254199614134
ACH-000862,-0.1946174373174165
ACH-000865,-0.10160357569675883
ACH-000866,-0.16547587777048864
ACH-000867,-0.12883646688838382
ACH-000869,-0.2685021559992655
ACH-000872,-0.02081386690720328
ACH-000873,-0.03403935842086302
ACH-000876,-0.09148729424547077
ACH-000878,-0.003884093318709711
ACH-000880,-0.0035337791922025407
ACH-000881,-0.08605231880886753
ACH-000882,-0.14274844122521418
ACH-000884,0.01540676836795586
ACH-000885,-0.08092915155917756
ACH-000887,-0.07322122943225089
ACH-000889,-0.16916955949460094
ACH-000896,-0.05580119491490661
ACH-000898,-0.2318003389442852
ACH-000900,0.09649051731814234
ACH-000901,-0.11736184539618315
ACH-000905,-0.09653352390256728
ACH-000906,-0.05175748680579607
ACH-000907,-0.1988113737012573
ACH-000910,-0.07700312003266732
ACH-000911,-0.17659214130144935
ACH-000912,-0.10110234652587513
ACH-000913,-0.038709091264785576
ACH-000915,-0.1740552332267701
ACH-000916,0.1211065416706042
ACH-000917,-0.05484403385794645
ACH-000920,0.040773669164945535
ACH-000921,-0.3319822308935469
ACH-000924,-0.17091837261282564
ACH-000926,-0.06390995208049102
ACH-000928,-0.17444175078703988
ACH-000929,-0.1548122432489112
ACH-000932,-0.1728641595492977
ACH-000935,-0.13346384510322595
ACH-000936,0.025900724353386858
ACH-000937,-0.05410112834996091
ACH-000938,-0.08060880681553488
ACH-000939,0.05088168781195215
ACH-000941,-0.11565782304032884
ACH-000943,-0.1732062682342672
ACH-000946,-0.19501048126261653
ACH-000947,-0.3332566060706054
ACH-000948,-0.046081713991310363
ACH-000950,-0.2578626208645376
ACH-000953,-0.06649776057537146
ACH-000954,-0.1208815659008164
ACH-000957,-0.2375268265142992
ACH-000958,-0.1034694082576054
ACH-000960,-0.15508490831397595
ACH-000963,-0.2373435449865211
ACH-000968,-0.09651873094198876
ACH-000969,-0.09467056650009656
ACH-000972,-0.2284768058116442
ACH-000973,-0.18168689317041384
ACH-000974,-0.21100762223246114
ACH-000978,-0.2922625921783248
ACH-000984,-0.18195957201432808
ACH-000986,-0.2211364134898364
ACH-000988,-0.039108520230338666
ACH-000993,-0.059731503194478786
ACH-000994,-0.031178056814846138
ACH-000996,-0.0768297242490921
ACH-001001,-0.19624989005783236
ACH-001020,0.06331596683333852
ACH-001028,-0.2638246771288995
ACH-001031,-0.2276331420123117
ACH-001038,-0.04847371748418355
ACH-001048,-0.0681950961620558
ACH-001050,-0.1199359655081524
ACH-001053,0.006717326519888061
ACH-001054,-0.0902984135665233
ACH-001061,-0.21845668650090436
ACH-001067,0.018674981215045097
ACH-001075,-0.10101136871584024
ACH-001096,-0.0541284051423443
ACH-001111,-0.2437122450935749
ACH-001119,0.016345542960558228
ACH-001128,-0.05270509401742088
ACH-001134,0.11217894050288996
ACH-001151,-0.13636337975513335
ACH-001163,-0.10981716451028194
ACH-001164,-0.21809860546838855
ACH-001183,-0.1005473967680817
ACH-001192,-0.3381898913600297
ACH-001193,-0.06506905629380705
ACH-001196,-0.09070820409020523
ACH-001197,-0.03858205755474077
ACH-001205,0.0757284403627128
ACH-001211,0.0012492155215047453
ACH-001212,0.017402006298679194
ACH-001228,0.03593403462537582
ACH-001232,-0.05672442930211576
ACH-001239,-0.2354634609079367
ACH-001270,-0.23534440769296006
ACH-001274,0.042959475876641735
ACH-001275,-0.021117999607140104
ACH-001277,0.063346603104551
ACH-001278,-0.11947933727798933
ACH-001280,-0.18709197614828635
ACH-001283,-0.0779346641377741
ACH-001289,-0.13800277374830694
ACH-001300,-0.37548173763639053
ACH-001301,-0.15499914256110314
ACH-001302,-0.3763823974335061
ACH-001306,-0.09260922508117203
ACH-001318,-0.1644735386229646
ACH-001322,-0.18912401889855704
ACH-001328,-0.08918540304150306
ACH-001332,-0.1972712098819905
ACH-001336,-0.2497708321730699
ACH-001346,-0.03719915059785661
ACH-001353,-0.06287489088999633
ACH-001354,-0.0635404059596975
ACH-001367,-0.10983186697874926
ACH-001368,-0.1426533249884996
ACH-001374,-0.578763817571566
ACH-001377,-0.13004013352715574
ACH-001380,-0.14592120059120506
ACH-001391,-0.04132012613392507
ACH-001408,-0.1286884752427395
ACH-001430,-0.2194536889078804
ACH-001431,-0.09541358099325738
ACH-001450,-0.007309607026223291
ACH-001496,-0.14787096735314986
ACH-001500,-0.0655027780476802
ACH-001523,-0.26454530573359675
ACH-001532,-0.1781205795414491
ACH-001550,-0.3556183471287753
ACH-001552,-0.1927142416536596
ACH-001554,-0.13884802956525494
ACH-001654,-0.05143230129322853
ACH-001735,-0.2590340365328478
ACH-001736,-0.043596567675538565
ACH-001737,-0.05278470339223342
ACH-001740,-0.11486884840914235
ACH-001745,-0.029314224549164214
ACH-001765,-0.13326993203599774
