,DepMap_ID
386,ACH-000002
45614,ACH-000140
118045,ACH-000359
119607,ACH-000364
120829,ACH-000367
184656,ACH-000526
195870,ACH-000553
209064,ACH-000582
237908,ACH-000641
249677,ACH-000664
260717,ACH-000683
297315,ACH-000751
337872,ACH-000786
337873,ACH-000786
337874,ACH-000786
357121,ACH-000787
359573,ACH-000790
363409,ACH-000795
385857,ACH-000823
405452,ACH-000848
417452,ACH-000863
420468,ACH-000866
454491,ACH-000895
460443,ACH-000900
464213,ACH-000904
464214,ACH-000904
480221,ACH-000915
517735,ACH-000934
520727,ACH-000936
569479,ACH-000953
593881,ACH-000960
625634,ACH-000969
661169,ACH-000978
686661,ACH-000983
727528,ACH-000989
738188,ACH-000990
738189,ACH-000990
787923,ACH-000992
834941,ACH-000994
865065,ACH-000997
893919,ACH-000999
993441,ACH-001362
997283,ACH-001368
1030030,ACH-001517
1030031,ACH-001517
1035455,ACH-001523
1047435,ACH-001550
1061896,ACH-001570
1136572,ACH-002171
1181849,ACH-002256
1187910,ACH-002262
1199851,ACH-002284
1206336,ACH-002296
