,ATP2B2 (491)
ACH-000004,-0.02696508760264746
ACH-000005,-0.2649573225581144
ACH-000007,0.06197111114706301
ACH-000009,-0.0352997752980483
ACH-000011,-0.06370380935059268
ACH-000012,0.036920329319201486
ACH-000013,-0.062083775642318276
ACH-000014,-0.04766319719244623
ACH-000015,0.019982095919438263
ACH-000017,0.0344663957989793
ACH-000018,-0.07040236920724965
ACH-000019,0.09294707457524057
ACH-000021,0.12548734745075993
ACH-000022,0.00027949239152155026
ACH-000025,-0.14563088420351786
ACH-000028,-0.0210553258934636
ACH-000030,0.01937661246456749
ACH-000035,0.1304922490089342
ACH-000036,-0.08966631478468218
ACH-000037,0.021840691944466816
ACH-000039,0.08285275002921866
ACH-000040,-0.16624461111294184
ACH-000041,-0.09000502594994983
ACH-000042,-0.14827306039340005
ACH-000045,0.04848860799905854
ACH-000047,-0.0410637065562851
ACH-000052,-0.013704768755020594
ACH-000053,0.02930682661417915
ACH-000054,0.016393179639434603
ACH-000055,-0.1313516056276317
ACH-000060,-0.2357401121968536
ACH-000067,0.009523809658471282
ACH-000070,-0.01680403050729136
ACH-000075,-0.17840480265558828
ACH-000078,-0.053890057261266534
ACH-000082,0.07237287094291238
ACH-000085,0.1901507278498367
ACH-000086,0.031276562316032194
ACH-000087,0.08650571294356346
ACH-000092,-0.0850398061637
ACH-000095,0.015929258350814192
ACH-000097,-0.1726355916404054
ACH-000098,-0.009790861657360076
ACH-000099,-0.061808727578944664
ACH-000108,-0.15594431475193948
ACH-000113,-0.06425803867020316
ACH-000116,-0.013359136947955305
ACH-000118,0.029681543197766825
ACH-000120,-0.07085165145842638
ACH-000123,-0.05082779958751624
ACH-000127,-0.11856751756084542
ACH-000128,0.07359000094638421
ACH-000132,-0.12731631353797535
ACH-000133,0.028103678436324383
ACH-000137,0.02011301212553392
ACH-000138,-0.020808836150132747
ACH-000142,-0.02958433254325228
ACH-000143,0.005647871812340275
ACH-000146,-0.11149661239789044
ACH-000148,0.0027442228608288233
ACH-000150,-0.24019698683004556
ACH-000152,-0.0463988406886689
ACH-000153,-0.09141674850892988
ACH-000159,-0.02402040955679876
ACH-000160,0.04673472905444183
ACH-000163,-0.03114922593594447
ACH-000167,-0.025163016567799942
ACH-000168,-0.16167724208888826
ACH-000169,-0.059081387357125065
ACH-000178,0.038128208871403856
ACH-000183,0.06699737064345447
ACH-000188,0.0483909037300586
ACH-000189,-0.2721896558133852
ACH-000190,0.11525216757832965
ACH-000198,0.024619995328266173
ACH-000203,0.2151572906455592
ACH-000204,-0.098968685300951
ACH-000206,-0.08377260762004696
ACH-000207,-0.09642847382679663
ACH-000208,0.10967833438667096
ACH-000210,0.10392610742610127
ACH-000211,-0.05186050480684443
ACH-000215,-0.008753208820765586
ACH-000221,-0.15655098858673175
ACH-000222,-0.12943114047940188
ACH-000223,0.04561698091676231
ACH-000226,-0.060179904253047665
ACH-000227,-0.0549665954766764
ACH-000228,0.3023756230179848
ACH-000231,-0.08319275505424492
ACH-000232,-0.02755484971217093
ACH-000233,-0.017975043952393563
ACH-000234,-0.1924437478449716
ACH-000235,-0.038076669825193886
ACH-000237,-0.09115393944193777
ACH-000238,-0.1559630289510183
ACH-000242,-0.0424886268595807
ACH-000243,0.037783671012881485
ACH-000244,-0.1897966675465145
ACH-000246,-0.06637636057413039
