,GIPC1 (10755)
ACH-000004,-0.15047399804669614
ACH-000005,0.0958882058559818
ACH-000007,0.2623538962219329
ACH-000009,0.11149391643303153
ACH-000011,0.09602830615909752
ACH-000012,0.060701113083088384
ACH-000013,0.049164240408663545
ACH-000014,-0.06944602250876804
ACH-000015,-0.07340681181909009
ACH-000017,0.14590440033831287
ACH-000018,-0.05265298649945373
ACH-000019,0.02188076226032599
ACH-000021,0.023185619709914163
ACH-000022,0.12281641544244035
ACH-000025,-0.08063096415729673
ACH-000028,-0.04598050832615877
ACH-000030,-0.12236952448788413
ACH-000035,0.00913842873172853
ACH-000036,0.09532728286782544
ACH-000037,0.2049568122366049
ACH-000039,0.16992584755044435
ACH-000040,-0.007627447475222777
ACH-000041,-0.03684760852714571
ACH-000042,-0.02403349091236234
ACH-000045,-0.17854887586461138
ACH-000047,0.06850290457346725
ACH-000052,0.1883119305877212
ACH-000053,-0.023937363732694842
ACH-000054,0.08167984946134818
ACH-000055,-0.0448593871290582
ACH-000060,0.09573168155380944
ACH-000067,0.13207462185474378
ACH-000070,-0.04799825785084943
ACH-000075,0.13110373901001773
ACH-000078,0.007143462046810442
ACH-000082,-0.11939923965555342
ACH-000085,-0.0178369398485251
ACH-000086,-0.034008085009346364
ACH-000087,0.06721230125167729
ACH-000092,-0.08481860987555451
ACH-000095,0.016358922108917536
ACH-000097,0.02185070292181051
ACH-000098,0.15438377247089835
ACH-000099,-0.056936396810669865
ACH-000108,0.041163743531023436
ACH-000113,0.013759067413941124
ACH-000116,-0.00541945507777167
ACH-000118,0.08452184094518914
ACH-000120,0.007261025222065219
ACH-000123,-0.05234783931704638
ACH-000127,0.019149975720498463
ACH-000128,-0.1322533979478633
ACH-000132,-0.004156524360113949
ACH-000133,0.015578797966562653
ACH-000137,0.12364225911029593
ACH-000138,0.12072718265545908
ACH-000142,-0.11323363067954526
ACH-000143,0.10526134017530857
ACH-000146,-0.16421031395417746
ACH-000148,0.03869829772901892
ACH-000150,-0.01951581434476757
ACH-000152,-0.0652757880474868
ACH-000153,0.060994652695637475
ACH-000159,-0.012651598321373858
ACH-000160,0.05326000628486551
ACH-000163,-0.04060265945781561
ACH-000167,0.07730065671730442
ACH-000168,-0.05756531643154372
ACH-000169,0.2646423489226896
ACH-000178,-0.04701270018889345
ACH-000183,-0.13498371554124816
ACH-000188,-0.2762805217004051
ACH-000189,0.12765745421929695
ACH-000190,-0.01325439437283061
ACH-000198,0.17183688332926045
ACH-000203,0.17968491346195073
ACH-000204,-0.008536524615835763
ACH-000206,-0.08263514351474736
ACH-000207,0.06990969188020803
ACH-000208,0.2860439960310758
ACH-000210,0.20559025999301164
ACH-000211,0.05136682345985625
ACH-000215,0.04366833354290645
ACH-000221,0.08454041646082094
ACH-000222,0.1757853197259059
ACH-000223,0.005841097716453141
ACH-000226,0.05115261022233729
ACH-000227,-0.11063891390478436
ACH-000228,0.014181884171410019
ACH-000231,0.06282245579368395
ACH-000232,0.06080106466589887
ACH-000233,-0.14810552431812973
ACH-000234,-0.01471539380755614
ACH-000235,-0.042715449473707034
ACH-000237,0.00952676994883118
ACH-000238,0.027616158296945532
ACH-000242,0.21002743909324248
ACH-000243,-0.026305350899502457
ACH-000244,-0.12433910483118975
ACH-000246,0.09883282396097326
ACH-000248,-0.0128723195222147
ACH-000250,-0.15265026102711693
ACH-000251,-0.11962258903372867
ACH-000252,0.35472140500432703
ACH-000253,0.03701814981568427
ACH-000255,0.043881593344054434
ACH-000256,0.09572198281252528
ACH-000257,-0.13933442225292947
ACH-000258,0.2093237161478657
ACH-000259,-0.05504633735693815
ACH-000260,0.004247297033007826
ACH-000261,0.034481628996788395
ACH-000262,0.15378668848261473
ACH-000263,-0.17701003982243074
ACH-000264,-0.050955196099538816
ACH-000265,0.06945408454911825
ACH-000266,0.004087323080701096
ACH-000272,-0.06970444166469984
ACH-000274,0.0641283567123241
ACH-000277,-0.013318582876002402
ACH-000278,-0.18734801439067755
ACH-000279,0.02043720922364408
ACH-000280,0.07908716103752103
ACH-000281,0.025659100641527488
ACH-000288,0.09085997552884613
ACH-000291,-0.0018634534537896492
ACH-000293,-0.14462448838926056
ACH-000294,-0.03399827260298412
ACH-000295,0.03692978930360093
ACH-000296,-0.3436690604233367
ACH-000302,-0.07513967685243651
ACH-000304,-0.11623315191516495
ACH-000307,-0.12079426166723768
ACH-000308,0.040359984125843636
ACH-000310,-0.047315711967279656
ACH-000311,0.12328680116392833
ACH-000312,0.01101256973161485
ACH-000315,0.046416411883723516
ACH-000316,0.11312220520180034
ACH-000317,-0.02843132562660865
ACH-000318,-0.22209026257853887
ACH-000319,-0.005923141971063222
ACH-000320,0.21577951483827265
ACH-000322,0.0917082887771822
ACH-000323,0.2235815856302517
ACH-000324,-0.13453342554805253
ACH-000329,0.16674827855794572
ACH-000330,0.1572555813042077
ACH-000331,0.07427695193231316
ACH-000332,0.062554503088667
ACH-000334,-0.2374019653037553
ACH-000335,-0.019029455313164016
ACH-000336,-0.04627803731088445
ACH-000337,0.008139504196465816
ACH-000338,0.4297561753227779
ACH-000339,-0.0361585106745222
ACH-000341,-0.17934861897139265
ACH-000348,0.13257038315835512
ACH-000350,0.04696459860350913
ACH-000352,0.14318466208236644
ACH-000356,-0.014427399125198732
ACH-000361,0.06021326143125218
ACH-000362,0.03407560189262604
ACH-000363,0.013143142497067255
ACH-000364,0.14907043007789744
ACH-000365,0.11454656571277533
ACH-000366,-0.0005809904420894514
ACH-000368,0.21811433020565246
ACH-000374,0.05228264784621483
ACH-000375,0.13400674142917451
ACH-000376,0.206144503904883
ACH-000381,0.04756249247961538
ACH-000383,-0.056421119598348925
ACH-000387,0.07289072499238572
ACH-000389,0.15437110539018478
ACH-000390,-0.07494431991968001
ACH-000393,0.07097194182998268
ACH-000395,-0.15191471870835868
ACH-000396,-0.1679322565917419
ACH-000397,0.3015772028703009
ACH-000401,0.07920100778736185
ACH-000402,-0.19160599500989167
ACH-000403,-0.026918832155764308
ACH-000404,0.014378708405637024
ACH-000406,0.07696420687510988
ACH-000407,0.16458004521373626
ACH-000408,0.30143390980534096
ACH-000410,-0.06550570421566418
ACH-000411,-0.0021243563989364303
ACH-000414,0.018562902339755417
ACH-000415,-0.0543422621934058
ACH-000416,-0.022931255401006344
ACH-000420,0.14345177897608166
ACH-000421,-0.04688858193460139
ACH-000424,-0.08592982616842566
ACH-000425,0.02721482825951528
ACH-000426,0.18918386336537946
ACH-000427,-0.13391228794716098
ACH-000433,0.11146976351923137
ACH-000435,0.14337714200252796
ACH-000436,-0.06419674195534103
ACH-000444,0.04742892384987952
ACH-000445,0.0926048349476109
ACH-000448,0.020665188799858684
ACH-000450,-0.1521311788036495
ACH-000452,-0.034269128208450815
ACH-000454,-0.23882614982460476
ACH-000458,-0.11405858336728746
ACH-000459,-0.2284476787259953
ACH-000460,-0.0006744174578845198
ACH-000461,-0.2170818737574607
ACH-000463,0.14536532110636927
ACH-000464,0.08307269809757463
ACH-000466,0.077322493864255
ACH-000467,0.16039489705634336
ACH-000468,-0.0711193340467324
ACH-000469,0.025308329107861068
ACH-000470,-0.0651957079968971
ACH-000471,0.04298592339922207
ACH-000472,0.028933376942805712
ACH-000473,-0.09708765692616604
ACH-000475,0.049284554312888015
ACH-000476,0.1109448477622699
ACH-000477,0.028523090309219568
ACH-000479,0.08403649574445089
ACH-000480,-0.006749142605444986
ACH-000481,-0.06141145083734712
ACH-000483,-0.10261324599402824
ACH-000484,-0.14756679890277974
ACH-000485,-0.010526765829769092
ACH-000486,0.046183540326480726
ACH-000487,-0.07766742650219254
ACH-000488,0.04708517817866663
ACH-000490,0.15400537881928705
ACH-000491,0.16177274024112304
ACH-000495,0.0647174041883353
ACH-000496,-0.09937560963053606
ACH-000499,-0.12942617615212532
ACH-000500,0.1769677688019245
ACH-000502,-0.13345919080842067
ACH-000503,-0.2331440937129232
ACH-000505,0.008308017441949042
ACH-000507,-0.016587863025760898
ACH-000510,0.014070365296044966
ACH-000511,-0.06615400875356578
ACH-000512,-0.2002855878985653
ACH-000516,0.0003434062110668127
ACH-000517,0.033215721533164135
ACH-000518,0.06737798960196907
ACH-000520,-0.006911059489196924
ACH-000521,0.2911802351571082
ACH-000522,-0.1681032808633017
ACH-000524,-0.1962395901359341
ACH-000527,0.06693634419641156
ACH-000528,0.11919491303985295
ACH-000537,0.039966484270494415
ACH-000541,-0.006757254996078732
ACH-000542,0.03362067504470447
ACH-000544,-0.05092696968855129
ACH-000545,-0.07497344786577757
ACH-000547,0.4104941586275842
ACH-000548,0.05205920042036643
ACH-000549,0.080462875891892
ACH-000550,0.07232706963347801
ACH-000552,0.14505157029465526
ACH-000556,-0.10321779001220112
ACH-000557,-0.1726067174481149
ACH-000569,0.16197052227435868
ACH-000570,-0.10535164562636576
ACH-000571,-0.06744773278063644
ACH-000573,-0.04179339123381885
ACH-000576,0.09041919497083656
