,MCEE (84693)
ACH-000424,-0.10274958557212717
ACH-000425,-0.2746796026921021
ACH-000426,-0.203148110405798
ACH-000427,-0.2434237530527165
ACH-000433,-0.031187721949613636
ACH-000435,-0.10182902788800843
ACH-000436,-0.3515475980515551
ACH-000444,-0.19415757539152145
ACH-000445,-0.024529793460734254
ACH-000448,-0.2235328148026909
ACH-000450,-0.06046871803999713
ACH-000452,-0.20048634520374975
ACH-000454,-0.4549103482477603
ACH-000458,-0.12105100978332413
ACH-000459,-0.1624051692586702
ACH-000460,-0.17355879434155455
ACH-000461,-0.2202189390291076
ACH-000463,-0.2355865917735228
ACH-000464,-0.4620212962010602
ACH-000466,-0.15139239017841685
ACH-000467,-0.12153850886748865
ACH-000468,-0.007492888425529762
ACH-000469,-0.21692755035605246
ACH-000470,-0.3195548489267932
ACH-000471,-0.2787325790596014
ACH-000472,-0.2050108922050161
ACH-000473,-0.11964813058281135
ACH-000475,-0.1946766300739794
ACH-000476,-0.24197881089559706
ACH-000477,-0.3040450706739474
ACH-000479,-0.2182981824775949
ACH-000480,-0.16262687234809475
ACH-000481,-0.13892904802052305
ACH-000483,-0.2021582744690324
ACH-000484,-0.1844375221981675
ACH-000485,-0.2032165261309116
ACH-000486,-0.2446476080435223
ACH-000487,-0.17748292228069334
ACH-000488,-0.18331672189109224
ACH-000490,-0.2606386494100049
ACH-000491,-0.12183764511062282
ACH-000495,-0.3188766989849908
ACH-000496,-0.24650101279865505
ACH-000499,-0.4484741118146752
ACH-000500,0.490928003629261
ACH-000502,-0.1880385952861731
ACH-000503,-0.13961977917185592
ACH-000505,-0.17531518082902678
ACH-000507,-0.4346975288139831
ACH-000510,-0.1859587465304602
ACH-000511,-0.15194941962677894
ACH-000512,0.004468796288487252
ACH-000516,-0.21221277826300847
ACH-000517,-0.13887791892808146
ACH-000518,-0.13783684198570256
ACH-000520,-0.011692929534174508
ACH-000521,-0.2657910824988724
ACH-000522,-0.3092141083356844
ACH-000524,-0.08729279471125245
ACH-000527,-0.16522129500844446
ACH-000528,-0.13173622624487175
ACH-000537,-0.08227384385488723
ACH-000541,-0.5301632633427916
ACH-000542,-0.2772426355173689
ACH-000544,-0.14843780453498898
ACH-000545,-0.153595664650264
ACH-000547,0.029535539822696417
ACH-000548,-0.2229228924670622
ACH-000549,-0.14212340235145418
ACH-000550,-0.15194439726262848
ACH-000552,-0.2968291717897411
ACH-000556,-0.2968592149203905
ACH-000557,-0.12108066786333695
ACH-000569,-0.15860636599068492
ACH-000570,-0.23998557269909115
ACH-000571,-0.31376832738186544
ACH-000573,-0.2162860613837882
ACH-000576,-0.15032685253711392
ACH-000579,-0.03681911664193162
ACH-000580,-0.15472156383030086
ACH-000584,-0.264772818386992
ACH-000585,-0.23921079534629644
ACH-000588,-0.29166634068323705
ACH-000589,-0.2877868440884534
ACH-000591,-0.410296336152964
ACH-000593,-0.17184890565123226
ACH-000600,-0.15143887565742276
ACH-000601,-0.17446493708061195
ACH-000605,-0.1278057759653597
ACH-000606,-0.2699722114569499
ACH-000608,-0.1713206667293732
ACH-000614,-0.11241448479993996
ACH-000616,-0.1860453788114436
ACH-000618,-0.2701725731281936
ACH-000619,-0.17723288705774792
ACH-000620,-0.21876536534530888
ACH-000621,-0.16745425270693742
ACH-000622,-0.14224172652567305
ACH-000623,-0.30210095882361976
ACH-000624,-0.20498371883031224
ACH-000627,-0.2704561350867887
ACH-000630,-0.1575204856668443
ACH-000631,-0.17980476735793308
ACH-000632,-0.24127902108236415
ACH-000633,-0.13476340834930073
ACH-000637,-0.3390739663529384
ACH-000638,-0.2507418263438785
ACH-000646,-0.1814041562189295
ACH-000647,-0.1760801290842086
ACH-000648,-0.3759688888598733
ACH-000649,-0.21854501632516404
ACH-000651,-0.22244749085212714
ACH-000652,-0.05606804695944985
ACH-000653,-0.3327859447866054
ACH-000657,-0.20360453755921326
ACH-000658,-0.1503228195701629
ACH-000661,-0.2702239476459046
ACH-000662,-0.4665828548338286
ACH-000663,-0.2577558207203178
ACH-000665,-0.2824897251120506
ACH-000671,-0.18979809144246945
ACH-000672,-0.18098728349388946
ACH-000673,-0.19945116244504268
ACH-000676,-0.1516298942062962
ACH-000677,-0.14333701604391516
ACH-000681,-0.251419814254623
ACH-000683,-0.19205755189716614
ACH-000684,-0.13086966900510671
ACH-000688,-0.1464834714228775
ACH-000693,-0.21069471051599864
ACH-000694,-0.16579756329844456
ACH-000695,-0.17204146183594027
ACH-000696,-0.23595848438284586
ACH-000697,-0.25915634623268835
ACH-000699,-0.2600984843109038
ACH-000701,-0.254648253200968
ACH-000706,-0.2118167711356006
ACH-000711,-0.19148243237142185
ACH-000713,-0.16447780261540404
ACH-000714,-0.2107926168387365
ACH-000718,-0.10256661763858144
ACH-000720,-0.12746939079494887
ACH-000721,-0.26929784953878805
ACH-000724,-0.2313496105097113
ACH-000725,-0.20100520304829655
ACH-000732,-0.16065612667478746
ACH-000734,-0.2472685237842221
ACH-000735,-0.14169229082953674
ACH-000736,-0.11847355803770936
ACH-000738,-0.1987046712209936
ACH-000746,-0.2359300530803805
ACH-000747,-0.09030918365419498
ACH-000748,-0.1559495179928113
ACH-000753,-0.17549471054037885
ACH-000756,-0.1883666373663912
ACH-000757,-0.12684090167262987
ACH-000758,-0.4206433517272751
ACH-000760,-0.20211659301018192
ACH-000762,-0.12519401485410594
ACH-000763,-0.1960701943201005
ACH-000764,-0.2597559373024846
ACH-000765,-0.04568295588342982
ACH-000766,-0.15519574301379355
ACH-000767,-0.24061619230394274
ACH-000768,-0.2831118220183725
ACH-000769,-0.08631998978127052
ACH-000770,-0.14452849230656845
ACH-000771,-0.2313343603320865
ACH-000773,-0.09259338093813343
ACH-000776,-0.3608234845976753
ACH-000777,-0.19910386515358228
ACH-000778,-0.2187817331228359
ACH-000781,-0.2432508393026325
ACH-000782,-0.15165780332634154
ACH-000783,-0.10036302653984737
ACH-000784,-0.2554606677545729
ACH-000785,-0.2439615323113657
ACH-000787,-0.20073954719921208
ACH-000788,-0.15616586478617409
ACH-000791,-0.18081044482309447
ACH-000792,-0.2450978567867448
ACH-000794,-0.13141721316660918
ACH-000796,-0.3074507477957957
ACH-000798,-0.2577364770877706
ACH-000799,-0.7575802415783771
ACH-000800,-0.3033914418087896
ACH-000802,-0.213316188714686
ACH-000804,-0.09964295766187108
ACH-000805,-0.4648813331483728
ACH-000809,-0.13531069582764066
ACH-000810,-0.061324007955147475
ACH-000811,-0.15242603419438386
ACH-000817,-0.2332347698853079
ACH-000819,-0.29853043910565963
ACH-000820,-0.0039700583716102186
ACH-000821,-0.07597540174681916
ACH-000822,-0.30502906673900143
ACH-000823,-0.2368170791598416
ACH-000824,-0.1885668584574508
ACH-000827,-0.211232095210816
ACH-000829,-0.27475347358696217
ACH-000831,-0.16287447482446926
ACH-000832,-0.2790180784647774
ACH-000833,-0.09008209707065952
ACH-000834,-0.23116513023494176
ACH-000835,-0.18431039796239546
ACH-000836,0.005734110106029642
ACH-000837,-0.18404706052582734
ACH-000838,-0.10579004922209312
ACH-000839,-0.17091092767390836
ACH-000840,-0.11034162298808063
ACH-000841,-0.15068729506948686
ACH-000843,-0.14878344472703287
ACH-000846,-0.3484994654369825
ACH-000847,-0.1429447244954847
ACH-000848,-0.029404154309938625
ACH-000849,-0.1075295852260922
ACH-000851,-0.16547555110587744
ACH-000855,-0.23864839220345616
ACH-000856,-0.09068222756840023
ACH-000858,-0.2221397308942359
ACH-000859,-0.28520409842089234
ACH-000861,-0.2387203794518606
ACH-000862,-0.24420378486508695
ACH-000865,-0.10386617039743126
ACH-000866,-0.24039597370488994
ACH-000867,-0.2025862410124181
ACH-000869,-0.16038148134270974
ACH-000872,-0.10752348336282556
ACH-000873,-0.5093365251234989
ACH-000876,-0.2282081222486808
ACH-000878,-0.16046520138095208
ACH-000880,-0.22899829075395856
ACH-000881,-0.2446572124445264
ACH-000882,-0.15652078270273173
ACH-000884,-0.15953771096290792
ACH-000885,-0.12436378722003802
ACH-000887,-0.18355027101248791
ACH-000889,-0.3266202049089493
ACH-000896,-0.10906462420799128
ACH-000898,-0.25432712980434713
ACH-000900,-0.25999164724705504
ACH-000901,-0.25379950457490863
ACH-000905,-0.08209645124577841
ACH-000906,-0.11617412918983674
ACH-000907,-0.08142329503099048
ACH-000910,-0.1676298097068599
ACH-000911,-0.16937424006278695
ACH-000912,-0.2632149587925275
ACH-000913,-0.1926093059618251
ACH-000915,-0.2578674703276945
ACH-000916,-0.4132646728195477
ACH-000917,-0.12780453094457248
ACH-000920,-0.003430748433995071
ACH-000921,-0.2493071732617768
ACH-000924,-0.2047865095197399
ACH-000926,-0.2314780700837985
ACH-000928,-0.19653643189640066
ACH-000929,-0.4225952574258721
ACH-000932,-0.12779838957623085
ACH-000935,-0.30019061437983185
ACH-000936,-0.25230412568098
ACH-000937,-0.12932929867031562
ACH-000938,-0.10014367108974367
ACH-000939,-0.031058690765085207
ACH-000941,-0.14992207975559074
ACH-000943,-0.13989629021466166
ACH-000946,-0.4748458292626656
ACH-000947,-0.20105908743479103
ACH-000948,-0.21367816477687052
ACH-000950,-0.1342676976875176
ACH-000953,-0.1973760124220084
ACH-000954,-0.3057391389658673
ACH-000957,-0.26139898636230885
ACH-000958,-0.2541079653492628
ACH-000960,-0.1548712652984231
ACH-000963,-0.22633287220750686
ACH-000968,-0.14890936550835807
ACH-000969,-0.21183264238667088
ACH-000972,-0.5391599848088001
ACH-000973,-0.1722733219855096
ACH-000974,-0.22982762544618726
ACH-000978,-0.13865345359468545
ACH-000984,-0.2128333882034081
ACH-000986,-0.21601050694014293
ACH-000988,-0.29339695105210833
ACH-000993,-0.395736181253904
ACH-000994,-0.3115293995679049
ACH-000996,-0.16587851583747565
ACH-001001,-0.2432729289800299
ACH-001020,0.15588460714430566
ACH-001028,-0.163406953407195
ACH-001031,-0.01857740530673893
ACH-001038,-0.21802487777769167
ACH-001048,-0.17781177619772914
ACH-001050,-0.2374748821516199
ACH-001053,-0.07453269373144003
ACH-001054,-0.11898463784779027
ACH-001061,-0.1900140130684871
ACH-001067,-0.22079687891469968
ACH-001075,-0.12575361155520326
ACH-001096,-0.11935910690104448
ACH-001111,0.06131573564446963
ACH-001119,-0.3141413846172893
ACH-001128,0.4674427706775722
ACH-001134,-0.20810812113944333
ACH-001151,-0.19097254768410687
ACH-001163,-0.1718907464750586
ACH-001164,0.04366064234896927
ACH-001183,-0.2723477971424925
ACH-001192,-0.11542900470976808
ACH-001193,-0.3135254165979573
ACH-001196,-0.3521353090906509
ACH-001197,-0.31865902907070426
ACH-001205,-0.24330270405167276
ACH-001211,-0.03811173355272676
ACH-001212,-0.11892948651236805
ACH-001228,-0.2765472863171561
ACH-001232,-0.3300424323617286
ACH-001239,-0.2256198407672948
ACH-001270,0.0707791866600957
ACH-001274,-0.2510764544742451
ACH-001275,-0.1180704545172829
ACH-001277,-0.2288162927553261
ACH-001278,-0.0266450029219153
ACH-001280,-0.2843625090483569
ACH-001283,-0.21884227138063334
ACH-001289,-0.24477615035075506
ACH-001300,-0.2219302772793356
ACH-001301,-0.2740320947885598
ACH-001302,-0.3901772729931812
ACH-001306,-0.16443168887260967
ACH-001318,-0.18238106167686055
ACH-001322,-0.13205040883041172
ACH-001328,-0.06898669925183501
ACH-001332,-0.3398912299355061
ACH-001336,-0.25782878718921004
ACH-001346,5.9382174272264915e-05
ACH-001353,-0.2305898055044341
ACH-001354,-0.13041472833327672
ACH-001367,-0.10864993184821804
ACH-001368,-0.194516196093462
ACH-001374,-0.6650399335422829
ACH-001377,-0.1385288729923352
ACH-001380,-0.10738957738976276
ACH-001391,-0.1394287697389493
ACH-001408,-0.17820012128076995
ACH-001430,-0.3142669537110211
ACH-001431,-0.35562333102662025
ACH-001450,-0.14120196346592948
ACH-001496,-0.07862072978243033
ACH-001500,0.03865700717825988
ACH-001523,-0.18396452802984714
ACH-001532,-0.24947881292246876
ACH-001550,-0.002514065671233413
ACH-001552,-0.2480218932391905
ACH-001554,-0.09819963880064553
ACH-001654,-0.16521254564662788
ACH-001735,-0.1274507311601661
ACH-001736,-0.17414268489681625
ACH-001737,-0.4246400176572938
ACH-001740,-0.2984115086958754
ACH-001745,-0.2966063985264133
ACH-001765,-0.12335570276702305
