,UHRF1BP1L (23074)
ACH-000004,0.2685740839510166
ACH-000005,-0.2417081187929621
ACH-000007,0.04774505059072416
ACH-000009,0.023858322758868282
ACH-000011,0.1543797881555968
ACH-000012,0.1835384103898966
ACH-000013,0.18495040838669213
ACH-000014,0.16792731816144424
ACH-000015,0.1612090115403666
ACH-000017,0.12866401240302885
ACH-000018,0.19435691346237732
ACH-000019,0.10885181904429672
ACH-000021,0.02049281222690369
ACH-000022,0.07963741194857353
ACH-000025,0.035237474245369216
ACH-000028,0.19895650105082469
ACH-000030,0.14392454540479802
ACH-000035,0.2027231667790036
ACH-000036,0.1817271826603449
ACH-000037,0.13227585510877804
ACH-000039,0.2439331555181629
ACH-000040,0.16162832364293886
ACH-000041,0.013875768853185562
ACH-000042,0.12378844429037834
ACH-000045,0.2326990025184897
ACH-000047,0.15786794782035513
ACH-000052,0.06990495981861415
ACH-000053,0.09367057787792793
ACH-000054,0.17374314559949708
ACH-000055,-0.001113456271881829
ACH-000060,0.06260356492527387
ACH-000067,-0.029875280485559038
ACH-000070,-0.04083546014693696
ACH-000075,0.11095421296596288
ACH-000078,0.2419353928738073
ACH-000082,0.041698228839786716
ACH-000085,0.13101177032910155
ACH-000086,0.06130202273954401
ACH-000087,0.1979837237841558
ACH-000092,0.15445084881744078
ACH-000095,0.13390957806365414
ACH-000097,0.08289657030190545
ACH-000098,0.09520886239200786
ACH-000099,0.2116178208497276
ACH-000108,0.13473398873637382
ACH-000113,0.08636457343965757
ACH-000116,0.1557734248218282
ACH-000118,0.04873684439980006
ACH-000120,0.2053589522358704
ACH-000123,0.011829719822287577
ACH-000127,0.12723704636890484
ACH-000128,0.0513078014246014
ACH-000132,0.26719397494329644
ACH-000133,0.0687699817577085
ACH-000137,0.020430123499525246
ACH-000138,0.0894690141904514
ACH-000142,0.08564570125342154
ACH-000143,0.10993612541664248
ACH-000146,0.1097037946888261
ACH-000148,0.116278295837373
ACH-000150,0.07861496840609013
ACH-000152,0.0284828444625977
ACH-000153,0.20425396026885692
ACH-000159,0.08918591100109323
ACH-000160,0.018565361392682084
ACH-000163,0.3176057085445575
ACH-000167,0.004679116132953961
ACH-000168,0.12193600967940488
ACH-000169,-0.042352903719644716
ACH-000178,0.09698080210829567
ACH-000183,0.0811210502711081
ACH-000188,0.13971054562120666
ACH-000189,0.24835359194797654
ACH-000190,0.12526500586177575
ACH-000198,0.14354217637464334
ACH-000203,0.652954620731859
ACH-000204,0.13681902657444753
ACH-000206,-0.033198670408537995
ACH-000207,0.09597666141100812
ACH-000208,-0.17344658776004948
ACH-000210,0.1083658406356583
ACH-000211,0.03635100184701105
ACH-000215,0.16359127882854413
ACH-000221,0.10311583669791237
ACH-000222,-0.06166559739429015
ACH-000223,0.07618759089418563
ACH-000226,0.10815236772781364
ACH-000227,0.1752428639750869
ACH-000228,0.02521441081542612
ACH-000231,0.08603434976117809
ACH-000232,0.06338933860000015
ACH-000233,0.16894331139724436
ACH-000234,-0.0402912598692981
ACH-000235,0.052292469600343366
ACH-000237,0.10281524355623134
ACH-000238,-0.001447810609587159
ACH-000242,0.18920762717044654
ACH-000243,0.11280147515502288
ACH-000244,0.0406873365716898
ACH-000246,0.1807395641503977
ACH-000248,0.0735449651780253
ACH-000250,0.0956973202674396
ACH-000251,0.1615818072316826
ACH-000252,-0.03814587493443261
ACH-000253,0.128967206954679
ACH-000255,0.22830443143315865
ACH-000256,0.141349723534211
ACH-000257,0.2421762462610919
ACH-000258,0.19520497395461167
ACH-000259,0.11075195814517537
ACH-000260,0.16264078699889287
ACH-000261,0.0724276931654233
ACH-000262,-0.018307724254223518
ACH-000263,0.06258771379492924
ACH-000264,0.20867628608503128
ACH-000265,0.026486965737238542
ACH-000266,0.058344142500834126
ACH-000272,0.1447387576210192
ACH-000274,0.05361888101146845
ACH-000277,-0.061317197416291574
ACH-000278,0.06039661131859975
ACH-000279,0.07218337748208084
ACH-000280,0.0823975526886201
ACH-000281,0.09953211452997622
ACH-000288,0.029725962339610168
ACH-000291,0.1920413187851052
ACH-000293,0.0962052078238708
ACH-000294,0.15839213981294253
ACH-000295,-0.013119006820738105
ACH-000296,-0.05025189730043307
ACH-000302,0.06572988821428355
ACH-000304,0.05845181720055776
ACH-000307,0.12808286628996715
ACH-000308,0.1318307998295574
ACH-000310,0.1443386652912816
ACH-000311,-0.060153022646637765
ACH-000312,0.15610271386206892
ACH-000315,-0.007818421827313855
ACH-000316,0.07055469424738614
ACH-000317,0.2331880156861396
ACH-000318,-0.045877966111136655
ACH-000319,0.13508975436833828
ACH-000320,0.05862593886308971
ACH-000322,-0.08784521066974453
ACH-000323,0.03201603162908806
ACH-000324,0.20290494168508047
ACH-000329,0.16548526889930826
ACH-000330,0.06980830172482322
ACH-000331,0.06559869439629973
ACH-000332,0.131786808139574
ACH-000334,0.06485340099779853
ACH-000335,-0.07898171263336208
ACH-000336,0.10341915356632712
ACH-000337,-0.024029829388187384
ACH-000338,-0.4675315214803777
ACH-000339,0.16676495796897134
ACH-000341,0.15468611862288903
ACH-000348,0.06034348252590711
ACH-000350,0.14886271193410222
ACH-000352,0.11255521361723746
ACH-000356,0.20073980692036955
ACH-000361,0.3651560102624205
ACH-000362,0.19126148993422698
ACH-000363,0.10713734585936628
ACH-000364,0.04524792053042246
ACH-000365,0.12278455272471545
ACH-000366,0.10633883966557127
ACH-000368,0.1205687022736032
ACH-000374,0.12062721901576733
ACH-000375,0.0443071288103893
ACH-000376,0.010213693877516458
ACH-000381,0.21732737178433453
ACH-000383,0.09721813448116153
ACH-000387,0.04733503045785432
ACH-000389,0.03564011286696903
ACH-000390,0.11959717120715005
ACH-000393,0.14609423006195818
ACH-000395,0.1626726693013627
ACH-000396,0.28664141610215144
ACH-000397,0.13171409248827534
ACH-000401,0.26809436798606023
ACH-000402,0.06657691611046386
ACH-000403,0.10731477925188704
ACH-000404,0.08952474219039612
ACH-000406,0.13265361583737498
ACH-000407,0.04033473570149925
ACH-000408,0.039500699350000563
ACH-000410,0.11119628938003498
ACH-000411,0.1303942335577802
ACH-000414,0.01684008760590577
ACH-000415,0.14478336201720984
ACH-000416,0.10241237618889026
ACH-000420,0.11455547381267366
ACH-000421,0.12694082366771112
ACH-000424,-0.018097145413037943
ACH-000425,0.16858280519408386
ACH-000426,0.3753662308867165
ACH-000427,-0.08861756731366595
ACH-000433,0.2293396738517118
ACH-000435,0.4227871676121768
ACH-000436,0.07385530542536761
ACH-000444,0.10279241209150604
ACH-000445,0.14114846115532825
ACH-000448,0.020849121358631574
ACH-000450,0.2453989246119029
ACH-000452,0.06241456875347948
ACH-000454,0.05079960887303974
ACH-000458,-0.06974815116629818
ACH-000459,0.2282720491915101
ACH-000460,0.17546792052880406
ACH-000461,0.09003498650622957
ACH-000463,0.153273651183074
ACH-000464,0.09572468710381718
ACH-000466,0.15373643230438566
ACH-000467,0.2320762407406871
ACH-000468,0.2319120349497832
ACH-000469,0.07878131274823677
ACH-000470,0.10721463189582224
ACH-000471,0.1436828051039172
ACH-000472,0.1386777762225796
ACH-000473,0.1622671060690673
