,ENDOG (2021)
ACH-000244,0.04670326567052265
ACH-000246,-0.15945153766299372
ACH-000248,-0.33082864644125576
ACH-000250,-0.08743956727915836
ACH-000251,0.1239846652596891
ACH-000252,-0.2608875327716996
ACH-000253,-0.2814460937130833
ACH-000255,-0.2474843077550769
ACH-000256,-0.2521311377248866
ACH-000257,0.006816758816129666
ACH-000258,0.00425586013870919
ACH-000259,-0.3052384100096592
ACH-000260,-0.1277613436408525
ACH-000261,-0.035145486734184266
ACH-000262,-0.3040591677560842
ACH-000263,-0.27442988431350696
ACH-000264,-0.1137243305307632
ACH-000265,-0.12173660916331025
ACH-000266,-0.0837984637475332
ACH-000272,-0.1353290616497507
ACH-000274,-0.2759039027720292
ACH-000277,-0.08398608963071995
ACH-000278,-0.15444336588556892
ACH-000279,-0.027040034707256702
ACH-000280,-0.32965959664077393
ACH-000281,-0.10345904169798494
ACH-000288,-0.07710326121085535
ACH-000291,-0.26208822189870434
ACH-000293,-0.16300981313630136
ACH-000294,-0.12125038847381416
ACH-000295,0.18317592628471985
ACH-000296,-0.04564105063443033
ACH-000302,-0.06317866859193487
ACH-000304,-0.31289407495356997
ACH-000307,-0.16779176776184082
ACH-000308,-0.12493146154017075
ACH-000310,-0.07701765130733243
ACH-000311,-0.012098280656198602
ACH-000312,-0.0982332846339907
ACH-000315,-0.020263009471062483
ACH-000316,-0.21287894340674915
ACH-000317,-0.3616180841775647
ACH-000318,-0.21463695496708154
ACH-000319,0.0047710659115421045
ACH-000320,-0.27256933173278275
ACH-000322,-0.13977776571838124
ACH-000323,-0.23937231326087074
ACH-000324,-0.19454112845986266
ACH-000329,-0.12274139717273724
ACH-000330,-0.07593937835109557
ACH-000331,-0.1684716591462772
ACH-000332,-0.0926697424651719
ACH-000334,-0.4274792835874248
ACH-000335,0.056674509635371
ACH-000336,-0.1367736091687274
ACH-000337,-0.09037760770461188
ACH-000338,0.2156173406093062
ACH-000339,-0.13684960418012865
ACH-000341,-0.3222013375297145
ACH-000348,-0.14632883402999788
ACH-000350,-0.052328698967134095
ACH-000352,-0.2865731341842285
ACH-000356,-0.1493988670670043
ACH-000361,-0.07840573028138292
ACH-000362,-0.1157290457288027
ACH-000363,-0.07629200665580702
ACH-000364,-0.10326137743979108
ACH-000365,-0.09722423648429916
ACH-000366,-0.07767766518821027
ACH-000368,-0.37415238216137
ACH-000374,-0.13010788553172115
ACH-000375,-0.2303797609957357
ACH-000376,-0.0369850000361108
ACH-000381,-0.2126129252147979
ACH-000383,-0.1352063648061262
ACH-000387,-0.043335706017993435
ACH-000389,-0.2603770954790611
ACH-000390,-0.38328792468154976
ACH-000393,-0.1288297026044909
ACH-000395,-0.14541150837462474
ACH-000396,0.122067726087334
ACH-000397,-0.269200497306321
ACH-000401,-0.182555413973356
ACH-000402,-0.05015725257545691
ACH-000403,-0.18332504113797046
ACH-000404,-0.22640805960915056
ACH-000406,-0.20049326828529807
ACH-000407,-0.16889662217834012
ACH-000408,-0.13524585136395867
ACH-000410,-0.058922773943958826
ACH-000411,-0.2952935426618869
ACH-000414,-0.17878432887459125
ACH-000415,-0.14082700070699586
ACH-000416,-0.14199050635152285
ACH-000420,-0.0648388369625923
ACH-000421,-0.12638222787629572
ACH-000424,0.13580770914293025
ACH-000425,-0.025190330692065308
ACH-000426,-0.20683598071451811
ACH-000427,-0.1091550709039582
ACH-000433,-0.15323397154744428
ACH-000435,-0.7314749551704316
ACH-000436,-0.18983535474806096
ACH-000444,-0.0009042293398660461
ACH-000445,-0.2841622091955328
ACH-000448,-0.13019446090374942
ACH-000450,0.004018907060023927
ACH-000452,-0.06188657443073374
ACH-000454,-0.030797915998121844
ACH-000458,-0.2191301969312617
ACH-000459,-0.28232653215495634
ACH-000460,-0.1141999798537248
ACH-000461,-0.3314637477769759
ACH-000463,-0.20363095156081573
ACH-000464,-0.22469981047957968
ACH-000466,-0.1158864772143401
ACH-000467,-0.1755649973513878
ACH-000468,-0.2631914805171995
ACH-000469,-0.19035100955308534
ACH-000470,-0.24638701855853826
ACH-000471,-0.11977580408388605
ACH-000472,-0.10375989317034577
ACH-000473,-0.35134060682379364
ACH-000475,-0.055002493201730916
ACH-000476,-0.2043816942409478
ACH-000477,0.057064251736156965
ACH-000479,-0.1583511125386589
ACH-000480,-0.016625661223523287
ACH-000481,-0.1547660733482604
ACH-000483,0.04326866171703786
ACH-000484,-0.1500349375630829
ACH-000485,0.07398014348989575
ACH-000486,-0.058153573627066614
ACH-000487,-0.16923359258597967
ACH-000488,-0.19053617740983775
ACH-000490,-0.138769468305182
ACH-000491,-0.27512044485236
ACH-000495,-0.19605590877861667
ACH-000496,-0.1660583719473911
ACH-000499,-0.002419265785086009
ACH-000500,-0.2894300117067852
ACH-000502,-0.07519422117949605
ACH-000503,-0.129495358266224
ACH-000505,-0.08218952626425106
ACH-000507,-0.14530813191277853
ACH-000510,-0.16402799629239473
ACH-000511,-0.32816947497837023
ACH-000512,-0.1379885934204252
ACH-000516,-0.0915873798401331
ACH-000517,-0.20448605914549625
ACH-000518,-0.10580500829404543
ACH-000520,-0.29625285675209034
ACH-000521,-0.3231178847873716
ACH-000522,-0.22442727849967434
ACH-000524,-0.21729593605845915
ACH-000527,-0.1458076836533701
ACH-000528,-0.08620807562210728
ACH-000537,-0.02999283920726882
ACH-000541,-0.043498292980166116
ACH-000542,-0.14979918451617902
ACH-000544,-0.1824986379842504
ACH-000545,-0.273136763462524
ACH-000547,-0.02049489280967678
ACH-000548,-0.194317750966057
ACH-000549,-0.05702010443678252
ACH-000550,-0.2741536111737332
ACH-000552,-0.3447999307504284
ACH-000556,-0.1268627336288914
ACH-000557,-0.02015472120825271
ACH-000569,-0.16713072304405008
ACH-000570,-0.1454315575145491
ACH-000571,-0.1387510437975999
ACH-000573,-0.08686620105712635
ACH-000576,-0.09690767886071472
ACH-000579,-0.022879828047147752
ACH-000580,-0.16257962734535705
ACH-000584,-0.11559007490438845
ACH-000585,-0.15338549539494176
ACH-000588,-0.06143881160535944
ACH-000589,-0.23351882137233695
ACH-000591,-0.029953024986756713
ACH-000593,-0.02677909247150832
ACH-000600,-0.13632516371399642
ACH-000601,-0.163542305436654
ACH-000605,-0.23018063212656945
ACH-000606,-0.12942216783322594
ACH-000608,-0.19272440826917972
ACH-000614,-0.154995646879478
ACH-000616,0.06529904993643343
ACH-000618,-0.052461383118385566
ACH-000619,-0.3407953879580273
ACH-000620,-0.03218619603217065
ACH-000621,-0.12935327117212655
ACH-000622,-0.0628828506476355
ACH-000623,0.009548197345413892
ACH-000624,-0.16403933379667224
ACH-000627,0.04641058272558945
ACH-000630,-0.15624169119046966
ACH-000631,-0.015637615671348092
ACH-000632,-0.15127207583798147
ACH-000633,-0.1375776758395322
ACH-000637,-0.2981956236600454
ACH-000638,-0.17797214585325802
ACH-000646,-0.10930138048120797
ACH-000647,-0.16115821575905953
ACH-000648,-0.09507258740997053
ACH-000649,-0.1416051774421045
ACH-000651,-0.14052333971112754
ACH-000652,-0.2351225623626601
ACH-000653,-0.1962303838571496
ACH-000657,-0.21932129326460006
ACH-000658,-0.11481143119119322
ACH-000661,-0.1252466622151543
ACH-000662,-0.42084183794624186
ACH-000663,-0.2731732693555197
ACH-000665,-0.1826314179876712
ACH-000671,-0.15346146818140485
ACH-000672,-0.1149924066741702
ACH-000673,-0.10253876521814624
ACH-000676,-0.09560922437650522
ACH-000677,-0.07711945114150981
ACH-000681,-0.13189743955911834
ACH-000683,-0.14553121732985594
ACH-000684,-0.012181651426800765
ACH-000688,-0.2760950814124117
ACH-000693,-0.1486844677449497
ACH-000694,-0.1608926574074115
ACH-000695,0.3155427615927436
ACH-000696,-0.18946679946357087
ACH-000697,0.06601620243256039
ACH-000699,-0.19328474248578364
ACH-000701,-0.18674799957501406
ACH-000706,-0.2175477217632994
ACH-000711,-0.16985246564293788
ACH-000713,-0.19027229750948668
ACH-000714,-0.13017510867117124
ACH-000718,-0.24768331739680524
ACH-000720,0.033028043260169594
ACH-000721,-0.17983776903365634
ACH-000724,-0.060848735907606435
ACH-000725,-0.17286731147062004
ACH-000732,-0.2841225662616642
ACH-000734,-0.05375212508498618
ACH-000735,-0.17738261587960602
ACH-000736,-0.12305417627987247
ACH-000738,-0.07757641715981872
ACH-000746,0.05187702146841376
ACH-000747,-0.37776710808821057
ACH-000748,-0.13611517886110322
ACH-000753,-0.14080653692549555
ACH-000756,-0.222463283823026
ACH-000757,-0.32709547194215394
ACH-000758,-0.20705675441541585
ACH-000760,-0.24367224868547446
ACH-000762,-0.2389599537937886
ACH-000763,-0.12966052043559434
ACH-000764,-0.09574282089287728
ACH-000765,-0.18765660521168734
ACH-000766,-0.08236693154125442
ACH-000767,-0.043289652418629136
ACH-000768,-0.20090047192132815
ACH-000769,0.025608076030455163
ACH-000770,-0.1297563856806191
ACH-000771,-0.2304512780483304
ACH-000773,-0.13936508080410234
ACH-000776,-0.14488216579592825
ACH-000777,-0.046655543178340975
ACH-000778,-0.15779839759163306
ACH-000781,-0.14225362025206506
ACH-000782,-0.07459726857659739
ACH-000783,-0.20928363781678025
ACH-000784,-0.07381578580744261
ACH-000785,-0.2026014671935333
ACH-000787,-0.22290706461677529
ACH-000788,-0.09550696110379618
ACH-000791,-0.09330144645291184
ACH-000792,-0.10790760329973016
ACH-000794,-0.2219793536477668
ACH-000796,-0.09010849910016858
ACH-000798,0.002542853202005052
ACH-000799,-0.11645701200083253
ACH-000800,-0.2412279525171637
ACH-000802,-0.08782438561953547
ACH-000804,-0.10546722040641852
ACH-000805,-0.1696380722947621
ACH-000809,-0.24099679152201994
ACH-000810,0.033115399119546175
ACH-000811,-0.14524851725902913
ACH-000817,-0.030233662959406705
ACH-000819,-0.08567566934165875
ACH-000820,-0.17517311341127256
ACH-000821,0.016164565475045238
ACH-000822,-0.0954072591512616
ACH-000823,0.025346599651124457
ACH-000824,-0.1073761398715888
ACH-000827,-0.06381537874005687
ACH-000829,-0.12166408984350625
ACH-000831,-0.17286643836201634
ACH-000832,-0.1768849593880552
ACH-000833,-0.18651042536971774
ACH-000834,-0.07562903528581097
ACH-000835,-0.2903979299755216
ACH-000836,-0.11794168295542296
ACH-000837,-0.17993042798661954
ACH-000838,-0.2533616309759598
ACH-000839,-0.33708302117858746
ACH-000840,-0.024374676861348598
ACH-000841,-0.02338019462717705
ACH-000843,-0.19565565326908166
ACH-000846,-0.13959081997917902
ACH-000847,-0.09040868796848447
ACH-000848,-0.019504720837556687
ACH-000849,-0.3028102768815913
ACH-000851,-0.20585929514431445
ACH-000855,0.0002719830287217328
ACH-000856,-0.05837118792434332
ACH-000858,-0.2388265492239705
ACH-000859,-0.1914530180619048
ACH-000861,-0.3188489753163274
ACH-000862,-0.23160930965733595
ACH-000865,-0.1968399356734692
ACH-000866,0.002051305648195094
ACH-000867,-0.136067075151099
ACH-000869,-0.15388908944222238
ACH-000872,-0.06365690425538477
ACH-000873,-0.15612008927025944
ACH-000876,-0.059419399999591574
ACH-000878,-0.1536666017916611
ACH-000880,-0.023750206879017587
ACH-000881,-0.1887064836777755
ACH-000882,-0.07230767370703912
ACH-000884,-0.16295964078899866
ACH-000885,-0.22287006053918665
ACH-000887,-0.2089287640057422
ACH-000889,-0.13174651904936385
ACH-000896,-0.12843912086282724
ACH-000898,-0.13822610997811427
ACH-000900,-0.11507851567012782
ACH-000901,-0.1718780285284425
ACH-000905,-0.16398079683653666
ACH-000906,-0.21127335765765198
ACH-000907,-0.22071232320223635
ACH-000910,-0.06639989485448239
ACH-000911,-0.1760711326086426
ACH-000912,-0.09351531445806976
ACH-000913,0.012414448755055698
ACH-000915,-0.17236809689996202
ACH-000916,-0.4146880715311544
ACH-000917,0.017247859769396048
ACH-000920,-0.2332016404000815
ACH-000921,-0.3227489354837296
ACH-000924,-0.1997701097833518
ACH-000926,-0.26364107676108395
ACH-000928,-0.17907388226055662
ACH-000929,-0.23825703585722025
ACH-000932,-0.1233085066641883
ACH-000935,-0.2485850758742997
ACH-000936,-0.0873357150045128
ACH-000937,-0.17522214480274406
ACH-000938,-0.1329530723981325
ACH-000939,0.04108762440287174
ACH-000941,-0.17790799698074772
ACH-000943,-0.11761327639595152
ACH-000946,-0.1343605877537175
ACH-000947,-0.11323816002175463
ACH-000948,-0.1418672452963269
ACH-000950,0.07872041382667608
ACH-000953,-0.14553319968505946
ACH-000954,-0.3873227073735385
ACH-000957,0.03945000207546563
ACH-000958,-0.08825130381460422
ACH-000960,-0.191300976184974
ACH-000963,0.020031028621392825
ACH-000968,-0.13440578174693252
ACH-000969,-0.16334099661081364
ACH-000972,-0.3924787757852348
ACH-000973,-0.11971519056120393
ACH-000974,-0.044915699034635034
ACH-000978,0.0427013478565492
ACH-000984,-0.0835722229095751
ACH-000986,-0.09690645980562408
ACH-000988,0.02764957297048912
ACH-000993,-0.1741855309942882
ACH-000994,-0.06603045925340166
ACH-000996,-0.1427995628215884
ACH-001001,-0.2115367474801208
ACH-001020,0.01411754617099338
ACH-001028,-0.2034703257545396
ACH-001031,-0.1851979218220559
ACH-001038,-0.2019264560895316
ACH-001048,-0.1601978897003568
ACH-001050,-0.15077986501571397
ACH-001053,-0.13807413476424885
ACH-001054,-0.06689853087931287
ACH-001061,-0.012541609645308852
ACH-001067,-0.2708119360037173
ACH-001075,-0.07365282620905853
ACH-001096,-0.18567442540711632
ACH-001111,-0.21012129225922685
ACH-001119,-0.2902823510999714
ACH-001128,-0.06152722681640626
ACH-001134,-0.07591636751820091
ACH-001151,-0.08558814364335862
ACH-001163,-0.16930831126863932
ACH-001164,0.03434772172330138
ACH-001183,-0.038352215873327364
ACH-001192,-0.19696712579265027
ACH-001193,0.2057322824062996
ACH-001196,-0.22670169158364226
ACH-001197,-0.05607865374987053
ACH-001205,-0.23053671623331226
ACH-001211,-0.2429823477746526
ACH-001212,-0.17839829315729006
ACH-001228,-0.11754870641452138
ACH-001232,0.02053561182402495
ACH-001239,-0.18384982833539387
ACH-001270,-0.09725778652901697
ACH-001274,-0.2440561675239329
ACH-001275,-0.217752620890925
ACH-001277,-0.2171104870547612
ACH-001278,-0.1912869841183844
ACH-001280,-0.20998934762194185
ACH-001283,-0.06711110779713261
ACH-001289,0.010621356461649488
ACH-001300,-0.14527317815534546
ACH-001301,-0.0614287108805528
ACH-001302,-0.008074755904351827
ACH-001306,-0.1755793237536532
ACH-001318,-0.1820674526920528
ACH-001322,0.03180601072249107
ACH-001328,-0.1782770994191064
ACH-001332,-0.12834232903474033
ACH-001336,-0.17665839212699327
ACH-001346,-0.09857025586781548
ACH-001353,-0.20221658926942115
ACH-001354,-0.3157710931774076
ACH-001367,-0.17738574899323967
ACH-001368,-0.08537139489891729
ACH-001374,-0.05412403126897373
ACH-001377,-0.02890273051937414
ACH-001380,-0.14495907919135498
ACH-001391,0.11738276914718818
ACH-001408,-0.10933965066436384
ACH-001430,0.2578498360644581
ACH-001431,-0.09900307139871653
ACH-001450,-0.16359412102716162
ACH-001496,-0.07289612461355269
ACH-001500,-0.2630841310226561
ACH-001523,-0.2364522251103008
ACH-001532,-0.08773973634865025
ACH-001550,-0.09911482627511653
ACH-001552,-0.4296297999036932
ACH-001554,-0.14341431270218533
ACH-001654,-0.22270536851542685
ACH-001735,0.0035314793065372428
ACH-001736,-0.2922740039374263
ACH-001737,-0.6001239545999921
ACH-001740,-0.1626593680535386
ACH-001745,-0.19736752911538086
ACH-001765,-0.05557305460543052
