,VAPB (9217)
ACH-000548,-0.04482166107757719
ACH-000549,-0.10006476742510492
ACH-000550,0.009423264930723195
ACH-000552,0.036400362274943976
ACH-000556,-0.029967818379286058
ACH-000557,-0.08210333024852584
ACH-000569,-0.02381488007228916
ACH-000570,-0.08783198248781561
ACH-000571,-0.13361801237821058
ACH-000573,0.009065386490623582
ACH-000576,-0.1430506859058144
ACH-000579,-0.09098018098041093
ACH-000580,0.011378137507618107
ACH-000584,0.08497019837404354
ACH-000585,-0.010206924187951192
ACH-000588,0.0952529044094698
ACH-000589,0.057491270025616575
ACH-000591,-0.15836233017156104
ACH-000593,-0.13043357783337128
ACH-000600,-0.08900328041437881
ACH-000601,-0.007332310693946089
ACH-000605,-0.027348721543457456
ACH-000606,-0.021892831645530363
ACH-000608,-0.16688681517643322
ACH-000614,-0.27810592023325226
ACH-000616,-0.09704265104962104
ACH-000618,0.01978075846138241
ACH-000619,-0.09681984044788296
ACH-000620,-0.15681533292430475
ACH-000621,0.06991637891723744
ACH-000622,0.006697496273133714
ACH-000623,-0.11506783219818152
ACH-000624,-0.005068711314135329
ACH-000627,-0.031289326222101226
ACH-000630,0.09253805328666112
ACH-000631,-0.2405900047464896
ACH-000632,0.007652023486041264
ACH-000633,-0.10082149016553413
ACH-000637,-0.05130491224433484
ACH-000638,0.038332767425057784
ACH-000646,-0.3002010408071898
ACH-000647,-0.2761037974883173
ACH-000648,-0.132816500467505
ACH-000649,-0.09558655751830587
ACH-000651,-0.051331991526318316
ACH-000652,0.03959373414344869
ACH-000653,0.15951845343946472
ACH-000657,-0.08261538695838679
ACH-000658,-0.17707035746270938
ACH-000661,-0.11575140916376987
ACH-000662,0.15669240752849672
ACH-000663,-0.06369443220049216
ACH-000665,-0.11080946496086726
ACH-000671,-0.16171206768824348
ACH-000672,0.2775442241386715
ACH-000673,-0.016432052299894657
ACH-000676,-0.06689653923518325
ACH-000677,-0.06517634551610879
ACH-000681,-0.02394238141902328
ACH-000683,-0.1422476463685951
ACH-000684,-0.1379894912389222
ACH-000688,-0.025376444244234082
ACH-000693,-0.09127925088609568
ACH-000694,-0.017339411844997377
ACH-000695,0.18529023463626815
ACH-000696,0.0028418338899498827
ACH-000697,-0.0952770141325255
ACH-000699,-0.1695610748193967
ACH-000701,-0.13473190228484064
ACH-000706,-0.10152576495837977
ACH-000711,-0.1168263235312394
ACH-000713,0.1779426593739544
ACH-000714,0.16117616730038012
ACH-000718,-0.07967883882135215
ACH-000720,-0.04008779062175955
ACH-000721,-0.06625252432678153
ACH-000724,-0.12304657849110405
ACH-000725,0.19383399217782696
ACH-000732,-0.06653435359030042
ACH-000734,0.07499679000464116
ACH-000735,-0.013345324996498988
ACH-000736,-0.10624651173612226
ACH-000738,-0.12455265313225028
ACH-000746,-0.20701207368089375
ACH-000747,0.005321821992050914
ACH-000748,-0.13870661682475724
ACH-000753,-0.004087836855957962
ACH-000756,-0.1506131763915463
ACH-000757,0.09555576727352348
ACH-000758,-0.08028726141837256
ACH-000760,-0.14809939175752992
ACH-000762,-0.1258495549297885
ACH-000763,-0.03878166889847341
ACH-000764,-0.03372909204438592
ACH-000765,0.04662305403575847
ACH-000766,0.008988419443891857
ACH-000767,-0.11398000521420913
ACH-000768,0.014011752167993665
ACH-000769,0.05308020895440664
ACH-000770,0.044259955978198165
ACH-000771,-0.052280178924381165
ACH-000773,0.044963745928052766
ACH-000776,-0.2390966454447386
ACH-000777,-0.1171790516607736
ACH-000778,-0.05315304748903316
ACH-000781,-0.051288101453373376
ACH-000782,-0.00994570947402305
ACH-000783,-0.04796004256290325
ACH-000784,0.027832637806651732
ACH-000785,-0.030246997391552524
ACH-000787,-0.10655536220067682
ACH-000788,-0.0819584461074899
ACH-000791,-0.05113979840385314
ACH-000792,0.029194554374770337
ACH-000794,-0.05114273784695693
ACH-000796,-0.09178898940992684
ACH-000798,0.1088203454457755
ACH-000799,-0.4014488784501166
ACH-000800,0.06614454744081642
ACH-000802,0.044675159636930736
ACH-000804,-0.16587261534893336
ACH-000805,-0.030702480159778327
ACH-000809,-0.028788573469230617
ACH-000810,-0.09940028156182984
ACH-000811,-0.13149147520813007
ACH-000817,0.021300081854871054
ACH-000819,-0.02151979603886299
ACH-000820,-0.1035313761149932
ACH-000821,0.020855575198224768
ACH-000822,-0.126188952459606
ACH-000823,-0.05641383084091756
ACH-000824,-0.059154101810690585
ACH-000827,-0.04433985632246562
ACH-000829,-0.15510103974273762
ACH-000831,-0.12866321958588775
ACH-000832,0.00736085951198335
ACH-000833,0.030388670858130414
ACH-000834,0.009848641516835994
ACH-000835,-0.07176102156129056
ACH-000836,0.004906176508197316
ACH-000837,-0.020242221371876173
ACH-000838,-0.07769625972085399
ACH-000839,-0.13352724167337401
ACH-000840,0.012493537230264558
ACH-000841,0.030383471949115167
ACH-000843,-0.033835898943596086
ACH-000846,-0.032731836197315595
ACH-000847,-0.04404409198783618
ACH-000848,-0.23105349149368545
ACH-000849,-0.10854238787843223
ACH-000851,-0.26070701562957865
ACH-000855,-0.11894939319621872
ACH-000856,-0.023795226809550738
ACH-000858,-0.11264695276489554
ACH-000859,-0.05550040416451309
ACH-000861,0.022019155792118262
ACH-000862,-0.06444916816465872
ACH-000865,-0.09189915128047113
ACH-000866,0.035206415090413085
ACH-000867,-0.11148178026599936
ACH-000869,-0.05919637661536367
ACH-000872,-0.11593640979247362
ACH-000873,0.15262614920496662
ACH-000876,0.00846941225735492
ACH-000878,-0.12044377248057354
ACH-000880,-0.20956690748809906
ACH-000881,-0.14755717152432946
ACH-000882,-0.026870972424905902
ACH-000884,-0.0958134390076125
ACH-000885,-0.05246086411915204
ACH-000887,-0.09455684465438616
ACH-000889,-0.03415465620393858
ACH-000896,0.04343562928109697
ACH-000898,-0.07506342090698186
ACH-000900,0.010742793708504256
ACH-000901,-0.1294189914544003
ACH-000905,-0.10034020878293087
ACH-000906,-0.1370381708530145
ACH-000907,-0.04287050373797508
ACH-000910,-0.04485407258847745
ACH-000911,-0.11555299983508198
ACH-000912,-0.07678985687773764
ACH-000913,-0.00854451610306526
ACH-000915,-0.09887649106453758
ACH-000916,-0.28449460731126563
ACH-000917,-0.01119136983639544
ACH-000920,-0.20205375621807645
ACH-000921,-0.09420793738818838
ACH-000924,-0.1739670028196835
ACH-000926,-0.3512331004099524
ACH-000928,-0.1440869217242016
ACH-000929,-0.14054634961997275
ACH-000932,-0.18323539044082168
ACH-000935,-0.13673416217301734
ACH-000936,-0.12401596874790767
ACH-000937,0.026791781234868323
ACH-000938,-0.0057563950378023
ACH-000939,-0.01494763645598395
ACH-000941,-0.035711164379826764
ACH-000943,-0.10339229723494332
ACH-000946,-0.10386427337598153
ACH-000947,-0.15921372653416713
ACH-000948,-0.052218658927706295
ACH-000950,0.21819068903773367
ACH-000953,0.0680254270731231
ACH-000954,-0.15295840320767498
ACH-000957,-0.028170866780082064
ACH-000958,-0.2320430595792943
ACH-000960,-0.0039273030473199735
ACH-000963,-0.007798759082830014
ACH-000968,-0.0983030614697448
ACH-000969,-0.12432534754088093
ACH-000972,0.03208856918224244
ACH-000973,-0.07775650950175975
ACH-000974,-0.09580668960068436
ACH-000978,-0.044792738006134994
ACH-000984,-0.07958089118414646
ACH-000986,-0.1159394868177296
ACH-000988,-0.10591473075245428
ACH-000993,-0.09387019184173433
ACH-000994,-0.17964857185595925
ACH-000996,-0.1442439541111776
ACH-001001,-0.036604206255892106
ACH-001020,-0.19672103027161836
ACH-001028,-0.060721194667867025
ACH-001031,0.12905447704575934
ACH-001038,-0.051289916493733614
ACH-001048,-0.15736038856161055
ACH-001050,-0.14249894401674182
ACH-001053,-0.18068811337686025
ACH-001054,-0.08409044583891034
ACH-001061,-0.06145812067427608
ACH-001067,-0.19192989726283466
ACH-001075,-0.3401491181776304
ACH-001096,0.0006759592882064943
ACH-001111,0.1334096777221723
ACH-001119,-0.08917527090180777
ACH-001128,-0.05207685386363276
ACH-001134,-0.06869980895829561
ACH-001151,-0.062154079018464266
ACH-001163,-0.002896461141359029
ACH-001164,-0.18477407035308507
ACH-001183,0.007997422728750456
ACH-001192,0.07878092377225156
ACH-001193,-0.28880175732598
ACH-001196,-0.19242293469673352
ACH-001197,-0.12546200103783658
ACH-001205,0.06449966692047457
ACH-001211,-0.021379056672864168
ACH-001212,-0.15392100965006186
ACH-001228,-0.06029139113484878
ACH-001232,-0.025915766915891092
ACH-001239,-0.18191247566522176
ACH-001270,-0.3103589573212652
ACH-001274,-0.033202155755716126
ACH-001275,0.005611433475463822
ACH-001277,-0.16935795196123304
ACH-001278,0.03566802791126048
ACH-001280,-0.17390451949901725
ACH-001283,-0.14213642247317385
ACH-001289,-0.02604044487388977
ACH-001300,0.06135343152711844
ACH-001301,-0.05445682176657199
ACH-001302,-0.23822777682338406
ACH-001306,0.06669265159338215
ACH-001318,-0.004907913446082042
ACH-001322,0.06919112029913006
ACH-001328,-0.10968428083337836
ACH-001332,-0.0210175275603888
ACH-001336,-0.1440443641527518
ACH-001346,0.09449346330311433
ACH-001353,-0.07674458858578362
ACH-001354,-0.14134454233302626
ACH-001367,0.0073282823448520985
ACH-001368,-0.08365796792571267
ACH-001374,-0.2508210315462797
ACH-001377,-0.1259590989821897
ACH-001380,-0.026272290513819938
ACH-001391,-0.08177676602367122
ACH-001408,-0.1396583605287502
ACH-001430,0.05082599285281288
ACH-001431,-0.08659778389456685
ACH-001450,-0.008548378677720396
ACH-001496,-0.15511099485187993
ACH-001500,-0.2413263092322045
ACH-001523,-0.09162686413028914
ACH-001532,-0.1128674462014492
ACH-001550,0.01553696047178505
ACH-001552,-0.2691785896161685
ACH-001554,-0.05365114993763469
ACH-001654,-0.04225543399870893
ACH-001735,0.02058593965781026
ACH-001736,-0.017842748131598734
ACH-001737,0.10904742260777348
ACH-001740,-0.11801831336017192
ACH-001745,0.08075382756115115
ACH-001765,-0.06403592959981648
