,PGBD2 (267002)
ACH-000004,-0.12634091558470198
ACH-000005,-0.043489568773082715
ACH-000007,-0.4875635289622082
ACH-000009,-0.31917693419640786
ACH-000011,-0.2985352942901616
ACH-000012,-0.20460142584733745
ACH-000013,-0.20542289736071265
ACH-000014,-0.3309919086030981
ACH-000015,-0.15741889147214586
ACH-000017,-0.24358577711514195
ACH-000018,-0.111996426835741
ACH-000019,-0.16087608465263434
ACH-000021,-0.18688014270932146
ACH-000022,-0.3214651474509202
ACH-000025,-0.12716063553826093
ACH-000028,-0.245636765807438
ACH-000030,-0.07585616903400721
ACH-000035,-0.015600064710836475
ACH-000036,-0.2767705648292824
ACH-000037,-0.3640939094045582
ACH-000039,-0.2690042282533461
ACH-000040,-0.044771477932951435
ACH-000041,-0.14370583222568434
ACH-000042,-0.15434559989701613
ACH-000045,-0.3605018409769356
ACH-000047,-0.1721838118331451
ACH-000052,-0.08059231504223384
ACH-000053,-0.2154831023237452
ACH-000054,-0.3954565185726865
ACH-000055,-0.10019192238397596
ACH-000060,-0.09819088201536934
ACH-000067,-0.10176885823321706
ACH-000070,-0.3092135019807273
ACH-000075,-0.023275123725114588
ACH-000078,-0.2556156655067232
ACH-000082,-0.21250338185671225
ACH-000085,-0.1498545012171514
ACH-000086,-0.1655450455663212
ACH-000087,-0.3347641372473284
ACH-000092,-0.11543704156290573
ACH-000095,-0.20850133770995974
ACH-000097,-0.1431599356560387
ACH-000098,-0.20181784994155968
ACH-000099,-0.23443186630111934
ACH-000108,-0.32644799959867515
ACH-000113,-0.3244298632061212
ACH-000116,-0.12706261313929473
ACH-000118,-0.13054675782608585
ACH-000120,-0.3632553126348737
ACH-000123,-0.055041797534761454
ACH-000127,-0.11017782850925642
ACH-000128,-0.14046214813110208
ACH-000132,-0.14318533642086378
ACH-000133,-0.038605104555889634
ACH-000137,-0.31571527834830976
ACH-000138,-0.17558379663456758
ACH-000142,-0.29619079361094874
ACH-000143,-0.10857642116556304
ACH-000146,-0.28857367375983345
ACH-000148,-0.22839295610925084
ACH-000150,-0.2361731004647797
ACH-000152,-0.0522248436202626
ACH-000153,0.05772806549065211
ACH-000159,-0.3297220981229844
ACH-000160,-0.1207579781952134
ACH-000163,-0.17663323840502676
ACH-000167,-0.3671290368174932
ACH-000168,-0.04019570945243065
ACH-000169,-0.2042761947313675
ACH-000178,-0.27122530150467045
ACH-000183,-0.16747303794861335
ACH-000188,-0.21659911621574374
ACH-000189,-0.32875379762526274
ACH-000190,-0.024553815610886737
ACH-000198,-0.19863321200787168
ACH-000203,-0.3945864929563511
ACH-000204,-0.1928710083787551
ACH-000206,-0.1174072589222668
ACH-000207,-0.21853226623795086
ACH-000208,-0.32679407323435944
ACH-000210,-0.3559163166993127
ACH-000211,-0.2854885551519909
ACH-000215,-0.09508078610432248
ACH-000221,-0.1402408550372273
ACH-000222,-0.2269338942530711
ACH-000223,-0.15584261449429787
ACH-000226,-0.10758740106106812
ACH-000227,-0.26093199580787835
ACH-000228,-0.186486971005428
ACH-000231,-0.2331061748427793
ACH-000232,-0.309821254670904
ACH-000233,-0.5956930681153947
ACH-000234,-0.28786851117846024
ACH-000235,-0.17394468972151933
ACH-000237,-0.22544508302580385
ACH-000238,-0.3979468524392047
ACH-000242,-0.0018092926302247718
ACH-000243,-0.11203857374584858
ACH-000244,-0.29262381731212594
ACH-000246,-0.23533617796270315
ACH-000248,-0.2654949961862844
ACH-000250,-0.25071004118808315
ACH-000251,0.021952878364326963
ACH-000252,-0.0242095715165862
ACH-000253,-0.44294844992139204
ACH-000255,-0.12951797789332598
ACH-000256,-0.4054562608283971
ACH-000257,0.1415353784103947
ACH-000258,-0.4564855310144952
ACH-000259,-0.26410520868471626
ACH-000260,-0.3426473626128823
ACH-000261,-0.2949882669733306
ACH-000262,-0.3728279647372618
