,N4BP2 (55728)
ACH-000004,0.1638444626165644
ACH-000005,-0.32329551010437624
ACH-000007,0.2370797446944564
ACH-000009,0.07619263027960743
ACH-000011,0.17117448837710136
ACH-000012,0.02519739380733192
ACH-000013,0.11041060236061828
ACH-000014,0.07706039440253645
ACH-000015,-0.04756240251820843
ACH-000017,0.016189065306918698
ACH-000018,0.1204584074505464
ACH-000019,0.05061306199985683
ACH-000021,0.07021881580707219
ACH-000022,-0.03124904423781656
ACH-000025,0.09190218177809092
ACH-000028,-0.02563465520237423
ACH-000030,0.03771721327242435
ACH-000035,0.12964087190013046
ACH-000036,0.031250397691159414
ACH-000037,0.06213246978423055
ACH-000039,-0.09577300640656722
ACH-000040,0.11319421188451195
ACH-000041,-0.04750900624883747
ACH-000042,-0.07151598849736866
ACH-000045,0.03545782260124964
ACH-000047,0.07257429269985033
ACH-000052,0.1448756387986369
ACH-000053,0.0305270303995276
ACH-000054,0.0257717193810129
ACH-000055,0.046051427047619685
ACH-000060,0.10601043886884806
ACH-000067,0.07460030051842477
ACH-000070,0.20096261968227114
ACH-000075,-0.0329418148315094
ACH-000078,0.03903789670442611
ACH-000082,0.0782338861134912
ACH-000085,0.0729429127185511
ACH-000086,0.13091917222727714
ACH-000087,0.023626944338943814
ACH-000092,0.051798736033920816
ACH-000095,-0.10350168763360486
ACH-000097,0.06392173541492382
ACH-000098,0.15179280376118431
ACH-000099,0.038059018751058514
ACH-000108,0.09179420268921452
ACH-000113,0.13928609707905792
ACH-000116,0.030651716193653308
ACH-000118,0.10320146353291323
ACH-000120,-0.029556941368582387
ACH-000123,-0.014811373275210857
ACH-000127,0.04652553008966366
ACH-000128,-0.034611703598558516
ACH-000132,-0.006531911989115402
ACH-000133,-0.0893990465331793
ACH-000137,0.004901571385046551
ACH-000138,0.0911402683100382
ACH-000142,-0.07060785966020955
ACH-000143,0.19212357776696
ACH-000146,0.023967330007755257
ACH-000148,0.0018588221954408824
ACH-000150,-0.031874524604240395
ACH-000152,0.16130977471221422
ACH-000153,0.03062481679276317
ACH-000159,0.06909693457886701
ACH-000160,-0.10225867479027602
ACH-000163,0.025064452050360488
ACH-000167,-0.18465208290046986
ACH-000168,-0.05013557480944077
ACH-000169,0.01621077175956533
ACH-000178,0.07048696298097902
ACH-000183,0.11277227779721448
ACH-000188,-0.05704783638374824
ACH-000189,0.21195668788424124
ACH-000190,0.07658155533499604
ACH-000198,-0.0094279507592569
ACH-000203,0.15022177816439464
ACH-000204,0.00020877239123582412
ACH-000206,0.3089925366104617
ACH-000207,0.08628568222942662
ACH-000208,0.02492361853334256
ACH-000210,-0.1179036399721766
ACH-000211,0.034087317577393535
ACH-000215,-0.02356335199118033
ACH-000221,0.06521459804156951
ACH-000222,0.1397675190566865
ACH-000223,0.04982142252796869
ACH-000226,-0.0742814821892387
ACH-000227,0.12492729404278427
ACH-000228,0.07287464963665727
ACH-000231,0.02520028714055641
ACH-000232,0.06446575960415786
ACH-000233,0.019163524547672218
ACH-000234,0.061030388906927566
ACH-000235,0.03922510269738665
ACH-000237,-0.019803932522157352
ACH-000238,0.0432893897557401
ACH-000242,-0.012749189098254234
ACH-000243,0.07585696115907176
ACH-000244,-0.11053735267534746
ACH-000246,0.0262405043356689
ACH-000248,-0.07988202397819437
ACH-000250,0.03235608127554075
ACH-000251,-0.026243324369212458
ACH-000252,0.02205120721422171
ACH-000253,0.05090297020527328
ACH-000255,0.008394262860362343
ACH-000256,0.18389587787259987
ACH-000257,0.09563283936725138
ACH-000258,0.04936605586287985
ACH-000259,0.105414314412576
ACH-000260,-0.09137360060391003
ACH-000261,0.006123268819142924
ACH-000262,0.0897939817341198
ACH-000263,-0.09382266076435662
ACH-000264,0.0203271706906522
ACH-000265,0.10722669229595387
ACH-000266,0.09030410482767992
ACH-000272,0.02868598143556408
ACH-000274,0.04095870151035627
ACH-000277,0.22995751407764498
ACH-000278,0.07046493680464162
ACH-000279,-0.056762147385429965
ACH-000280,-0.037350443565295904
ACH-000281,0.08802898801721015
ACH-000288,0.051157255471670916
ACH-000291,0.05037674753272575
ACH-000293,-0.0035401640177767897
ACH-000294,0.10731701989162086
ACH-000295,0.1940901156724878
ACH-000296,-0.0068628197100840385
ACH-000302,-0.08494618326940806
ACH-000304,0.10649148439951116
ACH-000307,0.03855629173885109
ACH-000308,0.01939186606401517
ACH-000310,-0.08595422341473846
ACH-000311,-0.022303034656254068
ACH-000312,-0.0016904931916680833
ACH-000315,-0.06414387212120322
ACH-000316,0.09113446121710382
ACH-000317,0.08133346042313834
ACH-000318,0.1000417037486549
ACH-000319,0.02769564250052233
ACH-000320,0.15310032662055806
ACH-000322,0.053377665252791966
ACH-000323,0.04419323939587787
ACH-000324,0.017822904913462504
ACH-000329,0.05416530644263562
ACH-000330,-0.028817868383567508
ACH-000331,0.13706634786766572
ACH-000332,-0.02488610397411161
ACH-000334,-0.02585695325528602
ACH-000335,0.13425888344055265
ACH-000336,0.04858570966233238
ACH-000337,-0.11920432472483705
ACH-000338,0.1655565510587022
ACH-000339,0.05358139587324325
ACH-000341,0.07096840225100337
ACH-000348,0.12493549233855702
ACH-000350,0.0095729567307183
ACH-000352,0.0195740440332808
ACH-000356,-0.00887296592091001
ACH-000361,0.1663384719812469
ACH-000362,0.009997662674255623
ACH-000363,0.05286989943553063
ACH-000364,-0.036779034843954686
ACH-000365,-0.016167242012162124
ACH-000366,0.061834711467464026
ACH-000368,-0.09769770217687596
ACH-000374,0.08032408981764835
ACH-000375,-0.07400916397363072
ACH-000376,-0.0810581371066068
ACH-000381,-0.03894867710295197
ACH-000383,0.05270374208459375
ACH-000387,0.00037516512507627833
ACH-000389,0.13387172837874134
ACH-000390,-0.0389858573982099
ACH-000393,0.06183064190734385
ACH-000395,0.09170519458063316
ACH-000396,0.08448374279034855
ACH-000397,-0.0803512825494357
ACH-000401,-0.12492451072196813
ACH-000402,0.20285814991081652
ACH-000403,-0.03279107338242539
ACH-000404,-0.08417716329152419
ACH-000406,0.03650725329762166
ACH-000407,0.1537122240979199
ACH-000408,0.0035427076361507835
ACH-000410,0.015897864365174274
ACH-000411,0.15049487377455634
ACH-000414,0.05283002692007775
ACH-000415,-0.10204271501815848
ACH-000416,0.001238277099323784
ACH-000420,-0.02718336291757568
ACH-000421,-0.030001241649051887
ACH-000424,-0.19026276418374846
ACH-000425,0.05007864566054924
ACH-000426,0.021229213730003343
ACH-000427,0.16844618615888146
ACH-000433,0.06798201397334634
