,CHTOP (26097)
ACH-000505,-0.4563583694573711
ACH-000507,-0.2250707989214858
ACH-000510,-0.5162353695450673
ACH-000511,-0.26579489154687325
ACH-000512,-0.6798752900972573
ACH-000516,-0.4972383001859567
ACH-000517,-0.4795249155552168
ACH-000518,-0.3535156949986797
ACH-000520,-0.1875757344680528
ACH-000521,-0.2504796894330655
ACH-000522,-0.6381828120836114
ACH-000524,-0.28805356930586024
ACH-000527,-0.6871435057684561
ACH-000528,-0.4481766371627245
ACH-000537,-0.4215476603456494
ACH-000541,0.004909856257237853
ACH-000542,-0.6622738818657331
ACH-000544,-0.41348539840039
ACH-000545,-0.29852012505385983
ACH-000547,-0.3452034512414908
ACH-000548,-0.4580764039534891
ACH-000549,-0.21618921409632785
ACH-000550,-0.30498940899809
ACH-000552,-0.26617906074268616
ACH-000556,-0.5489327009453879
ACH-000557,-0.5917021164496632
ACH-000569,-0.4655080358268158
ACH-000570,-0.2007758704357776
ACH-000571,-0.3773734818552936
ACH-000573,-0.485457035749845
ACH-000576,-0.5282645639883645
ACH-000579,-0.4716420783818643
ACH-000580,-0.3416724878134247
ACH-000584,-0.3207894328334903
ACH-000585,-0.643882663788212
ACH-000588,-0.22412304269521074
ACH-000589,-0.4616322726389945
ACH-000591,-0.33705063491774395
ACH-000593,-0.3839768484644896
ACH-000600,-0.3184663842134449
ACH-000601,-0.5157126347215036
ACH-000605,-0.4085365981884652
ACH-000606,-0.4350548256040332
ACH-000608,-0.547207399765014
ACH-000614,-0.8029770196681092
ACH-000616,-0.2500967750517682
ACH-000618,-0.4544832664499469
ACH-000619,-0.6028515089857281
ACH-000620,-0.4607641437701256
ACH-000621,-0.3712768951589347
ACH-000622,-0.36664001628053217
ACH-000623,-0.37144285862474496
ACH-000624,-0.4392052111755037
ACH-000627,-0.6322061481827691
ACH-000630,-0.2351580686810063
ACH-000631,-0.4057627891850327
ACH-000632,-0.17951589724598074
ACH-000633,-0.4923922736570573
ACH-000637,-0.2508725752450641
ACH-000638,-0.2476699809122936
ACH-000646,-0.37508185885360185
ACH-000647,-0.453197534528938
ACH-000648,-0.29714524058916586
ACH-000649,-0.17580162376158207
ACH-000651,-0.2960201092083385
ACH-000652,-0.3818297253318407
ACH-000653,-0.3473234050312965
ACH-000657,-0.4091990104659504
ACH-000658,-0.2639906124185009
ACH-000661,-0.2340271856970141
ACH-000662,-0.4640709217466042
ACH-000663,-0.4006959218021529
ACH-000665,-0.3919241342768273
ACH-000671,-0.39172244207777096
ACH-000672,-0.2897983063824349
ACH-000673,-0.1845456303561506
ACH-000676,-0.5925001487784433
ACH-000677,-0.3961545461081764
ACH-000681,-0.3116326644484409
ACH-000683,-0.4859282394108453
ACH-000684,-0.3899467271907832
ACH-000688,-0.4201919727223328
ACH-000693,-0.3653677360773617
ACH-000694,-0.1823456928982204
ACH-000695,-0.08143105396621564
ACH-000696,-0.4052576621997284
ACH-000697,-0.4456304926058562
ACH-000699,-0.4385279488150899
ACH-000701,-0.3486159234815575
ACH-000706,-0.23772917480832076
ACH-000711,-0.464241186474933
ACH-000713,-0.499087020135507
ACH-000714,-0.2592541815123609
ACH-000718,-0.20319530006532746
ACH-000720,-0.5265085873476988
ACH-000721,-0.1712121504781818
ACH-000724,-0.21100467671818107
ACH-000725,-0.5500932936092221
ACH-000732,-0.36772467972881934
ACH-000734,-0.3494235266423057
ACH-000735,-0.4513257816043092
ACH-000736,-0.09708267832880492
ACH-000738,-0.2104857640619798
ACH-000746,-0.3723810187952672
ACH-000747,-0.5548692352864422
ACH-000748,-0.2374358397277692
ACH-000753,-0.4284738537276537
ACH-000756,-0.4946360111697756
ACH-000757,-0.4378249452432599
ACH-000758,-0.26444978088054955
ACH-000760,-0.4988186195354199
ACH-000762,-0.292294255066148
ACH-000763,-0.2581315699649885
ACH-000764,-0.5035085232546148
ACH-000765,-0.3515713205159123
ACH-000766,-0.1900054131219409
ACH-000767,-0.2812961887288785
ACH-000768,-0.5038358833734691
ACH-000769,-0.2699573270693047
ACH-000770,-0.2416786440973395
ACH-000771,-0.3641884644917841
ACH-000773,-0.42553602431353177
ACH-000776,-0.4474593113445632
ACH-000777,-0.3132560603560184
ACH-000778,-0.2882828284432013
ACH-000781,-0.3876586714232093
ACH-000782,-0.5024189136084992
ACH-000783,-0.5043217453590916
ACH-000784,-0.5443566841129344
ACH-000785,-0.4537237381356752
ACH-000787,-0.4505333855988226
ACH-000788,-0.8013059491645818
ACH-000791,-0.257991996410898
ACH-000792,-0.19522199425854864
ACH-000794,-0.3848019613698533
ACH-000796,-0.4931409094309071
ACH-000798,-0.3739615819614252
ACH-000799,-0.4068829631503135
ACH-000800,-0.26922528789593186
ACH-000802,-0.43022851118868427
ACH-000804,-0.3627213811640894
ACH-000805,-0.4768557609634623
ACH-000809,-0.2956196200045117
ACH-000810,-0.32545371199764617
ACH-000811,-0.27293242641499765
ACH-000817,-0.3644095975557751
ACH-000819,-0.4204845320889756
ACH-000820,-0.3614349300856085
ACH-000821,-0.5911083384230795
ACH-000822,-0.4115131919440537
ACH-000823,-0.35222700709597915
ACH-000824,-0.4034922262709219
ACH-000827,-0.3077055272298911
ACH-000829,-0.4844836121166535
ACH-000831,-0.3161868496784481
ACH-000832,-0.5948029270037232
ACH-000833,-0.1282507237806821
ACH-000834,-0.21207385624284225
ACH-000835,-0.42732482545433415
ACH-000836,-0.5729873476261385
ACH-000837,-0.19725570952260565
ACH-000838,-0.13679626587457175
ACH-000839,-0.3791915219487764
ACH-000840,-0.4208879430991629
ACH-000841,-0.225883106289792
ACH-000843,-0.5698072391849547
ACH-000846,-0.38420896018672585
ACH-000847,-0.6158782018136824
ACH-000848,-0.2090910563106462
ACH-000849,-0.435383648231206
ACH-000851,-0.29245475777989977
ACH-000855,-0.2351620373780281
ACH-000856,-0.15300467772766208
ACH-000858,-0.1322198142000895
ACH-000859,-0.37465429548608986
ACH-000861,-0.43914971171567696
ACH-000862,-0.24557803923378074
ACH-000865,-0.18392892611004896
ACH-000866,-0.3895711859507066
ACH-000867,-0.4466963108053963
ACH-000869,-0.6515533046253056
ACH-000872,-0.2949124445018597
ACH-000873,-0.5112299357291019
ACH-000876,-0.5055409095121811
ACH-000878,-0.21287462365586485
ACH-000880,-0.27838795301995445
ACH-000881,-0.3284230737616769
ACH-000882,-0.3768038296750768
ACH-000884,-0.256175772240112
ACH-000885,-0.13935661221705484
ACH-000887,-0.325055798139252
ACH-000889,-0.4652118032133582
ACH-000896,-0.4834595440982452
ACH-000898,-0.3188265276552835
ACH-000900,-0.28712505579251896
ACH-000901,-0.1995084348673488
ACH-000905,-0.3829152640876685
ACH-000906,-0.22219538725783824
ACH-000907,-0.3346533406224958
ACH-000910,-0.2376601767088161
ACH-000911,-0.2458270846326885
ACH-000912,-0.5784445977265
ACH-000913,-0.6253919023207818
ACH-000915,-0.4943019417280889
ACH-000916,-0.7789167172459396
ACH-000917,-0.3356410755068362
ACH-000920,-0.5247228845983634
ACH-000921,-0.3634595809624618
ACH-000924,-0.2983337633348918
ACH-000926,-0.36731274854597823
ACH-000928,-0.26894598016129817
ACH-000929,-0.5863787060239505
ACH-000932,-0.5146588643503818
ACH-000935,-0.19501675846914748
ACH-000936,-0.35978613171198137
ACH-000937,-0.190980577611552
ACH-000938,-0.5038935569937302
ACH-000939,-0.2645237551336718
ACH-000941,-0.2687088847579712
ACH-000943,-0.2960002394472124
ACH-000946,-0.2766871024379224
ACH-000947,-0.31217260895468285
ACH-000948,-0.3862724228385697
ACH-000950,-0.4400626477761035
ACH-000953,-0.34308239895014075
ACH-000954,-0.2569479231093273
ACH-000957,-0.12669978273843244
ACH-000958,-0.4967584375771196
ACH-000960,-0.4033022451374305
ACH-000963,-0.2300266475120788
ACH-000968,-0.41242828630564143
ACH-000969,-0.3968332923187826
ACH-000972,-0.4861741544184939
ACH-000973,-0.4954989698653564
ACH-000974,-0.34934422759888384
ACH-000978,-0.475297000049349
ACH-000984,-0.6267942923215374
ACH-000986,-0.6509574902796581
ACH-000988,-0.3202136114704381
ACH-000993,-0.3150671401715643
ACH-000994,-0.3068724810234709
ACH-000996,-0.2486240290984263
ACH-001001,-0.3874662835853717
ACH-001020,-0.4235697734038896
ACH-001028,-0.18480627826133605
ACH-001031,-0.3382465403134953
ACH-001038,-0.396814865947494
ACH-001048,-0.44147003938153
ACH-001050,-0.5937312239720371
ACH-001053,-0.4237677818112057
ACH-001054,-0.4831024042725456
ACH-001061,-0.21656632576035276
ACH-001067,-0.3178088912940181
ACH-001075,-0.4512712598266537
ACH-001096,-0.05584981520500165
ACH-001111,-0.4916330869714463
ACH-001119,-0.8404929634412623
ACH-001128,-0.4922701283451988
ACH-001134,-0.4006481292194639
ACH-001151,-0.3061503142254998
ACH-001163,-0.4471535229095578
ACH-001164,-0.5002502887117556
ACH-001183,-0.4593692343650028
ACH-001192,-0.6416986973939091
ACH-001193,-0.4363873460931877
ACH-001196,-0.3826335086902241
ACH-001197,-0.2088212377100289
ACH-001205,-0.3979580658593511
ACH-001211,-0.5751291798560699
ACH-001212,-0.4702894619527456
ACH-001228,-0.35942361119907745
ACH-001232,-0.5064809361084796
ACH-001239,-0.4198670989767428
ACH-001270,-0.3811887326927129
ACH-001274,-0.3441731329919618
ACH-001275,-0.3257103402341829
ACH-001277,-0.23730714697015046
ACH-001278,-0.4615900582146304
ACH-001280,-0.33911683844120244
ACH-001283,-0.5657707237949486
ACH-001289,-0.6533645364129959
ACH-001300,-0.3026914407594626
ACH-001301,-0.23501198479980195
ACH-001302,-0.3867369793683245
ACH-001306,-0.4644919059878008
ACH-001318,-0.3117125489222995
ACH-001322,-0.2625414485198581
ACH-001328,-0.4716696916336676
ACH-001332,-0.199349994093045
ACH-001336,-0.33455296194945744
ACH-001346,-0.4179489938399269
ACH-001353,-0.17888093896661034
ACH-001354,-0.28443370856939504
ACH-001367,-0.7173328178385039
ACH-001368,-0.18394517395711196
ACH-001374,-0.39873106769743344
ACH-001377,-0.458633572114344
ACH-001380,-0.40872196817471856
ACH-001391,-0.3049940707791361
ACH-001408,-0.2291521697222729
ACH-001430,-0.6623727214999748
ACH-001431,-0.4568777278759725
ACH-001450,-0.1686789880507234
ACH-001496,-0.3360149088704336
ACH-001500,-0.4923868832308356
ACH-001523,-0.3395267433199371
ACH-001532,-0.4969914450239746
ACH-001550,-0.24540181031093375
ACH-001552,-0.4569178217674874
ACH-001554,-0.2592025326516325
ACH-001654,-0.4354366793393364
ACH-001735,-0.4607471250055602
ACH-001736,-0.7314705962557018
ACH-001737,0.0017211549565634716
ACH-001740,-0.256812499988786
ACH-001745,-0.26719091474275786
ACH-001765,-0.4766136648673808
