,EFNA2 (1943)
ACH-000320,-0.3994154887535535
ACH-000322,-0.08976368614096361
ACH-000323,-0.16236445319970302
ACH-000324,-0.12731502817800194
ACH-000329,-0.1629626276520693
ACH-000330,-0.056895157177198265
ACH-000331,-0.33800398393246284
ACH-000332,-0.14915061231430038
ACH-000334,-0.15331929715924994
ACH-000335,-0.009485425323590788
ACH-000336,-0.30937465775647965
ACH-000337,-0.13946996136946854
ACH-000338,-0.12028450196315815
ACH-000339,-0.22947240479777026
ACH-000341,-0.4315256707141305
ACH-000348,-0.07136593763233888
ACH-000350,-0.04409522667881625
ACH-000352,-0.2041849994090269
ACH-000356,-0.24246061050456266
ACH-000361,-0.06631177915490268
ACH-000362,-0.19531756860298985
ACH-000363,-0.2768172446463643
ACH-000364,-0.10594397195001756
ACH-000365,-0.08548014674212505
ACH-000366,-0.3651058513779152
ACH-000368,-0.1604528649261164
ACH-000374,-0.19706311972491772
ACH-000375,-0.03929130606652049
ACH-000376,-0.02153204424646573
ACH-000381,2.9041372516894984e-05
ACH-000383,-0.17311842056369753
ACH-000387,-0.029121629345759282
ACH-000389,-0.2849388682905104
ACH-000390,-0.13155823274953707
ACH-000393,-0.20326220638675596
ACH-000395,-0.055130523421970126
ACH-000396,-0.19249634457668036
ACH-000397,-0.10082040952750368
ACH-000401,-0.16837529203470586
ACH-000402,-0.3791603117195016
ACH-000403,-0.25191267200130485
ACH-000404,-0.0827760469132181
ACH-000406,-0.08770121955994592
ACH-000407,-0.20618927568557324
ACH-000408,0.06824303565557398
ACH-000410,-0.12752187602992587
ACH-000411,-0.12442863372855223
ACH-000414,-0.18775802790279048
ACH-000415,-0.10923096152482538
ACH-000416,-0.11018761855846196
ACH-000420,-0.15458782774299093
ACH-000421,-0.08495732073562205
ACH-000424,-0.14059888090380407
ACH-000425,-0.18748267575289426
ACH-000426,-0.09524334991764924
ACH-000427,-0.23117586716099994
ACH-000433,-0.2561134993776301
ACH-000435,-0.550668861928201
ACH-000436,-0.09271668832602677
ACH-000444,-0.1995611356065881
ACH-000445,-0.2055227008495089
ACH-000448,-0.10552063423427528
ACH-000450,-0.15351837373398594
ACH-000452,-0.13978780499393895
ACH-000454,-0.1898840725228117
ACH-000458,-0.13316800600004672
ACH-000459,-0.15726396123984585
ACH-000460,-0.20459024876713328
ACH-000461,0.007652650386572886
ACH-000463,-0.12936921205432975
ACH-000464,-0.10155318996339598
ACH-000466,-0.19804646955414584
ACH-000467,-0.17954812733797318
ACH-000468,-0.003977983129605949
ACH-000469,-0.2211386892268772
ACH-000470,-0.14770835710097338
ACH-000471,-0.15864856834314173
ACH-000472,-0.15860025562217986
ACH-000473,-0.27584128208875497
ACH-000475,-0.17265560910575753
ACH-000476,-0.2871046888435141
ACH-000477,-0.11420775516704748
ACH-000479,-0.5248431379552505
ACH-000480,-0.09597718121325513
ACH-000481,-0.11935195815313095
ACH-000483,-0.2350829954547504
ACH-000484,-0.05791769879170286
ACH-000485,-0.08890373436552143
ACH-000486,-0.16863755984552334
ACH-000487,-0.1199220845842676
ACH-000488,-0.23702120560215656
ACH-000490,-0.18945572280119807
ACH-000491,-0.08587251534965114
ACH-000495,-0.05023554468890093
ACH-000496,-0.12443042729585142
ACH-000499,-0.15841279507316167
ACH-000500,-0.3836761154128229
ACH-000502,-0.32618220210608784
ACH-000503,0.05703526678376863
ACH-000505,-0.1809802280806098
ACH-000507,-0.01809812445735272
ACH-000510,-0.2237895844265545
ACH-000511,-0.19016179519109347
ACH-000512,-0.12092528182021232
ACH-000516,-0.07832098193065617
ACH-000517,-0.12099646325148004
ACH-000518,-0.1337282128416084
ACH-000520,-0.1211607347878864
ACH-000521,-0.2489848819192028
ACH-000522,-0.32468915596849524
ACH-000524,-0.1128643932460742
ACH-000527,-0.221581230499013
ACH-000528,-0.176611891914272
ACH-000537,-0.3468455922053898
ACH-000541,-0.28928758589892645
ACH-000542,-0.1730810035512392
ACH-000544,-0.04755822681326922
ACH-000545,-0.11551388043271488
ACH-000547,-0.5822122068515551
ACH-000548,-0.14914197123087586
ACH-000549,0.013140911402091136
ACH-000550,-0.10342538583317644
ACH-000552,-0.32342193061502994
ACH-000556,-0.2769093021865487
ACH-000557,-0.12873332890709185
ACH-000569,-0.2950123047698901
ACH-000570,-0.14598288552662658
ACH-000571,-0.1545845869861949
ACH-000573,-0.16827100151261432
ACH-000576,-0.058574427560136075
ACH-000579,-0.2774661520509211
ACH-000580,-0.1290447563133079
ACH-000584,-0.13618556638336385
ACH-000585,-0.32702656711980405
ACH-000588,-0.13619526264114445
ACH-000589,-0.15844214476023008
ACH-000591,-0.12001791097498105
ACH-000593,-0.22450165676738354
ACH-000600,-0.23605510008317185
ACH-000601,-0.253963638778414
ACH-000605,-0.1989612775988144
ACH-000606,-0.2513694176559719
ACH-000608,-0.2480837043436281
ACH-000614,-0.2391649180033396
ACH-000616,-0.1107191012676738
ACH-000618,-0.23108280089237265
ACH-000619,-0.3073384164642373
ACH-000620,-0.18823635412835715
ACH-000621,-0.11858355727560395
ACH-000622,-0.2468454708785928
ACH-000623,-0.21500318016147674
ACH-000624,-0.1505897186001557
ACH-000627,-0.13941880136243254
ACH-000630,-0.15441454476672664
ACH-000631,-0.3622413530950245
ACH-000632,-0.13866264776887036
ACH-000633,-0.22352914945553332
ACH-000637,0.036441420428205716
ACH-000638,-0.09910758448005473
ACH-000646,-0.25376764880333297
ACH-000647,-0.09038170907294917
ACH-000648,-0.16596521685281754
ACH-000649,-0.24581089758972605
ACH-000651,-0.05540372597667162
ACH-000652,-0.10851996335602124
ACH-000653,-0.2347690685794513
ACH-000657,-0.20992484354261667
ACH-000658,-0.1762975225141248
ACH-000661,-0.0535840017559086
ACH-000662,-0.2417721636967301
ACH-000663,-0.1673560305652352
ACH-000665,-0.3165003286277377
ACH-000671,-0.1331301570623433
ACH-000672,-0.1873711839466311
ACH-000673,-0.17999919367325792
ACH-000676,-0.15401027453433394
ACH-000677,-0.2095928125820061
ACH-000681,-0.22875380901617184
ACH-000683,-0.1348608540539918
ACH-000684,-0.21837101378883544
ACH-000688,-0.08537776607272057
ACH-000693,-0.11420529089491024
ACH-000694,-0.0655060236884925
ACH-000695,-0.20642905474909667
ACH-000696,-0.2145440239569418
ACH-000697,-0.1615460455361038
ACH-000699,-0.2998616854943629
ACH-000701,-0.07099244106028015
ACH-000706,-0.19350644546237364
ACH-000711,-0.13714398067456088
ACH-000713,-0.1628366695185058
ACH-000714,-0.20551336349854474
ACH-000718,-0.18811910361448847
ACH-000720,-0.047611921221013834
ACH-000721,-0.22882712640097125
ACH-000724,0.006367297509257471
ACH-000725,-0.021226398743794873
ACH-000732,-0.08034011203543306
ACH-000734,-0.2610938241830717
ACH-000735,-0.3020420573118053
ACH-000736,-0.11610667666999422
ACH-000738,-0.1652606190318885
ACH-000746,-0.09011081296316976
ACH-000747,-0.20263211635034475
ACH-000748,-0.2463981791314637
ACH-000753,-0.14364475027296394
ACH-000756,-0.007638218202158019
ACH-000757,0.06095653352355485
ACH-000758,-0.24222860456290424
ACH-000760,-0.24907252286325854
ACH-000762,-0.019370032337534933
ACH-000763,-0.1406155955683582
ACH-000764,-0.15271773373916972
ACH-000765,-0.017076312285851294
ACH-000766,-0.20370371677719826
ACH-000767,-0.19452652699800227
ACH-000768,-0.2617205499471115
ACH-000769,-0.07739087138763531
ACH-000770,-0.2278805293451279
ACH-000771,-0.2366808620119558
ACH-000773,-0.1310836349738913
ACH-000776,-0.12801313006886678
ACH-000777,-0.2581687570561332
ACH-000778,-0.14898247715446614
ACH-000781,-0.16486842236466748
ACH-000782,-0.2101628621088609
ACH-000783,-0.3235196834360412
ACH-000784,-0.06656563021207743
ACH-000785,-0.2935460111164207
ACH-000787,-0.07042451656506607
ACH-000788,-0.2455104602452272
ACH-000791,-0.2392138776135649
ACH-000792,-0.29141969108396065
ACH-000794,-0.1860658315649298
ACH-000796,-0.161959918018371
ACH-000798,-0.06580567199885051
ACH-000799,-0.2540588773426934
ACH-000800,-0.1468327873795795
ACH-000802,-0.08129345299402513
ACH-000804,-0.17321610134028687
ACH-000805,-0.15183060791557815
ACH-000809,-0.17895364840434236
ACH-000810,-0.1900931734673263
ACH-000811,-0.2107800181855942
ACH-000817,-0.11700544892032948
ACH-000819,-0.2185458048711088
ACH-000820,-0.04316468954500578
ACH-000821,-0.3304541853131667
ACH-000822,-0.1818765066478561
ACH-000823,-0.08593418823122212
ACH-000824,-0.1736757251930565
ACH-000827,-0.21229997085963664
ACH-000829,-0.11799442142784675
ACH-000831,-0.2172676575792348
ACH-000832,-0.22358004217339172
ACH-000833,-0.025799819455956902
ACH-000834,-0.20256487174244528
ACH-000835,-0.1392325282185642
ACH-000836,-0.2911149211512309
ACH-000837,-0.1967232573804753
ACH-000838,-0.20970967372662275
ACH-000839,-0.2268971884019193
ACH-000840,-0.20826970156442587
ACH-000841,-0.13980835755357174
ACH-000843,-0.3215313848961906
ACH-000846,-0.16661340975112082
ACH-000847,0.0486104207792924
ACH-000848,-0.26415828829266313
ACH-000849,-0.08594461375941714
ACH-000851,-0.2182251133587412
ACH-000855,0.04482436700183725
ACH-000856,-0.26876419550397546
ACH-000858,-0.3407840967121345
ACH-000859,-0.33736500551987497
ACH-000861,-0.11696550490972438
ACH-000862,-0.15710471165025602
ACH-000865,-0.10157056876554688
ACH-000866,-0.10460770621599792
ACH-000867,-0.17469248352915628
ACH-000869,-0.1478163892118414
ACH-000872,-0.08945832654407174
ACH-000873,-0.205657858967534
ACH-000876,-0.2029888271414518
ACH-000878,-0.3174461066309179
ACH-000880,-0.04212495755810966
ACH-000881,-0.29074857866915005
ACH-000882,-0.10798563556891057
ACH-000884,-0.1274007407059196
ACH-000885,-0.051259544209291436
ACH-000887,-0.2284493677346073
ACH-000889,-0.08106177784117546
ACH-000896,-0.12521397736047454
ACH-000898,-0.0322089836066926
ACH-000900,-0.21599378704514705
ACH-000901,-0.16283408421818288
ACH-000905,-0.2258653859050996
ACH-000906,-0.16428775544959198
ACH-000907,-0.3451959277156182
ACH-000910,-0.242650319250068
ACH-000911,-0.2568239636867441
ACH-000912,-0.1983349634844004
ACH-000913,-0.12225096436423648
ACH-000915,-0.016725597746967562
ACH-000916,0.2147238448421642
ACH-000917,-0.15036350531565645
ACH-000920,0.08923637475384777
ACH-000921,-0.0432800398829285
ACH-000924,-0.09312453534347603
ACH-000926,0.03419185281029618
ACH-000928,-0.257252925364203
ACH-000929,0.08079377292190533
ACH-000932,-0.18870447563529635
ACH-000935,-0.15653967974625266
ACH-000936,-0.14499560946650142
ACH-000937,-0.2191442843039325
ACH-000938,-0.05663477594909284
ACH-000939,-0.2591630629204097
ACH-000941,-0.4102950737768901
ACH-000943,-0.17726763012735622
ACH-000946,-0.13418021152602766
ACH-000947,-0.10919718416447388
ACH-000948,-0.3066840670570895
ACH-000950,-0.17156740986073685
ACH-000953,-0.1968370826461046
ACH-000954,-0.00987893667743141
ACH-000957,-0.3207616299626426
ACH-000958,-0.2926765209986645
ACH-000960,0.001324458884742639
ACH-000963,-0.29986392153406405
ACH-000968,-0.13709137648734027
ACH-000969,-0.0612637963147452
ACH-000972,-0.07863000619927699
ACH-000973,-0.2474151032338931
ACH-000974,-0.16741009382909933
ACH-000978,-0.36530927314589984
ACH-000984,-0.16140617615617225
ACH-000986,-0.2509169034911853
ACH-000988,-0.2202535825214754
ACH-000993,-0.24393588817943204
ACH-000994,-0.2483299908604785
ACH-000996,-0.36902303739430303
ACH-001001,-0.2363063371091156
ACH-001020,-0.11553530757750714
ACH-001028,-0.2871100351246091
ACH-001031,-0.041720486433996534
ACH-001038,-0.13249409454148753
ACH-001048,-0.29520410531705155
ACH-001050,-0.21923287371975544
ACH-001053,-0.39718646023222604
ACH-001054,-0.17776291844756398
ACH-001061,-0.23783161693834945
ACH-001067,-0.14254295539209055
ACH-001075,-0.29332929793231993
ACH-001096,-0.05638719652642753
ACH-001111,0.11293638032071768
ACH-001119,-0.07336810491220923
ACH-001128,-0.2859694504094913
ACH-001134,-0.15717165601708818
ACH-001151,-0.2264736141988683
ACH-001163,-0.1459541598894519
ACH-001164,-0.2728927272353163
ACH-001183,-0.2117089480570806
ACH-001192,-0.14381741401913525
ACH-001193,-0.010336005946812034
ACH-001196,-0.32794536150862363
ACH-001197,-0.03600276337064612
ACH-001205,-0.030043339931605507
ACH-001211,-0.13697023459599192
ACH-001212,-0.33752954653322265
ACH-001228,-0.2599924328872937
ACH-001232,-0.1494651571706524
ACH-001239,-0.13055015569569858
ACH-001270,-0.014820996823364244
ACH-001274,-0.2991625864779069
ACH-001275,-0.2108339055893264
ACH-001277,-0.26327537791966205
ACH-001278,-0.20985618120952645
ACH-001280,-0.2100620742897984
ACH-001283,-0.20411820297920974
ACH-001289,-0.17808683709445602
ACH-001300,-0.025829044822444587
ACH-001301,-0.0844369352635893
ACH-001302,-0.008463674216770396
ACH-001306,-0.32580555833687325
ACH-001318,-0.1945035487453373
ACH-001322,-0.09486482452445044
ACH-001328,-0.3181310398652493
ACH-001332,0.003017111522711021
ACH-001336,-0.02745856971152827
ACH-001346,-0.2359293295051243
ACH-001353,-0.2618663940659012
ACH-001354,-0.09086955458795422
ACH-001367,-0.09924102633566056
ACH-001368,-0.235418077268062
ACH-001374,-0.4936795465038853
ACH-001377,-0.1597302773099995
ACH-001380,-0.27814351454170305
ACH-001391,-0.2572419799994393
ACH-001408,-0.18223976283577228
ACH-001430,-0.2828709999802741
ACH-001431,-0.15033498640125612
ACH-001450,-0.4113862848560523
ACH-001496,-0.09877404943179197
ACH-001500,-0.12155241146172699
ACH-001523,-0.1192533677180236
ACH-001532,-0.1988056291193402
ACH-001550,-0.037975276699735334
ACH-001552,-0.15418204502478491
ACH-001554,-0.046969082330733436
ACH-001654,-0.14423308698780474
ACH-001735,-0.1163960605060097
ACH-001736,0.0015686630068310202
ACH-001737,-0.1964207954833991
ACH-001740,-0.12641894431031914
ACH-001745,-0.015894414805445067
ACH-001765,-0.13305583977428506
