,SLC41A1 (254428)
ACH-000004,-0.05004283996940247
ACH-000005,0.3094671367682652
ACH-000007,0.09698509401866726
ACH-000009,-0.031990356828360884
ACH-000011,0.08538000251990187
ACH-000012,0.15925150245144884
ACH-000013,0.05993183285451361
ACH-000014,0.04195839346014709
ACH-000015,0.10312061155389844
ACH-000017,0.14748393411664915
ACH-000018,0.14033209492060125
ACH-000019,-0.027615909566018462
ACH-000021,0.10213996590370528
ACH-000022,0.16695116001644894
ACH-000025,-0.09050473064948783
ACH-000028,0.05578034118562671
ACH-000030,0.0776204699339839
ACH-000035,0.1177773680319391
ACH-000036,0.22132805145068185
ACH-000037,-0.010463377676928143
ACH-000039,-0.00321788366143773
ACH-000040,0.035605355260755325
ACH-000041,0.004441203896015164
ACH-000042,0.06828771922329588
ACH-000045,0.07093324555393768
ACH-000047,-0.012158106200487987
ACH-000052,0.2823351331187694
ACH-000053,0.043741391353560165
ACH-000054,0.11915258842302813
ACH-000055,-0.006291054840649274
ACH-000060,0.1924590678396791
ACH-000067,0.19379294641142025
ACH-000070,0.09540200461718104
ACH-000075,0.2449936840556065
ACH-000078,0.04748684812771538
ACH-000082,0.0931705213186046
ACH-000085,0.048835332945858935
ACH-000086,0.061245374361667236
ACH-000087,0.05491601877790153
ACH-000092,0.052752924941858376
ACH-000095,0.1855486317904216
ACH-000097,0.1511334096902132
ACH-000098,0.04410708462001838
ACH-000099,0.13676362440435108
ACH-000108,0.14157733137544606
ACH-000113,-0.01005673749537248
ACH-000116,0.026319293823442783
ACH-000118,0.14815510000866147
ACH-000120,0.013601411931323398
ACH-000123,0.03726628664218963
ACH-000127,0.02415821213816034
ACH-000128,0.1466080813189439
ACH-000132,-0.10153036834476868
ACH-000133,0.15015192577490633
ACH-000137,0.03688001863711368
ACH-000138,0.12423815217359348
ACH-000142,0.09262157613796272
ACH-000143,0.2176920962316901
ACH-000146,0.14591968846720346
ACH-000148,0.04195719223217188
ACH-000150,0.04784256488703356
ACH-000152,0.20374280064339886
ACH-000153,0.07196139295345841
ACH-000159,-0.002088222501761932
ACH-000160,0.06124485263867591
ACH-000163,0.05442112802158329
ACH-000167,0.121808085956556
ACH-000168,0.3162787370303862
ACH-000169,0.01909753769217272
ACH-000178,0.11079560339763736
ACH-000183,0.07745116149919999
ACH-000188,0.13740166206325308
ACH-000189,0.13810938272071935
ACH-000190,-0.22302425797932135
ACH-000198,0.1896395137558914
ACH-000203,0.10594329182815523
ACH-000204,-0.17832704416980205
ACH-000206,0.13353565788734284
ACH-000207,0.026935062736169076
ACH-000208,-0.008143315110922835
ACH-000210,-0.11996891681293485
ACH-000211,0.181174617119772
ACH-000215,0.013130311866180844
ACH-000221,0.0022692766384773307
ACH-000222,0.006704297311720831
ACH-000223,0.10041793631306188
ACH-000226,-0.06091036538178812
ACH-000227,0.13329278779745787
ACH-000228,0.06249466374239476
ACH-000231,0.04664954484829816
ACH-000232,0.1870037331095641
ACH-000233,0.08228745304427057
ACH-000234,0.01105801895735585
ACH-000235,0.0053710369986290744
ACH-000237,0.16784075247742236
ACH-000238,0.11485732299002235
ACH-000242,0.12784848996977213
ACH-000243,0.10034810728657173
ACH-000244,0.25787265186528074
ACH-000246,0.11356618455447776
ACH-000248,0.038005216637130385
ACH-000250,0.10889906939237304
ACH-000251,0.1949786286551587
ACH-000252,0.2353081468121623
ACH-000253,0.046859823128122736
ACH-000255,0.09506189612899127
ACH-000256,0.12262032565468994
ACH-000257,0.17801094610367998
ACH-000258,0.2274272580421028
ACH-000259,0.09010084412234456
ACH-000260,-0.007622004344454161
ACH-000261,0.009666987352670478
ACH-000262,0.22595058503858986
ACH-000263,-0.14801869926178787
ACH-000264,0.1039280806221261
ACH-000265,0.14138928548005414
ACH-000266,0.04768358287288271
ACH-000272,0.05398148199133111
ACH-000274,0.04730840337752157
ACH-000277,0.0413213582994318
ACH-000278,0.0540974105432434
ACH-000279,0.041566698745556366
ACH-000280,0.014001766872653792
ACH-000281,0.008585829501126655
ACH-000288,0.056266706643280096
ACH-000291,-0.1418567662099439
ACH-000293,0.09081724271652426
ACH-000294,-0.055322500034589536
ACH-000295,0.19741536734324885
ACH-000296,-0.08074390349022167
ACH-000302,0.03339251285645782
ACH-000304,0.20098066038054507
ACH-000307,0.10311920857306606
ACH-000308,0.07630347985484373
ACH-000310,0.11260583952086302
ACH-000311,0.19967958676887668
ACH-000312,0.13557951688897688
ACH-000315,0.12920897706798531
ACH-000316,0.0036288773112656725
ACH-000317,0.0957114230885027
ACH-000318,0.04831625415261355
ACH-000319,0.05151686569446076
ACH-000320,0.07216239141724358
ACH-000322,0.18199615380165413
ACH-000323,0.059566364926106376
ACH-000324,0.09042491913668632
ACH-000329,0.026652515555131148
ACH-000330,0.046077130538714366
ACH-000331,0.1236564015229966
ACH-000332,0.043428386088695294
ACH-000334,0.24890554976880336
ACH-000335,0.05948021310639313
ACH-000336,-0.08008117774127509
ACH-000337,0.1578614794347942
ACH-000338,-0.3994811385992891
ACH-000339,0.11451225995119753
ACH-000341,-0.01726398320607858
ACH-000348,0.07209249662883363
ACH-000350,-0.048218150595207225
ACH-000352,0.004222034717178834
ACH-000356,0.23589570661325965
ACH-000361,-0.02038952886660614
ACH-000362,-0.026354260055227056
ACH-000363,0.10976117759850576
ACH-000364,-0.01033150324592465
ACH-000365,0.11436943861354598
ACH-000366,0.08286018720370414
ACH-000368,0.0893916887211716
ACH-000374,0.03628531491368233
ACH-000375,-0.006680104090426868
ACH-000376,-0.057175967289155125
ACH-000381,-0.048177770152756864
ACH-000383,-0.02043636807388388
ACH-000387,-0.08343184354434348
ACH-000389,0.17500515962666108
ACH-000390,0.1088057860308422
ACH-000393,0.05954410226756195
ACH-000395,0.09040541434143373
ACH-000396,0.0947399728206403
ACH-000397,0.04002727955006268
ACH-000401,-0.0907393676124807
ACH-000402,-0.04763779255904173
ACH-000403,0.1369830109084125
ACH-000404,0.2343555221491959
ACH-000406,0.0613773826967075
ACH-000407,0.17908468241915484
ACH-000408,0.026606748393207792
ACH-000410,0.04809883194695889
ACH-000411,-0.011951168724407669
ACH-000414,0.10098713431384797
ACH-000415,-0.005543301010225733
ACH-000416,-0.01930826433431977
ACH-000420,0.026351865809769674
ACH-000421,-0.03292135165623163
ACH-000424,0.08705212348650188
ACH-000425,-0.00556791371009195
ACH-000426,0.20684386831888255
ACH-000427,0.25205603702553003
ACH-000433,0.11782499359244793
ACH-000435,0.21501755488385754
ACH-000436,0.05107973416230538
ACH-000444,0.011812716381347869
ACH-000445,-0.01809027855964537
