,ADRA2B (151)
ACH-000159,-0.07491298190320485
ACH-000160,-0.12518057065984448
ACH-000163,-0.16380878265146978
ACH-000167,0.0636253620560298
ACH-000168,-0.17022170814811372
ACH-000169,0.04781820083968261
ACH-000178,-0.07932466997439466
ACH-000183,-0.13826986131092542
ACH-000188,-0.10330443657004193
ACH-000189,-0.07209911343965117
ACH-000190,-0.12927955837532915
ACH-000198,-0.028474624852716592
ACH-000203,-0.3114408831177368
ACH-000204,-0.018868172691357286
ACH-000206,-0.17208922704143798
ACH-000207,-0.07528510868151968
ACH-000208,-0.12909606710733593
ACH-000210,-0.3248059315241919
ACH-000211,-0.21451911040313948
ACH-000215,-0.09921621418639452
ACH-000221,-0.33147730976877937
ACH-000222,-0.2671292667088152
ACH-000223,-0.20479968099707085
ACH-000226,-0.3914620902817121
ACH-000227,-0.18192537732025107
ACH-000228,-0.17358530047489104
ACH-000231,-0.13436638881330645
ACH-000232,-0.042971421569207184
ACH-000233,-0.1259473187533731
ACH-000234,-0.109380373594726
ACH-000235,-0.07241916013996881
ACH-000237,-0.17215379605963274
ACH-000238,-0.00030191461927363397
ACH-000242,-0.2029823746383836
ACH-000243,-0.10972680125481432
ACH-000244,-0.13443963127486322
ACH-000246,0.014737624598717315
ACH-000248,-0.27120100432127764
ACH-000250,-0.19922007265032232
ACH-000251,-0.3492695245296756
ACH-000252,-0.1159038727308303
ACH-000253,-0.0626616472559056
ACH-000255,-0.13756807967324206
ACH-000256,0.0606266940641978
ACH-000257,-0.05694683902641925
ACH-000258,-0.1399956362461917
ACH-000259,-0.11833378647544705
ACH-000260,-0.06095371890061459
ACH-000261,-0.05632312477040626
ACH-000262,-0.052395128820002405
ACH-000263,-0.210104389981374
ACH-000264,-0.11293208811258808
ACH-000265,-0.012437657646414132
ACH-000266,-0.15163467022536975
ACH-000272,-0.02564134363651769
ACH-000274,-0.11821980510744408
ACH-000277,0.018297094211388767
ACH-000278,-0.07375561549215802
ACH-000279,-0.15967202263384175
ACH-000280,0.060918939110804524
ACH-000281,0.026279539516101232
ACH-000288,-0.20475160040451754
ACH-000291,-0.14466153972200196
ACH-000293,-0.16344245474554395
ACH-000294,-0.07884484424343327
ACH-000295,-0.03441124203965567
ACH-000296,-0.20850593409298304
ACH-000302,-0.19346377504451856
ACH-000304,-0.0942326970898629
ACH-000307,-0.07880646777757555
ACH-000308,-0.11947750205690714
ACH-000310,-0.026509440917036477
ACH-000311,-0.0962919158021098
ACH-000312,-0.10272875951418503
ACH-000315,-0.09576735201506824
ACH-000316,-0.29559774121187393
ACH-000317,-0.045686190561688815
ACH-000318,-0.2350136886261502
ACH-000319,0.028307333659735343
ACH-000320,-0.11617733507688904
ACH-000322,-0.18316755377416585
ACH-000323,-0.14359100529098218
ACH-000324,-0.05176592587623414
ACH-000329,-0.226037077849224
ACH-000330,0.005248161772779565
ACH-000331,-0.3093003158976866
ACH-000332,-0.06599827476619757
ACH-000334,-0.3820975834352456
ACH-000335,-0.23068760749901024
ACH-000336,-0.0425887977551545
ACH-000337,-0.029877670144103217
ACH-000338,-0.7328255073531692
ACH-000339,-0.1341565429377057
ACH-000341,-0.2882201029408717
ACH-000348,-0.2030279835236786
ACH-000350,-0.11435298256811027
ACH-000352,-0.022116850967778837
ACH-000356,-0.2436670915708221
ACH-000361,-0.02535361543982305
ACH-000362,-0.07206363089334372
ACH-000363,-0.0767608448453946
ACH-000364,-0.09663546060483093
ACH-000365,-0.180260528917774
ACH-000366,-0.1793430123965992
ACH-000368,-0.03977507056493044
ACH-000374,-0.2558363002835655
ACH-000375,-0.06815193350433975
ACH-000376,-0.07958586801247516
ACH-000381,-0.15681624331402605
ACH-000383,-0.06981422093064052
ACH-000387,-0.08634253545750924
ACH-000389,-0.1323295604888376
ACH-000390,-0.06085567988610813
ACH-000393,-0.09367515335659203
ACH-000395,-0.25381272193322224
ACH-000396,-0.10564624056187773
ACH-000397,-0.10936634253465304
ACH-000401,0.032170819669768994
ACH-000402,-0.10383545524193168
ACH-000403,-0.21101423062652755
ACH-000404,-0.4160798869684553
ACH-000406,-0.10136136959121092
ACH-000407,-0.2143714245508316
ACH-000408,-0.0050185144025248225
ACH-000410,-0.1612183433015674
ACH-000411,-0.16093999657404595
ACH-000414,-0.08479943059600327
ACH-000415,-0.2708997995379341
ACH-000416,-0.1138057451307224
ACH-000420,-0.23265367412492216
ACH-000421,-0.010330881834783943
ACH-000424,-0.3204412665990073
ACH-000425,-0.15725151398441015
ACH-000426,-0.19682099573724532
ACH-000427,-0.05320028616487655
ACH-000433,-0.10923849222568033
ACH-000435,0.0703407991314188
ACH-000436,-0.2513014564936953
ACH-000444,-0.10529816413904387
ACH-000445,-0.14731721312523668
ACH-000448,0.09231825891992683
ACH-000450,0.24904420733783825
ACH-000452,-0.037496816766773085
ACH-000454,-0.2511654659518333
ACH-000458,-0.13173638481152994
ACH-000459,-0.22136802036572836
ACH-000460,-0.16380069043948073
ACH-000461,-0.2826480431496629
ACH-000463,-0.14910638976306193
ACH-000464,-0.11198122308429644
ACH-000466,-0.10180367865116567
ACH-000467,-0.09109928304208907
ACH-000468,-0.13267023562335614
ACH-000469,-0.1952470585285779
ACH-000470,-0.2420397851586543
ACH-000471,-0.055998645638319945
ACH-000472,-0.1442205946149285
ACH-000473,-0.12600675726843769
ACH-000475,-0.1165886113607597
ACH-000476,-0.25818893134064125
ACH-000477,-0.12690446517984472
ACH-000479,0.1467665908114756
ACH-000480,-0.2634259229645712
ACH-000481,-0.2147385901282909
ACH-000483,-0.10707114763204344
ACH-000484,-0.13632874499940922
ACH-000485,-0.1124542764859387
ACH-000486,-0.10377071160590172
ACH-000487,0.008698758862742375
ACH-000488,-0.05396602185631958
ACH-000490,-0.07874338376863702
ACH-000491,-0.10060681973766993
ACH-000495,-0.15304935564128522
ACH-000496,-0.41777652472298055
ACH-000499,-0.3759575188590536
ACH-000500,-0.011138575605424007
ACH-000502,-0.0776624862267154
ACH-000503,-0.09756139824873723
ACH-000505,-0.17056488907507472
ACH-000507,-0.16006370551125956
ACH-000510,-0.08258448137928424
ACH-000511,-0.15727135160499944
ACH-000512,-0.12059206486087275
ACH-000516,-0.10734254257466663
ACH-000517,-0.07371088326294391
ACH-000518,0.09057443425765464
ACH-000520,-0.13975111806862936
ACH-000521,-0.2698146088888921
ACH-000522,-0.0492997304769166
ACH-000524,-0.1285895303325078
ACH-000527,-0.09067748012722096
ACH-000528,-0.038615466151160585
ACH-000537,-0.09542251803745666
ACH-000541,0.13405402548518666
ACH-000542,-0.1266209418072898
ACH-000544,-0.023486867130662087
ACH-000545,-0.015547456058522388
ACH-000547,0.043915737005411216
ACH-000548,-0.07424669189829923
ACH-000549,-0.3829653801069957
ACH-000550,-0.09812775858953676
ACH-000552,-0.18952582895264786
ACH-000556,-0.2414369922121011
ACH-000557,-0.06216949334107449
ACH-000569,-0.13194288729080694
ACH-000570,-0.1970651014943354
ACH-000571,-0.06144075932613701
ACH-000573,-0.06035058287800664
ACH-000576,0.0292527904600296
ACH-000579,-0.20560417754923924
ACH-000580,-0.04047970503944394
ACH-000584,-0.18411659074921088
ACH-000585,-0.037253278846111314
ACH-000588,-0.2401505210824629
ACH-000589,-0.2653846081938143
ACH-000591,-0.13872720814436626
ACH-000593,-0.14114067441022232
ACH-000600,-0.15099330206721945
ACH-000601,-0.11171868517216206
ACH-000605,-0.053153159512092304
ACH-000606,-0.08720589541647905
ACH-000608,-0.11514342836530407
ACH-000614,-0.1077543440234014
ACH-000616,-0.21319346332512745
ACH-000618,-0.16757584692602426
ACH-000619,-0.2331522213496781
ACH-000620,-0.18779741824564555
ACH-000621,-0.16603932449779846
ACH-000622,-0.0470077893596272
ACH-000623,-0.2911814747356192
ACH-000624,-0.1429265263316512
ACH-000627,-0.14101246658937508
ACH-000630,-0.21130196723510408
ACH-000631,-0.22450609080963416
ACH-000632,-0.010673746657508604
ACH-000633,-0.11620286751381287
ACH-000637,-0.09731664343177833
ACH-000638,-0.3181284836865246
ACH-000646,0.0012155770368218945
ACH-000647,-0.1342980667912881
ACH-000648,-0.026345218342204275
ACH-000649,-0.1481513822559356
ACH-000651,-0.0817956096411165
ACH-000652,-0.11957720119586455
ACH-000653,-0.2633890281088405
ACH-000657,-0.0913825732441535
ACH-000658,-0.0539017083379693
ACH-000661,-0.19828102327053426
ACH-000662,-0.4664893810170142
ACH-000663,-0.054001107185514416
ACH-000665,-0.2419096288928527
ACH-000671,-0.19322745109889075
ACH-000672,-0.055302631837609854
ACH-000673,-0.15583715180233246
ACH-000676,-0.10745791320953446
ACH-000677,-0.034598673554059066
ACH-000681,-0.06913337252965597
ACH-000683,-0.12417972663727192
ACH-000684,0.09446177498004524
ACH-000688,-0.15719501438127664
ACH-000693,-0.21450673903071246
ACH-000694,-0.06622924468255079
ACH-000695,-0.04236102702036019
ACH-000696,-0.12089539541464026
ACH-000697,-0.21871503080961413
ACH-000699,-0.15858219373729734
ACH-000701,-0.1050474571963971
ACH-000706,-0.11693786149287208
ACH-000711,-0.15029853853617842
ACH-000713,-0.33167355430028217
ACH-000714,-0.17877998213634771
ACH-000718,-0.08286664442529112
ACH-000720,-0.11990253171431475
ACH-000721,-0.26797490665382245
ACH-000724,-0.09468670966600314
ACH-000725,-0.0858471765853788
ACH-000732,-0.2497063379328089
ACH-000734,-0.17813568392984927
ACH-000735,-0.0687880291085977
ACH-000736,-0.2539603883635525
ACH-000738,-0.2720486818023982
ACH-000746,-0.12058776512583852
ACH-000747,-0.0011311704308090142
ACH-000748,-0.09815722886119854
ACH-000753,-0.0639610100788848
ACH-000756,-0.07273244190968144
ACH-000757,-0.2812765292461961
ACH-000758,-0.10962330069772974
ACH-000760,-0.12058432811433488
ACH-000762,-0.2360416867578607
ACH-000763,-0.07154114449241633
ACH-000764,-0.2300312628782741
ACH-000765,-0.2493021881891828
ACH-000766,-0.3156169245484974
ACH-000767,-0.059493825412506925
ACH-000768,-0.1975025608606988
ACH-000769,-0.16753151965892793
ACH-000770,-0.15367255028865734
ACH-000771,-0.06053105463746885
ACH-000773,-0.18335180155131486
ACH-000776,-0.3425833395188811
ACH-000777,-0.1828579936649238
ACH-000778,0.054394072857866516
ACH-000781,-0.0774144864740648
ACH-000782,-0.12735754204344452
ACH-000783,-0.07180953323955801
ACH-000784,-0.1074665223780388
ACH-000785,-0.2256266283181408
ACH-000787,-0.09788892140724913
ACH-000788,-0.11012917403113016
ACH-000791,-0.2488182567661205
ACH-000792,-0.12903613396415672
ACH-000794,-0.07259161288234005
ACH-000796,-0.11614980500017485
ACH-000798,-0.03835425337766404
ACH-000799,0.009054316189789859
ACH-000800,-0.13822616973261714
ACH-000802,-0.14946446404122102
ACH-000804,-0.07456407502941455
ACH-000805,-0.1023984468641946
ACH-000809,-0.2215360314879667
ACH-000810,-0.01680211084477173
ACH-000811,-0.25032826598397706
ACH-000817,-0.23928894068582315
ACH-000819,-0.09310449847230401
ACH-000820,-0.11047926378167623
ACH-000821,-0.05506710325517407
ACH-000822,-0.13138307422126907
ACH-000823,-0.08003277436710661
ACH-000824,-0.0031137623177065173
ACH-000827,-0.17096097285593465
ACH-000829,-0.0048204977447820225
ACH-000831,-0.13503980005417207
ACH-000832,-0.18404156168060884
ACH-000833,-0.21217517884927
ACH-000834,-0.1589189020822026
ACH-000835,-0.05435093645563832
ACH-000836,-0.11649246622752485
ACH-000837,-0.16475024586892306
ACH-000838,-0.09478949223134417
ACH-000839,-0.16455871335821684
ACH-000840,-0.2460503298208725
ACH-000841,-0.2609169600248252
ACH-000843,-0.18464380077307052
ACH-000846,-0.1405786846538351
ACH-000847,-0.12450970356213545
ACH-000848,-0.05734002817818978
ACH-000849,-0.2374808638000375
ACH-000851,-0.1257423124845707
ACH-000855,-0.3781611257722883
ACH-000856,-0.07154627657783902
ACH-000858,-0.24613181391612104
ACH-000859,-0.4253760672445005
ACH-000861,0.005565744886778743
ACH-000862,-0.16342846340533174
ACH-000865,-0.14151362849368135
ACH-000866,-0.1541402233793106
ACH-000867,-0.12650436433722045
ACH-000869,-0.2253214824497589
ACH-000872,-0.29215413313339905
ACH-000873,-0.1479492885418097
ACH-000876,-0.15287977483660906
ACH-000878,0.013760289483144951
ACH-000880,-0.05774144026298685
ACH-000881,0.0014778154106875644
ACH-000882,-0.0654135382477257
ACH-000884,-0.22170289588672248
ACH-000885,-0.15075993054806386
ACH-000887,-0.1691716731984804
ACH-000889,-0.17941470680104946
ACH-000896,-0.19077306608927366
ACH-000898,-0.14711851794130004
ACH-000900,-0.21113170091839395
ACH-000901,-0.05192657577913745
ACH-000905,-0.056347061924603536
ACH-000906,-0.1141601953673916
ACH-000907,-0.017131353927297668
ACH-000910,-0.22808433068145625
ACH-000911,-0.1188889302327818
ACH-000912,-0.3414080895236125
ACH-000913,-0.2413340582423988
ACH-000915,-0.11932751012764918
ACH-000916,-0.10126405552757957
ACH-000917,-0.1085006433504173
ACH-000920,0.16185735459480854
ACH-000921,-0.0028043642121636197
ACH-000924,-0.22502386673449015
ACH-000926,-0.004008496588717336
ACH-000928,-0.09747430944322803
ACH-000929,0.1842564329618316
ACH-000932,-0.10346514839354784
ACH-000935,-0.1822721171853662
ACH-000936,-0.15323283179843186
ACH-000937,-0.24385158219199016
ACH-000938,-0.10148931529934192
ACH-000939,-0.15129829848099008
ACH-000941,-0.12226378603344144
ACH-000943,-0.10405855977372493
ACH-000946,-0.27519641601076994
ACH-000947,0.03090183573801208
ACH-000948,-0.08539383564006985
ACH-000950,-0.2611645825223529
ACH-000953,-0.26399042750210844
ACH-000954,-0.2427256830173215
ACH-000957,-0.2916859824815731
ACH-000958,-0.10155664040468444
ACH-000960,-0.056564916314651076
ACH-000963,0.02310326632368663
ACH-000968,-0.12549862229522682
ACH-000969,-0.07450576488946199
ACH-000972,-0.08099552087251041
ACH-000973,-0.2247595457713697
ACH-000974,-0.09671330856948418
ACH-000978,-0.2453858937369867
ACH-000984,-0.1560335147495345
ACH-000986,-0.21627346149207616
ACH-000988,-0.08476277192277827
ACH-000993,-0.027608365231306716
ACH-000994,-0.09526563162333183
ACH-000996,-0.2596641291109632
ACH-001001,-0.09074457364525468
ACH-001020,-0.1674223491946808
ACH-001028,-0.18639166037731572
ACH-001031,-0.11850003030723973
ACH-001038,-0.14076587981037686
ACH-001048,-0.12290080828378608
ACH-001050,-0.03185375105383284
ACH-001053,-0.05936050923636468
ACH-001054,-0.09074350705627862
ACH-001061,-0.004540986508340378
ACH-001067,-0.18844510406203768
ACH-001075,-0.09212581244682036
ACH-001096,-0.0677081609086196
ACH-001111,-0.20344269092294526
ACH-001119,-0.09920341876501887
ACH-001128,0.0011459474858594553
ACH-001134,-0.06994442103761582
ACH-001151,-0.08426453010089685
ACH-001163,-0.24747274780169365
ACH-001164,-0.05870395313318773
ACH-001183,-0.01616646745595881
ACH-001192,-0.1045439171650358
ACH-001193,-0.21854354241252055
ACH-001196,-0.1837983119647328
ACH-001197,-0.31116031620964696
ACH-001205,0.02172201100961875
ACH-001211,-0.2783990436713468
ACH-001212,-0.1754038220823381
ACH-001228,-0.10642214862570336
ACH-001232,-0.330017626032403
ACH-001239,-0.18747868409403715
ACH-001270,-0.164830882857226
ACH-001274,-0.23347520703659835
ACH-001275,-0.1669523322670221
ACH-001277,-0.2926484868631753
ACH-001278,-0.08574366828779548
ACH-001280,-0.30057874636289633
ACH-001283,-0.13992711584141174
ACH-001289,-0.05833477942288686
ACH-001300,-0.08418334391025188
ACH-001301,0.07715080714766116
ACH-001302,-0.2430571840903548
ACH-001306,-0.17015803829805104
ACH-001318,-0.27106832941426723
ACH-001322,-0.03924309327692753
ACH-001328,-0.13618765823277507
ACH-001332,-0.08157714422803779
ACH-001336,-0.13056894667071198
ACH-001346,-0.1827884853980531
ACH-001353,-0.2277718320550503
ACH-001354,-0.3097453913055589
ACH-001367,-0.07283926216313813
ACH-001368,-0.059247476831050236
ACH-001374,0.026083932404777584
ACH-001377,-0.07706329337555676
ACH-001380,-0.18438684352155998
ACH-001391,-0.09975597058174793
ACH-001408,-0.06283100565230659
ACH-001430,-0.21672920239205212
ACH-001431,-0.2795766699379146
ACH-001450,-0.03283406162443885
ACH-001496,-0.11415355105467816
ACH-001500,-0.14654082231827853
ACH-001523,-0.2292184936279011
ACH-001532,-0.005938040146003949
ACH-001550,-0.09901194222300892
ACH-001552,-0.023073810735256262
ACH-001554,-0.20143780077989026
ACH-001654,-0.24607942760561916
ACH-001735,-0.13229836011361562
ACH-001736,-0.2312168737843981
ACH-001737,-0.6715336607948996
ACH-001740,-0.008944983976175856
ACH-001745,-0.09530191040220497
ACH-001765,-0.12529882440045978
