,RPL8 (6132)
ACH-000004,-1.1260670979611125
ACH-000005,-1.0703295382317697
ACH-000007,-1.4634386393476582
ACH-000009,-1.1912074610415566
ACH-000011,-1.468026069040637
ACH-000012,-1.3472119531818108
ACH-000013,-1.3548632879696654
ACH-000014,-1.4899614914128532
ACH-000015,-1.0918163736459947
ACH-000017,-1.1925874801168208
ACH-000018,-1.3742693213359378
ACH-000019,-1.1531637939309325
ACH-000021,-1.3615662038558998
ACH-000022,-1.2396774163367563
ACH-000025,-1.2552119105050112
ACH-000028,-1.3142309842449895
ACH-000030,-1.250048036794247
ACH-000035,-1.2214173234068384
ACH-000036,-1.3662534955676262
ACH-000037,-1.1090040333632247
ACH-000039,-1.0808088664221145
ACH-000040,-1.1546072710461774
ACH-000041,-1.1442769320536372
ACH-000042,-1.51238424955326
ACH-000045,-1.2932477218426597
ACH-000047,-1.2780551245555103
ACH-000052,-1.332247924167793
ACH-000053,-1.118065568456971
ACH-000054,-1.406594223258712
ACH-000055,-1.5528969155172223
ACH-000060,-1.2441406796123031
ACH-000067,-1.6030259483403682
ACH-000070,-1.307608940250994
ACH-000075,-1.512916884603399
ACH-000078,-1.3097655463000029
ACH-000082,-1.4109392359397466
ACH-000085,-1.1491931111941538
ACH-000086,-1.1626932234033427
ACH-000087,-1.3144822867863313
ACH-000092,-1.3526009036984354
ACH-000095,-1.262359066886451
ACH-000097,-1.23416691850313
ACH-000098,-1.3086854418052116
ACH-000099,-1.227796661714475
ACH-000108,-1.3803782136518887
ACH-000113,-1.2858004145852644
ACH-000116,-1.1211219928551113
ACH-000118,-1.1906474937375162
ACH-000120,-1.552943013052987
ACH-000123,-1.1544805318964886
ACH-000127,-1.4127847791024566
ACH-000128,-1.327490865970062
ACH-000132,-1.2737735844245932
ACH-000133,-1.4366242451147906
ACH-000137,-1.3728739632286855
ACH-000138,-1.3747548078232177
ACH-000142,-1.4187013326384654
ACH-000143,-1.4627672471291997
ACH-000146,-1.3491308507689812
ACH-000148,-1.3101848277028392
ACH-000150,-1.353670476532528
ACH-000152,-1.343242302092272
ACH-000153,-1.4618082685616092
ACH-000159,-1.4594983203674097
ACH-000160,-1.364427165813508
ACH-000163,-1.4065339793956948
ACH-000167,-0.5954164489661153
ACH-000168,-1.3054244231710157
ACH-000169,-1.3661321342352986
ACH-000178,-1.2944650750237832
ACH-000183,-1.435575147814836
ACH-000188,-1.19364442262138
ACH-000189,-1.523057029992132
ACH-000190,-1.4065007242720189
ACH-000198,-1.260532650600908
ACH-000203,-1.4590225900686788
ACH-000204,-1.2562932170071837
ACH-000206,-1.230251460739094
ACH-000207,-1.1407279016867555
ACH-000208,-1.5313850601311474
ACH-000210,-1.337934211695417
ACH-000211,-1.3892238702252595
ACH-000215,-1.2423898740926684
ACH-000221,-1.5087588338864224
ACH-000222,-1.3082767793207817
ACH-000223,-1.0607157638535802
ACH-000226,-1.2698612929072233
ACH-000227,-1.3817032270408312
ACH-000228,-1.365687421830695
ACH-000231,-1.331289771027125
ACH-000232,-1.3638694547070602
ACH-000233,-1.542285924236556
ACH-000234,-1.3019372696201112
ACH-000235,-1.1998212058284279
ACH-000237,-1.2690922605939696
ACH-000238,-1.1852535596833988
ACH-000242,-1.1224213064213782
ACH-000243,-1.2518199357034738
ACH-000244,-1.2356712961313236
ACH-000246,-1.3701610636751465
ACH-000248,-1.4675526092772389
ACH-000250,-1.2985087134526327
ACH-000251,-1.4931153164812898
ACH-000252,-1.6710698637660168
ACH-000253,-1.330487243551218
ACH-000255,-1.0512030705403357
ACH-000256,-1.5885647820177031
ACH-000257,-1.2831715313729029
ACH-000258,-1.4462732001708702
ACH-000259,-1.4088753253588475
ACH-000260,-1.3318461266522834
ACH-000261,-1.196772434099758
ACH-000262,-1.3036964269459643
ACH-000263,-1.307825041481112
ACH-000264,-1.1549579103458305
ACH-000265,-1.3090363458990233
ACH-000266,-1.2956363049740187
ACH-000272,-1.3559363820872927
ACH-000274,-1.389402211019548
ACH-000277,-0.6830700858539168
ACH-000278,-1.2354769562229109
ACH-000279,-1.2064020867423677
ACH-000280,-1.0689645141182516
ACH-000281,-1.3881935356332091
ACH-000288,-1.185491929341653
ACH-000291,-1.4014371540973607
ACH-000293,-1.4346372053459016
ACH-000294,-1.631311631142322
ACH-000295,-1.5339549030875113
ACH-000296,-1.1216625682718038
ACH-000302,-1.2022505304964128
ACH-000304,-1.7821418803655218
ACH-000307,-1.476171248056185
ACH-000308,-1.2544082422551652
ACH-000310,-1.2528334118063036
ACH-000311,-1.2841403576725068
ACH-000312,-1.3419852313640874
ACH-000315,-1.2549680593069774
ACH-000316,-1.448167918613918
ACH-000317,-1.1964806225486928
ACH-000318,-1.1718346732504676
ACH-000319,-1.4598767561541135
ACH-000320,-1.522796103950382
ACH-000322,-1.2498058199572009
ACH-000323,-1.3585796257995049
ACH-000324,-1.2334948770626541
ACH-000329,-1.3009919562054248
ACH-000330,-1.05189459578618
ACH-000331,-1.2277642955870411
ACH-000332,-1.3139722515983627
ACH-000334,-1.6876957705256466
ACH-000335,-1.3394352356683057
ACH-000336,-1.6917721719040608
ACH-000337,-1.349369763371318
ACH-000338,-1.4040230229967778
ACH-000339,-1.3795230310537596
ACH-000341,-1.5383191990151006
ACH-000348,-1.4215871936860427
ACH-000350,-1.316144159429309
ACH-000352,-1.6053927148944482
ACH-000356,-1.3146530387336308
ACH-000361,-1.682068637490402
ACH-000362,-1.0138268992576465
ACH-000363,-1.2104165424756836
ACH-000364,-1.3071886237124544
ACH-000365,-1.1953083678685392
ACH-000366,-1.391606430025397
ACH-000368,-1.3723665788158663
ACH-000374,-0.965246420611106
ACH-000375,-1.2965594001091911
ACH-000376,-1.3676042104741548
ACH-000381,-1.1895891092533195
ACH-000383,-1.3015790234376252
ACH-000387,-1.1206142469665004
ACH-000389,-1.7062671075253184
ACH-000390,-1.3709047845135078
ACH-000393,-1.3703804295774935
ACH-000395,-1.143155937870215
ACH-000396,-1.008124405909808
ACH-000397,-1.0292798449546403
ACH-000401,-1.2329603499325277
ACH-000402,-1.6464003953086204
ACH-000403,-1.4125384648930583
ACH-000404,-1.4072369110454723
ACH-000406,-1.3867601375605232
ACH-000407,-1.7710044181267932
ACH-000408,-1.1484464312228684
ACH-000410,-1.2447189312066942
ACH-000411,-1.357170977825476
ACH-000414,-1.0880414799274003
ACH-000415,-1.259650631006363
ACH-000416,-1.3594205190902309
ACH-000420,-1.3912163994502402
ACH-000421,-1.4351295763151202
ACH-000424,-1.2962970607556965
ACH-000425,-1.4188840269443417
ACH-000426,-1.3592673869498153
ACH-000427,-1.1343824113756578
ACH-000433,-1.0681712855642176
ACH-000435,-1.4500923449698062
ACH-000436,-1.4331648832290262
ACH-000444,-1.1028200128948802
ACH-000445,-1.2549745271649646
ACH-000448,-1.3225136913715918
ACH-000450,-1.4159930712539084
ACH-000452,-1.0405671866768471
ACH-000454,-1.5098798228369044
ACH-000458,-1.486286870342577
ACH-000459,-1.3212325130762308
ACH-000460,-1.2443118594326328
ACH-000461,-1.2167760866286006
ACH-000463,-1.4142601959774752
ACH-000464,-1.1876900076077093
ACH-000466,-1.3821678458937643
ACH-000467,-1.3172163099812673
ACH-000468,-1.2824427866615171
ACH-000469,-1.4344176338830192
ACH-000470,-1.201952292239756
ACH-000471,-1.2445594792120969
ACH-000472,-1.4985409087832036
