,DAZAP2 (9802)
ACH-000410,-0.4389162450119489
ACH-000411,-0.10687489227172847
ACH-000414,-0.4815734851427506
ACH-000415,-0.14445427661909513
ACH-000416,-0.1200748187236174
ACH-000420,-0.3470452684127984
ACH-000421,-0.2635339815581335
ACH-000424,-0.2731289591445045
ACH-000425,-0.2650355205509717
ACH-000426,-0.37400464007960105
ACH-000427,-0.250021743620953
ACH-000433,-0.08601900710997046
ACH-000435,-0.4349610071482416
ACH-000436,-0.14472207307980947
ACH-000444,-0.14052108043459652
ACH-000445,-0.12766445421169872
ACH-000448,-0.2591386458302511
ACH-000450,-0.1623418424912626
ACH-000452,-0.2373008128379057
ACH-000454,-0.24131087111603305
ACH-000458,-0.20136000415455468
ACH-000459,-0.00721346622809951
ACH-000460,-0.32553608862400696
ACH-000461,-0.3712057316956833
ACH-000463,-0.20776482538840654
ACH-000464,-0.2605479970435571
ACH-000466,-0.2757809987458689
ACH-000467,-0.2331794194621424
ACH-000468,-0.2399210476474633
ACH-000469,-0.004568873198802671
ACH-000470,-0.27227106457553435
ACH-000471,-0.14714555237395108
ACH-000472,-0.33766395838035906
ACH-000473,-0.11076892168644474
ACH-000475,-0.1733560060664049
ACH-000476,-0.3456676669679955
ACH-000477,-0.4457058282553777
ACH-000479,-0.20670876347520806
ACH-000480,-0.2363650503398096
ACH-000481,-0.3323079227686374
ACH-000483,-0.2421102006585537
ACH-000484,-0.3377894353358189
ACH-000485,-0.23187341638223005
ACH-000486,-0.4612104859538484
ACH-000487,-0.32707295420293137
ACH-000488,-0.20800761172684595
ACH-000490,-0.17076848574124473
ACH-000491,-0.3853362283553159
ACH-000495,-0.15629481275999788
ACH-000496,-0.2762583303839415
ACH-000499,-0.11659908899771584
ACH-000500,-0.7512393523415142
ACH-000502,-0.2747223653906148
ACH-000503,-0.159766724668017
ACH-000505,-0.1707138527072996
ACH-000507,-0.29469375797503866
ACH-000510,-0.223632201196468
ACH-000511,-0.242720491725682
ACH-000512,-0.3310391940218277
ACH-000516,-0.3559413787035691
ACH-000517,-0.34675698876611105
ACH-000518,-0.09032923144180884
ACH-000520,-0.32958869521961875
ACH-000521,-0.18814969672902995
ACH-000522,-0.08677311334395561
ACH-000524,-0.27145347512683793
ACH-000527,-0.3176948406156845
ACH-000528,-0.17544669266063945
ACH-000537,-0.21029621006437665
ACH-000541,-0.19414214257666654
ACH-000542,-0.30350719852729807
ACH-000544,-0.11365737400189226
ACH-000545,-0.3179135657876213
ACH-000547,-0.23874102159422986
ACH-000548,-0.22761767320856116
ACH-000549,-0.26812487307694743
ACH-000550,-0.24124509370536745
ACH-000552,-0.20051585517587656
ACH-000556,-0.2435467956553319
ACH-000557,-0.2523035917569459
ACH-000569,-0.1659365922612592
ACH-000570,-0.15086121557189847
ACH-000571,-0.16666778413583502
ACH-000573,-0.22100871364776511
ACH-000576,-0.26588474187872635
ACH-000579,-0.30148716739883197
ACH-000580,-0.3937744812207386
ACH-000584,-0.2422213692967995
ACH-000585,-0.17089040391559795
ACH-000588,-0.12457307627716263
ACH-000589,-0.2306734846148446
ACH-000591,-0.18243662477949985
ACH-000593,-0.2323771597156481
ACH-000600,-0.252923372544437
ACH-000601,-0.1868850558983618
ACH-000605,-0.26817463938840075
ACH-000606,-0.1857187426922317
ACH-000608,-0.2762938569531044
ACH-000614,-0.39799001983033294
ACH-000616,-0.28545780430668793
ACH-000618,-0.17031574101045385
ACH-000619,-0.14545786252841525
ACH-000620,-0.3257134281687953
ACH-000621,-0.2725829778420643
ACH-000622,-0.4424545556162035
ACH-000623,-0.2529559509388333
ACH-000624,-0.22427969143235385
ACH-000627,-0.17682986200443565
ACH-000630,-0.14995528558601912
ACH-000631,-0.2729442782180815
ACH-000632,-0.18869398222781333
ACH-000633,-0.25792872948211765
ACH-000637,-0.17968091170980402
ACH-000638,-0.1897313852007004
ACH-000646,-0.2876957364802397
ACH-000647,-0.3449949137310197
ACH-000648,-0.1418976734798376
ACH-000649,-0.1857670378819058
ACH-000651,-0.4262033957169903
ACH-000652,-0.08817711942171888
ACH-000653,-0.0482058970353359
ACH-000657,-0.2872216122998456
ACH-000658,-0.2848979549954639
ACH-000661,-0.2911160721978513
ACH-000662,-0.09173329764876137
ACH-000663,-0.3809300256890531
ACH-000665,-0.3315027367361736
ACH-000671,-0.1695309545914903
ACH-000672,-0.16594380657940794
ACH-000673,-0.1758131011155905
ACH-000676,-0.1498353199769244
ACH-000677,-0.2887077807384529
ACH-000681,-0.24604651857295295
ACH-000683,-0.31532597182460803
ACH-000684,-0.19272333872224046
ACH-000688,-0.2688686829517067
ACH-000693,-0.1756581502354888
ACH-000694,-0.1315194948986641
ACH-000695,-0.243820578819018
ACH-000696,-0.311527027488038
ACH-000697,-0.3704569718731074
ACH-000699,-0.1349110659620054
ACH-000701,-0.35005176215371475
ACH-000706,-0.16020432039097693
ACH-000711,-0.36025582027633696
ACH-000713,-0.12509802854007268
ACH-000714,-0.28590419541762657
ACH-000718,-0.28830136606562995
ACH-000720,-0.2619202437405651
ACH-000721,-0.13387757491920035
ACH-000724,-0.5317399417329217
ACH-000725,-0.2174306404605737
ACH-000732,-0.1260275087337734
ACH-000734,-0.2782623231757807
ACH-000735,-0.2373583476733481
ACH-000736,-0.16984114535499314
ACH-000738,-0.1999599920655895
ACH-000746,-0.2694738964673067
ACH-000747,-0.3098299267586477
ACH-000748,-0.21885035925041896
ACH-000753,-0.2638714800955246
ACH-000756,-0.32650535474208064
ACH-000757,-0.3244412330991961
ACH-000758,-0.2972206247304379
ACH-000760,-0.10952305558773197
ACH-000762,-0.25432449940984875
ACH-000763,-0.18731195210921373
ACH-000764,-0.25275374044895305
ACH-000765,-0.2873008591374239
ACH-000766,-0.2876964786844176
ACH-000767,-0.2409194724315385
ACH-000768,-0.3001306212253486
ACH-000769,-0.20768818396516794
ACH-000770,-0.30730344773261503
ACH-000771,-0.2023535597230893
ACH-000773,-0.15986159066747554
ACH-000776,-0.0863971818336649
ACH-000777,-0.25393914571952897
ACH-000778,-0.11190626945761692
ACH-000781,-0.1707278615049512
ACH-000782,-0.1863846195450221
ACH-000783,-0.2893095197758645
ACH-000784,-0.2935810917735432
ACH-000785,-0.29832854180793944
ACH-000787,-0.2460050570354851
ACH-000788,-0.2711181853399128
ACH-000791,-0.2761987500784802
ACH-000792,-0.08458047982281587
ACH-000794,-0.1701136618804647
ACH-000796,-0.3165392522724103
ACH-000798,-0.09510815383320692
ACH-000799,-0.2229716691239929
ACH-000800,-0.39348091838539945
ACH-000802,-0.11003358216890977
ACH-000804,-0.25959643289594303
ACH-000805,-0.2732549221501987
ACH-000809,-0.25819635991141043
ACH-000810,-0.1911071721953126
ACH-000811,-0.2476423734354868
ACH-000817,-0.2139924589304359
ACH-000819,-0.1921028919310474
ACH-000820,-0.09240392405781032
ACH-000821,-0.3027563520341533
ACH-000822,-0.26868581114157736
ACH-000823,-0.30363287500497416
ACH-000824,-0.2677828542080752
ACH-000827,-0.23312448723377505
ACH-000829,-0.3060221855893904
ACH-000831,-0.2815315582713324
ACH-000832,-0.3255149356504796
ACH-000833,-0.27013240924082066
ACH-000834,-0.2201907619727235
ACH-000835,-0.2654679740498577
ACH-000836,-0.18426075398142308
ACH-000837,-0.21000281871749776
ACH-000838,-0.20735808506427045
ACH-000839,-0.0864745656115894
ACH-000840,0.08541400094416637
ACH-000841,-0.3764327064464656
ACH-000843,-0.1669298009760774
ACH-000846,-0.29281647675197603
ACH-000847,-0.4166844582726608
ACH-000848,-0.29564285422647874
ACH-000849,-0.3656608103341749
ACH-000851,-0.2839179783836696
ACH-000855,-0.042656471609990726
ACH-000856,-0.19704052363555047
ACH-000858,-0.1290398547236986
ACH-000859,-0.4047682957997631
ACH-000861,-0.20468132248397414
ACH-000862,-0.21331962318902892
ACH-000865,-0.2310017582201391
ACH-000866,-0.2885214347845809
ACH-000867,-0.2824857684359343
ACH-000869,-0.2037002125844717
ACH-000872,-0.0975707778668309
ACH-000873,-0.26297181164136885
ACH-000876,-0.2443188509589654
ACH-000878,-0.3738668148235234
ACH-000880,-0.23024892648686876
ACH-000881,-0.19663015337715767
ACH-000882,-0.17472052713143224
ACH-000884,-0.12827565081611092
ACH-000885,-0.21698917913107807
ACH-000887,-0.2906086549561533
ACH-000889,-0.2109488360070208
ACH-000896,-0.275882923139141
ACH-000898,-0.1153247488690428
ACH-000900,-0.40327194137869293
ACH-000901,-0.23847533060296205
ACH-000905,-0.34940643556974577
ACH-000906,-0.2768976797781313
ACH-000907,-0.26887494639663484
ACH-000910,-0.19047521869502784
ACH-000911,-0.22545119337595504
ACH-000912,-0.14039702038555074
ACH-000913,-0.1973842152435608
ACH-000915,-0.3635682278174862
ACH-000916,-0.14211375273922014
ACH-000917,-0.21004632028472014
ACH-000920,-0.3285021993714405
ACH-000921,-0.2905133206988528
ACH-000924,-0.2731959878788312
ACH-000926,-0.2322928346579155
ACH-000928,-0.3949320495846286
ACH-000929,-0.3607576506840616
ACH-000932,-0.15274890612223166
ACH-000935,-0.2027213482871886
ACH-000936,-0.13578117470093018
ACH-000937,-0.3599915501199292
ACH-000938,-0.22031981505472864
ACH-000939,-0.1158580877596212
ACH-000941,-0.30974061961331784
ACH-000943,-0.2662910106291431
ACH-000946,-0.2491689112873292
ACH-000947,-0.261821610420784
ACH-000948,-0.318236313847237
ACH-000950,-0.1421724708282191
ACH-000953,-0.2744604626733149
ACH-000954,0.0987654197148887
ACH-000957,-0.11928971288228675
ACH-000958,-0.24145165713610955
ACH-000960,-0.3318108507151169
ACH-000963,-0.5513995203457047
ACH-000968,-0.3615264738050484
ACH-000969,-0.2148354271542648
ACH-000972,-0.41123083338973454
ACH-000973,-0.2345885831614952
ACH-000974,-0.37409082905890256
ACH-000978,-0.19047469768084926
ACH-000984,-0.16423817707561736
ACH-000986,-0.21992320192910192
ACH-000988,-0.3139507762086925
ACH-000993,-0.3035098572884677
ACH-000994,-0.3729229437427779
ACH-000996,-0.10793411666412496
ACH-001001,-0.3085027646586693
ACH-001020,-0.38362510368215935
ACH-001028,-0.2861387859978579
ACH-001031,-0.2810782768157972
ACH-001038,-0.2420096168094015
ACH-001048,-0.28052473134573325
ACH-001050,-0.3090059540962224
ACH-001053,-0.13620544032795828
ACH-001054,-0.13491276305630406
ACH-001061,-0.16162583886795934
ACH-001067,-0.15780998929944032
ACH-001075,-0.22223027458674885
ACH-001096,-0.24507213670982134
ACH-001111,-0.0005708948890974249
ACH-001119,-0.16826606150536197
ACH-001128,-0.12086638091212208
ACH-001134,-0.3826277473988752
ACH-001151,-0.2339740234738281
ACH-001163,-0.2411263840483201
ACH-001164,-0.23728535707590864
ACH-001183,-0.2989677295375177
ACH-001192,-0.2892941131016145
ACH-001193,-0.22310516855239645
ACH-001196,-0.1686337573253219
ACH-001197,-0.1957653316997733
ACH-001205,-0.28238477588928257
ACH-001211,-0.15996349884664535
ACH-001212,-0.05269845655912718
ACH-001228,-0.2249746810325101
ACH-001232,-0.25965865553263384
ACH-001239,-0.3111439381182439
ACH-001270,-0.2424411583816861
ACH-001274,-0.2441007096610292
ACH-001275,-0.29738818662936883
ACH-001277,-0.285140165444417
ACH-001278,-0.2365749357386377
ACH-001280,-0.19403444820694804
ACH-001283,-0.4783755864466809
ACH-001289,-0.10364592950444984
ACH-001300,-0.3534968504754354
ACH-001301,-0.2054409208902739
ACH-001302,-0.24671310962019424
ACH-001306,-0.12187438394922707
ACH-001318,-0.320842542093107
ACH-001322,-0.16068241738709968
ACH-001328,-0.2265260541817829
ACH-001332,-0.034238587410298345
ACH-001336,-0.177660701589693
ACH-001346,-0.13273181472487675
ACH-001353,-0.2410724525496885
ACH-001354,-0.29882775032721304
ACH-001367,-0.12752232748945969
ACH-001368,-0.2353006274283506
ACH-001374,-0.15950284799439113
ACH-001377,-0.3332121749097632
ACH-001380,-0.2055084811095924
ACH-001391,-0.22871999085108796
ACH-001408,-0.2381010939803337
ACH-001430,-0.10066110556564034
ACH-001431,-0.2388666100860333
ACH-001450,-0.09994314482116977
ACH-001496,-0.2974387916823687
ACH-001500,-0.10598904212336603
ACH-001523,-0.30145060318061784
ACH-001532,-0.17087248839259128
ACH-001550,-0.21557057706636026
ACH-001552,-0.22408598240410346
ACH-001554,-0.24205518774862625
ACH-001654,-0.2204445988579029
ACH-001735,-0.2232421028216696
ACH-001736,-0.20490375094943256
ACH-001737,-0.24421121142908844
ACH-001740,-0.125028794694886
ACH-001745,-0.29655555921842097
ACH-001765,-0.23048941832735506
