,MAGOH (4116)
ACH-000148,-0.5894588005402034
ACH-000150,-0.3963692644144099
ACH-000152,-0.4874656903652077
ACH-000153,-0.637529165478931
ACH-000159,-0.2568224466534692
ACH-000160,-0.4174059446010699
ACH-000163,-0.2740318813845631
ACH-000167,0.7675764093290832
ACH-000168,-1.069451372114777
ACH-000169,-0.18546426407286493
ACH-000178,-0.4672540758721563
ACH-000183,-0.6029147720982058
ACH-000188,-0.7716738842225987
ACH-000189,-0.5189946383841703
ACH-000190,-0.545631914289774
ACH-000198,-0.7987139569444239
ACH-000203,-0.4184824481094835
ACH-000204,-0.3547646215095413
ACH-000206,-0.5843954271971087
ACH-000207,-0.9263839147003956
ACH-000208,-0.4736319887443013
ACH-000210,-0.7766620825275228
ACH-000211,-1.2242775886650807
ACH-000215,-0.5598472415163771
ACH-000221,-0.8962777930596915
ACH-000222,-0.5971420884772287
ACH-000223,-0.3157446842964448
ACH-000226,-0.6884860545460694
ACH-000227,-0.3981608549832005
ACH-000228,-0.6512197587822958
ACH-000231,-0.6893259958635747
ACH-000232,-0.942434534544622
ACH-000233,-0.5977744999538666
ACH-000234,-0.47001387862004707
ACH-000235,-0.5795761781429618
ACH-000237,-0.4841710686977966
ACH-000238,-0.5945701274340535
ACH-000242,-0.8844855278117814
ACH-000243,-0.6135214969704407
ACH-000244,-0.3796862809481629
ACH-000246,-0.16118292250781416
ACH-000248,-0.5170349287199075
ACH-000250,-0.23753262239732464
ACH-000251,-0.9117592899683918
ACH-000252,-0.2651112235521457
ACH-000253,-0.9567105172078204
ACH-000255,-0.4143333139537407
ACH-000256,-0.30567358272199896
ACH-000257,-1.0369673027135666
ACH-000258,-0.5494086971336517
ACH-000259,-0.7473142684427423
ACH-000260,-0.5055427784596127
ACH-000261,-0.4585536823109797
ACH-000262,-0.6806020057888815
ACH-000263,-0.6007256196849542
ACH-000264,-0.3846307863004696
ACH-000265,-0.3683408963324529
ACH-000266,-0.9033665530478364
ACH-000272,-0.42436603290698216
ACH-000274,-0.2753211028292284
ACH-000277,-0.5502882671707836
ACH-000278,-0.5728225537359992
ACH-000279,-0.4983354960352873
ACH-000280,-0.5496856349279085
ACH-000281,-0.3568342489250468
ACH-000288,-0.5153514032307733
ACH-000291,-0.2135898319097816
ACH-000293,-0.6633416682525064
ACH-000294,-0.5086216809098805
ACH-000295,-0.6644473452961822
ACH-000296,-0.5452373059025272
ACH-000302,-0.7471175679663266
ACH-000304,-0.8535882417865038
ACH-000307,-0.24808147947243275
ACH-000308,-1.2340350322735565
ACH-000310,-0.4611181337477244
ACH-000311,-0.4798203220275866
ACH-000312,-0.5711081982532439
ACH-000315,-0.3859984558662879
ACH-000316,-0.5439660112053377
ACH-000317,-0.4383533964010729
ACH-000318,-0.7273184504549836
ACH-000319,-0.4552205425438308
ACH-000320,-0.7087709002291215
ACH-000322,-0.5557806072534046
ACH-000323,-1.0669669603833063
ACH-000324,-0.6314001288728004
ACH-000329,-0.5814146701772301
ACH-000330,-0.6582507768557603
ACH-000331,-0.8281941120100728
ACH-000332,-0.9946989766082632
ACH-000334,-0.4029041973246712
ACH-000335,-1.0460542923782148
ACH-000336,-0.5961240485819181
ACH-000337,-0.921086299377468
ACH-000338,-1.2885471944606997
ACH-000339,-0.3015025059965728
ACH-000341,-0.5244649266417267
ACH-000348,-0.3461663473937369
ACH-000350,-0.3391437890984877
ACH-000352,-0.3631025882246194
ACH-000356,-0.6613088259537284
ACH-000361,-0.4178325096699597
ACH-000362,-0.4754625741044453
ACH-000363,-0.19418890715590745
ACH-000364,-0.4262011531060213
ACH-000365,-0.7804758253442985
ACH-000366,-0.4242171280320111
ACH-000368,-0.5341261407024518
ACH-000374,-0.9523008346476676
ACH-000375,-0.24456014748112045
ACH-000376,-0.4657847759309788
ACH-000381,-0.3520851812351972
ACH-000383,-0.4191392335554047
ACH-000387,-0.6448368122402909
ACH-000389,-0.38069091304074937
ACH-000390,-0.25531308149691473
ACH-000393,-0.4589439585941494
ACH-000395,-0.92698394353519
ACH-000396,-0.5340444685003053
ACH-000397,-0.6149310707745007
ACH-000401,-0.5440364763411415
ACH-000402,-0.6682559002604106
ACH-000403,-0.2666655523218289
ACH-000404,-0.24841708002278776
ACH-000406,-0.721727111277427
ACH-000407,-0.6022188843940698
ACH-000408,-0.6492509760093499
ACH-000410,-0.5523959694235122
ACH-000411,-0.7281474382826464
ACH-000414,-0.17021794266595822
ACH-000415,-0.5326968216289871
ACH-000416,-0.8343399276971849
ACH-000420,-0.7828721884853151
ACH-000421,-0.38026962186965857
ACH-000424,-0.6538224030802341
ACH-000425,-0.3523241822958449
ACH-000426,-0.5702474751629187
ACH-000427,-0.7872665392883037
ACH-000433,-0.507433644162231
ACH-000435,-0.4821968662988092
ACH-000436,-0.8208755732398991
ACH-000444,-0.6437621104933053
ACH-000445,-1.1087119336680198
ACH-000448,-0.7329327294253537
ACH-000450,-0.5948804519459053
ACH-000452,-0.2828592138527001
ACH-000454,-0.5342060042335923
ACH-000458,-0.4683004772105516
ACH-000459,-0.5294575816986565
ACH-000460,-0.6966950642994388
ACH-000461,-0.7992059215370844
ACH-000463,-0.6676848557262697
ACH-000464,-0.4911283746077099
ACH-000466,-0.7455769404094029
ACH-000467,-0.4544072055699489
ACH-000468,-0.4151322676030349
ACH-000469,-0.32009350650046314
ACH-000470,-0.19063642964687288
ACH-000471,-0.4428201443449653
ACH-000472,-0.31468686344508456
ACH-000473,-0.5533009094167902
ACH-000475,-1.1312618096841618
ACH-000476,-0.17456841373053314
ACH-000477,-0.5138922966937581
ACH-000479,-0.6272948489972515
ACH-000480,-0.3966621680959779
ACH-000481,-0.4424840584789916
ACH-000483,-0.5329783079605677
ACH-000484,-0.5528683908056603
ACH-000485,-0.8814744296051653
ACH-000486,-0.7112661869375632
ACH-000487,0.04383774339509903
ACH-000488,-0.5625648729182384
ACH-000490,-0.9399664012369444
ACH-000491,-0.3360504381686077
ACH-000495,-0.3503052679024977
ACH-000496,-0.4207517039697096
ACH-000499,-0.6529025446374328
ACH-000500,-0.8093543937622866
ACH-000502,-1.1246698366671315
ACH-000503,-0.6413219884192367
ACH-000505,-0.5261377276463323
ACH-000507,-0.6627216265566479
ACH-000510,-0.2659468042888139
ACH-000511,-0.3675627899862958
ACH-000512,-0.8213247651021305
ACH-000516,-0.26169432300843154
ACH-000517,-0.2955934232704501
ACH-000518,-0.8329234428411073
ACH-000520,-0.5991775868020107
ACH-000521,-0.7685942229288575
ACH-000522,-0.29900479364040994
ACH-000524,-0.8378761847836899
ACH-000527,-0.679581588633433
ACH-000528,-0.8834250477288002
ACH-000537,-0.8192706957575973
ACH-000541,-0.5283173224197564
ACH-000542,-0.3783059699315536
ACH-000544,-0.3319310834773062
ACH-000545,-0.7121253780954929
ACH-000547,-0.4470728853409132
ACH-000548,-0.9233519255435604
ACH-000549,-0.4082029132112044
ACH-000550,-0.4836732016572654
ACH-000552,-0.2906961671932337
ACH-000556,-0.8602333779980266
ACH-000557,-0.3659880100681737
ACH-000569,-0.8020860300955089
ACH-000570,-0.4920299961094864
ACH-000571,-0.4678291879289678
ACH-000573,-0.21866390226286345
ACH-000576,-0.6954509929972275
ACH-000579,-0.919632279002922
ACH-000580,-0.6275566218718569
ACH-000584,-0.8530357322693306
ACH-000585,-0.4338084586267961
ACH-000588,-0.6305588648021103
ACH-000589,-0.5989994822183458
ACH-000591,-0.3605422631918576
ACH-000593,-0.5091751640566541
ACH-000600,-0.4262113702523387
ACH-000601,-0.44535215830288505
ACH-000605,-0.7873638039400283
ACH-000606,-0.9488676629130588
ACH-000608,-0.33602194783767025
ACH-000614,-0.5264694005730309
ACH-000616,-0.4246832939888142
ACH-000618,-0.7742281516282202
ACH-000619,-0.7565021653439492
ACH-000620,-0.5882931709207619
ACH-000621,-1.0733250219344117
ACH-000622,-0.7780671497174668
ACH-000623,-0.5465914179623529
ACH-000624,-0.7821165320303699
ACH-000627,-0.7424541762535276
ACH-000630,-0.7386385795734672
ACH-000631,-0.6443896815077119
ACH-000632,-0.8695627696779387
ACH-000633,-0.29955332383941696
ACH-000637,-0.6853107960450247
ACH-000638,-0.44685759026582106
ACH-000646,-0.6787455077256078
ACH-000647,-0.593323423608046
ACH-000648,-0.5698646157464411
ACH-000649,-0.3173882862039505
ACH-000651,-0.7194012670136879
ACH-000652,-0.3984212877155042
ACH-000653,-0.5224413448149209
ACH-000657,-0.7325709674140529
ACH-000658,-0.9882856021781016
ACH-000661,-0.28752974492615146
ACH-000662,-0.4980765844718976
ACH-000663,-0.4239253260743809
ACH-000665,-0.7162134653026907
ACH-000671,-0.5068681373096859
ACH-000672,-0.5773029287964964
ACH-000673,-1.112075468932094
ACH-000676,-0.4852316852456753
ACH-000677,-0.4216678687933348
ACH-000681,-0.5370102888142793
ACH-000683,-0.9829899761496076
ACH-000684,-0.372320360617907
ACH-000688,-0.9525098150171418
ACH-000693,-0.7688428926604868
ACH-000694,-0.614107745121934
ACH-000695,-0.9226137949718844
ACH-000696,-0.9709521253410188
ACH-000697,-0.6192391738415903
ACH-000699,-0.3024052963656377
ACH-000701,-0.6895300446226429
ACH-000706,-0.2775662133076938
ACH-000711,-0.4920458824252146
ACH-000713,-0.698104134319378
ACH-000714,-0.7348768942740195
ACH-000718,-0.3499182510218018
ACH-000720,-0.4439101795754602
ACH-000721,-0.9174477309807836
ACH-000724,-0.5456933008152259
ACH-000725,-0.6858624767827642
ACH-000732,-0.8166871728712707
ACH-000734,-0.6499384433069217
ACH-000735,-0.7565787710108008
ACH-000736,-0.4541524072523916
ACH-000738,-0.9235546618266708
ACH-000746,-0.767996446206986
ACH-000747,-0.24735464453920306
ACH-000748,-0.8533439342454836
ACH-000753,-0.6904512021304593
ACH-000756,-0.6717662603035554
ACH-000757,-0.3088968467244145
ACH-000758,-0.9278484320355276
ACH-000760,-0.6758220087241842
ACH-000762,-0.4296777329191017
ACH-000763,-0.501485306100404
ACH-000764,-0.4008953466812577
ACH-000765,-0.5929051469099178
ACH-000766,-0.5334984509801375
ACH-000767,-0.7176336867676391
ACH-000768,-0.9447838536390294
ACH-000769,-0.6058521531765811
ACH-000770,-0.5900047533204829
ACH-000771,-0.7972359320388746
ACH-000773,-0.5666581099232881
ACH-000776,-0.6704156565169245
ACH-000777,-0.7211691968157412
ACH-000778,-0.6079480523467258
ACH-000781,-0.134759732751882
ACH-000782,-0.3714797828885992
ACH-000783,-1.0314231483801806
ACH-000784,-0.3935265462830661
ACH-000785,-0.5477541112580373
ACH-000787,-0.5906967058259124
ACH-000788,-0.9980731160401346
ACH-000791,-0.5394913040767993
ACH-000792,-0.3817861274323547
ACH-000794,-0.8432337359233629
ACH-000796,-0.9132534586662232
ACH-000798,-0.43988313202282203
ACH-000799,-0.7243136180443078
ACH-000800,-0.5480793493719268
ACH-000802,-0.5810623910415069
ACH-000804,-0.4647526304367261
ACH-000805,-0.24205876268484014
ACH-000809,-0.4973529031630145
ACH-000810,-0.4991130153775743
ACH-000811,-0.7832824564922769
ACH-000817,-0.5472594799725546
ACH-000819,-0.6116535912665106
ACH-000820,-0.3114092032874957
ACH-000821,-0.5923852283300424
ACH-000822,-0.3462385383549895
ACH-000823,-0.5149525582217556
ACH-000824,-0.8922284083285481
ACH-000827,-0.26045689027911323
ACH-000829,-0.5199563324715311
ACH-000831,-0.8870335295624225
ACH-000832,-0.7666506750826536
ACH-000833,-0.6816860531160742
ACH-000834,-0.7189389794707329
ACH-000835,-0.5426163627299194
ACH-000836,-0.4486321657479124
ACH-000837,-0.24931525311774855
ACH-000838,-0.3840817188175241
ACH-000839,-0.8638121115963662
ACH-000840,-1.1221867446480278
ACH-000841,-0.7613668140587612
ACH-000843,-0.7002517729817399
ACH-000846,-0.47560843364908295
ACH-000847,-0.6805196908593983
ACH-000848,-0.7360714968365634
ACH-000849,-0.8378715496218734
ACH-000851,-0.3916215557753295
ACH-000855,-0.6119279995146455
ACH-000856,-0.6203731259317364
ACH-000858,-0.2739858990593399
ACH-000859,-0.7049669734300814
ACH-000861,-0.42912896972364906
ACH-000862,-0.5716433290714609
ACH-000865,-0.7377182541181667
ACH-000866,-0.6937216061059024
ACH-000867,-0.2459170919410657
ACH-000869,-0.5085724968168335
ACH-000872,-0.4609489218047755
ACH-000873,-0.6448160918528919
ACH-000876,-0.21483787809342111
ACH-000878,-0.3283917842330039
ACH-000880,-0.6194768476663481
ACH-000881,-0.2296462045661807
ACH-000882,-0.6718519434467822
ACH-000884,-0.5832910962723105
ACH-000885,-0.6086141515213495
ACH-000887,-0.2962379101153105
ACH-000889,-0.4301783124262212
ACH-000896,-0.5086409978422809
ACH-000898,-0.9440862315935772
ACH-000900,-0.4055685731862358
ACH-000901,-0.2492431264377599
ACH-000905,-0.3812543492760469
ACH-000906,-0.26229234591891776
ACH-000907,-0.5091163603724156
ACH-000910,-0.6544071302748404
ACH-000911,-0.4565168063412531
ACH-000912,-0.8194819389662445
ACH-000913,-0.7367233728927779
ACH-000915,-0.8488614085790657
ACH-000916,-0.4028835763493683
ACH-000917,-0.6299126680983753
ACH-000920,-0.7409874281481906
ACH-000921,-0.2895595949959169
ACH-000924,-0.7766341211854841
ACH-000926,-1.0303493363045328
ACH-000928,-0.8489760419415902
ACH-000929,-0.3790425369780671
ACH-000932,-0.8997683173275745
ACH-000935,-0.8453533525295199
ACH-000936,-0.6383199622765414
ACH-000937,-0.7876159872064092
ACH-000938,-0.7335267120156215
ACH-000939,-0.4139333546318457
ACH-000941,-0.4403718217492517
ACH-000943,-0.6738755257566287
ACH-000946,-0.7538877092367016
ACH-000947,-0.5134442942964199
ACH-000948,-0.831840550873071
ACH-000950,-0.5350723419229555
ACH-000953,-0.9351102014785626
ACH-000954,-0.5778364288077339
ACH-000957,-0.6868059722831807
ACH-000958,-0.7167515055339628
ACH-000960,-0.8412311820131007
ACH-000963,-0.6800672041688796
ACH-000968,-0.260483004286658
ACH-000969,-0.7579223918750946
ACH-000972,-0.9254128310468064
ACH-000973,-1.1728831963357635
ACH-000974,-0.6928583687844679
ACH-000978,-0.4834882358662534
ACH-000984,-1.0338364027704638
ACH-000986,-0.2028371091755025
ACH-000988,-0.6949875281010351
ACH-000993,-0.8403144661306475
ACH-000994,-0.5346597232684921
ACH-000996,-0.675237188806532
ACH-001001,-0.7581399514669788
ACH-001020,-0.4995106741365884
ACH-001028,-0.7996407634419721
ACH-001031,-0.3026206153726629
ACH-001038,-0.3136418395062056
ACH-001048,-0.7124995616547943
ACH-001050,-0.6893173265167384
ACH-001053,-0.8984044700487023
ACH-001054,-0.7455696783409258
ACH-001061,-0.8113295363883875
ACH-001067,-0.5427834462915626
ACH-001075,-0.6662016208137224
ACH-001096,-0.7171413103366661
ACH-001111,-0.6544843546112256
ACH-001119,-0.495462039205563
ACH-001128,0.01914176271239968
ACH-001134,-0.6654408567181146
ACH-001151,-0.7548401396683694
ACH-001163,-0.6997256294634585
ACH-001164,-0.8510135546862315
ACH-001183,-0.5114047983080953
ACH-001192,-0.3337141139705113
ACH-001193,-0.7836661301916226
ACH-001196,-0.4696972832018784
ACH-001197,-0.7748385188159652
ACH-001205,-0.6597875671703598
ACH-001211,-0.4627925945482467
ACH-001212,-0.6730876564179622
ACH-001228,-0.7489876728676592
ACH-001232,-0.6204380499437091
ACH-001239,-0.4861097738677684
ACH-001270,-0.8721948060618093
ACH-001274,-0.44729315577411455
ACH-001275,-0.3279988518553954
ACH-001277,-0.452954121167468
ACH-001278,-0.4657598868847393
ACH-001280,-0.5811399739016005
ACH-001283,-0.3732934443454143
ACH-001289,-0.3134061908718979
ACH-001300,-0.5574745578237165
ACH-001301,-0.33498710470052345
ACH-001302,-0.5939296311237472
ACH-001306,-0.665866819167476
ACH-001318,-0.4515763129457277
ACH-001322,-0.6842922832305784
ACH-001328,-0.9872965911578134
ACH-001332,-0.7853853773388685
ACH-001336,-0.9098235988384892
ACH-001346,-0.775370181847495
ACH-001353,-0.5955472207549819
ACH-001354,-0.8367337113924925
ACH-001367,-0.7402989610557557
ACH-001368,-0.4722772374328108
ACH-001374,-0.9025814098295852
ACH-001377,-0.2296107669784503
ACH-001380,-0.5723642367972348
ACH-001391,-0.4757940960087314
ACH-001408,-0.3950352085706107
ACH-001430,-0.4903546851628254
ACH-001431,-0.5899982332468748
ACH-001450,-0.9661772070060156
ACH-001496,-0.4257965446903499
ACH-001500,-0.26742777270924745
ACH-001523,-0.3695794147730246
ACH-001532,-0.558913205073429
ACH-001550,-0.4634690067750652
ACH-001552,-0.7021694590214023
ACH-001554,-0.4229330057426545
ACH-001654,-0.15808752758692887
ACH-001735,-0.7590615687558743
ACH-001736,-0.8092054151810956
ACH-001737,-0.3180355281735156
ACH-001740,-0.4371800255291654
ACH-001745,-0.5866861862323333
ACH-001765,-0.7750428247596367
