,PMPCA (23203)
ACH-000469,-1.379515396922329
ACH-000470,-0.8863633131248619
ACH-000471,-1.1258088620951192
ACH-000472,-1.1119959075145427
ACH-000473,-1.2507181411265027
ACH-000475,-1.128889298816795
ACH-000476,-0.8835295786125947
ACH-000477,-0.9848025457882104
ACH-000479,-1.345119197740261
ACH-000480,-1.1710453289406006
ACH-000481,-0.8919079371000048
ACH-000483,-1.1104120610292505
ACH-000484,-0.9452005848495256
ACH-000485,-1.0919952035846483
ACH-000486,-0.8853388485619539
ACH-000487,-0.7133647824646785
ACH-000488,-1.0251671889492164
ACH-000490,-0.8742413084670955
ACH-000491,-1.4164546112256444
ACH-000495,-1.048496133333095
ACH-000496,-1.1252872398832925
ACH-000499,-1.0468948838028935
ACH-000500,-1.097550244300795
ACH-000502,-1.2734207289788166
ACH-000503,-1.0140241446873857
ACH-000505,-0.8122409247921747
ACH-000507,-1.0616466042585293
ACH-000510,-1.2365291394569595
ACH-000511,-1.0922679020459898
ACH-000512,-1.2191408054636863
ACH-000516,-1.170508831607739
ACH-000517,-1.2313288748742746
ACH-000518,-1.2043328669942253
ACH-000520,-1.3701588427249776
ACH-000521,-1.4193326955138004
ACH-000522,-1.2410668783973882
ACH-000524,-1.0792706638838685
ACH-000527,-1.0146666418436123
ACH-000528,-1.1194164076610749
ACH-000537,-1.0905988612347055
ACH-000541,-1.1387727477858385
ACH-000542,-1.1164784222467259
ACH-000544,-1.26159484426066
ACH-000545,-0.97263013643204
ACH-000547,-1.1550762691192369
ACH-000548,-1.0229089033356409
ACH-000549,-0.7748351209962394
ACH-000550,-0.8258804724088028
ACH-000552,-1.1290091083557248
ACH-000556,-1.2034755181593566
ACH-000557,-0.8085947497035304
ACH-000569,-1.112421065920128
ACH-000570,-0.9118230606587056
ACH-000571,-0.9169485064669656
ACH-000573,-1.2894857005555136
ACH-000576,-0.9817798958973378
ACH-000579,-1.0447235004282234
ACH-000580,-0.8082285159659199
ACH-000584,-1.1851218405611192
ACH-000585,-1.006867971825703
ACH-000588,-1.0547947324832945
ACH-000589,-0.9725867229895532
ACH-000591,-0.9130495467291386
ACH-000593,-1.0711734989523676
ACH-000600,-1.0452180263388695
ACH-000601,-1.0233623952720627
ACH-000605,-1.450338776290909
ACH-000606,-1.119893484488464
ACH-000608,-0.9511877334828871
ACH-000614,-0.9425414376144844
ACH-000616,-0.8516274141591063
ACH-000618,-1.003110918150609
ACH-000619,-1.106197893117628
ACH-000620,-1.080540132665583
ACH-000621,-1.2083781239565812
ACH-000622,-0.9428405499444698
ACH-000623,-1.1334880689338935
ACH-000624,-1.1787308580030171
ACH-000627,-0.9116344042450214
ACH-000630,-1.191395391845384
ACH-000631,-1.1550369688097577
ACH-000632,-1.152590722726706
ACH-000633,-0.9597855340087696
ACH-000637,-1.036446814055622
ACH-000638,-0.9276009624427468
ACH-000646,-1.0725958067763277
ACH-000647,-1.1334799624130183
ACH-000648,-0.8302077869797652
ACH-000649,-1.0666426221683991
ACH-000651,-1.3029710766485214
ACH-000652,-0.9058424545200155
ACH-000653,-1.2504419087181495
ACH-000657,-1.126649299562798
ACH-000658,-1.2413654693290797
ACH-000661,-1.1510712615065108
ACH-000662,-1.247392686425628
ACH-000663,-0.8849633226401799
ACH-000665,-1.1265517050878502
ACH-000671,-1.2250939182151954
ACH-000672,-1.4843394923473086
ACH-000673,-1.1961503692101438
ACH-000676,-1.4335782066740466
ACH-000677,-0.9929853268981712
ACH-000681,-1.068778319671876
ACH-000683,-1.1838206145071968
ACH-000684,-0.9932229285723044
ACH-000688,-0.9496933979099236
ACH-000693,-1.160406174153854
ACH-000694,-1.5947605859541631
ACH-000695,-0.964579845523562
ACH-000696,-1.261981453260559
ACH-000697,-0.9970140451409022
ACH-000699,-1.2348063499338169
ACH-000701,-0.9786968374129708
ACH-000706,-0.9745108906335044
ACH-000711,-1.2896489008722134
ACH-000713,-1.1185136370379742
ACH-000714,-1.1319868053572189
ACH-000718,-1.1182815067161216
ACH-000720,-0.9038714435286844
ACH-000721,-1.0592757767125218
ACH-000724,-1.2655126181840637
ACH-000725,-1.3228048493836069
ACH-000732,-1.2864807500615405
ACH-000734,-0.8340148760303603
ACH-000735,-1.028289456793375
ACH-000736,-0.9596240161140016
ACH-000738,-1.1385052873688293
ACH-000746,-1.2735847930858308
ACH-000747,-1.229975305114133
ACH-000748,-1.082291701176183
ACH-000753,-1.1881682029461185
ACH-000756,-0.9740744845473032
ACH-000757,-1.0617749665563507
ACH-000758,-1.1849244703455029
ACH-000760,-1.022305339811641
ACH-000762,-1.099339708527489
ACH-000763,-0.8104485801192198
ACH-000764,-1.3268160447918933
ACH-000765,-1.0169523713819832
ACH-000766,-1.0706187465122106
ACH-000767,-1.3535212398896193
ACH-000768,-0.8620096228616436
ACH-000769,-0.9319709010417792
ACH-000770,-1.3019056651251142
ACH-000771,-1.0979693442663567
ACH-000773,-1.1786896119731896
ACH-000776,-0.9122340904204642
ACH-000777,-1.104015353313711
ACH-000778,-0.7871229774001766
ACH-000781,-1.2660952321332182
ACH-000782,-1.1233114749008302
ACH-000783,-1.1193100511377143
ACH-000784,-1.1453294657256283
ACH-000785,-1.136188167720371
ACH-000787,-1.2279645645743302
ACH-000788,-1.1650168483867576
ACH-000791,-1.0201237751287693
ACH-000792,-1.1398760798320922
ACH-000794,-0.9652594962534228
ACH-000796,-1.2035527652881373
ACH-000798,-1.0179287623039566
ACH-000799,-0.9105566884870404
ACH-000800,-1.099633022730769
ACH-000802,-1.2064984180619578
ACH-000804,-1.0881336278135612
ACH-000805,-0.9424375861212152
ACH-000809,-1.2233510632873372
ACH-000810,-1.0893744076735243
ACH-000811,-0.8237677379920182
ACH-000817,-0.6601704995104725
ACH-000819,-1.3130316997219051
ACH-000820,-1.4464823626979242
ACH-000821,-1.1338140911498282
ACH-000822,-0.8439670347437316
ACH-000823,-1.0476126252263305
ACH-000824,-1.221281149008041
ACH-000827,-1.1466261528113444
ACH-000829,-0.6474128582111538
ACH-000831,-1.1932103215995238
ACH-000832,-1.0404838390133075
ACH-000833,-1.113454876506537
ACH-000834,-1.0714549150896069
ACH-000835,-1.2091440150185948
ACH-000836,-1.4123314932461066
ACH-000837,-1.199784598800303
ACH-000838,-1.0261787257420063
ACH-000839,-1.1759457298553941
ACH-000840,-0.6575825236481175
ACH-000841,-1.1936172902174151
ACH-000843,-1.1383901867106505
ACH-000846,-0.6611723189936484
ACH-000847,-1.0455885616232552
ACH-000848,-1.0186957746179108
ACH-000849,-1.1427502785961523
ACH-000851,-1.164111108723178
ACH-000855,-1.170611502766831
ACH-000856,-0.9235156548234964
ACH-000858,-1.2185547462779565
ACH-000859,-1.2457447334680358
ACH-000861,-1.1868144151378734
ACH-000862,-0.8729229843683775
ACH-000865,-1.1733610138888773
ACH-000866,-1.1830737532746851
ACH-000867,-1.2650757796761711
ACH-000869,-1.1251714421358243
ACH-000872,-0.9502227916507604
ACH-000873,-1.042292608941474
ACH-000876,-1.3368370456406569
ACH-000878,-1.1138460994861357
ACH-000880,-0.8106387924457523
ACH-000881,-1.1690534390482723
ACH-000882,-0.911869573241506
ACH-000884,-1.2244161535794515
ACH-000885,-1.2160448059507554
ACH-000887,-1.0093477336116028
ACH-000889,-1.247603490736099
ACH-000896,-1.1364854388721148
ACH-000898,-1.2274066345969925
ACH-000900,-1.304643540755047
ACH-000901,-1.2592976222519636
ACH-000905,-1.1222682151836905
ACH-000906,-0.8274949970341422
ACH-000907,-1.004690035843205
ACH-000910,-1.2016452089700114
ACH-000911,-1.0954315721774948
ACH-000912,-1.0811951411006038
ACH-000913,-1.0516718289785978
ACH-000915,-1.0690007897414076
ACH-000916,-1.6118409218112002
ACH-000917,-1.3006703185892623
ACH-000920,-1.1880639118599683
ACH-000921,-1.290119013836586
ACH-000924,-1.270663951134906
ACH-000926,-1.2352224007662889
ACH-000928,-1.0083784233184228
ACH-000929,-0.9698951476298959
ACH-000932,-0.8800044512931771
ACH-000935,-0.9456272022516814
ACH-000936,-1.2197159576261063
ACH-000937,-0.8341498709041342
ACH-000938,-1.0651050888557825
ACH-000939,-1.3741429565344905
ACH-000941,-1.031930086756354
ACH-000943,-0.9209949681142616
ACH-000946,-1.213600499939973
ACH-000947,-1.2728665971407622
ACH-000948,-0.9156047010424254
ACH-000950,-1.1436151524951956
ACH-000953,-1.1625704503586392
ACH-000954,-1.0201709163484802
ACH-000957,-0.9096506755126836
ACH-000958,-0.9582441380085998
ACH-000960,-0.9872907527680409
ACH-000963,-0.8391658566197201
ACH-000968,-0.976527393045658
ACH-000969,-1.2667615475264558
ACH-000972,-1.1014483192818867
ACH-000973,-0.9592049467071329
ACH-000974,-1.1291422691877704
ACH-000978,-0.9965961081595104
ACH-000984,-1.3697599930192146
ACH-000986,-1.2140785374397884
ACH-000988,-0.8053590851236441
ACH-000993,-1.1515095629400338
ACH-000994,-1.3992541115060526
ACH-000996,-0.9436800992294436
ACH-001001,-0.9320011891829848
ACH-001020,-1.153600318327347
ACH-001028,-1.3303360577266556
ACH-001031,-1.0843173494712612
ACH-001038,-1.0542237148693978
ACH-001048,-1.1303806038348796
ACH-001050,-1.0476945995741451
ACH-001053,-1.0835244887123456
ACH-001054,-1.0188331264059298
ACH-001061,-1.0737940691337031
ACH-001067,-1.2979368784405914
ACH-001075,-1.070191023201864
ACH-001096,-0.8095496866047007
ACH-001111,-1.1364381877070326
ACH-001119,-1.188850809066931
ACH-001128,-1.0182454215964791
ACH-001134,-1.048045153960674
ACH-001151,-0.972106563870916
ACH-001163,-1.116925659686108
ACH-001164,-0.9168573983610422
ACH-001183,-0.9811921912008192
ACH-001192,-1.190573043558287
ACH-001193,-0.7956593775050234
ACH-001196,-1.0827555174841994
ACH-001197,-0.8779840986776162
ACH-001205,-0.948399413065975
ACH-001211,-1.1760007127017311
ACH-001212,-1.2126956662627042
ACH-001228,-1.0447633106599574
ACH-001232,-1.1781423896010823
ACH-001239,-1.0230017231788442
ACH-001270,-1.1872291795218264
ACH-001274,-0.8952253920034506
ACH-001275,-0.9520762284772089
ACH-001277,-1.1583960884294426
ACH-001278,-1.0768094027436566
ACH-001280,-0.8503776906103145
ACH-001283,-0.8406228493868944
ACH-001289,-0.8766744136977972
ACH-001300,-1.1109114148262833
ACH-001301,-0.9781305372042528
ACH-001302,-0.8477340812315146
ACH-001306,-0.8206034445203279
ACH-001318,-1.3166404910049545
ACH-001322,-0.9050065486035342
ACH-001328,-0.9628844364075899
ACH-001332,-1.2635103941541903
ACH-001336,-1.2405785880286553
ACH-001346,-1.076754762072191
ACH-001353,-0.9178932209227676
ACH-001354,-1.172472761615594
ACH-001367,-1.2737739587891088
ACH-001368,-0.7800981613792071
ACH-001374,-1.1442807861060509
ACH-001377,-0.9750632417532124
ACH-001380,-1.204963270793437
ACH-001391,-0.9467564293340636
ACH-001408,-1.0817808014910573
ACH-001430,-1.0544745786472098
ACH-001431,-1.0808376408294282
ACH-001450,-0.923442774856828
ACH-001496,-1.2682711402160465
ACH-001500,-0.8665089088142509
ACH-001523,-1.1677688923363072
ACH-001532,-0.9042897812774642
ACH-001550,-1.7201426975367873
ACH-001552,-1.2883048614819448
ACH-001554,-1.150791953192521
ACH-001654,-0.9326569340262244
ACH-001735,-1.0803749353792098
ACH-001736,-0.9843839419417556
ACH-001737,-0.8777132444701651
ACH-001740,-1.0360544874525008
ACH-001745,-1.2581377592384968
ACH-001765,-0.8074321463800377
