,CTNND1 (1500)
ACH-000004,-0.0818232964163189
ACH-000005,-0.007666978906839482
ACH-000007,0.11480152100006953
ACH-000009,0.3303350370749781
ACH-000011,-0.06007704067886983
ACH-000012,-0.11051118892391576
ACH-000013,0.016421721775744347
ACH-000014,-0.01728963592193634
ACH-000015,0.11175275482871457
ACH-000017,0.04671079968590303
ACH-000018,-0.336545124034976
ACH-000019,0.03730208117713385
ACH-000021,0.03692412914039105
ACH-000022,0.03337853239058128
ACH-000025,-0.1221036943758043
ACH-000028,0.20302951156103646
ACH-000030,-0.03868867282916422
ACH-000035,0.22393958053203364
ACH-000036,-0.018248150237516067
ACH-000037,-0.11065803386248703
ACH-000039,-0.22607447306480186
ACH-000040,0.047328932045744905
ACH-000041,-0.021188560559259897
ACH-000042,-0.08560607798935063
ACH-000045,0.13002338045594874
ACH-000047,-0.3207903294332771
ACH-000052,-0.34122346687532146
ACH-000053,0.04764437255978487
ACH-000054,-0.28245226445630034
ACH-000055,0.05104702056515839
ACH-000060,-0.21525463141222329
ACH-000067,0.01372973671828351
ACH-000070,0.33870679367740403
ACH-000075,-0.023585823396191585
ACH-000078,0.20148527381555595
ACH-000082,-0.12590479324783058
ACH-000085,0.21534291930614707
ACH-000086,-0.17965191768210134
ACH-000087,-0.0727445993638635
ACH-000092,-0.07374737316801973
ACH-000095,0.01136218588213449
ACH-000097,0.11886639504535712
ACH-000098,0.08006551239844106
ACH-000099,-0.02705092319374592
ACH-000108,-0.06987813391140389
ACH-000113,-0.047026152102150665
ACH-000116,0.028811736844633475
ACH-000118,-0.5100560758440108
ACH-000120,-0.15030673977708614
ACH-000123,-0.055776246643375084
ACH-000127,-0.16688635488371634
ACH-000128,-0.021018752657279732
ACH-000132,-0.13958483625749993
ACH-000133,-0.07137652298719778
ACH-000137,-0.10431356345050737
ACH-000138,-0.3992215611159649
ACH-000142,0.04958385614096968
ACH-000143,-0.12874259900642818
ACH-000146,0.03617919914821119
ACH-000148,-0.04005799748782024
ACH-000150,0.15722443807718856
ACH-000152,-0.09739691561217093
ACH-000153,-0.011918237555983924
ACH-000159,-0.269032350469752
ACH-000160,-0.06554990010174429
ACH-000163,-0.04875886385920767
ACH-000167,-0.07626622925842527
ACH-000168,-0.09255446362091813
ACH-000169,-0.022330476457033174
ACH-000178,-0.06966941865660077
ACH-000183,0.03358542052841797
ACH-000188,-0.4429310520837028
ACH-000189,-0.15648969355106634
ACH-000190,-0.1524861901553764
ACH-000198,0.012068374498867796
ACH-000203,-0.5539319490646639
ACH-000204,0.01826755962288812
ACH-000206,0.16331503343241008
ACH-000207,0.03371919208139376
ACH-000208,-0.15371351791728224
ACH-000210,-0.12558575087749205
ACH-000211,-0.2438819154915828
ACH-000215,0.010866555959276974
ACH-000221,-0.0326092911740082
ACH-000222,0.2243370053721348
ACH-000223,-0.1133660805462035
ACH-000226,-0.03126137278229595
ACH-000227,-0.17107455209422456
ACH-000228,-0.2476679985169872
ACH-000231,-0.10911525496180573
ACH-000232,-0.2990980317705663
ACH-000233,0.07302222080135504
ACH-000234,-0.16828101255046082
ACH-000235,-0.5848575002717405
ACH-000237,0.0767847067097822
ACH-000238,-0.5640977875143738
ACH-000242,-0.1324510514926394
ACH-000243,-0.19373922534779234
ACH-000244,0.09937114133118552
ACH-000246,0.16905622399216827
ACH-000248,0.0859322215701021
ACH-000250,0.025286349943331145
ACH-000251,-0.0023682263786721823
ACH-000252,0.0201534793084412
ACH-000253,0.20820921558537925
ACH-000255,-0.02277065035582927
ACH-000256,-0.051738016868587484
ACH-000257,0.13172154159956384
ACH-000258,0.3567062658242553
ACH-000259,-0.07982281293817953
ACH-000260,0.03734600773528747
ACH-000261,-0.1658526314778325
ACH-000262,-0.6080607733288512
ACH-000263,-0.09803222641957578
ACH-000264,-0.04218581675913434
ACH-000265,-0.21027145511969556
ACH-000266,0.08818541757275378
ACH-000272,-0.28844585976042525
ACH-000274,-0.06585006293148203
ACH-000277,-0.11853016267710499
ACH-000278,0.03947131539293832
ACH-000279,0.07834778810860507
ACH-000280,-0.2835407622343863
ACH-000281,0.16104378168199132
ACH-000288,0.07962699072803205
ACH-000291,0.1713787772446901
ACH-000293,0.26809584422261484
ACH-000294,-0.0741435764076073
ACH-000295,-0.07925181546079899
ACH-000296,0.33170326289370833
ACH-000302,-0.11194756754384316
ACH-000304,0.19927748849098306
ACH-000307,-0.213382437919162
ACH-000308,0.007257695999132572
ACH-000310,0.038611148984288274
ACH-000311,-0.021789890207551708
ACH-000312,0.032420898961640965
ACH-000315,-0.07059083229169573
ACH-000316,-0.03490699136368298
ACH-000317,-0.617304583591714
ACH-000318,-0.1057690759723808
ACH-000319,-0.06137460243293647
ACH-000320,0.13636269364262324
ACH-000322,0.05070061094237042
ACH-000323,0.0026911797282313282
ACH-000324,0.06077329620349689
ACH-000329,0.0036379064088842093
ACH-000330,0.046077611743907516
ACH-000331,-0.05489906425396704
ACH-000332,0.2651255071384592
ACH-000334,-0.007613868519252435
ACH-000335,-0.06772486187970463
ACH-000336,-0.2737480868896126
ACH-000337,0.09076438374322034
ACH-000338,0.021510554453681857
ACH-000339,-0.18169461465527129
ACH-000341,-0.05267430429982997
ACH-000348,0.11857530546367735
ACH-000350,0.05878611380511434
ACH-000352,0.092394153736736
ACH-000356,0.06737133520653686
ACH-000361,0.01694152850571239
ACH-000362,-0.02505702813411697
ACH-000363,-0.0218398579327038
ACH-000364,-0.04194473407965387
ACH-000365,-0.10403841135481404
ACH-000366,-0.19578792795323885
ACH-000368,0.0724958643766417
