,AFAP1L1 (134265)
ACH-000004,0.05682500075277185
ACH-000005,-0.3533578617958299
ACH-000007,0.010494243078944593
ACH-000009,0.023310753469128743
ACH-000011,-0.015455165342911857
ACH-000012,-0.12135300658169365
ACH-000013,-0.11273747057121535
ACH-000014,-0.0731746742937776
ACH-000015,0.034164159423886564
ACH-000017,-0.07500884518341543
ACH-000018,-0.06896272225749034
ACH-000019,0.103156775277273
ACH-000021,0.0019804833433807365
ACH-000022,0.002461512263627119
ACH-000025,-0.03014040695855632
ACH-000028,0.17026593268504414
ACH-000030,0.02338794794296073
ACH-000035,-0.02808487286779579
ACH-000036,-0.11632078110255367
ACH-000037,-0.08188878012099099
ACH-000039,0.1230628289569207
ACH-000040,-0.041695263140119884
ACH-000041,-0.05540382355524786
ACH-000042,-0.1995336434855528
ACH-000045,0.0667366794337791
ACH-000047,-0.07215964171173526
ACH-000052,-0.08754341228117392
ACH-000053,-0.03614609404219317
ACH-000054,0.006052106742466608
ACH-000055,-0.3209374860905048
ACH-000060,-0.02494956033481981
ACH-000067,-0.16362886332292995
ACH-000070,-0.018514417293514204
ACH-000075,-0.1568268627051639
ACH-000078,0.09205649722795184
ACH-000082,0.01719733046137961
ACH-000085,0.022349174982924342
ACH-000086,-0.04787594245362109
ACH-000087,-0.1743359225152214
ACH-000092,-0.08074358440286074
ACH-000095,-0.10430942038910156
ACH-000097,-0.11196935603694218
ACH-000098,-0.1052328077135276
ACH-000099,-0.12086969366881015
ACH-000108,-0.06594661916630615
ACH-000113,-0.1410287895386813
ACH-000116,-0.07803341887496029
ACH-000118,0.013521493326343824
ACH-000120,-0.13135102978249222
ACH-000123,0.21791766685903566
ACH-000127,0.0042599977281731595
ACH-000128,0.05875222619883115
ACH-000132,-0.03120978195557205
ACH-000133,-0.07036128238028898
ACH-000137,-0.06153112948017405
ACH-000138,-0.053739786203335665
ACH-000142,-0.08177752160334473
ACH-000143,0.033277577815593117
ACH-000146,0.012535149683804269
ACH-000148,0.045867652605236835
ACH-000150,-0.004357499862443277
ACH-000152,-0.11983065949909387
ACH-000153,-0.11326953930491125
ACH-000159,-0.027750170320627626
ACH-000160,-0.043836346478181236
ACH-000163,0.05759431138491525
ACH-000167,0.09442249423321517
ACH-000168,0.08101360281038908
ACH-000169,-0.023613750833810718
ACH-000178,-0.1807244614637757
ACH-000183,-0.02293550819822149
ACH-000188,-0.11070518772223607
ACH-000189,0.07844553115043809
ACH-000190,-0.17722336792762394
ACH-000198,-0.07672896957940824
ACH-000203,0.08287987676639938
ACH-000204,0.0448409893529343
ACH-000206,-0.06296874470165241
ACH-000207,0.02509514923463579
ACH-000208,0.018307837603101944
ACH-000210,0.02646796239499593
ACH-000211,-0.006737166226017646
ACH-000215,-0.062316105929714774
ACH-000221,-0.05919208684089487
ACH-000222,-0.11068054892638242
ACH-000223,-0.09220840134544868
ACH-000226,-0.0976096010028314
ACH-000227,0.15507768534779962
ACH-000228,-0.08904237007571378
ACH-000231,-0.11694038825799062
ACH-000232,-0.0030149485611163443
ACH-000233,-0.04990755227730216
ACH-000234,-0.05550366592539754
ACH-000235,-0.03784407419671765
ACH-000237,-0.028253905110687986
ACH-000238,-0.0646748787681911
ACH-000242,-0.26524862436076785
ACH-000243,-0.0600930845863199
ACH-000244,0.003976739592190884
ACH-000246,-0.1213155255507353
