,NPBWR2 (2832)
ACH-000004,-0.004085476661469168
ACH-000005,-0.17198158372080746
ACH-000007,0.13137297798808242
ACH-000009,-0.09296283540443834
ACH-000011,-0.015957132356101078
ACH-000012,0.05017413640755547
ACH-000013,-0.03637682217327642
ACH-000014,0.06792617149766414
ACH-000015,-0.03655698779864495
ACH-000017,-0.20665165005225994
ACH-000018,-0.12697254131056515
ACH-000019,-0.2444736506071139
ACH-000021,-0.09463892381409086
ACH-000022,-0.1172686491471994
ACH-000025,-0.04590342807502629
ACH-000028,-0.0019211622193250066
ACH-000030,-0.18038170738054626
ACH-000035,-0.04094165080163844
ACH-000036,-0.029694165392317007
ACH-000037,-0.01147317156919902
ACH-000039,-0.08776000472888555
ACH-000040,-0.20106269321464176
ACH-000041,-0.0061336082074651644
ACH-000042,-0.07637132200800724
ACH-000045,-0.04598412364050919
ACH-000047,-0.037462425004878376
ACH-000052,0.006806598591052276
ACH-000053,-0.06761664649237215
ACH-000054,0.059323133701223676
ACH-000055,-0.12591828841695
ACH-000060,-0.10543270458060564
ACH-000067,-0.04249621330850247
ACH-000070,-0.04049609872954399
ACH-000075,-0.12415479097602612
ACH-000078,-0.0694719077893747
ACH-000082,-0.046627581175365536
ACH-000085,0.06258770024735788
ACH-000086,0.022232279268474417
ACH-000087,0.025475980087399347
ACH-000092,-0.05532914931851055
ACH-000095,-0.027912591966027682
ACH-000097,-0.16928539071899915
ACH-000098,-0.1439620275643435
ACH-000099,-0.0601607105927205
ACH-000108,-0.07964209833665177
ACH-000113,-0.02705418985124017
ACH-000116,-0.10400476873513624
ACH-000118,-0.04264400016326552
ACH-000120,-0.10701679106770276
ACH-000123,-0.011591967731227532
ACH-000127,-0.08059918870917422
ACH-000128,-0.07873194078458395
ACH-000132,-0.08539474030586047
ACH-000133,-0.038067687932913784
ACH-000137,-0.01643747822753279
ACH-000138,-0.041425879669813814
ACH-000142,0.016891840034972187
ACH-000143,-0.08688620032297065
ACH-000146,-0.0038417111405341523
ACH-000148,0.004245024555986501
ACH-000150,-0.17814310085363427
ACH-000152,-0.03907688571413799
ACH-000153,0.16510576635886068
ACH-000159,-0.06839700898893643
ACH-000160,0.004706251759560502
ACH-000163,-0.019822481570213275
ACH-000167,-0.12009477578498677
ACH-000168,-0.1961913970177023
ACH-000169,-0.19213502133801752
