,POLR2B (5431)
ACH-000234,-1.104840979555246
ACH-000235,-1.133759357859248
ACH-000237,-1.3834569461054138
ACH-000238,-1.3019640251143008
ACH-000242,-0.8989921436089771
ACH-000243,-1.2607510237233783
ACH-000244,-1.1295520885269092
ACH-000246,-1.1598225519324838
ACH-000248,-1.3810921359909791
ACH-000250,-1.1385049389719828
ACH-000251,-1.2870685150195322
ACH-000252,-1.2777039044988052
ACH-000253,-1.234989133059461
ACH-000255,-1.1125290357223203
ACH-000256,-1.1299583988892268
ACH-000257,-1.5257149463644937
ACH-000258,-1.1643235794448985
ACH-000259,-1.1409677726130507
ACH-000260,-1.1701774937093106
ACH-000261,-1.292254829664548
ACH-000262,-1.2742149685164117
ACH-000263,-0.9712919675079048
ACH-000264,-1.373886584131051
ACH-000265,-1.1416226600504908
ACH-000266,-1.2115034715219777
ACH-000272,-1.28928702849184
ACH-000274,-1.2243361463934943
ACH-000277,-1.1626729835290386
ACH-000278,-1.1885326060458428
ACH-000279,-1.3103364435562703
ACH-000280,-1.40268927837583
ACH-000281,-1.3954773274827124
ACH-000288,-1.1299673240061163
ACH-000291,-1.1727462863697231
ACH-000293,-1.1047399725018456
ACH-000294,-1.054036576864933
ACH-000295,-1.4328769781388169
ACH-000296,-1.0647261111432669
ACH-000302,-1.3182068518435206
ACH-000304,-0.8599830275897313
ACH-000307,-1.149495541928974
ACH-000308,-1.321225097832355
ACH-000310,-1.394032979797886
ACH-000311,-1.1819719265138129
ACH-000312,-1.2432194915772958
ACH-000315,-1.2171881021825866
ACH-000316,-1.2671153617388236
ACH-000317,-1.2604292266239523
ACH-000318,-1.4750439172381375
ACH-000319,-1.3719300547045843
ACH-000320,-1.297928606220272
ACH-000322,-1.5183270117813563
ACH-000323,-1.461279864606693
ACH-000324,-1.2732384167386714
ACH-000329,-1.2700986027549337
ACH-000330,-1.2105177048666074
ACH-000331,-1.343256721784564
ACH-000332,-1.118039141726938
ACH-000334,-1.408924221037505
ACH-000335,-1.211843685108383
ACH-000336,-1.4108896789047067
ACH-000337,-1.4349867418856137
ACH-000338,-1.13786316308345
ACH-000339,-1.2600701551110425
ACH-000341,-0.9054119612868949
ACH-000348,-1.2645705558087723
ACH-000350,-1.0084761233691648
ACH-000352,-1.4147455142582142
ACH-000356,-1.4792328677941675
ACH-000361,-0.9613480700411988
ACH-000362,-1.371421381099314
ACH-000363,-1.3367414327627565
ACH-000364,-1.1051370776714808
ACH-000365,-1.2329065690421477
ACH-000366,-1.355821431785511
ACH-000368,-1.3271610361121802
ACH-000374,-1.1060718997342442
ACH-000375,-1.0980370982855767
ACH-000376,-1.228118495997748
ACH-000381,-1.1490977905938566
ACH-000383,-1.4667302291966855
ACH-000387,-1.4135003199975782
ACH-000389,-1.1675983715152094
ACH-000390,-1.4802797902625138
ACH-000393,-1.3234818037496272
ACH-000395,-1.2148314053825202
ACH-000396,-1.3801499785614109
ACH-000397,-1.2073948288272358
ACH-000401,-1.3242818505615501
ACH-000402,-0.9123241936433394
ACH-000403,-1.5103914404275078
ACH-000404,-1.1203088648062425
ACH-000406,-1.43406002735231
ACH-000407,-1.3669583876039773
ACH-000408,-1.1946415584825905
ACH-000410,-1.213358430855153
ACH-000411,-1.145258870788829
ACH-000414,-1.1112577357991396
ACH-000415,-1.7238805875987575
ACH-000416,-1.320662346860732
ACH-000420,-1.3514074423057771
ACH-000421,-1.0411300050046401
ACH-000424,-1.2676548850136915
ACH-000425,-1.3622459517091012
ACH-000426,-1.1102457771226275
ACH-000427,-1.3239509194754522
ACH-000433,-1.1169434806686596
ACH-000435,-1.5128890397101664
ACH-000436,-1.2906155821056866
ACH-000444,-1.3543946034402257
ACH-000445,-1.128123678439934
ACH-000448,-1.2345377756018154
ACH-000450,-1.105066808899279
ACH-000452,-1.383448362739183
ACH-000454,-1.453557957294682
ACH-000458,-1.2986884079811534
ACH-000459,-1.1363053421378302
ACH-000460,-1.084408264811054
ACH-000461,-1.3835956500278064
ACH-000463,-1.4243570293958232
ACH-000464,-0.9462830892403444
ACH-000466,-1.1757782307243878
ACH-000467,-1.1245659898616491
ACH-000468,-1.3682364846755517
ACH-000469,-1.365444828144107
ACH-000470,-1.5586318386521885
ACH-000471,-1.322281780826936
ACH-000472,-1.2936886678875694
ACH-000473,-1.4744261312807452
ACH-000475,-1.2321478051842452
ACH-000476,-1.1522326794156532
ACH-000477,-0.9764364140844846
ACH-000479,-1.3272173036361703
ACH-000480,-1.1796015432745928
ACH-000481,-1.2118247898448715
ACH-000483,-1.3332246168063755
ACH-000484,-1.160280798980048
ACH-000485,-1.1959029679723931
ACH-000486,-1.1826113662595894
ACH-000487,-1.2657614297579851
ACH-000488,-1.4044216928868485
ACH-000490,-1.3742303901483608
ACH-000491,-1.3349285841084897
ACH-000495,-1.2219487446131954
ACH-000496,-1.0944771751525135
ACH-000499,-1.3589937970240542
ACH-000500,-1.2953875898891252
ACH-000502,-1.3863165953840468
ACH-000503,-1.069378822808775
ACH-000505,-1.0719959173256075
ACH-000507,-1.2547333639787597
ACH-000510,-1.4123113479454463
ACH-000511,-1.198380506125808
ACH-000512,-1.4748221316807208
ACH-000516,-1.2122533031790554
ACH-000517,-1.355056046647043
ACH-000518,-1.2182268895709514
ACH-000520,-1.16259772522863
ACH-000521,-1.18080809125803
ACH-000522,-1.4629005588510444
ACH-000524,-1.2451450871014045
ACH-000527,-1.1150680818925778
ACH-000528,-1.4451345108557505
ACH-000537,-1.118462946757879
ACH-000541,-1.3613978154743136
ACH-000542,-1.2343894773835231
ACH-000544,-1.45741234887296
ACH-000545,-1.1221430706928457
ACH-000547,-1.2602386205271137
ACH-000548,-1.30254519590507
ACH-000549,-1.1870744668415096
ACH-000550,-1.44777338194497
ACH-000552,-1.1535910631986754
ACH-000556,-1.2750259987266042
ACH-000557,-1.3546874342536486
ACH-000569,-1.3173131632873272
ACH-000570,-1.360715008523404
ACH-000571,-1.2696603508479702
ACH-000573,-1.1980265996685222
ACH-000576,-1.1935836710009768
ACH-000579,-1.0209344019058797
ACH-000580,-1.5254273573251198
ACH-000584,-1.250217904735499
ACH-000585,-1.5114671250725622
ACH-000588,-1.3092783308027107
ACH-000589,-1.2546573726906258
ACH-000591,-1.1634116485888908
ACH-000593,-1.4476938439327078
ACH-000600,-1.135332249743625
ACH-000601,-1.2572882793520843
ACH-000605,-1.3544160969753798
ACH-000606,-1.2187142703444105
ACH-000608,-1.1697968233853553
ACH-000614,-1.0886678469145836
ACH-000616,-1.2016346875122743
ACH-000618,-1.2033991777126782
ACH-000619,-1.2839256500127814
ACH-000620,-1.0532059118713248
ACH-000621,-1.2601529364760902
ACH-000622,-1.4918575278996105
ACH-000623,-1.2535952431556332
ACH-000624,-1.290530486070883
ACH-000627,-1.1510256772422311
ACH-000630,-1.2174884892202005
ACH-000631,-1.2919904164775422
ACH-000632,-1.2259877629342506
ACH-000633,-1.04121458984152
ACH-000637,-1.4867866421963498
ACH-000638,-1.2650152840266695
ACH-000646,-1.1550745691762858
ACH-000647,-1.3108586495815966
ACH-000648,-1.2019094445368852
ACH-000649,-1.1047673215562686
ACH-000651,-1.2597733893468128
ACH-000652,-1.099634964791356
ACH-000653,-1.3462800407441535
ACH-000657,-1.2894863969152848
ACH-000658,-1.3520933200995462
ACH-000661,-1.2536067720166573
ACH-000662,-1.2046490644104049
ACH-000663,-1.0776572396341606
ACH-000665,-1.2199906833901597
ACH-000671,-1.0493167087927575
ACH-000672,-1.326645407339634
ACH-000673,-1.2122107095828412
ACH-000676,-1.3271995558132914
ACH-000677,-1.5571192748916605
ACH-000681,-1.1535781183247724
ACH-000683,-1.2583806910972135
ACH-000684,-1.1647493439070613
ACH-000688,-1.6028940355604089
ACH-000693,-1.408265276640814
ACH-000694,-1.283156129960403
ACH-000695,-1.0507334915402926
ACH-000696,-1.1573601381822278
ACH-000697,-1.3415478040127422
ACH-000699,-1.3834969594536903
ACH-000701,-1.114235638155864
ACH-000706,-1.2597662386778472
ACH-000711,-1.3310362166396654
ACH-000713,-1.16054052485324
ACH-000714,-0.985795077822008
ACH-000718,-1.2796073274827322
ACH-000720,-1.5362325944765374
ACH-000721,-1.011763885588648
ACH-000724,-1.0824851924974712
ACH-000725,-1.1865740071170623
ACH-000732,-1.1698695356792643
ACH-000734,-1.4503505755048367
ACH-000735,-1.0431908237036622
ACH-000736,-1.2867736494401594
ACH-000738,-1.3434381525005383
ACH-000746,-1.524915610091854
ACH-000747,-1.3049868547133332
ACH-000748,-1.209965833813236
ACH-000753,-1.311863950395685
ACH-000756,-1.2858934182404065
ACH-000757,-1.0733771172320128
ACH-000758,-1.3037404499717749
ACH-000760,-1.347493128456844
ACH-000762,-1.2622597435851337
ACH-000763,-1.219749050083885
ACH-000764,-1.3363886992315759
ACH-000765,-1.2613593356183213
ACH-000766,-1.132603864022993
ACH-000767,-1.3234686599062495
ACH-000768,-1.3040899039505365
ACH-000769,-1.2003158424765992
ACH-000770,-1.2939392726711438
ACH-000771,-1.0632406559494163
ACH-000773,-1.2951983489656622
ACH-000776,-1.3227340975651618
ACH-000777,-1.3990062729998634
ACH-000778,-1.2701658146888033
ACH-000781,-1.1408637689518202
ACH-000782,-1.2552187004346007
ACH-000783,-1.2408221536779618
ACH-000784,-1.4149647594825998
ACH-000785,-1.2430893316745562
ACH-000787,-1.3531906854592202
ACH-000788,-1.2457923836739837
ACH-000791,-1.3471243893696654
ACH-000792,-1.2495310881751769
ACH-000794,-1.4370195329779043
ACH-000796,-1.2575183517274249
ACH-000798,-1.4651158819194483
ACH-000799,-1.5485668782006103
ACH-000800,-1.2268294846850034
ACH-000802,-1.3318605493073292
ACH-000804,-1.17928109581858
ACH-000805,-1.256471160229983
ACH-000809,-1.0749599875444071
ACH-000810,-1.0138946788598526
ACH-000811,-0.9906640524803848
ACH-000817,-1.4735767575601126
ACH-000819,-1.261968955159538
ACH-000820,-1.6986481229793269
ACH-000821,-1.2563935113551454
ACH-000822,-1.1783510124826828
ACH-000823,-1.139036814358956
ACH-000824,-1.3032227144741524
ACH-000827,-1.1569486926126198
ACH-000829,-1.1132174288067718
ACH-000831,-1.2002983069920643
ACH-000832,-1.3992406206688155
ACH-000833,-0.9817605521578042
ACH-000834,-1.3892321612451648
ACH-000835,-1.4916917092913846
ACH-000836,-1.0308120049850615
ACH-000837,-1.2755560242648798
ACH-000838,-1.1002324246811452
ACH-000839,-1.4946747254064396
ACH-000840,-1.1546265908573083
ACH-000841,-1.232572708804291
ACH-000843,-1.4599063696342442
ACH-000846,-1.1640892653743653
ACH-000847,-1.3094554804935388
ACH-000848,-1.378117344063283
ACH-000849,-1.3897457957737673
ACH-000851,-1.1064300249992751
ACH-000855,-0.9947724848687434
ACH-000856,-1.172099472133053
ACH-000858,-1.3781684549189206
ACH-000859,-1.3665725191322546
ACH-000861,-1.2069103458650168
ACH-000862,-1.6767217435312933
ACH-000865,-1.184482161688064
ACH-000866,-1.304953677060083
ACH-000867,-1.4232401378640422
ACH-000869,-1.1947238328756609
ACH-000872,-1.1540096684077599
ACH-000873,-1.2005194654038942
ACH-000876,-1.2300365552509098
ACH-000878,-1.627388659790563
ACH-000880,-1.1639826158991118
ACH-000881,-1.1194691406502606
ACH-000882,-1.1626393529036108
ACH-000884,-1.1193200655816635
ACH-000885,-1.292381046300904
ACH-000887,-1.299675041076347
ACH-000889,-1.2769419093143248
ACH-000896,-1.2697503103814016
ACH-000898,-1.388032243883658
ACH-000900,-1.125455879052809
ACH-000901,-1.0975687841585169
ACH-000905,-1.45914877055942
ACH-000906,-1.2855421127021218
ACH-000907,-1.2069175009879327
ACH-000910,-1.2857889000627316
ACH-000911,-1.2975957335453503
ACH-000912,-1.173229632320432
ACH-000913,-1.2681595787940605
ACH-000915,-1.2762812776795829
ACH-000916,-0.887168561923573
ACH-000917,-1.3875373954138897
ACH-000920,-1.0871191981411656
ACH-000921,-1.2764573224940734
ACH-000924,-1.1655996303190348
ACH-000926,-1.1855835286092224
ACH-000928,-1.2665305489800631
ACH-000929,-1.5087452673586803
ACH-000932,-1.2044084812911018
ACH-000935,-1.3472115587015383
ACH-000936,-1.140210269762158
ACH-000937,-1.1359122362444862
ACH-000938,-1.1231170618583437
ACH-000939,-1.1042657265418712
ACH-000941,-1.1727216136475378
ACH-000943,-1.1783579968635198
ACH-000946,-1.2705973478487878
ACH-000947,-1.1819581010284461
ACH-000948,-1.383355841355814
ACH-000950,-1.3082736343262311
ACH-000953,-1.2052910662347065
ACH-000954,-1.2519232428821194
ACH-000957,-1.1375416811766583
ACH-000958,-1.3199093352828342
ACH-000960,-1.0566673188615805
ACH-000963,-1.2952957962611216
ACH-000968,-1.2436367329840132
ACH-000969,-1.334973805187305
ACH-000972,-1.3315942660755746
ACH-000973,-1.3661121720593867
ACH-000974,-1.038740555653442
ACH-000978,-1.4638380509202569
ACH-000984,-1.5811347725676912
ACH-000986,-1.259646377950942
ACH-000988,-1.661486543649251
ACH-000993,-1.205993062178007
ACH-000994,-1.1650800367578344
ACH-000996,-1.403869402587499
ACH-001001,-1.315478186256552
ACH-001020,-0.9766170397284
ACH-001028,-1.2241135266271173
ACH-001031,-1.1823601993441055
ACH-001038,-1.343572242140978
ACH-001048,-1.3668984451444224
ACH-001050,-1.2738630218113307
ACH-001053,-1.191230152887096
ACH-001054,-1.2702902413286177
ACH-001061,-1.3605859725434717
ACH-001067,-1.2990799032465508
ACH-001075,-1.2013492356151907
ACH-001096,-1.3692427276313996
ACH-001111,-1.2523098295217132
ACH-001119,-1.2244997975207537
ACH-001128,-0.6876077239381055
ACH-001134,-0.9505770040386292
ACH-001151,-1.3045914458433725
ACH-001163,-1.2756814810684174
ACH-001164,-1.2009076410892792
ACH-001183,-1.3650405300617692
ACH-001192,-1.2735864119226232
ACH-001193,-1.2558060758581278
ACH-001196,-1.1506912484695837
ACH-001197,-1.2767295653035138
ACH-001205,-1.3217877800841318
ACH-001211,-1.209747586288779
ACH-001212,-1.280343485179584
ACH-001228,-1.4403438752078808
ACH-001232,-1.1365052161488864
ACH-001239,-1.3458008686194234
ACH-001270,-1.3585837299916883
ACH-001274,-1.331676245172794
ACH-001275,-1.1967664924002448
ACH-001277,-1.373232053237103
ACH-001278,-1.2070150400521416
ACH-001280,-1.1936013847043303
ACH-001283,-1.1130966999617142
ACH-001289,-1.1454633767951674
ACH-001300,-1.2015516261343069
ACH-001301,-1.169112981122837
ACH-001302,-1.2911338082301371
ACH-001306,-1.346042872136447
ACH-001318,-1.2095147684977519
ACH-001322,-1.3958026962039014
ACH-001328,-1.257826051497963
ACH-001332,-1.3580567890103052
ACH-001336,-1.45700656263711
ACH-001346,-1.4828484620409697
ACH-001353,-1.3488376443500532
ACH-001354,-1.4157252609260993
ACH-001367,-1.0421735967598569
ACH-001368,-1.241449133741864
ACH-001374,-1.3086329654611897
ACH-001377,-1.2277657510204114
ACH-001380,-1.2393149071359448
ACH-001391,-1.1750773840684827
ACH-001408,-1.280820043458577
ACH-001430,-1.6602926667550502
ACH-001431,-1.1683428014005566
ACH-001450,-0.9269510482246832
ACH-001496,-1.0272063285284407
ACH-001500,-1.1382649881446392
ACH-001523,-1.4835237562260175
ACH-001532,-1.226180386851876
ACH-001550,-1.0437612784559562
ACH-001552,-1.4042867830704688
ACH-001554,-1.3411052423686207
ACH-001654,-1.4355870070540202
ACH-001735,-1.3544451194737264
ACH-001736,-1.3204708598531238
ACH-001737,-1.4060718621590795
ACH-001740,-1.2434205153226834
ACH-001745,-1.2713582239397745
ACH-001765,-1.1616783088651306
