,CLDND2 (125875)
ACH-000004,0.2231912938091891
ACH-000005,0.2624715226004413
ACH-000007,0.023893180811107476
ACH-000009,0.17900221202258734
ACH-000011,0.00788064273285811
ACH-000012,0.031840244816542226
ACH-000013,0.07956593522465512
ACH-000014,0.04377535665477622
ACH-000015,-0.015356848982187837
ACH-000017,0.18840236064143864
ACH-000018,0.1126623140103231
ACH-000019,-0.008121000835297132
ACH-000021,-0.0006793178038358553
ACH-000022,0.11961066510639855
ACH-000025,0.2272537331105068
ACH-000028,-0.022560275445119286
ACH-000030,0.02075094106631962
ACH-000035,0.0945738516687804
ACH-000036,0.060422843608124575
ACH-000037,0.033363322972988316
ACH-000039,0.10042812846622794
ACH-000040,0.0813455602732126
ACH-000041,0.11943895081482353
ACH-000042,0.06273945658160314
ACH-000045,-0.08472845520488928
ACH-000047,0.0028256825879881364
ACH-000052,0.12017487026619285
ACH-000053,0.18061501593099166
ACH-000054,0.04214421949731703
ACH-000055,0.09874223250432863
ACH-000060,0.27527625883749635
ACH-000067,0.036487065959932105
ACH-000070,0.011293691581578849
ACH-000075,0.007031635832596978
ACH-000078,0.3289984410664196
ACH-000082,0.08341752783483057
ACH-000085,0.19024577050170696
ACH-000086,-0.026304356625014926
ACH-000087,0.03529988123264073
ACH-000092,0.03902962962520569
ACH-000095,0.07561102462472345
ACH-000097,0.008098863688822037
ACH-000098,0.14227856435127734
ACH-000099,0.10020981606448012
ACH-000108,-0.05436572710452865
ACH-000113,0.0463531256634673
ACH-000116,0.10983995271478564
ACH-000118,0.06491808313325631
ACH-000120,-0.047365151421404884
ACH-000123,0.07605735270535756
ACH-000127,0.03868546665990857
ACH-000128,0.2329685534310649
ACH-000132,-0.009290615751747076
ACH-000133,0.12192586555193545
ACH-000137,-0.01859652859192033
ACH-000138,-0.02422400216231113
ACH-000142,0.06556102206556898
ACH-000143,0.11977238108232255
ACH-000146,0.15061824264167875
ACH-000148,0.12260223872167116
ACH-000150,0.17603808229375198
ACH-000152,0.13698404987679255
ACH-000153,-0.09992934034153728
ACH-000159,-0.02027544141513891
ACH-000160,0.041057741679099743
ACH-000163,0.13521581217407694
ACH-000167,0.3695244481988518
ACH-000168,-0.03653445931364326
ACH-000169,0.11532781360754316
ACH-000178,0.03210775948004328
ACH-000183,0.10041946320585438
ACH-000188,0.03649171876291751
ACH-000189,0.16839387272569836
ACH-000190,0.00586664881984064
ACH-000198,0.1296735123077709
ACH-000203,0.002766380136217866
ACH-000204,-0.09139542741691177
ACH-000206,0.16662351726386784
ACH-000207,0.09140039576858368
ACH-000208,0.025497278933034963
ACH-000210,-0.09656986401211697
ACH-000211,0.1113329753043364
ACH-000215,0.09187888841697714
ACH-000221,0.12536804848357302
ACH-000222,-0.1512051597547785
ACH-000223,0.0567932496046519
ACH-000226,0.0873792453293407
ACH-000227,0.160840264660055
ACH-000228,0.24854652184932555
ACH-000231,0.11213460528892798
ACH-000232,0.03425610850459604
ACH-000233,0.14191221796521358
ACH-000234,-0.06258538952438514
ACH-000235,0.032817791880979524
ACH-000237,0.06997721610901551
ACH-000238,0.21616952964136812
ACH-000242,0.17974645479659654
ACH-000243,0.022881741590493988
ACH-000244,0.2518477542862235
ACH-000246,-0.0112887104887517
ACH-000248,-0.0030355243616464736
ACH-000250,0.04437309694732505
ACH-000251,0.12928296991815233
ACH-000252,0.3874518297216532
ACH-000253,0.11442345344431501
ACH-000255,0.01876966801202257
ACH-000256,0.10661328144169112
ACH-000257,0.26193661331571183
ACH-000258,0.03930332650161266
ACH-000259,0.010038054799640116
ACH-000260,0.10402346769183436
ACH-000261,0.07388023298047841
ACH-000262,0.1008086976346021
ACH-000263,0.1046350011055754
ACH-000264,0.021504224021431508
ACH-000265,0.00525865343060014
ACH-000266,0.0362448960068539
ACH-000272,0.11526891074276108
ACH-000274,0.09980841958675267
ACH-000277,0.025815158198718016
