,STYK1 (55359)
ACH-000004,-0.001486546691960691
ACH-000005,-0.2682171431323426
ACH-000007,0.13050443898459846
ACH-000009,-0.040875571271566914
ACH-000011,-0.027124636715892648
ACH-000012,0.15353848299225326
ACH-000013,0.04535143792648996
ACH-000014,0.04542345808287119
ACH-000015,-0.06751065593318327
ACH-000017,0.03196676036714733
ACH-000018,-0.04603951734526049
ACH-000019,0.08330017014578384
ACH-000021,0.05742749865170005
ACH-000022,0.025897480543528046
ACH-000025,0.14709770866012808
ACH-000028,-0.002328001579933861
ACH-000030,0.04579471250389578
ACH-000035,0.051787176231367964
ACH-000036,0.1397088996611302
ACH-000037,0.14773910303144305
ACH-000039,0.10706863363306507
ACH-000040,0.0452800906852331
ACH-000041,-0.046118319261732064
ACH-000042,0.09972550549946324
ACH-000045,0.16570019244735704
ACH-000047,0.059641050287515186
ACH-000052,-0.09376368467419653
ACH-000053,0.04596350157370888
ACH-000054,0.11177016900628094
ACH-000055,0.09469165904979276
ACH-000060,0.06443352285482278
ACH-000067,-0.02940635528855721
ACH-000070,0.22182679360871824
ACH-000075,0.14432529850198947
ACH-000078,0.18529597889023672
ACH-000082,0.08202580427434306
ACH-000085,0.079421822460054
ACH-000086,0.032579285174140514
ACH-000087,0.20373000521255646
ACH-000092,0.04021047337840653
ACH-000095,0.0627705670825904
ACH-000097,0.1473021382962119
ACH-000098,0.07654077785739392
ACH-000099,0.14162639631448673
ACH-000108,0.0975536330163612
ACH-000113,0.0830636493277091
ACH-000116,0.09051912531282937
ACH-000118,0.06758426293544485
ACH-000120,0.023005393702947016
ACH-000123,0.015194397594587943
ACH-000127,0.07316340735640513
ACH-000128,0.15562762627087431
ACH-000132,0.12054869706558002
ACH-000133,-0.07759642746269581
ACH-000137,-0.03619049559679456
ACH-000138,0.04662483820840569
ACH-000142,-0.042149975694151715
ACH-000143,0.0869751329405994
ACH-000146,0.062354803779573136
ACH-000148,0.10068718141920184
ACH-000150,0.029915498001816105
ACH-000152,0.17237939251988668
ACH-000153,0.05919016118791366
ACH-000159,0.13173457667499652
ACH-000160,-0.00932760537284076
ACH-000163,0.1321337238930163
ACH-000167,-0.18997037878759204
ACH-000168,0.22142779198415627
ACH-000169,0.029830634112454388
ACH-000178,0.019395964222062974
ACH-000183,0.002866976618859719
ACH-000188,0.05267496384990186
ACH-000189,0.3839478285520842
ACH-000190,-0.009148846524531769
ACH-000198,-0.029979024511834526
ACH-000203,-0.028186089327474545
ACH-000204,0.02045300414422356
ACH-000206,-0.0023638085494456715
ACH-000207,0.11760328824091115
ACH-000208,0.2533515021636418
ACH-000210,0.16974959271369516
ACH-000211,0.04938844237920431
ACH-000215,0.034141678560987015
ACH-000221,0.013736848307208413
ACH-000222,0.04132612788999648
ACH-000223,-0.07703322180878358
ACH-000226,-0.042562276326668834
ACH-000227,0.1416279232144453
ACH-000228,-0.05992167035135852
ACH-000231,0.06221702993721725
ACH-000232,-0.024104525945276758
ACH-000233,-0.0031050025459374137
ACH-000234,0.10674334831399583
ACH-000235,0.0294606220707478
ACH-000237,0.0485243622222564
ACH-000238,-0.06433042648332249
ACH-000242,-0.018784817133461442
ACH-000243,0.1244317528555738
ACH-000244,0.002587598947150012
ACH-000246,0.06507576823645418
ACH-000248,0.10430360308188882
ACH-000250,0.021110814570936998
ACH-000251,-0.06677192917512531
ACH-000252,-0.2360726399469362
ACH-000253,0.14634639796439425
ACH-000255,0.07894550683909787
ACH-000256,-0.004569507146636417
ACH-000257,0.1036025500302136
ACH-000258,-0.07777298297258008
ACH-000259,0.08109290707861183
ACH-000260,-0.01484207770516549
ACH-000261,0.05539878712595756
ACH-000262,0.08226910347785217
ACH-000263,0.1460722829609256
ACH-000264,-0.034920744142727465
ACH-000265,0.07590330459598636
ACH-000266,0.04509429508663367
ACH-000272,0.06376112311027762
ACH-000274,-0.022636669996283082
ACH-000277,0.028691870761207224
ACH-000278,0.114737043835052
ACH-000279,-0.04290602184544652
ACH-000280,-0.011469201276872391
ACH-000281,-0.17096897781472414
ACH-000288,-0.0919870057204374
ACH-000291,0.10759284384833133
ACH-000293,0.14588628309236093
ACH-000294,0.12317297737329685
ACH-000295,-0.011546385463341724
ACH-000296,-0.1788871696459641
ACH-000302,0.13006779536380314
ACH-000304,0.059206001165925476
ACH-000307,-0.1325456212869764
ACH-000308,-0.018492890915725032
ACH-000310,0.16267117133714915
ACH-000311,0.04405130125466712
ACH-000312,0.16295941410028106
ACH-000315,0.032710863010914686
ACH-000316,0.17029691397774924
ACH-000317,0.035784021984505684
ACH-000318,0.2107641224858026
ACH-000319,0.16559256947342071
ACH-000320,0.1256367056395385
ACH-000322,0.18581617142952395
ACH-000323,4.3767363374265705e-05
ACH-000324,0.12581523438571396
ACH-000329,0.016994612992807818
ACH-000330,0.01490711694351341
ACH-000331,0.021795791274004626
ACH-000332,0.008108332197453294
ACH-000334,-0.08102351828222089
ACH-000335,-0.11229071891081166
ACH-000336,0.1323174827832575
ACH-000337,0.15802723809935515
ACH-000338,0.05472925621991887
ACH-000339,-0.008233568091669821
ACH-000341,0.07719954045766886
ACH-000348,0.12731390236217874
ACH-000350,-0.00576487126265506
ACH-000352,0.03625214920721096
ACH-000356,0.28378899741161323
ACH-000361,0.08004810397514489
ACH-000362,0.07396300389867967
ACH-000363,-0.011793341793408662
ACH-000364,0.06561798743410363
ACH-000365,-0.07591975861519126
ACH-000366,0.024257274848397792
ACH-000368,0.12420946952949401
ACH-000374,0.09600137725963324
ACH-000375,0.0012323972647752658
ACH-000376,0.09382086166831066
ACH-000381,0.16335557220770547
ACH-000383,0.07590885134650657
ACH-000387,0.07500109671581287
ACH-000389,-0.013926651401600234
ACH-000390,0.059649372902266365
ACH-000393,0.04707672494733938
ACH-000395,0.1845588191945518
ACH-000396,0.03389519099746096
ACH-000397,0.13418670408841468
ACH-000401,0.061884607612177386
ACH-000402,0.138905039162517
ACH-000403,0.044873646330923334
ACH-000404,-0.02616448738069253
ACH-000406,0.056200623025919536
ACH-000407,0.08142301602778136
ACH-000408,0.04493317040665061
ACH-000410,-0.08374417672771324
ACH-000411,0.09212701265176212
ACH-000414,0.06033733107850697
ACH-000415,0.07630542178724374
ACH-000416,0.0575233385341682
ACH-000420,0.11465729137558255
ACH-000421,0.09124572498375833
ACH-000424,-0.210636743679062
ACH-000425,0.05987694629379223
ACH-000426,0.04451116744247633
ACH-000427,0.1768657566612345
ACH-000433,0.1507528725374708
ACH-000435,-0.1642259450253744
ACH-000436,0.07636813991354699
ACH-000444,-0.18377438683374428
ACH-000445,0.18384189986461785
ACH-000448,0.11101883830282877
ACH-000450,0.15346793869549089
ACH-000452,-0.12391775745666103
ACH-000454,0.15426125000652982
ACH-000458,-0.09900849484864724
ACH-000459,0.12326461160576585
ACH-000460,0.01293067611345852
ACH-000461,0.1396525424719424
ACH-000463,-0.011982264912914141
ACH-000464,-0.031820754209076006
ACH-000466,0.12701672766852398
ACH-000467,0.07188402219899326
ACH-000468,-0.04945262961912695
ACH-000469,0.15548481713133014
ACH-000470,0.008045828567343167
ACH-000471,-0.0042867366001524375
ACH-000472,-0.02004783805839077
ACH-000473,0.17428718469326535
ACH-000475,0.12066656562119475
ACH-000476,0.08934533911084776
ACH-000477,-0.05436512778424552
ACH-000479,0.024842511269751073
ACH-000480,-0.008065345447805489
ACH-000481,0.0914832343589872
ACH-000483,0.16770315368204408
ACH-000484,0.1774007267613712
ACH-000485,-0.015588027965385397
ACH-000486,0.01664055999926889
ACH-000487,-0.07260942836989344
ACH-000488,0.057513295675664475
ACH-000490,-0.04017573323224842
ACH-000491,-0.04261158062776047
ACH-000495,-0.03580937306898553
ACH-000496,-0.1048601228976229
ACH-000499,0.046049985034109966
ACH-000500,-0.6923163743784143
ACH-000502,-0.00011184570739032561
ACH-000503,0.12506460544675008
ACH-000505,0.00035914889188178555
ACH-000507,0.05872691781916471
ACH-000510,0.07218160133396563
ACH-000511,-0.08719309781393643
ACH-000512,-0.021293564358947453
ACH-000516,0.003293702945081761
ACH-000517,0.04189891131410296
ACH-000518,-0.005850405176862337
ACH-000520,0.1381446383272275
ACH-000521,-0.1535120433093386
ACH-000522,-0.041142586768450194
ACH-000524,0.13327032104593198
ACH-000527,-0.036521875808598725
ACH-000528,-0.07598964621001113
ACH-000537,0.17643093618705752
ACH-000541,0.09569922665431456
ACH-000542,0.07743646369877667
ACH-000544,0.15713664951095954
ACH-000545,0.0034469093925921764
ACH-000547,-0.2554643775006757
ACH-000548,0.17552382388238244
ACH-000549,0.051518627175882965
ACH-000550,-0.045708591855680894
ACH-000552,0.06335656125388939
ACH-000556,0.009271597245334716
ACH-000557,0.04726379437878528
ACH-000569,-0.14857184938376392
ACH-000570,0.10090121970790017
ACH-000571,0.03663667014983327
ACH-000573,-0.005350401560072046
ACH-000576,0.06342758086938824
