,DMRT1 (1761)
ACH-000004,0.026160183481677826
ACH-000005,0.1556463642362831
ACH-000007,-0.33307898486337456
ACH-000009,0.16820678720002588
ACH-000011,-0.07135436782290908
ACH-000012,0.09967023594416596
ACH-000013,-0.0017808638873667547
ACH-000014,0.11530071223498907
ACH-000015,0.13063917127194033
ACH-000017,0.08189204117499495
ACH-000018,0.17664691358145254
ACH-000019,0.10879557993878756
ACH-000021,-0.08014367985115026
ACH-000022,0.039104028466690983
ACH-000025,0.08027933011404505
ACH-000028,0.1895247682326276
ACH-000030,-0.00878700023563468
ACH-000035,0.027569737414309844
ACH-000036,-0.01068546239838785
ACH-000037,0.18909902177361446
ACH-000039,0.059277731038211524
ACH-000040,0.04589751964746189
ACH-000041,0.05539518635820434
ACH-000042,0.012842986035586168
ACH-000045,0.08101421153652326
ACH-000047,0.2024337134447161
ACH-000052,0.0031934847883050128
ACH-000053,0.09755904379239272
ACH-000054,0.04586283629464388
ACH-000055,0.04785330644757165
ACH-000060,0.21225145449202265
ACH-000067,0.07333226926600292
ACH-000070,0.08237832737302532
ACH-000075,0.08893874719340965
ACH-000078,0.09225327227023844
ACH-000082,0.1203233559576723
ACH-000085,0.01002149563561199
ACH-000086,-0.028700111300718468
ACH-000087,-0.05451825733905954
ACH-000092,0.09257814652441193
ACH-000095,0.008284242425463821
ACH-000097,0.063338190885092
ACH-000098,0.035497189259070354
ACH-000099,0.12262129206113198
ACH-000108,-0.06579990991981244
ACH-000113,0.11203453328406797
ACH-000116,0.15889324524244686
ACH-000118,0.0015359473305397312
ACH-000120,0.2571283329716984
ACH-000123,0.09713901648346583
ACH-000127,0.05064295391971113
ACH-000128,0.0055065340993264026
ACH-000132,-0.06774683447110375
ACH-000133,0.1808924590461088
ACH-000137,0.08404825190927508
ACH-000138,-0.007066593569213122
ACH-000142,-0.024655893616281885
ACH-000143,0.19953991260626808
ACH-000146,0.07451836067113769
ACH-000148,0.021142895556998647
ACH-000150,0.05980209823608242
ACH-000152,0.09463202272101814
ACH-000153,0.2892990771430989
ACH-000159,0.1671890147258944
ACH-000160,0.018760386839803314
ACH-000163,0.10911193464756663
ACH-000167,0.3915578897314114
ACH-000168,0.08001837794695431
ACH-000169,0.1121855861590358
ACH-000178,0.11812052656854707
ACH-000183,-0.004311538786871056
ACH-000188,0.15956932278800506
ACH-000189,-0.17572352956583187
ACH-000190,-0.0036086541868434454
ACH-000198,0.12397575996526596
ACH-000203,0.07055425061670371
ACH-000204,0.4188538193930242
ACH-000206,0.2397960072269382
ACH-000207,0.2545205302008841
ACH-000208,0.13183678887114886
ACH-000210,0.31313646808018863
ACH-000211,0.027751646493085425
ACH-000215,0.07101066616949878
ACH-000221,0.06416662766205729
ACH-000222,0.017564337792782013
ACH-000223,0.08313965283611338
ACH-000226,0.09777521089635577
ACH-000227,0.10923055161415254
ACH-000228,0.10999634430444193
ACH-000231,-0.008098824616365213
ACH-000232,0.0665401845417142
ACH-000233,0.09552903976085254
ACH-000234,0.10457649196564328
ACH-000235,0.041958961265685664
ACH-000237,0.06677597749300372
ACH-000238,0.10506465713323214
ACH-000242,-0.16440839448414984
ACH-000243,-0.009970021165949076
ACH-000244,0.3039676887862307
ACH-000246,0.01979186493112492
ACH-000248,0.11322017681694847
ACH-000250,0.1250175669760755
ACH-000251,0.19243833567029373
ACH-000252,0.2656032540895227
ACH-000253,-0.001942170740482444
ACH-000255,0.11549002771894852
ACH-000256,-0.011497678863482855
ACH-000257,0.07859416149648375
ACH-000258,-0.09952864277607844
ACH-000259,0.0007903819359921963
