,IQCK (124152)
ACH-000004,0.08441466359208309
ACH-000005,-0.1590215516447909
ACH-000007,-0.17671560265932412
ACH-000009,0.09930312515967664
ACH-000011,0.023708844480049084
ACH-000012,0.06305048022199188
ACH-000013,-0.013229814070928363
ACH-000014,0.054970258497117085
ACH-000015,-0.17687730480176506
ACH-000017,0.07459180982660044
ACH-000018,0.09997599474432636
ACH-000019,0.0604809919177889
ACH-000021,0.0362085874709297
ACH-000022,0.09598750908750596
ACH-000025,-0.05606961111507498
ACH-000028,0.0587841321805842
ACH-000030,0.07186685540729458
ACH-000035,-0.19572497586513607
ACH-000036,0.06792208806092563
ACH-000037,-0.03319532307168676
ACH-000039,0.06944419915534786
ACH-000040,0.0045978982369273185
ACH-000041,0.1085456876691354
ACH-000042,-0.004401104815635705
ACH-000045,-0.022623370685545503
ACH-000047,-0.08591227511638773
ACH-000052,0.09248142029006816
ACH-000053,-0.019465794517226204
ACH-000054,-0.09241627961635752
ACH-000055,0.1594873356416107
ACH-000060,0.08597456208712256
ACH-000067,-0.09848855055179101
ACH-000070,0.20646551777210906
ACH-000075,-0.05124765080170075
ACH-000078,0.038888236328554295
ACH-000082,-0.01942062595449546
ACH-000085,0.0778018905629977
ACH-000086,0.11837394320630135
ACH-000087,0.06840860937541604
ACH-000092,0.06573612802432456
ACH-000095,-0.029060909706932776
ACH-000097,-0.008155443426656445
ACH-000098,-0.04388251963920042
ACH-000099,0.03641560607699293
ACH-000108,-0.042272058416356575
ACH-000113,0.029849365346113037
ACH-000116,0.06939522944812805
ACH-000118,0.023426034889286792
ACH-000120,0.04641769512633585
ACH-000123,-0.05900967778141598
ACH-000127,-0.25255853511185944
ACH-000128,0.06834169596079331
ACH-000132,0.01059331215699308
ACH-000133,-0.06605926549948715
ACH-000137,-0.02169609718031567
ACH-000138,0.03393424601191085
ACH-000142,-0.1123160925798801
ACH-000143,-0.028634902840512656
ACH-000146,0.014431491033444687
ACH-000148,0.033479799750519464
ACH-000150,0.00014255041706775438
ACH-000152,0.09156954963118172
ACH-000153,0.05646361543347288
ACH-000159,-0.060655020045889026
ACH-000160,-0.03918986072781695
ACH-000163,-0.113619862143958
ACH-000167,-0.01007563196286414
ACH-000168,0.0816229530726347
ACH-000169,-0.05969826442622669
ACH-000178,-0.10132290380387564
ACH-000183,-0.004600536685538554
ACH-000188,0.0254541551509345
ACH-000189,0.08779934497370467
ACH-000190,-0.02225292438676909
ACH-000198,0.03424765375970739
ACH-000203,0.13955899408392866
ACH-000204,-0.0027060668576463216
ACH-000206,-0.07152347486778719
ACH-000207,0.10812694511502527
ACH-000208,0.10239208364666627
ACH-000210,0.011653342258946792
ACH-000211,0.02095730671998206
ACH-000215,-0.053380963144058866
ACH-000221,0.035601331677370465
ACH-000222,0.1871964965978556
ACH-000223,-0.016518759506413076
ACH-000226,-0.08150836892890621
ACH-000227,0.09230945466973073
ACH-000228,-0.0952327287667386
ACH-000231,-0.019324648312302583
ACH-000232,0.00177913728279316
ACH-000233,-0.05676274585569579
ACH-000234,0.011669195353643198
ACH-000235,0.02257893449380639
ACH-000237,-0.0720726316028182
ACH-000238,0.046567817979403965
ACH-000242,0.16309566609474732
ACH-000243,-0.01938900719724984
ACH-000244,0.003918184803042755
ACH-000246,0.021168507061585018
ACH-000248,-0.060753546233702375
ACH-000250,-0.0014056254463326178
ACH-000251,-0.15704492280340565
ACH-000252,0.12399479873392212
ACH-000253,-0.08070998916654963
ACH-000255,0.05511203726187318
ACH-000256,0.1475768826033613
ACH-000257,0.15443755153820934
ACH-000258,0.0034931150258217915
ACH-000259,0.0025759072083145467
ACH-000260,0.002940382888264586
ACH-000261,0.017399866226747177
ACH-000262,0.025451481920190085
ACH-000263,0.05262107472168158
ACH-000264,-0.024423392159125742
ACH-000265,-0.1154071989754382
ACH-000266,0.023156283402020302
ACH-000272,0.028820997066257976
ACH-000274,-0.06705132079979997
ACH-000277,0.044638897093547236
ACH-000278,0.05710083254146036
ACH-000279,0.03896002489340261
ACH-000280,0.010110450470515292
ACH-000281,0.11751618100873976
ACH-000288,0.033038600422857674
ACH-000291,0.0692564724887695
ACH-000293,0.06832282456440815
ACH-000294,0.09872620556171838
ACH-000295,-0.08062602964339634
ACH-000296,0.07350806831097315
ACH-000302,-0.012164722521638084
ACH-000304,-0.323775469482498
ACH-000307,-0.011206726012113763
ACH-000308,0.007870415499048442
ACH-000310,-0.11566332265921417
ACH-000311,-0.049971007310816815
ACH-000312,0.04818677355704172
ACH-000315,0.09469687019382944
ACH-000316,-0.13988529965703353
ACH-000317,0.08711070048480396
ACH-000318,0.025869399693002844
