,FCGR1B (2210)
ACH-000163,-0.3569956377995139
ACH-000167,-0.4482299851617253
ACH-000168,-0.0438601290514622
ACH-000169,-0.3271145069074889
ACH-000178,-0.07719947410443448
ACH-000183,-0.3490050295681573
ACH-000188,-0.35505304168355184
ACH-000189,-0.3075412438085993
ACH-000190,-0.4547825218689253
ACH-000198,-0.4536744814382702
ACH-000203,-0.5054989808505489
ACH-000204,-0.4764991805193144
ACH-000206,-0.17622900856690782
ACH-000207,-0.2940952113417866
ACH-000208,-0.227529856957051
ACH-000210,-0.52912366674833
ACH-000211,-0.08404218754120939
ACH-000215,-0.5224329160288376
ACH-000221,-0.4183110340116332
ACH-000222,-0.3837836239425945
ACH-000223,-0.49039664964953006
ACH-000226,-0.2166220206518929
ACH-000227,-0.2967696199331029
ACH-000228,-0.34989782633738714
ACH-000231,-0.3063658055314697
ACH-000232,-0.32534037105894104
ACH-000233,-0.05546735309834015
ACH-000234,-0.0752364371633796
ACH-000235,-0.22466627736071748
ACH-000237,-0.33971054811732204
ACH-000238,-0.392360637904748
ACH-000242,-0.599585474109207
ACH-000243,-0.35050779018841843
ACH-000244,-0.5395910479730536
ACH-000246,-0.3253540652358059
ACH-000248,-0.2060294917393119
ACH-000250,-0.2628101432465189
ACH-000251,-0.20945673186826191
ACH-000252,-0.4710220406896142
ACH-000253,-0.3867812075521873
ACH-000255,-0.36944783650244506
ACH-000256,-0.18204664830163614
ACH-000257,-0.12346555433596508
ACH-000258,-0.15920036612083546
ACH-000259,-0.1060449206303113
ACH-000260,-0.18416258538791375
ACH-000261,-0.21766967154902309
ACH-000262,-0.2750413400229494
ACH-000263,-0.3484446324634858
ACH-000264,-0.2877505262205083
ACH-000265,-0.31378926056427914
ACH-000266,-0.21310070468238654
ACH-000272,-0.5199354251442297
ACH-000274,-0.22239196911818732
ACH-000277,-0.05422867750922
ACH-000278,-0.4187228781102522
ACH-000279,-0.2621430620125587
ACH-000280,-0.2482130821258597
ACH-000281,-0.2113737215158359
ACH-000288,-0.4033206918233262
ACH-000291,-0.32152246909965704
ACH-000293,-0.06847418263973176
ACH-000294,-0.6702972908020994
ACH-000295,-0.23528358111023615
ACH-000296,-0.5347584827541472
ACH-000302,-0.2816283612998776
ACH-000304,-0.28356298121446555
ACH-000307,-0.4996529993113539
ACH-000308,-0.3453260556456618
ACH-000310,-0.17817368749391824
ACH-000311,-0.4139353045630712
ACH-000312,-0.21906280062597872
ACH-000315,-0.20543953205018792
ACH-000316,-0.3321631471689103
ACH-000317,-0.4075643173615906
ACH-000318,-0.3288780391428139
ACH-000319,-0.2423538559330385
ACH-000320,-0.5194543095776719
ACH-000322,-0.31313210290722515
ACH-000323,-0.42335178645183497
ACH-000324,-0.2224023229436655
ACH-000329,-0.3256248864870939
ACH-000330,-0.4529251783898968
ACH-000331,-0.4091631817302184
ACH-000332,-0.2162099458037364
ACH-000334,-0.508147239818806
ACH-000335,-0.4195570444650198
ACH-000336,-0.6951619051367924
ACH-000337,-0.034492986919830895
ACH-000338,-0.04381615721412221
ACH-000339,-0.24649077563060226
ACH-000341,-0.4246732671186987
ACH-000348,-0.19258188208601693
ACH-000350,-0.12754236318282386
ACH-000352,-0.2661573953611513
ACH-000356,-0.26403126250536224
ACH-000361,-0.2598482497652413
ACH-000362,-0.4056121317012627
ACH-000363,-0.290374706346602
ACH-000364,-0.4356630501468677
ACH-000365,-0.35488353879066825
ACH-000366,-0.2551278551609469
ACH-000368,-0.5615673275916114
ACH-000374,-0.5047268570859008
ACH-000375,-0.4203591599735215
ACH-000376,-0.5785225147630054
ACH-000381,-0.3993140945826129
ACH-000383,-0.3699591696243084
ACH-000387,-0.2900098275165249
ACH-000389,-0.28761989011959904
ACH-000390,-0.3515977615298881
ACH-000393,-0.277957000722995
ACH-000395,-0.20052506043645169
ACH-000396,-0.19749118435009064
ACH-000397,-0.23149655980473965
ACH-000401,-0.5925203711435238
ACH-000402,-0.442625729799324
ACH-000403,-0.26006510249958165
ACH-000404,-0.6738320755854645
ACH-000406,-0.30629153786240965
ACH-000407,-0.3552718335609422
ACH-000408,-0.13325824379295062
ACH-000410,-0.4572028565275363
ACH-000411,-0.2621103764550172
ACH-000414,-0.16243355707385865
ACH-000415,-0.4108173062168127
ACH-000416,-0.2761627952557479
ACH-000420,-0.3346030022320109
ACH-000421,-0.16251386079920788
ACH-000424,-0.4076692308414837
ACH-000425,-0.21336598824494288
ACH-000426,-0.2863986065454937
ACH-000427,-0.3605059448430697
ACH-000433,-0.2576469085451606
ACH-000435,-0.4347900357660177
ACH-000436,-0.4797036623171578
ACH-000444,-0.17799532987735503
ACH-000445,-0.3746770827233756
ACH-000448,-0.1223638897297002
ACH-000450,-0.3986833685384952
ACH-000452,-0.35090433204353044
ACH-000454,-0.5129480885850823
ACH-000458,-0.2945726816441098
ACH-000459,-0.39423246124641065
ACH-000460,-0.15879268813301078
ACH-000461,-0.4771512056948775
ACH-000463,-0.3542987580299259
ACH-000464,-0.4534394240595682
ACH-000466,-0.4839479621906948
ACH-000467,-0.2441452011324683
ACH-000468,-0.4943157029058077
ACH-000469,-0.11941844260357595
ACH-000470,-0.1398307352362753
ACH-000471,-0.361464631739346
ACH-000472,-0.017287850385832994
ACH-000473,-0.2362633118270787
ACH-000475,-0.3016162494691892
ACH-000476,-0.15269234725133854
ACH-000477,-0.3705017270215636
ACH-000479,-0.6760417284560459
ACH-000480,-0.184700648284506
ACH-000481,-0.3927927681626559
ACH-000483,-0.2964936582654049
ACH-000484,-0.3293486220776728
ACH-000485,-0.4565375722033462
ACH-000486,-0.3347184688213804
ACH-000487,-0.3177071125842355
ACH-000488,-0.2719976152944798
ACH-000490,-0.3090035962850849
ACH-000491,-0.2307592640612533
ACH-000495,-0.44530283937423215
ACH-000496,-0.22273637652919806
ACH-000499,-0.4807666762031691
ACH-000500,-0.3347695918181362
ACH-000502,-0.41755770331277264
ACH-000503,-0.2463539163759921
ACH-000505,-0.5221824996833311
ACH-000507,-0.4107986751256664
ACH-000510,-0.6254036726069679
ACH-000511,-0.33909324390584106
ACH-000512,-0.4690412415360231
ACH-000516,-0.15806400532517478
ACH-000517,-0.25668525372336004
ACH-000518,-0.08184556493883165
ACH-000520,-0.3969781883312161
ACH-000521,-0.4468733327926608
ACH-000522,-0.4601678548868057
ACH-000524,-0.02200193314757233
ACH-000527,-0.12279504332911267
ACH-000528,-0.1834456412257293
ACH-000537,-0.25664633648448154
ACH-000541,-0.3158858668608074
ACH-000542,-0.2658276124041429
ACH-000544,-0.24103814653956995
ACH-000545,-0.3762119311825845
ACH-000547,-0.5570858199204822
ACH-000548,-0.3997202842684429
ACH-000549,-0.6027587996274941
ACH-000550,-0.17590589242572374
ACH-000552,-0.6513058690800879
ACH-000556,-0.3950186468802755
ACH-000557,-0.0869932148445996
ACH-000569,-0.23008348204509865
ACH-000570,0.02799225354981802
ACH-000571,-0.2526960666597243
ACH-000573,-0.0983876743165374
ACH-000576,-0.2797396853409309
ACH-000579,-0.41675983777173536
ACH-000580,-0.2359150971464665
ACH-000584,-0.13237359162619827
ACH-000585,-0.15206982758954393
ACH-000588,-0.34196001736382475
ACH-000589,-0.17563272279084102
ACH-000591,-0.21499223616937946
ACH-000593,-0.37752209082074223
ACH-000600,-0.2398739286205211
ACH-000601,-0.2012100962342467
ACH-000605,-0.26271877876834443
ACH-000606,-0.5279707337227871
ACH-000608,-0.3448391993910097
ACH-000614,-0.20255455849673493
ACH-000616,-0.2563964165137093
ACH-000618,-0.4497435573874141
ACH-000619,-0.2812216246576945
ACH-000620,-0.17889474316798892
ACH-000621,-0.3066638937721492
ACH-000622,-0.17648768450539926
ACH-000623,-0.4408930296909463
ACH-000624,-0.2958654927064054
ACH-000627,-0.35473948239468744
ACH-000630,-0.2749581489970576
ACH-000631,-0.12397076684264728
ACH-000632,-0.2962902171556241
ACH-000633,-0.1177337445518787
ACH-000637,-0.21179960423037414
ACH-000638,-0.29356070659144
ACH-000646,-0.3545798243658837
ACH-000647,-0.2971511931915113
ACH-000648,-0.02780304935436493
ACH-000649,-0.4186955030389727
ACH-000651,-0.12026387820479333
ACH-000652,-0.4613828396648385
ACH-000653,-0.5257001122275523
ACH-000657,-0.2311165559822383
ACH-000658,-0.5117429900211806
ACH-000661,-0.2812999819399333
ACH-000662,-0.3950256989471818
ACH-000663,-0.17221884680256835
ACH-000665,-0.2010434650369841
ACH-000671,-0.28661277301964583
ACH-000672,-0.08870497990279111
ACH-000673,-0.3940014438775105
ACH-000676,-0.420663284544447
ACH-000677,-0.3430550103484423
ACH-000681,-0.2721237740590192
ACH-000683,-0.32268696108872663
ACH-000684,-0.27108219210678725
ACH-000688,-0.5248260826495158
ACH-000693,-0.29540225014754595
ACH-000694,-0.37930740102547694
ACH-000695,-0.2371134485865237
ACH-000696,-0.3313008543914919
ACH-000697,-0.45927223390933
ACH-000699,-0.2276393149568073
ACH-000701,-0.2163820453447859
ACH-000706,-0.3474380726745694
ACH-000711,-0.35498002724053274
ACH-000713,-0.5019472126999487
ACH-000714,-0.4115191000148248
ACH-000718,-0.14317266921670913
ACH-000720,-0.23938972489398105
ACH-000721,-0.4417112001386577
ACH-000724,-0.2934141255752856
ACH-000725,-0.42611032585017344
ACH-000732,-0.5582342158844118
ACH-000734,-0.3451834053292073
ACH-000735,-0.3307676266538129
ACH-000736,-0.23570676524694945
ACH-000738,-0.24532777385554574
ACH-000746,-0.5172233002058229
ACH-000747,-0.4856077794351816
ACH-000748,-0.1849820444617638
ACH-000753,-0.3889360724027637
ACH-000756,-0.474240786298877
ACH-000757,-0.5013657031650005
ACH-000758,-0.22369126602543785
ACH-000760,-0.5889448886566294
ACH-000762,-0.4617749283800519
ACH-000763,-0.24392572393958895
ACH-000764,-0.3743876128688012
ACH-000765,-0.507871176844275
ACH-000766,-0.18451197027811375
ACH-000767,-0.5043027983158487
ACH-000768,-0.3623602059924847
ACH-000769,-0.4705183814410449
ACH-000770,-0.4636077378106386
ACH-000771,-0.2765389456807135
ACH-000773,-0.3147530506334945
ACH-000776,-0.2283654194347975
ACH-000777,-0.26740808511876923
ACH-000778,-0.1552714070649089
ACH-000781,-0.2570969672725786
ACH-000782,-0.025144913632600657
ACH-000783,-0.4046565499369225
ACH-000784,-0.16040173101627064
ACH-000785,-0.4452936539214901
ACH-000787,-0.14489131161155733
ACH-000788,-0.26919429969185266
ACH-000791,-0.2761693544652133
ACH-000792,-0.19877134692954934
ACH-000794,-0.256345027430607
ACH-000796,-0.21073973575181906
ACH-000798,-0.2660062667298658
ACH-000799,-0.10023507657397343
ACH-000800,-0.2708134742004229
ACH-000802,-0.3687386129212325
ACH-000804,-0.16744327268448564
ACH-000805,-0.0708818639061795
ACH-000809,-0.32589426200868826
ACH-000810,-0.44500718156517177
ACH-000811,-0.2729298814753596
ACH-000817,-0.38677681791733226
ACH-000819,-0.4114925150446947
ACH-000820,-0.7004472408914628
ACH-000821,-0.6542046846397702
ACH-000822,-0.3290942912938611
ACH-000823,-0.3804480730684137
ACH-000824,-0.0156470565986369
ACH-000827,-0.2317537237629336
ACH-000829,-0.4359059083791895
ACH-000831,-0.5253204984742235
ACH-000832,-0.305822438682312
ACH-000833,-0.22372242310709156
ACH-000834,-0.11676305119412612
ACH-000835,-0.3017677916855003
ACH-000836,-0.3998911476707458
ACH-000837,-0.17045509470812342
ACH-000838,-0.25416072912209553
ACH-000839,-0.20476842490611247
ACH-000840,-0.24090424192250925
ACH-000841,-0.28675978602515023
ACH-000843,-0.1948395045981622
ACH-000846,-0.35889878721725416
ACH-000847,-0.3585003701436474
ACH-000848,-0.3665417702806648
ACH-000849,-0.093743273497484
ACH-000851,-0.31502717033818034
ACH-000855,-0.4954564798222736
ACH-000856,-0.44547905125372056
ACH-000858,-0.3601236348572765
ACH-000859,-0.1884488099790305
ACH-000861,-0.32664473784121684
ACH-000862,-0.5946304921432147
ACH-000865,-0.25183527823839763
ACH-000866,-0.3222127071627949
ACH-000867,-0.08721042996542831
ACH-000869,-0.4358529913420057
ACH-000872,-0.4138313887075332
ACH-000873,-0.4549755071738199
ACH-000876,-0.3599965316514808
ACH-000878,-0.14508660110233268
ACH-000880,-0.3617811576424016
ACH-000881,-0.14145432810498046
ACH-000882,-0.1761365099596939
ACH-000884,-0.3531382937547216
ACH-000885,-0.28290801934768395
ACH-000887,-0.3709504605507779
ACH-000889,-0.4552710979973372
ACH-000896,-0.4191076600406569
ACH-000898,-0.4105713709373787
ACH-000900,-0.29161285510362295
ACH-000901,-0.15943698165108333
ACH-000905,-0.25346207636903884
ACH-000906,-0.12708042901517974
ACH-000907,-0.7898807094944126
ACH-000910,-0.06219054972719543
ACH-000911,-0.2117081382833501
ACH-000912,-0.49675463923107294
ACH-000913,-0.4774097256568888
ACH-000915,-0.361885060917445
ACH-000916,-0.34075230850529303
ACH-000917,-0.07781607809634011
ACH-000920,-0.3193388636364625
ACH-000921,-0.2972578359364781
ACH-000924,-0.4970645515054629
ACH-000926,-0.3002245378528598
ACH-000928,-0.27538048960455025
ACH-000929,-0.32111209676158986
ACH-000932,-0.3131861799018198
ACH-000935,-0.2791011776134693
ACH-000936,-0.4799208978861392
ACH-000937,-0.11856116072512148
ACH-000938,-0.1181222409262379
ACH-000939,-0.3762763643156947
ACH-000941,-0.4212074838071778
ACH-000943,-0.3127707144441083
ACH-000946,-0.26244668759755324
ACH-000947,-0.3071670689006923
ACH-000948,-0.27222377805444925
ACH-000950,-0.19238257183807198
ACH-000953,-0.19963615188155315
ACH-000954,-0.4188686045298117
ACH-000957,-0.30972726890897484
ACH-000958,-0.2780032205971764
ACH-000960,-0.1637398743099337
ACH-000963,-0.31371915017489155
ACH-000968,-0.4456155381741613
ACH-000969,-0.3569943901060477
ACH-000972,-0.08831902574456295
ACH-000973,-0.36600252254290333
ACH-000974,-0.3150874080251118
ACH-000978,-0.23115918372146396
ACH-000984,-0.4242231272372197
ACH-000986,-0.18195557278503316
ACH-000988,-0.2301379692217377
ACH-000993,-0.21213299262548985
ACH-000994,-0.42004815910731136
ACH-000996,-0.2864447948840726
ACH-001001,-0.3168145169960856
ACH-001020,-0.1660292874702468
ACH-001028,-0.4126041991918257
ACH-001031,-0.3284583925692958
ACH-001038,-0.33227793697215724
ACH-001048,-0.22885722572155603
ACH-001050,-0.32804694742211393
ACH-001053,-0.5317140217401982
ACH-001054,-0.509206614113472
ACH-001061,-0.4247048875685839
ACH-001067,-0.411127692208798
ACH-001075,-0.431394929980046
ACH-001096,-0.09309361811505956
ACH-001111,-0.2264970498115628
ACH-001119,-0.4937253257197023
ACH-001128,-0.5540857746121352
ACH-001134,-0.3791182083131005
ACH-001151,-0.32687214100998985
ACH-001163,-0.4225197252248172
ACH-001164,-0.1059458023705678
ACH-001183,-0.3668831600894517
ACH-001192,-0.268034630557796
ACH-001193,-0.5098874191098248
ACH-001196,-0.2487622507509154
ACH-001197,-0.578039796929135
ACH-001205,-0.19474734753859252
ACH-001211,-0.2593197449853342
ACH-001212,-0.12314571343096616
ACH-001228,-0.2611603323500528
ACH-001232,-0.3446978729847339
ACH-001239,-0.26325188844750097
ACH-001270,-0.18802050869057765
ACH-001274,-0.3572264587815767
ACH-001275,-0.177160606119036
ACH-001277,-0.394444162330533
ACH-001278,-0.5199826330344863
ACH-001280,0.01701435199777985
ACH-001283,-0.30588340575801315
ACH-001289,-0.2491159835286611
ACH-001300,-0.11525607593594395
ACH-001301,-0.22273352721357476
ACH-001302,-0.6691401717737292
ACH-001306,-0.5093703769499835
ACH-001318,-0.496842833822017
ACH-001322,-0.4845864795983972
ACH-001328,-0.4102297232355545
ACH-001332,-0.20960575561585326
ACH-001336,-0.4380601872258511
ACH-001346,-0.5432115064536034
ACH-001353,-0.31417077420312817
ACH-001354,-0.2495662730455342
ACH-001367,-0.2385041246719909
ACH-001368,-0.4133485639485788
ACH-001374,-0.5216474028566207
ACH-001377,-0.38480321959348973
ACH-001380,-0.1803577593559172
ACH-001391,-0.24421252319768105
ACH-001408,-0.3491538765722469
ACH-001430,-0.11760788119421366
ACH-001431,-0.14142773765084474
ACH-001450,-0.3482206981221136
ACH-001496,-0.4099411091035684
ACH-001500,-0.4599919007085171
ACH-001523,-0.3144827624905988
ACH-001532,-0.3699314546325999
ACH-001550,-0.24520205423956065
ACH-001552,-0.7237016298617373
ACH-001554,-0.3825706115781499
ACH-001654,-0.19216166985606165
ACH-001735,-0.0423970984890292
ACH-001736,-0.102619131692587
ACH-001737,-0.2817776118670552
ACH-001740,-0.21799038708491905
ACH-001745,-0.22240435030059555
ACH-001765,-0.3919728164594006
