,XXYLT1 (152002)
ACH-000190,-0.15609634582356596
ACH-000198,-0.2543346287363337
ACH-000203,-0.5004568312628797
ACH-000204,-0.4345948729172954
ACH-000206,-0.10282364009778276
ACH-000207,-0.2924756869053647
ACH-000208,-0.1653887863090685
ACH-000210,-0.11989706554984698
ACH-000211,-0.3009288383269356
ACH-000215,-0.12732616663402874
ACH-000221,-0.024892971765885917
ACH-000222,-0.2419512185287201
ACH-000223,-0.3138563713683098
ACH-000226,-0.09517382922365412
ACH-000227,-0.24223448454385635
ACH-000228,-0.1824591244969401
ACH-000231,-0.264308848184044
ACH-000232,-0.3037130553068077
ACH-000233,-0.08879199875979665
ACH-000234,-0.4483609289792787
ACH-000235,-0.2510979677705301
ACH-000237,-0.2859975996251676
ACH-000238,-0.4456341303788642
ACH-000242,-0.12932071020983749
ACH-000243,-0.1991655412043324
ACH-000244,-0.06451912943371106
ACH-000246,-0.2425925158644621
ACH-000248,-0.22342211904432085
ACH-000250,-0.25455018298076165
ACH-000251,-0.3926115506147659
ACH-000252,-0.059543475618058124
ACH-000253,-0.3621348123633048
ACH-000255,-0.15348512526087
ACH-000256,-0.1903291513154622
ACH-000257,-0.4015649745290446
ACH-000258,-0.3772665331212571
ACH-000259,-0.23747502826232644
ACH-000260,-0.17377825045996473
ACH-000261,-0.2747468829085576
ACH-000262,-0.022454086514997498
ACH-000263,-0.3559380727653921
ACH-000264,-0.2467831474993101
ACH-000265,-0.12229999596756892
ACH-000266,-0.3391553889106013
ACH-000272,-0.18142964187410007
ACH-000274,-0.32385970233171824
ACH-000277,-0.2402626934821596
ACH-000278,-0.16191924732101826
ACH-000279,-0.3816315319740705
ACH-000280,-0.2708227589611747
ACH-000281,-0.2537588163587685
ACH-000288,-0.1947161347382564
ACH-000291,-0.2049573460087248
ACH-000293,-0.3296045660832104
ACH-000294,-0.2415680457678836
ACH-000295,-0.2966777568391391
ACH-000296,-0.39121224696129786
ACH-000302,-0.2043714743428719
ACH-000304,-0.14450958895979196
ACH-000307,-0.23063015895677666
ACH-000308,-0.2410732959123719
ACH-000310,-0.2520935210970503
ACH-000311,-0.08505686369660027
ACH-000312,-0.2951632170469011
ACH-000315,-0.05999737343300333
ACH-000316,-0.2267327957942528
ACH-000317,-0.049543408106324086
ACH-000318,-0.2787756962329657
ACH-000319,-0.12517099789970176
ACH-000320,-0.23244447057455825
ACH-000322,-0.35336384016533884
ACH-000323,-0.426738836407853
ACH-000324,-0.15582034094774824
ACH-000329,-0.19009742182068826
ACH-000330,-0.18213433456547948
ACH-000331,-0.2840989384905631
ACH-000332,-0.2626923809004406
ACH-000334,-0.2041976834568469
ACH-000335,-0.35883039244494697
ACH-000336,-0.24887792853681515
ACH-000337,-0.3527688036173421
ACH-000338,-0.3482865307624777
ACH-000339,-0.2564877097726839
ACH-000341,-0.3904059240832448
ACH-000348,-0.23456068973167465
ACH-000350,-0.07505278656490093
ACH-000352,-0.32893021425412583
ACH-000356,0.01978191423530092
ACH-000361,-0.023443996154333898
ACH-000362,-0.2546311187265138
ACH-000363,-0.061206190295524876
ACH-000364,-0.18070769288767136
ACH-000365,-0.3001979037047235
ACH-000366,-0.14051773601630774
ACH-000368,-0.16665486621081935
ACH-000374,-0.11270546864889007
ACH-000375,-0.3112827950168757
ACH-000376,-0.2697159366458244
ACH-000381,-0.4502532706352965
ACH-000383,-0.2312565361045093
ACH-000387,-0.42058598375418255
ACH-000389,-0.02094418542084267
ACH-000390,-0.31333522521696355
ACH-000393,-0.2296442232980745
ACH-000395,-0.26975332012118625
ACH-000396,-0.06054181863025169
ACH-000397,-0.18638775879081168
ACH-000401,-0.3886105747299206
ACH-000402,-0.4818111872328166
ACH-000403,-0.29515040776598706
ACH-000404,-0.1938683364220896
ACH-000406,-0.1794350623638428
ACH-000407,-0.16709193013254775
ACH-000408,-0.2153791559245597
ACH-000410,-0.3015752060268609
ACH-000411,-0.17884002267105112
ACH-000414,-0.25835845560598764
ACH-000415,-0.2869953992769321
ACH-000416,-0.24120856422890585
ACH-000420,-0.2602729528853879
ACH-000421,-0.17619472979979506
ACH-000424,-0.16450230383976347
ACH-000425,-0.35437855970838444
ACH-000426,-0.22034484834413992
ACH-000427,-0.1654947782670539
ACH-000433,-0.3903702798308671
ACH-000435,-0.10530599704413912
ACH-000436,-0.2446774750980619
ACH-000444,-0.2561830901754317
ACH-000445,-0.24238847644955916
ACH-000448,-0.33295383411304386
ACH-000450,-0.3280138735859573
ACH-000452,-0.1713245816583414
ACH-000454,-0.3514741724262158
ACH-000458,-0.1476477443664166
ACH-000459,-0.2044201330023944
ACH-000460,-0.38885524525826587
ACH-000461,-0.2147137756197998
ACH-000463,-0.12329841940127925
ACH-000464,-0.21624795959837934
ACH-000466,-0.2959629512413377
ACH-000467,-0.4062607789569851
ACH-000468,-0.11105760577871428
ACH-000469,-0.2809632070898924
ACH-000470,-0.4447412347815144
ACH-000471,-0.2443746910506749
ACH-000472,-0.20919438705300272
ACH-000473,-0.3081641298120399
ACH-000475,-0.20956539048736986
ACH-000476,-0.05379228004502438
ACH-000477,-0.28064518079933753
ACH-000479,-0.4779364953704258
ACH-000480,-0.33725228031487314
ACH-000481,-0.09415346899725943
ACH-000483,-0.3734729411568814
ACH-000484,-0.14670237367097136
ACH-000485,-0.25064829819156226
ACH-000486,-0.3135178312908257
ACH-000487,-0.012891766552736971
ACH-000488,-0.23285291930678165
ACH-000490,-0.25611552407157834
ACH-000491,-0.21855913411744665
ACH-000495,-0.28063601548750383
ACH-000496,-0.21134416763776429
ACH-000499,-0.1947121665926796
ACH-000500,-0.08025035494250424
ACH-000502,-0.3782067083330847
ACH-000503,-0.07899271775414995
ACH-000505,-0.22344755410856595
ACH-000507,-0.19417160989162574
ACH-000510,-0.17353221451408765
ACH-000511,-0.282712347995808
ACH-000512,-0.4424182459179889
ACH-000516,-0.10025446701649876
ACH-000517,-0.28710120972769604
ACH-000518,-0.2591732683794897
ACH-000520,-0.3505808443244445
ACH-000521,-0.2431235173839784
ACH-000522,-0.13567739187742092
ACH-000524,-0.2074673853349101
ACH-000527,-0.2832897587084432
ACH-000528,-0.3024626976180942
ACH-000537,-0.033533566884779084
ACH-000541,-0.21602314302930734
ACH-000542,-0.17711190413850816
ACH-000544,-0.12556577545338807
ACH-000545,-0.2277167627016017
ACH-000547,-0.5558021066781079
ACH-000548,-0.3254817550271307
ACH-000549,-0.22554625390335856
ACH-000550,-0.22099360661075726
ACH-000552,-0.17174743833147507
ACH-000556,-0.15589601724843452
ACH-000557,-0.11080943279122724
ACH-000569,-0.12773300320260814
ACH-000570,-0.3502549499534871
ACH-000571,-0.1395364009851919
ACH-000573,-0.33852590060566645
ACH-000576,-0.16904639349998524
ACH-000579,-0.34913165585026656
ACH-000580,-0.027830555169854988
ACH-000584,-0.16750868275352915
ACH-000585,-0.1170536679259728
ACH-000588,0.014657815282247084
ACH-000589,-0.17359175326007326
ACH-000591,-0.2857830710985077
ACH-000593,-0.3988159682819038
ACH-000600,-0.14357879735935325
ACH-000601,-0.3355093250954759
ACH-000605,-0.4791122286970638
ACH-000606,-0.330988994508196
ACH-000608,-0.17254554831044905
ACH-000614,-0.1693939665983585
ACH-000616,-0.3011716719424197
ACH-000618,-0.1468112225768957
ACH-000619,-0.39657998989153054
ACH-000620,-0.26410804867668497
ACH-000621,-0.24585833996826506
ACH-000622,-0.24812599792206286
ACH-000623,-0.2217098835852
ACH-000624,-0.22385580385103365
ACH-000627,-0.2008770153368552
ACH-000630,-0.268898732771508
ACH-000631,-0.3603809770241631
ACH-000632,-0.22429697198095835
ACH-000633,-0.3660363562315086
ACH-000637,-0.12860315429842206
ACH-000638,-0.3471352578228953
ACH-000646,-0.1306828546660036
ACH-000647,-0.1805762629307175
ACH-000648,-0.1962652842959149
ACH-000649,-0.21059780195608552
ACH-000651,-0.15382674710450406
ACH-000652,-0.3178007833505753
ACH-000653,-0.03355435329048487
ACH-000657,-0.258012685849816
ACH-000658,-0.1644621125015045
ACH-000661,-0.3796907148712121
ACH-000662,-0.44655000009496537
ACH-000663,-0.12689614175561448
ACH-000665,-0.13321875518182796
ACH-000671,-0.1454460180880853
ACH-000672,-0.4463621158064249
ACH-000673,-0.3665862543531714
ACH-000676,-0.1559202889966207
ACH-000677,-0.180705928754108
ACH-000681,-0.11655625990662463
ACH-000683,-0.2900223515189258
ACH-000684,-0.16924916323793238
ACH-000688,-0.1985826700952648
ACH-000693,-0.40771744419921147
ACH-000694,-0.4237545070848952
ACH-000695,-0.3984782910440163
ACH-000696,-0.1960263669913588
ACH-000697,-0.2973560986254267
ACH-000699,-0.2062176808918523
ACH-000701,-0.2907331842599504
ACH-000706,-0.07695322536764616
ACH-000711,-0.2150973223133757
ACH-000713,-0.231359541086822
ACH-000714,-0.29103569262526696
ACH-000718,-0.3368124352919485
ACH-000720,-0.30562048961666605
ACH-000721,-0.15391120928041307
ACH-000724,-0.20504303644819688
ACH-000725,-0.225992416029608
ACH-000732,-0.2510338987257042
ACH-000734,-0.16995312003299914
ACH-000735,-0.3168931943978727
ACH-000736,-0.2361999628462895
ACH-000738,-0.1633073014719095
ACH-000746,-0.30626331934219314
ACH-000747,-0.10613313125133483
ACH-000748,-0.3307670525714295
ACH-000753,-0.16664132453661815
ACH-000756,-0.11045912186030453
ACH-000757,-0.17149587680452075
ACH-000758,-0.26300608848759205
ACH-000760,-0.34695006348847324
ACH-000762,-0.06183324204920342
ACH-000763,-0.3379221406165445
ACH-000764,-0.3560526119024646
ACH-000765,-0.2305788389311628
ACH-000766,-0.06769675091303623
ACH-000767,-0.16708083709377372
ACH-000768,-0.2438427055224238
ACH-000769,-0.17632573007090374
ACH-000770,-0.365036512488792
ACH-000771,-0.2859895562235375
ACH-000773,-0.35978509767772504
ACH-000776,-0.1094213366839236
ACH-000777,-0.16466958333759985
ACH-000778,-0.1393584103793223
ACH-000781,-0.14272834621392666
ACH-000782,-0.16439320947723587
ACH-000783,-0.3826958114606581
ACH-000784,-0.2694631362593785
ACH-000785,-0.17558874699471907
ACH-000787,-0.14832073261320494
ACH-000788,-0.24290944753244265
ACH-000791,-0.2421952578767981
ACH-000792,-0.2112020151085197
ACH-000794,-0.5158292319080491
ACH-000796,-0.42931528156011145
ACH-000798,-0.3100961767772613
ACH-000799,-0.3173247878598618
ACH-000800,-0.2536967015620264
ACH-000802,-0.2541742161085509
ACH-000804,-0.1499499174808199
ACH-000805,0.036332480581801024
ACH-000809,-0.3525178906781588
ACH-000810,-0.27069545594436684
ACH-000811,-0.24283885501989605
ACH-000817,-0.17078898408340532
ACH-000819,0.04068890135540017
ACH-000820,0.0034158855598919904
ACH-000821,-0.3078562092609461
ACH-000822,-0.20059218455538164
ACH-000823,-0.2781903339015005
ACH-000824,-0.27026143894260923
ACH-000827,-0.199583483114537
ACH-000829,-0.26443404981796936
ACH-000831,-0.1142389508805715
ACH-000832,-0.13869464882512456
ACH-000833,-0.1661639775445133
ACH-000834,-0.2253932066599789
ACH-000835,-0.13791905591652712
ACH-000836,-0.417562271007704
ACH-000837,-0.1535217606411394
ACH-000838,0.03042035673675055
ACH-000839,-0.08246359476296156
ACH-000840,-0.19488280358027424
ACH-000841,-0.130412017019141
ACH-000843,-0.24774583564621036
ACH-000846,-0.08500462417325479
ACH-000847,-0.4735127009044796
ACH-000848,-0.11442766931885127
ACH-000849,-0.3589934690572054
ACH-000851,-0.13855754478048682
ACH-000855,-0.134917195830226
ACH-000856,-0.06110362318951039
ACH-000858,-0.16529854247589576
ACH-000859,-0.22655596576481665
ACH-000861,-0.2598726786174056
ACH-000862,-0.2325679991757822
ACH-000865,-0.20774374143398516
ACH-000866,-0.2401129376338737
ACH-000867,-0.13666335068488875
ACH-000869,-0.17739578105190232
ACH-000872,-0.14266981590769398
ACH-000873,-0.223637526740692
ACH-000876,-0.1985165223929381
ACH-000878,0.0025137854534310715
ACH-000880,-0.1395992174950438
ACH-000881,-0.2098700104532404
ACH-000882,-0.08871217193714258
ACH-000884,-0.33905081526074105
ACH-000885,-0.041522236166556745
ACH-000887,-0.2951796687204997
ACH-000889,-0.02013224702323905
ACH-000896,-0.2093731234412636
ACH-000898,-0.2787276792233833
ACH-000900,-0.11998007900062875
ACH-000901,-0.21639183415145055
ACH-000905,-0.07762399574838327
ACH-000906,-0.21509126667073225
ACH-000907,-0.4409824786518757
ACH-000910,-0.2701911295185879
ACH-000911,-0.18702680533532265
ACH-000912,-0.2467372529833143
ACH-000913,-0.14668996460612094
ACH-000915,-0.02894149490201615
ACH-000916,-0.0011090125607330695
ACH-000917,-0.0854302849282344
ACH-000920,-0.49620810820176603
ACH-000921,-0.19328566466606448
ACH-000924,-0.20234514893895209
ACH-000926,-0.24962142823138306
ACH-000928,-0.3553667598243112
ACH-000929,-0.3257001404639858
ACH-000932,-0.25255178541219714
ACH-000935,-0.19895467343916806
ACH-000936,-0.05589703122419416
ACH-000937,-0.17867000206978478
ACH-000938,-0.13112094583947273
ACH-000939,-0.15980248838493705
ACH-000941,-0.13036054788778614
ACH-000943,-0.06811810421212865
ACH-000946,-0.2479800402496493
ACH-000947,-0.07919323525257843
ACH-000948,-0.20190841504784296
ACH-000950,-0.2950489448305929
ACH-000953,-0.2544249626102184
ACH-000954,-0.2279547812525605
ACH-000957,-0.17512127892863147
ACH-000958,-0.14398588205850546
ACH-000960,-0.3611853381964531
ACH-000963,-0.06128232472471749
ACH-000968,-0.13596343654548135
ACH-000969,-0.15175096400264826
ACH-000972,-0.0901385594383888
ACH-000973,-0.20335943561209616
ACH-000974,-0.15928527032540885
ACH-000978,0.061021851762227984
ACH-000984,-0.2326207817032732
ACH-000986,-0.15527251877566692
ACH-000988,-0.1914266001235344
ACH-000993,-0.3739479821961132
ACH-000994,-0.0919744127521646
ACH-000996,-0.4040096633374886
ACH-001001,-0.3822475934877304
ACH-001020,-0.048339054550191135
ACH-001028,-0.21713530017888866
ACH-001031,-0.26603580575221064
ACH-001038,-0.30780774285275064
ACH-001048,-0.23786230724240165
ACH-001050,-0.2125177431832875
ACH-001053,-0.17025207453929486
ACH-001054,-0.05791280100831187
ACH-001061,-0.11319492363193732
ACH-001067,-0.29973420527129363
ACH-001075,-0.4084659283200852
ACH-001096,-0.0606926771412636
ACH-001111,-0.3270347006375736
ACH-001119,-0.3987710034024283
ACH-001128,-0.7964483945521839
ACH-001134,-0.3330603984710204
ACH-001151,-0.1618385549662648
ACH-001163,-0.18739830342982866
ACH-001164,0.09012365323433157
ACH-001183,-0.2377788630845741
ACH-001192,-0.1424974076055757
ACH-001193,-0.15714224648700206
ACH-001196,-0.2349683315022592
ACH-001197,-0.3443606501825389
ACH-001205,-0.2515318680258275
ACH-001211,-0.26506401783696804
ACH-001212,-0.2415082708521127
ACH-001228,-0.3457394624214777
ACH-001232,-0.2675770520906128
ACH-001239,-0.1988819341362507
ACH-001270,-0.280388676190026
ACH-001274,-0.09890158471422726
ACH-001275,-0.3100067680439179
ACH-001277,-0.3551316847725633
ACH-001278,-0.06525355480995848
ACH-001280,-0.21847167256321975
ACH-001283,-0.07181721886303302
ACH-001289,-0.18504008241447314
ACH-001300,-0.09604151743205804
ACH-001301,-0.2701096254392785
ACH-001302,-0.1946775012327074
ACH-001306,-0.2554486095349633
ACH-001318,-0.2609369559300024
ACH-001322,0.04742831595103217
ACH-001328,-0.4298060106612228
ACH-001332,-0.4012547178131705
ACH-001336,-0.12134109832998648
ACH-001346,-0.3007025427645374
ACH-001353,-0.37988212354620093
ACH-001354,-0.026079855482019212
ACH-001367,-0.12839720136932925
ACH-001368,-0.1588781903013248
ACH-001374,-0.4012511880672561
ACH-001377,-0.2287977100582058
ACH-001380,-0.14841422460393475
ACH-001391,-0.18612012625117336
ACH-001408,-0.3707569610832908
ACH-001430,-0.2875986809377641
ACH-001431,-0.19154063083350809
ACH-001450,-0.2963066915249865
ACH-001496,-0.12332294542845455
ACH-001500,-0.31189095134161104
ACH-001523,-0.3308488671123013
ACH-001532,-0.3043897591228728
ACH-001550,-0.38418215160915137
ACH-001552,-0.2567438049577179
ACH-001554,-0.301248101912339
ACH-001654,-0.11326137427639292
ACH-001735,-0.15571946927941666
ACH-001736,-0.3380486126643408
ACH-001737,0.15955431477594714
ACH-001740,-0.15171825043467166
ACH-001745,0.023860568091345728
ACH-001765,-0.03394576814328893
