,OR4P4 (81300)
ACH-000004,-0.022201349377073885
ACH-000005,0.10339026647878208
ACH-000007,0.10405976144960796
ACH-000009,0.06945047673476233
ACH-000011,0.030421676152168564
ACH-000012,0.059735601793223674
ACH-000013,-0.007322453283032411
ACH-000014,0.0878641726579799
ACH-000015,0.13499554162259186
ACH-000017,-0.05825421686158296
ACH-000018,0.13824243132296632
ACH-000019,0.02040483175096245
ACH-000021,-0.0293410775566436
ACH-000022,0.027794219366302185
ACH-000025,0.07892717995597881
ACH-000028,-0.13222241646170668
ACH-000030,0.09857749306328327
ACH-000035,-0.11356608061576788
ACH-000036,-0.011431718986852088
ACH-000037,-0.0396926777631338
ACH-000039,0.2019505414403988
ACH-000040,-0.03961447424753762
ACH-000041,0.06177321139470795
ACH-000042,0.07290801972655506
ACH-000045,0.09127528030526497
ACH-000047,0.09770480215534644
ACH-000052,-0.1537486507137969
ACH-000053,-0.003456290918125632
ACH-000054,0.07456827284691885
ACH-000055,0.18037786223762095
ACH-000060,0.08979517459314758
ACH-000067,0.2575790198481561
ACH-000070,0.04537389334985797
ACH-000075,-0.12044008001849447
ACH-000078,0.1849908243850292
ACH-000082,0.01314572996204322
ACH-000085,0.23884124404082285
ACH-000086,-0.06038426952043788
ACH-000087,0.0597174418689189
ACH-000092,0.08022937948290823
ACH-000095,0.07617949245077024
ACH-000097,-0.03796040030931437
ACH-000098,0.0067864903505087774
ACH-000099,-0.0021366701816642897
ACH-000108,-0.10580332672351908
ACH-000113,-0.1911368191891404
ACH-000116,-0.09505440971091032
ACH-000118,-0.03518691738758571
ACH-000120,0.11507044183514364
ACH-000123,-0.05132644916641757
ACH-000127,-0.051295246242263184
ACH-000128,0.03742157540459075
ACH-000132,-0.03967459939399829
ACH-000133,-0.06560340609959113
ACH-000137,-0.006520538780208603
ACH-000138,0.052308561446200566
ACH-000142,-0.04026224193425333
ACH-000143,0.19075734063075
ACH-000146,0.014968194295479319
ACH-000148,-0.021199973163353862
ACH-000150,-0.1437809857318634
ACH-000152,0.08102005898271566
ACH-000153,0.09515072230412083
ACH-000159,-0.0770537779420572
ACH-000160,-0.11356621388431287
ACH-000163,-0.007495471038119143
ACH-000167,-0.2451440054649037
ACH-000168,0.07292579822144388
ACH-000169,-0.1402816546350197
ACH-000178,-0.033420068089666626
ACH-000183,0.10004721062478468
ACH-000188,-0.02668191928933416
ACH-000189,0.13292865600515427
ACH-000190,-0.10392584952377988
ACH-000198,-0.07757754132149468
ACH-000203,-0.08868752057733788
ACH-000204,-0.06839347685077649
ACH-000206,-0.041404519544399866
ACH-000207,0.067318637768622
ACH-000208,0.02646317162504126
ACH-000210,0.08855974438436581
ACH-000211,-0.11444607126474494
ACH-000215,-0.0005476619144163112
ACH-000221,0.016529477804501008
ACH-000222,0.090138208174755
ACH-000223,-0.1279971296902574
ACH-000226,0.028172917345608693
ACH-000227,-0.024920795644941145
ACH-000228,-0.18805249116869766
ACH-000231,-0.09562979329981117
ACH-000232,0.053837739412142434
ACH-000233,0.04120708978892868
ACH-000234,-0.04294265302767026
ACH-000235,-0.001690685496859202
ACH-000237,0.024900603992835425
ACH-000238,0.07207917687499829
ACH-000242,0.038743940364496667
ACH-000243,0.03233695224988545
ACH-000244,-0.033794300468094444
ACH-000246,0.04856446301494362
ACH-000248,0.04540988798471157
ACH-000250,-0.15499510031461156
ACH-000251,-0.08739193984498203
ACH-000252,0.07720077967096006
ACH-000253,-0.0241066506868987
ACH-000255,0.30643974579277833
ACH-000256,-0.15297356311395852
ACH-000257,0.04438395704290134
ACH-000258,0.03496966867851132
ACH-000259,-0.03101484246636057
ACH-000260,0.025226992102589708
ACH-000261,-0.16371684435305153
ACH-000262,0.056530924924994674
ACH-000263,-0.009263079595242784
ACH-000264,-0.0560392824266749
ACH-000265,-0.027781796106348643
ACH-000266,-0.029214323222571482
ACH-000272,0.008293123715124504
ACH-000274,-0.1354990740935002
ACH-000277,-0.099578725770091
ACH-000278,0.17508201107697602
ACH-000279,0.03451990626051287
ACH-000280,-0.0811512022947617
ACH-000281,0.03595386212004008
ACH-000288,0.0405640526982677
ACH-000291,-0.005900121489846682
ACH-000293,0.032047401901781195
ACH-000294,-0.1175525696507199
ACH-000295,0.003983601561684064
ACH-000296,0.06270495687949429
ACH-000302,0.10823901095317426
ACH-000304,-0.01341263772071686
ACH-000307,-0.0065175489094305775
ACH-000308,-0.0847257558263748
ACH-000310,-0.025203840086812576
ACH-000311,-0.01600344129923473
ACH-000312,-0.01696639902378861
ACH-000315,0.0970462585904278
ACH-000316,-0.06708420000357992
ACH-000317,-0.20560236947091734
ACH-000318,0.07007490764935394
ACH-000319,0.034305752823652426
ACH-000320,0.10438294286136192
ACH-000322,0.030903780979151575
ACH-000323,-0.030330204989239187
ACH-000324,-0.11876091225697763
ACH-000329,-0.027192392182103862
ACH-000330,0.09562919592407204
ACH-000331,-0.10327609480292126
ACH-000332,-0.018617101618754132
ACH-000334,-0.09665750419329944
