,MARVELD2 (153562)
ACH-000004,0.08673518586872549
ACH-000005,0.1709389457853998
ACH-000007,0.08646714094503627
ACH-000009,0.07652921596118846
ACH-000011,0.1422462954169172
ACH-000012,0.11633023926405255
ACH-000013,0.005505395288312689
ACH-000014,-0.07086077002163145
ACH-000015,-0.016950944833879874
ACH-000017,0.04336387154013695
ACH-000018,-0.028452370014379582
ACH-000019,-0.03088682194454167
ACH-000021,0.04281257412203411
ACH-000022,0.08971181307051204
ACH-000025,0.3050988250386586
ACH-000028,-0.014783963293437974
ACH-000030,0.05337734419955874
ACH-000035,0.21773101156716546
ACH-000036,0.12088834436633004
ACH-000037,0.11061692142329896
ACH-000039,0.1311329383464681
ACH-000040,0.15945788624335672
ACH-000041,-0.012535336744161692
ACH-000042,-0.03026539038530064
ACH-000045,0.01918866994677044
ACH-000047,0.05228685494974315
ACH-000052,-0.07989676176964211
ACH-000053,0.0883768537603544
ACH-000054,0.022525453566485637
ACH-000055,-0.12569077289305502
ACH-000060,0.12534088738672172
ACH-000067,0.17610748813183955
ACH-000070,0.0565106580392923
ACH-000075,-0.052227520248173794
ACH-000078,0.028932759640846756
ACH-000082,0.18973808482566207
ACH-000085,0.04460369124150173
ACH-000086,0.013508344354202177
ACH-000087,-0.07660952957347844
ACH-000092,0.03041504586169428
ACH-000095,-0.011759453680413576
ACH-000097,0.033593291230649164
ACH-000098,0.027456259755366603
ACH-000099,0.07581595258102912
ACH-000108,0.02017396439441621
ACH-000113,-0.04811071060629297
ACH-000116,-0.03476079306278708
ACH-000118,-0.007343723087283724
ACH-000120,-0.0331194760414831
ACH-000123,-0.0436693348581222
ACH-000127,0.04612487477653323
ACH-000128,-0.10754906017845738
ACH-000132,0.007185000756584074
ACH-000133,0.21581344121137253
ACH-000137,0.013441001215525954
ACH-000138,0.04581880249271502
ACH-000142,0.11238808159661036
ACH-000143,0.1701495184765585
ACH-000146,0.1476864276110851
ACH-000148,-0.0318639105396764
ACH-000150,-0.030432449203571774
ACH-000152,0.12498761310572502
ACH-000153,0.11040272448284076
ACH-000159,0.06234169579950154
ACH-000160,0.12462871386351684
ACH-000163,-0.13458113640185254
ACH-000167,0.10539217691864924
ACH-000168,-0.1538833143931065
ACH-000169,-0.02505970127567704
ACH-000178,0.01756244887765099
ACH-000183,-0.2681909705473007
ACH-000188,0.052052816043684134
ACH-000189,0.3035541430595674
ACH-000190,-0.008893293000228073
ACH-000198,0.04106364245718945
ACH-000203,-0.2584387567757148
ACH-000204,-0.01580767287958022
ACH-000206,0.10356411526469153
ACH-000207,0.07703539174146933
ACH-000208,0.059106234358504775
ACH-000210,0.417182808870933
ACH-000211,-0.023304331787608882
ACH-000215,0.08379048827776032
ACH-000221,-0.02635188900708496
ACH-000222,0.07994824237460836
ACH-000223,0.0866310659847791
ACH-000226,0.09001201673581387
ACH-000227,-0.16952154960528376
ACH-000228,0.0007443043958106593
ACH-000231,0.08912339221348854
ACH-000232,0.05961916590808776
ACH-000233,0.03601877894613472
ACH-000234,-0.09789695050721653
ACH-000235,-0.05393041422873803
ACH-000237,0.043012421456192634
ACH-000238,0.10160101062924523
ACH-000242,0.13828220558996746
ACH-000243,0.06084657104119243
ACH-000244,0.04863811654312674
ACH-000246,0.027540900291058844
ACH-000248,0.09195774708849723
ACH-000250,0.13957378938204545
ACH-000251,0.16512795068063293
ACH-000252,0.05394686000644716
ACH-000253,0.11690070817170592
ACH-000255,0.052785747359251615
ACH-000256,0.06928406600897631
ACH-000257,-0.07500532693547744
ACH-000258,-0.029912065332693836
ACH-000259,0.11617289765154495
ACH-000260,0.06050618949595073
ACH-000261,-0.013416072771641743
ACH-000262,0.015616537380863578
ACH-000263,-0.002122945694329112
ACH-000264,0.04773089171449547
ACH-000265,0.10095097290820476
ACH-000266,0.055598649365397636
ACH-000272,-0.12923482438929965
ACH-000274,0.07850046384218852
ACH-000277,-0.007867000971806691
ACH-000278,-0.1993619326748257
ACH-000279,0.028866546475807317
ACH-000280,0.04535964228661955
ACH-000281,-0.11602903464662633
ACH-000288,0.01403159963119045
ACH-000291,0.10767255764597372
ACH-000293,0.11891979359917805
ACH-000294,0.09310117061025967
ACH-000295,0.03204330836359719
ACH-000296,-0.11155762763712998
ACH-000302,0.04167251985374815
ACH-000304,-0.12256693987916327
ACH-000307,0.06546300766681729
ACH-000308,0.12583066963875011
ACH-000310,0.011191515987103698
ACH-000311,0.023773390464559924
ACH-000312,-0.13439927775745975
ACH-000315,-0.1500346521420556
ACH-000316,-0.0809920865413367
ACH-000317,-0.05877267770415056
ACH-000318,0.13851615413914364
ACH-000319,-0.027656675542598496
ACH-000320,-0.03350663140120603
ACH-000322,-0.026924457795758142
ACH-000323,0.12765232103207355
ACH-000324,0.07910713245295606
ACH-000329,0.11333353634119893
ACH-000330,0.06285167726524071
ACH-000331,-0.047860594690415016
ACH-000332,0.04055497095481922
ACH-000334,0.019335098600144048
ACH-000335,-0.07784947414009441
ACH-000336,0.1948955125985295
ACH-000337,-0.006960206574201515
ACH-000338,-0.27879622432021844
ACH-000339,0.03642987444665905
ACH-000341,-0.07944953873017065
ACH-000348,-0.008829113524434115
ACH-000350,-0.14231251207439774
ACH-000352,-0.010112463766160757
ACH-000356,0.09772346624085028
ACH-000361,0.05899894833496951
ACH-000362,0.1003345269723506
ACH-000363,0.05918756688135381
ACH-000364,0.238307236733327
ACH-000365,0.029369087826699086
ACH-000366,0.02885478534076139
ACH-000368,0.015527240452019073
ACH-000374,0.04324619229204223
ACH-000375,0.13080270301260302
ACH-000376,0.1214090557267511
ACH-000381,0.06688049258411699
ACH-000383,0.05385615123574107
ACH-000387,-0.012053235442644314
ACH-000389,0.10483839778572664
ACH-000390,0.0073875309393261375
ACH-000393,-0.02593371124836673
ACH-000395,-0.17741390578730645
