,RAB2B (84932)
ACH-000004,0.0726810227568788
ACH-000005,-0.28103896397883144
ACH-000007,-0.25606970706631393
ACH-000009,-0.11742005333643145
ACH-000011,0.03797689839928766
ACH-000012,-0.16515897657738046
ACH-000013,-0.01140022546912688
ACH-000014,-0.1793460350224054
ACH-000015,0.04641569916324582
ACH-000017,-0.11267464128636065
ACH-000018,-0.050625089991226384
ACH-000019,-0.14737109804104598
ACH-000021,0.02453989778085806
ACH-000022,-0.10463010182825032
ACH-000025,-0.04852513922592809
ACH-000028,-0.0034274425855948267
ACH-000030,-0.2125658191287224
ACH-000035,0.08982621778758013
ACH-000036,-0.054381654050679656
ACH-000037,0.0288670382862172
ACH-000039,-0.23764433988874525
ACH-000040,-0.06307498113397324
ACH-000041,-0.07570294572028237
ACH-000042,0.021941375512021848
ACH-000045,-0.209433734271938
ACH-000047,-0.030771740860354224
ACH-000052,-0.18366380704592136
ACH-000053,-0.11462453101118443
ACH-000054,-0.11822650910496135
ACH-000055,0.09270841918812857
ACH-000060,-0.16804721241825868
ACH-000067,-0.0664855079086068
ACH-000070,-0.1124066554670783
ACH-000075,0.0632926579495037
ACH-000078,-0.08038644714271807
ACH-000082,-0.08691405404847223
ACH-000085,-0.07224069334853289
ACH-000086,-0.051795368253582635
ACH-000087,0.00013325594024670933
ACH-000092,-0.07065765768018142
ACH-000095,-0.16397102190885302
ACH-000097,-0.07495247737364334
ACH-000098,-0.09438803832824644
ACH-000099,-0.0659619694459682
ACH-000108,-0.0035955169064314416
ACH-000113,-0.09041987465314646
ACH-000116,-0.02045118702388142
ACH-000118,-0.16638007975470265
ACH-000120,-0.2351428299050136
ACH-000123,-0.13504287066000853
ACH-000127,-0.10704115998398872
ACH-000128,-0.02744498211807241
ACH-000132,-0.1173573119783992
ACH-000133,-0.046378759889689904
ACH-000137,-0.11484840451095872
ACH-000138,-0.024459910246318762
ACH-000142,-0.05242423052820377
ACH-000143,-0.046635499512555134
ACH-000146,-0.07365207535441623
ACH-000148,-0.06718011128769988
ACH-000150,0.06772374447111139
ACH-000152,-0.030623566770048214
ACH-000153,-0.1167586006866767
ACH-000159,-0.10926685170878124
ACH-000160,-0.3048108199381756
ACH-000163,0.08389377561624586
ACH-000167,0.20428076023269032
ACH-000168,-0.1853215250948141
ACH-000169,-0.07168698779696091
ACH-000178,-0.06827878625976623
ACH-000183,-0.07553024056106325
ACH-000188,0.008518177787265128
ACH-000189,-0.13893713855078274
ACH-000190,-0.17180535240853684
ACH-000198,-0.18461405418998145
ACH-000203,-0.7744501374425259
ACH-000204,-0.05788033982033192
ACH-000206,-0.2937327650815017
ACH-000207,-0.13145286809412324
ACH-000208,0.13633762164557292
ACH-000210,-0.037605946136407664
ACH-000211,-0.10098288749270022
ACH-000215,-0.15371365593365804
ACH-000221,-0.024672755663011487
ACH-000222,0.009667895093892905
ACH-000223,-0.1090424823417134
ACH-000226,-0.2942117397404245
ACH-000227,0.11631956341439716
ACH-000228,-0.14448556959097728
ACH-000231,-0.08982329846036326
ACH-000232,-0.14062509612100008
ACH-000233,-0.034294778661190066
ACH-000234,-0.02045741398572321
ACH-000235,-0.09145586554767783
ACH-000237,0.1285465771218657
ACH-000238,-0.0468134454489727
ACH-000242,0.12259149076542546
ACH-000243,-0.04837175751917433
ACH-000244,0.1467195015546729
ACH-000246,-0.11370479865618807
ACH-000248,-0.2293243443371581
ACH-000250,-0.08593719051482605
ACH-000251,0.21602084945027436
ACH-000252,-0.13506771157500744
ACH-000253,-0.025976115072089655
ACH-000255,-0.04793244175884558
ACH-000256,-0.04716771815806357
ACH-000257,-0.16527024209970512
ACH-000258,-0.12838990382565807
ACH-000259,0.03804685208731932
ACH-000260,-0.08630625352460042
ACH-000261,-0.08319943573415925
ACH-000262,-0.1934570173508032
ACH-000263,-0.24754231732327295
ACH-000264,-0.17908475920896633
ACH-000265,-0.04747982276369319
ACH-000266,-0.061830559503227266
ACH-000272,-0.10422649652515506
ACH-000274,-0.070099703468742
ACH-000277,-0.07261372540807504
ACH-000278,-0.11487260314198215
ACH-000279,-0.09296999978286632
ACH-000280,-0.0699932581042296
ACH-000281,0.02721519780191577
ACH-000288,-0.12064244792462706
ACH-000291,-0.18844302248275294
ACH-000293,-0.05416339838801757
ACH-000294,-0.2971787125692077
ACH-000295,-0.06044174111032406
ACH-000296,-0.026367628641666845
ACH-000302,-0.06297858868483122
ACH-000304,0.07397552859970198
ACH-000307,-0.09217692583003148
ACH-000308,0.021015605598851555
ACH-000310,-0.15993279490930762
ACH-000311,-0.21130713733773185
ACH-000312,-0.0061934641974169145
ACH-000315,-0.2349560537036796
ACH-000316,-0.06527800296384187
ACH-000317,-0.22008018214967245
ACH-000318,-0.09902232291719304
ACH-000319,-0.015909110595889845
ACH-000320,0.2464840332704637
ACH-000322,-0.14337284434211914
ACH-000323,-0.12070801030759848
ACH-000324,-0.07623640259550607
ACH-000329,-0.05465996673833525
ACH-000330,0.06391984314848388
ACH-000331,-0.06404741765687327
ACH-000332,-0.06919734010927425
ACH-000334,-0.2990454355224834
ACH-000335,-0.20561671755422964
ACH-000336,0.03769362716551244
ACH-000337,-0.04231461783096067
ACH-000338,-0.13830070367399042
ACH-000339,-0.0616006042940569
ACH-000341,-0.06334503543088853
ACH-000348,-0.10101327094618716
ACH-000350,-0.10754545981405644
ACH-000352,-0.08637614750261077
ACH-000356,-0.060835694002292384
ACH-000361,-0.2618499410168432
ACH-000362,-0.14878435766886067
ACH-000363,-0.0861100954582686
ACH-000364,-0.1419621853768709
ACH-000365,-0.16261767392517054
ACH-000366,-0.06249062531341903
ACH-000368,0.014255182705223296
ACH-000374,-0.005771936437639892
ACH-000375,-0.017086156051896784
ACH-000376,-0.09269698528881128
ACH-000381,-0.020075509271593284
ACH-000383,-0.10307208636065736
ACH-000387,-0.15780093105712387
ACH-000389,-0.15148564005057652
ACH-000390,-0.17083217860299132
ACH-000393,-0.13521197482382608
ACH-000395,0.032137635804322606
ACH-000396,-0.2614011049608249
ACH-000397,-0.0292070445240193
ACH-000401,-0.286845240397383
ACH-000402,-0.09816089664723593
ACH-000403,-0.03973604319931367
ACH-000404,-0.2657795305298663
ACH-000406,-0.049833134774832304
ACH-000407,-0.017544649137367526
ACH-000408,0.02625758618337669
