,PI4K2B (55300)
ACH-000415,0.08686593004084356
ACH-000416,0.052641873228622765
ACH-000420,-0.014927732229808284
ACH-000421,0.07893991251874954
ACH-000424,0.00575916173721691
ACH-000425,0.0642058015820661
ACH-000426,0.2307835345771202
ACH-000427,0.061395189815364175
ACH-000433,0.08361496762047714
ACH-000435,0.2585912884455468
ACH-000436,0.11608142553758595
ACH-000444,0.05511119971103955
ACH-000445,0.0008042293406459348
ACH-000448,-0.039442311987179485
ACH-000450,0.12777541911167514
ACH-000452,-0.06724186623306075
ACH-000454,0.18330999876749
ACH-000458,0.15025379985208906
ACH-000459,0.006700679656245819
ACH-000460,0.020359974098775
ACH-000461,0.047764320991295864
ACH-000463,0.011335760819539908
ACH-000464,0.05001162420543793
ACH-000466,-0.004433758791641236
ACH-000467,0.07737824752327642
ACH-000468,0.08211026010226917
ACH-000469,0.01399329475430419
ACH-000470,0.05626291529399282
ACH-000471,0.11343233218805113
ACH-000472,-0.013851009218947288
ACH-000473,-0.033319301415389774
ACH-000475,0.04327085913721534
ACH-000476,-0.022955220222307
ACH-000477,0.04501299529589184
ACH-000479,0.035219102260991675
ACH-000480,0.06514267778079336
ACH-000481,0.01180824545084173
ACH-000483,-0.14334005081284926
ACH-000484,-0.08111786210725824
ACH-000485,-0.046235384152949935
ACH-000486,0.0761958153271181
ACH-000487,0.053197859991547865
ACH-000488,0.10891348110740127
ACH-000490,-0.094798563274365
ACH-000491,0.04694445570582121
ACH-000495,0.1899466775066628
ACH-000496,0.16828607240620716
ACH-000499,0.02898609817623132
ACH-000500,0.1845872883246661
ACH-000502,0.08927364967689619
ACH-000503,-0.22257647576836626
ACH-000505,0.037936029790896636
ACH-000507,0.03651147484520858
ACH-000510,0.04628782940409111
ACH-000511,0.03465765214701813
ACH-000512,0.10657626060655832
ACH-000516,0.06691234130718683
ACH-000517,0.03869218439163442
ACH-000518,-0.04632130167577198
ACH-000520,0.1276566688381316
ACH-000521,0.1109913999719569
ACH-000522,-0.0003547635112969906
ACH-000524,-0.031246200882122894
ACH-000527,-0.029780391041963606
ACH-000528,0.10225747416024876
ACH-000537,0.012727707700569788
ACH-000541,0.22308025118880867
ACH-000542,0.03574321260025835
ACH-000544,0.04454804066409835
ACH-000545,0.0019258518452874144
ACH-000547,-0.08461550208727395
ACH-000548,-0.003413333712679468
ACH-000549,0.12912235911163872
ACH-000550,0.10933023857271748
ACH-000552,0.01994106509960041
ACH-000556,0.009163627541420223
ACH-000557,-0.004416484635426535
ACH-000569,0.09069481668730726
ACH-000570,-0.07843465260092408
ACH-000571,0.0743450439956752
ACH-000573,0.003152956019065933
ACH-000576,0.114046686762924
ACH-000579,-0.07731555323398802
ACH-000580,0.015675940910969362
ACH-000584,-0.05164521128645058
ACH-000585,0.06485404275095058
ACH-000588,0.10395852135375194
ACH-000589,-0.007387221834516273
ACH-000591,0.011394249926111773
ACH-000593,-0.02172049075868608
ACH-000600,-0.08124606194878163
ACH-000601,0.0635573328999618
ACH-000605,0.10647789201452902
ACH-000606,-0.05877875900649955
ACH-000608,0.0008579233754035693
ACH-000614,0.06467567707268736
ACH-000616,0.1072863403730362
ACH-000618,-0.011016641624164759
ACH-000619,0.03340254496414755
ACH-000620,0.0017034352430660585
ACH-000621,0.033845657956856644
ACH-000622,0.06667844318379279
ACH-000623,0.02695222201482393
ACH-000624,0.04545067525397397
ACH-000627,0.08261391593426118
ACH-000630,0.12355494167085855
ACH-000631,-0.10214807823941204
ACH-000632,0.1025141285254688
ACH-000633,0.11397078338408012
ACH-000637,0.021473208593877163
ACH-000638,0.0364949581668873
ACH-000646,0.0178902419929127
ACH-000647,-0.06883098890308159
ACH-000648,-0.022227277532471883
ACH-000649,0.03295117233338328
ACH-000651,0.08213404693239013
ACH-000652,0.16670699545869197
ACH-000653,0.13449404762830075
ACH-000657,0.05772315040878055
ACH-000658,0.0069595155183162045
ACH-000661,0.07168749732755403
ACH-000662,0.1159970971924074
ACH-000663,0.036102807986703324
ACH-000665,-0.0026405366470051905
ACH-000671,-0.0020847714354520967
ACH-000672,-0.014791439912105875
ACH-000673,-0.010852643769181445
ACH-000676,0.023876145071808758
ACH-000677,0.09504911312299533
ACH-000681,0.10608348261201578
ACH-000683,0.03529906701585949
ACH-000684,0.08684165443494885
ACH-000688,0.09977646353324657
ACH-000693,0.015055650648566518
ACH-000694,-0.026762958123751755
ACH-000695,0.10281469135111942
ACH-000696,0.10167028115466382
ACH-000697,0.05608076978900233
ACH-000699,-0.04219560329376088
ACH-000701,-0.05759486547083746
ACH-000706,0.013756221405058744
ACH-000711,0.04736917664720023
ACH-000713,0.08070890188185846
ACH-000714,-0.005352258330070577
ACH-000718,0.11011124882300813
ACH-000720,0.021671422372480192
ACH-000721,0.06542424974444408
ACH-000724,0.03740995447824634
ACH-000725,-0.04509924491133995
ACH-000732,0.03745432750444952
ACH-000734,0.04731561305553751
ACH-000735,0.030843210111481376
ACH-000736,-0.08505434122504843
ACH-000738,-0.0936754308767472
ACH-000746,0.035517546493840764
ACH-000747,0.033369482332566404
ACH-000748,-0.032895760446495136
ACH-000753,0.06932546698512615
ACH-000756,0.0033166433519103114
ACH-000757,0.02125680547763243
ACH-000758,0.15158747460693656
ACH-000760,-0.015330382020789029
ACH-000762,0.04106722395156403
ACH-000763,0.3496290652837585
ACH-000764,0.1479444466102229
ACH-000765,0.1241798917086283
ACH-000766,0.0798402426551051
ACH-000767,0.04475485014673861
ACH-000768,0.1040391288248448
ACH-000769,0.2978121164230158
ACH-000770,0.029542193070287458
ACH-000771,-0.02008046430536547
ACH-000773,0.0016179790139643358
ACH-000776,0.05323339376034264
ACH-000777,0.05370371368973969
ACH-000778,-0.0439097158716239
ACH-000781,0.010058945918158086
ACH-000782,0.2309036873577232
ACH-000783,0.08548272274221749
ACH-000784,0.12699836156909616
ACH-000785,0.06592040309831687
ACH-000787,0.1272281021659731
ACH-000788,0.06580339628376945
ACH-000791,0.10847792594717537
ACH-000792,0.07362341450599805
ACH-000794,-0.0037151461780764367
ACH-000796,0.01301551315673979
ACH-000798,0.06993782145008738
ACH-000799,0.09299893371492504
ACH-000800,0.06761571603385573
ACH-000802,-0.03332834280451468
ACH-000804,0.1332184373832333
ACH-000805,0.098620533429947
ACH-000809,0.09042588334634093
ACH-000810,-0.18516880704992936
ACH-000811,0.08282470215267403
ACH-000817,0.09402550952232228
ACH-000819,0.022982103340645404
ACH-000820,0.2859763914462232
ACH-000821,0.15394422075310726
ACH-000822,0.15974125896298194
ACH-000823,-0.05044883365855142
ACH-000824,0.037846308993855216
ACH-000827,0.027829354986515373
ACH-000829,0.07883066218131284
ACH-000831,0.05882019728896747
ACH-000832,0.004809411467049652
ACH-000833,0.08577232637924989
ACH-000834,0.10376098592020322
ACH-000835,-0.03827408970847677
ACH-000836,0.006704600774296771
ACH-000837,0.10328730143771467
ACH-000838,0.19003846248332001
ACH-000839,-0.042188558842105976
ACH-000840,0.1733049859480636
ACH-000841,0.04224996404325181
ACH-000843,0.17494238041314156
ACH-000846,0.057981603128104735
ACH-000847,0.15047496975735228
ACH-000848,0.05688423752280102
ACH-000849,0.059269518886393986
ACH-000851,-0.040322080650650335
ACH-000855,0.0032157140274086922
ACH-000856,0.1305650574069622
ACH-000858,0.04593655644883689
ACH-000859,-0.013342731800319791
ACH-000861,0.09941614123582196
ACH-000862,0.18654811477730612
ACH-000865,0.05426119736951677
ACH-000866,0.02556057805012658
ACH-000867,0.06782114039102427
ACH-000869,0.047762219778116725
ACH-000872,0.11750230266516633
ACH-000873,0.2267955018010157
ACH-000876,0.006330616212387514
ACH-000878,0.10362834137567233
ACH-000880,-0.02044063481826644
ACH-000881,-0.05032959346380882
ACH-000882,0.12761372793158593
ACH-000884,0.034322034000972765
ACH-000885,0.02489119976446316
ACH-000887,0.01916218721949563
ACH-000889,0.11801484948380833
ACH-000896,-0.02464921341360696
ACH-000898,-0.007095934115172272
ACH-000900,0.044396845624910274
ACH-000901,0.14388168666817905
ACH-000905,-0.02406836783067311
ACH-000906,-0.022230326443511046
ACH-000907,0.09921233312023628
ACH-000910,0.006020593534428257
ACH-000911,0.1115220722284848
ACH-000912,0.05494128578566939
ACH-000913,0.08974461419277584
ACH-000915,0.02087203249354006
ACH-000916,-0.10916096175080156
ACH-000917,0.04169009431639727
ACH-000920,-0.035493974086044384
ACH-000921,-0.06727699556639424
ACH-000924,-0.039735950913767165
ACH-000926,0.058307131851692076
ACH-000928,-0.0005166374626406229
ACH-000929,0.061502982720280035
ACH-000932,0.026859345943601343
ACH-000935,0.16713052917437746
ACH-000936,0.10093731914545842
ACH-000937,0.03490381178717205
ACH-000938,0.045477984815685435
ACH-000939,0.0002883487543006836
ACH-000941,-0.13734926807477313
ACH-000943,0.01762583432094331
ACH-000946,-0.1107540508384606
ACH-000947,0.055608364140944916
ACH-000948,0.03735672357957676
ACH-000950,-0.03605653693651936
ACH-000953,0.05508516976975493
ACH-000954,-0.02848637378258924
ACH-000957,-0.09760565778117217
ACH-000958,-0.16092518756530694
ACH-000960,0.05460002955126387
ACH-000963,0.034527971176037515
ACH-000968,0.19293668446433526
ACH-000969,-0.1024475739697576
ACH-000972,0.2312637437226833
ACH-000973,0.02959618630282632
ACH-000974,-0.020260892279706923
ACH-000978,-0.036707035949604484
ACH-000984,0.045012906523640116
ACH-000986,0.04936607582212881
ACH-000988,0.06627799501269117
ACH-000993,0.13739068599530824
ACH-000994,-0.05191171937749525
ACH-000996,0.04841216906289645
ACH-001001,-0.004644270478951557
ACH-001020,-0.05404169330308091
ACH-001028,0.06922334907679772
ACH-001031,0.04782894170969585
ACH-001038,-0.023499712362471663
ACH-001048,-0.009368678472348464
ACH-001050,0.017953831704299483
ACH-001053,-0.021079852509195838
ACH-001054,0.05646057753991969
ACH-001061,-0.023728061253650262
ACH-001067,-0.07151043482766857
ACH-001075,0.09365188016652727
ACH-001096,-0.05067731615727683
ACH-001111,-0.1806415660175476
ACH-001119,0.4275218987558031
ACH-001128,-0.02859231987096911
ACH-001134,0.03474084020844913
ACH-001151,0.12715640939627754
ACH-001163,0.1374122344395175
ACH-001164,-0.0666182743412827
ACH-001183,0.06732908670463947
ACH-001192,0.06958713789606269
ACH-001193,-0.017565587253758192
ACH-001196,0.18483132947938685
ACH-001197,0.2314293414403634
ACH-001205,-0.06980107979315163
ACH-001211,-0.1782128318420644
ACH-001212,-0.13433316811776666
ACH-001228,-0.010674527115698385
ACH-001232,-0.010126719283277366
ACH-001239,0.022978988212056062
ACH-001270,0.03435179643969629
ACH-001274,0.10648993887304624
ACH-001275,-0.06236558928577837
ACH-001277,0.15215261925267268
ACH-001278,-0.0017242037358851528
ACH-001280,-0.10414431415245116
ACH-001283,0.16825903389892174
ACH-001289,0.11136452740680336
ACH-001300,-0.04324436570219156
ACH-001301,0.060141327601881026
ACH-001302,0.16740275437415245
ACH-001306,0.053738126086605734
ACH-001318,0.07580222900494195
ACH-001322,-0.12413364016614895
ACH-001328,0.11113313327213063
ACH-001332,-0.0740292995501865
ACH-001336,-0.10961575626839444
ACH-001346,0.21253171845361304
ACH-001353,0.1558395064046845
ACH-001354,0.2915946547996776
ACH-001367,-0.07032569282622914
ACH-001368,0.1172167033036606
ACH-001374,0.6164781505647047
ACH-001377,0.036876808685115316
ACH-001380,0.06773433798044665
ACH-001391,0.1299615197958422
ACH-001408,0.1135226392018804
ACH-001430,0.14875592626957654
ACH-001431,-0.03652725012973848
ACH-001450,0.3412723078578641
ACH-001496,-0.004232485857975799
ACH-001500,0.08139626439547426
ACH-001523,0.10779359186861052
ACH-001532,0.14122996949013986
ACH-001550,-0.007846444288814225
ACH-001552,0.1129186129399346
ACH-001554,0.09129229715831888
ACH-001654,0.0246734264829562
ACH-001735,0.08066656048172177
ACH-001736,0.2754157717236281
ACH-001737,0.06269801845333238
ACH-001740,-0.02108933399713488
ACH-001745,-0.01205554964835134
ACH-001765,0.029902617201899438
