,PARD6A (50855)
ACH-000004,-0.13199052927452898
ACH-000005,0.18409847250777192
ACH-000007,-0.08365802542202391
ACH-000009,0.05199348845138845
ACH-000011,0.03141916982147177
ACH-000012,-0.0784148391978247
ACH-000013,-0.14259158135043276
ACH-000014,0.021014078469398567
ACH-000015,0.0025245427147408102
ACH-000017,0.011849103957811778
ACH-000018,0.0795282011629751
ACH-000019,-0.10701076340267217
ACH-000021,0.04074683691517412
ACH-000022,-0.0004724424245194498
ACH-000025,0.04587362265102163
ACH-000028,0.18055262469068845
ACH-000030,0.052416164565791734
ACH-000035,0.012328322567015416
ACH-000036,-0.03800089363967571
ACH-000037,0.0015704477077512155
ACH-000039,0.09446470015350547
ACH-000040,0.0896023850745538
ACH-000041,0.029848019947262282
ACH-000042,0.09173633348866654
ACH-000045,0.30102730187382376
ACH-000047,0.06608452217128058
ACH-000052,-0.032682276503375504
ACH-000053,-0.11750048953685995
ACH-000054,0.08583031846515769
ACH-000055,0.050254724009742624
ACH-000060,-0.08177984816234167
ACH-000067,0.1154448470423706
ACH-000070,0.04475801521873544
ACH-000075,0.002798632999693159
ACH-000078,0.06410399766082432
ACH-000082,0.10705010531772276
ACH-000085,0.014472136712236171
ACH-000086,-0.10529583114227667
ACH-000087,-0.03394419190277585
ACH-000092,-0.04921144780538071
ACH-000095,0.028209052329405432
ACH-000097,0.02259611493199973
ACH-000098,-0.04663635946991703
ACH-000099,0.015180522313403074
ACH-000108,0.07240555808923678
ACH-000113,-0.006138175060676497
ACH-000116,0.09513336488157056
ACH-000118,0.06709502165820387
ACH-000120,0.08238394166194445
ACH-000123,0.06786068445347952
ACH-000127,0.009409613832432207
ACH-000128,-0.018375158967133837
ACH-000132,-0.1738536218670055
ACH-000133,-0.04405569091364368
ACH-000137,0.09569666529085473
ACH-000138,0.04756268719594485
ACH-000142,0.02040749700309733
ACH-000143,-0.032712192827993744
ACH-000146,0.12014832341524904
ACH-000148,0.05939405554676816
ACH-000150,-0.015154347564202674
ACH-000152,0.04507751960151153
ACH-000153,0.09692282369551712
ACH-000159,0.01278151213638354
ACH-000160,0.09592332088289653
ACH-000163,0.21870025034779567
ACH-000167,0.3401041554199091
ACH-000168,-0.0941153208337698
ACH-000169,0.03584441235919296
ACH-000178,0.07107974586302718
ACH-000183,-0.035460282019970965
ACH-000188,0.05593387262726986
ACH-000189,0.03170296590177514
ACH-000190,0.14636465546058014
ACH-000198,0.07378305252303986
ACH-000203,-0.12405175748605403
ACH-000204,-0.05546425000857694
ACH-000206,0.19496261528379769
ACH-000207,-0.01560279319079459
ACH-000208,0.12488379595702526
ACH-000210,-0.007827582407130624
ACH-000211,-0.0022308873968979455
ACH-000215,0.10376514871135986
ACH-000221,-0.00012173615337129585
ACH-000222,0.019164919211464827
ACH-000223,0.0414894750310916
ACH-000226,0.05822001313795705
ACH-000227,0.07687255885095337
ACH-000228,0.08793115957680002
ACH-000231,0.10475440079419528
ACH-000232,0.057026134104620735
ACH-000233,-0.02212734965739891
ACH-000234,-0.007218919793789031
ACH-000235,0.007093567107750144
ACH-000237,0.1027737032852922
ACH-000238,0.10779826354314194
ACH-000242,0.13679894471808193
ACH-000243,0.15562954310341934
ACH-000244,0.036355683626779794
ACH-000246,0.07339273615061387
ACH-000248,-0.03969803959163011
ACH-000250,-0.013672267142504106
ACH-000251,-0.021309088750415997
ACH-000252,-0.09189756021376863
ACH-000253,-0.01072646946830365
ACH-000255,0.06335947437117401
ACH-000256,-0.0035264566185634946
ACH-000257,-0.0167195481578543
ACH-000258,0.029424195492130625
ACH-000259,-0.0330330750544321
ACH-000260,-0.003767877085027979
ACH-000261,-0.07028855000390946
ACH-000262,0.023421653493670227
ACH-000263,-0.028208544330680162
ACH-000264,0.10845380876474688
ACH-000265,0.09968215130103876
ACH-000266,-0.045820558436793765
ACH-000272,0.02484279941057389
ACH-000274,0.06440707032838883
ACH-000277,0.013646554757237243
ACH-000278,0.05125804132349523
ACH-000279,0.025521316800500144
ACH-000280,0.09138271584014608
ACH-000281,-0.10023463015250536
ACH-000288,-0.14859087946780358
ACH-000291,0.1391864280492649
ACH-000293,0.020772921266547933
ACH-000294,0.03529109132206005
