,ESAM (90952)
ACH-000004,0.3268622996716337
ACH-000005,0.2049387105106528
ACH-000007,-0.016407670032367875
ACH-000009,0.11744059794582848
ACH-000011,0.04294047896625621
ACH-000012,0.06926762225208545
ACH-000013,0.11727726782639122
ACH-000014,0.1836629983719408
ACH-000015,0.1237306616398544
ACH-000017,0.14050858605967054
ACH-000018,0.005090947783484919
ACH-000019,0.02542554609234561
ACH-000021,0.1569249082298881
ACH-000022,0.15787724839058692
ACH-000025,0.24158471674865434
ACH-000028,0.07052880776085849
ACH-000030,0.16140874479633693
ACH-000035,0.15188407776683055
ACH-000036,0.15656185149904264
ACH-000037,-0.0181436510336089
ACH-000039,-0.07162392290993708
ACH-000040,-0.045763822303719885
ACH-000041,0.037449342979829936
ACH-000042,0.14609789067191978
ACH-000045,0.14312829732093724
ACH-000047,0.11675868388847653
ACH-000052,0.14239126133924887
ACH-000053,0.051264583020377334
ACH-000054,0.06531870640234072
ACH-000055,0.21464924069684735
ACH-000060,0.13600253943970214
ACH-000067,0.08626717420023293
ACH-000070,0.1616144355704821
ACH-000075,0.2170053090431004
ACH-000078,-0.05521145970411436
ACH-000082,0.1271319744491909
ACH-000085,-0.07569469246652663
ACH-000086,0.004848049671231821
ACH-000087,-0.021017231295326632
ACH-000092,0.17217063064419846
ACH-000095,0.02646775382856353
ACH-000097,0.10176784038065076
ACH-000098,0.1577284235607932
ACH-000099,0.0584622410676419
ACH-000108,0.051725750400271935
ACH-000113,0.20077978980971206
ACH-000116,0.06221573816405021
ACH-000118,0.12329621822929455
ACH-000120,-0.06371284211987642
ACH-000123,0.09135043638578974
ACH-000127,0.09304295760251613
ACH-000128,0.04224825156800752
ACH-000132,0.006717487531454279
ACH-000133,0.33692736083170993
ACH-000137,0.03367568608734217
ACH-000138,0.01951272577080182
ACH-000142,0.07832271428974655
ACH-000143,0.07450000524401043
ACH-000146,0.0060068750709981605
ACH-000148,0.1534025971479526
ACH-000150,0.04751633466514935
ACH-000152,0.07440354223504259
ACH-000153,0.24838326234018065
ACH-000159,0.1879696391785599
ACH-000160,0.2809613067734353
ACH-000163,0.1387323631997044
ACH-000167,0.2586454521827568
ACH-000168,0.03153713337437828
ACH-000169,0.19816278655825376
ACH-000178,0.06384447822576693
ACH-000183,0.13464667104748373
ACH-000188,-0.1365292929929963
ACH-000189,0.11803859027910005
