,ROPN1L (83853)
ACH-000414,-0.33831144770530364
ACH-000415,-0.042219464905138435
ACH-000416,-0.14020943003049288
ACH-000420,-0.15071755682030535
ACH-000421,-0.18916678011113694
ACH-000424,-0.1086522557094972
ACH-000425,-0.24798650422971066
ACH-000426,-0.08024966828460263
ACH-000427,-0.24813551678383505
ACH-000433,0.08340402148626737
ACH-000435,-0.010401005595434928
ACH-000436,-0.2679682949254819
ACH-000444,-0.15216833639497296
ACH-000445,-0.2705210906978479
ACH-000448,-0.21413189741445995
ACH-000450,-0.014848320789676944
ACH-000452,-0.11859077173188097
ACH-000454,-0.10640747869074313
ACH-000458,-0.2232592795366268
ACH-000459,-0.05527169038396258
ACH-000460,-0.22563273625270355
ACH-000461,-0.05985770191416631
ACH-000463,-0.2743387696357645
ACH-000464,-0.02317503700641085
ACH-000466,-0.1718815797438152
ACH-000467,-0.2325403164556325
ACH-000468,-0.2716704213590516
ACH-000469,-0.1653608699399038
ACH-000470,-0.4064353691399501
ACH-000471,-0.28475052597966205
ACH-000472,-0.2100174505436798
ACH-000473,-0.20284947296406414
ACH-000475,-0.16678696168292387
ACH-000476,-0.2126331867505296
ACH-000477,-0.2227183336047152
ACH-000479,-0.3127720794767886
ACH-000480,-0.01221701421506117
ACH-000481,-0.2561022663226653
ACH-000483,-0.16502047800099026
ACH-000484,-0.2013842212499448
ACH-000485,-0.05973061169338645
ACH-000486,-0.2946976405458759
ACH-000487,-0.3466313910280951
ACH-000488,-0.15662971931245231
ACH-000490,-0.15621076269382295
ACH-000491,0.006460205351621704
ACH-000495,-0.3685091013392907
ACH-000496,-0.08919373463248954
ACH-000499,-0.044215398127837514
ACH-000500,-0.07853338091058018
ACH-000502,-0.30749296062282433
ACH-000503,-0.14563072237571026
ACH-000505,-0.12318013429483166
ACH-000507,-0.10285069820837428
ACH-000510,-0.16429880609375092
ACH-000511,-0.3029889388674364
ACH-000512,-0.09296903508302316
ACH-000516,-0.10840850897532386
ACH-000517,-0.18069801171783906
ACH-000518,-0.2740249416203385
ACH-000520,-0.22049858983842224
ACH-000521,-0.2250348409490482
ACH-000522,-0.12971067167659467
ACH-000524,-0.2699944449857461
ACH-000527,-0.22432098627697186
ACH-000528,-0.19111029933891047
ACH-000537,-0.3399777880420148
ACH-000541,-0.061724615518277626
ACH-000542,-0.2920232109016072
ACH-000544,-0.3281052141952608
ACH-000545,-0.2372261329917611
ACH-000547,-0.441309556981332
ACH-000548,-0.28039648176559523
ACH-000549,-0.1814229393433631
ACH-000550,-0.3176668170903222
ACH-000552,-0.2687986632660627
ACH-000556,-0.21989619636944635
ACH-000557,-0.2886978304198046
ACH-000569,-0.4390314950511789
ACH-000570,-0.16732402985911216
ACH-000571,-0.2097326119072471
ACH-000573,-0.37687354879658863
ACH-000576,-0.09419182734003244
ACH-000579,-0.1660037896247868
ACH-000580,-0.2390388775921391
ACH-000584,-0.0742352897927447
ACH-000585,-0.12415491464362866
ACH-000588,-0.061034264547243186
ACH-000589,-0.3138231232597365
ACH-000591,-0.2564102881611476
ACH-000593,-0.2131365150375201
ACH-000600,-0.3271224228325313
ACH-000601,-0.13938379089427322
ACH-000605,-0.25744152638967577
ACH-000606,-0.3002991505575378
ACH-000608,-0.4145433634262734
ACH-000614,0.0030160916597632226
ACH-000616,-0.03587717619028582
ACH-000618,-0.1347312666963623
ACH-000619,-0.17606380293493146
ACH-000620,-0.1863710217861473
ACH-000621,-0.2993231548440311
ACH-000622,-0.31103230283704936
ACH-000623,-0.2763850563892472
ACH-000624,-0.24786162219004865
ACH-000627,-0.17699762485292353
ACH-000630,-0.27950223393959384
ACH-000631,-0.1895528380058769
ACH-000632,-0.13480243097261987
ACH-000633,-0.06721754357275764
ACH-000637,-0.08048721937419885
ACH-000638,-0.2560411178395821
ACH-000646,-0.10283095945310272
ACH-000647,-0.13121046509761694
ACH-000648,-0.3061663165623837
ACH-000649,-0.24024764401661425
ACH-000651,-0.13424432955298393
ACH-000652,0.08848723480642923
ACH-000653,-0.3189582582998568
ACH-000657,-0.21007892482353585
ACH-000658,-0.21534776407281755
ACH-000661,-0.20452764508167046
ACH-000662,-0.4314926584382797
ACH-000663,-0.35766302982593345
ACH-000665,-0.3230769001629903
ACH-000671,-0.1983761410845516
ACH-000672,-0.211718859122395
ACH-000673,-0.3628646439333039
ACH-000676,-0.13522556054889492
ACH-000677,-0.18618617157826484
ACH-000681,-0.16130531838225018
ACH-000683,-0.114147161041815
ACH-000684,-0.3614004932811609
ACH-000688,-0.2162243348037172
ACH-000693,-0.30219944568288004
ACH-000694,-0.12390829611377747
ACH-000695,-0.1029839824353472
ACH-000696,-0.2454934712836649
ACH-000697,-0.08278486355386712
ACH-000699,-0.13965060415194494
ACH-000701,-0.230465139529129
ACH-000706,-0.03234287500468196
ACH-000711,-0.2315086165738361
ACH-000713,-0.14784900434446024
ACH-000714,-0.3060546959542649
ACH-000718,-0.2267779960845294
ACH-000720,-0.15081727170154505
ACH-000721,-0.11562904461760436
ACH-000724,-0.3154266806089692
ACH-000725,-0.18747554127631372
ACH-000732,-0.09642328920675268
ACH-000734,-0.04035652100055676
ACH-000735,-0.2031869394414154
ACH-000736,-0.1937647526585684
ACH-000738,-0.15358898852135486
ACH-000746,-0.09137713737788253
ACH-000747,0.000861969702735306
ACH-000748,-0.3369305351425225
ACH-000753,-0.1594269190062551
ACH-000756,-0.2253560316124192
ACH-000757,-0.1211122500145967
ACH-000758,-0.10381737218384464
ACH-000760,-0.1843934419790668
ACH-000762,-0.11775250791863172
ACH-000763,-0.09574576605037573
ACH-000764,-0.18011670192877366
ACH-000765,0.044516468961190464
ACH-000766,-0.2137588521538196
ACH-000767,-0.227439649498108
ACH-000768,-0.0906489427887827
ACH-000769,-0.3428036960804716
ACH-000770,-0.2243770954712592
ACH-000771,-0.20111773197167584
ACH-000773,-0.20757204677912375
ACH-000776,-0.04524536718447406
ACH-000777,-0.1611570284965448
ACH-000778,-0.0147782764514623
ACH-000781,-0.20850501677268815
ACH-000782,-0.2242870879688406
ACH-000783,-0.1941675078396652
ACH-000784,-0.2999736666297623
ACH-000785,-0.17136878899009111
ACH-000787,-0.12869819620706066
ACH-000788,-0.16070604685236786
ACH-000791,-0.1211352054064056
ACH-000792,-0.10526784618887186
ACH-000794,-0.08004844549277312
ACH-000796,-0.3946180947548945
ACH-000798,-0.26922327582287475
ACH-000799,-0.4344008843904878
ACH-000800,-0.2733928167703685
ACH-000802,-0.3028579751035886
ACH-000804,-0.2678211878924794
ACH-000805,-0.07029897488233615
ACH-000809,-0.13958593126707325
ACH-000810,0.07082499195401831
ACH-000811,-0.2617478587220078
ACH-000817,-0.1312698049198222
ACH-000819,0.011286944802428115
ACH-000820,-0.13661485041721913
ACH-000821,-0.2005318887050389
ACH-000822,-0.04239887171369658
ACH-000823,-0.07130077536583787
ACH-000824,-0.14233890476939973
ACH-000827,-0.3195832973783456
ACH-000829,-0.07041231725154312
ACH-000831,-0.2832528997008212
ACH-000832,-0.2397368918063444
ACH-000833,-0.1155351576313652
ACH-000834,-0.3487396282603125
ACH-000835,-0.0818217996948137
ACH-000836,-0.29161846502529243
ACH-000837,-0.061385799740991176
ACH-000838,0.04701656595525888
ACH-000839,-0.1502514510568029
ACH-000840,-0.22647503594165524
ACH-000841,-0.0911104111296618
ACH-000843,-0.17506462936427675
ACH-000846,-0.22648986454218695
ACH-000847,-0.10635005282428582
ACH-000848,-0.1745465073983584
ACH-000849,-0.18858714060851145
ACH-000851,-0.2310648790754131
ACH-000855,-0.12828050262661472
ACH-000856,-0.24141382654926724
ACH-000858,-0.2200481929063653
ACH-000859,0.08137717085821053
ACH-000861,-0.11968788864311175
ACH-000862,-0.15801719153084792
ACH-000865,-0.18164558593864846
ACH-000866,-0.1516377169436685
ACH-000867,-0.2161704910362876
ACH-000869,-0.24316789602774835
ACH-000872,-0.2015939782544816
ACH-000873,-0.0915218089181392
ACH-000876,-0.10903706953234027
ACH-000878,-0.15470384474635976
ACH-000880,-0.20091687910389053
ACH-000881,-0.2120007630367461
ACH-000882,-0.09066143154488608
ACH-000884,-0.36024067351419103
ACH-000885,-0.1530773021003345
ACH-000887,-0.08688832280514015
ACH-000889,-0.19684317375660984
ACH-000896,-0.1936206381865114
ACH-000898,-0.08355669699429356
ACH-000900,-0.04719353192125486
ACH-000901,-0.26054392808594473
ACH-000905,-0.1834037006467434
ACH-000906,-0.08938645246075946
ACH-000907,-0.04293969007312917
ACH-000910,-0.20203200574739472
ACH-000911,-0.07237340571808497
ACH-000912,-0.1784829469843333
ACH-000913,-0.1302033816978586
ACH-000915,-0.23590561049123154
ACH-000916,0.014490259686032356
ACH-000917,-0.08837141305485723
ACH-000920,-0.27277259927038355
ACH-000921,-0.18678362904601006
ACH-000924,-0.13461458021196082
ACH-000926,-0.1552320259103306
ACH-000928,-0.2768078501789166
ACH-000929,-0.6361180670332903
ACH-000932,-0.3418583111726301
ACH-000935,-0.22841021379300055
ACH-000936,-0.09531011525052256
ACH-000937,-0.16444746401992874
ACH-000938,-0.28816269003225986
ACH-000939,-0.15503072531452652
ACH-000941,-0.07788042311536053
ACH-000943,-0.17394505268856
ACH-000946,-0.08776933150454272
ACH-000947,-0.2532829925320285
ACH-000948,-0.14291629110438586
ACH-000950,-0.2446149028508773
ACH-000953,-0.11460072236224406
ACH-000954,-0.21534629616136447
ACH-000957,0.02284330598202057
ACH-000958,-0.19755132614463114
ACH-000960,-0.28088693096983913
ACH-000963,0.1118156035470237
ACH-000968,-0.22076686737837414
ACH-000969,-0.2524044618747712
ACH-000972,-0.01251592507665905
ACH-000973,-0.23533504393418175
ACH-000974,-0.35213779918392724
ACH-000978,-0.3289765729822015
ACH-000984,-0.1979545091926756
ACH-000986,-0.2605056440535634
ACH-000988,-0.3851254372409399
ACH-000993,-0.13120715432361138
ACH-000994,-0.2783168188904633
ACH-000996,-0.4791464777274349
ACH-001001,-0.3538850943415613
ACH-001020,-0.30055372350067844
ACH-001028,-0.10091266229046253
ACH-001031,-0.19330498493888013
ACH-001038,-0.1681787417087443
ACH-001048,-0.13465840719453998
ACH-001050,-0.2440283957740037
ACH-001053,-0.3278530356164646
ACH-001054,-0.3296549971143578
ACH-001061,-0.1430268048221892
ACH-001067,-0.16193528627292986
ACH-001075,-0.27081329297682755
ACH-001096,-0.3859651315419034
ACH-001111,-0.41066371163972254
ACH-001119,-0.4846669616923606
ACH-001128,-0.3722250935239736
ACH-001134,-0.09683555006777217
ACH-001151,-0.2799736544447617
ACH-001163,-0.06991681611036314
ACH-001164,-0.2501896057279676
ACH-001183,-0.4176701799273893
ACH-001192,-0.12848292696422867
ACH-001193,-0.07682535235162725
ACH-001196,-0.20014885670480326
ACH-001197,-0.07823479046326627
ACH-001205,-0.19140298144283596
ACH-001211,-0.26466622840898674
ACH-001212,-0.2730999645924895
ACH-001228,-0.06452766728705754
ACH-001232,-0.13324595271347747
ACH-001239,-0.14998087761852075
ACH-001270,-0.2093846756984429
ACH-001274,-0.439980210897919
ACH-001275,-0.1589875522922668
ACH-001277,-0.23049361128752616
ACH-001278,-0.11360593350494864
ACH-001280,-0.3680554883346968
ACH-001283,-0.16198160313109425
ACH-001289,-0.19201299105822145
ACH-001300,-0.050508726571704785
ACH-001301,-0.2298754128989397
ACH-001302,-0.2818554987114865
ACH-001306,-0.20991956656125255
ACH-001318,-0.1856395912846365
ACH-001322,-0.14809306964195995
ACH-001328,-0.2232789428231502
ACH-001332,-0.21175554093751248
ACH-001336,0.07774239049522344
ACH-001346,-0.045620808163701
ACH-001353,-0.20113253363040126
ACH-001354,-0.3771194285849517
ACH-001367,-0.0939811472346504
ACH-001368,-0.28654537241063865
ACH-001374,-0.4494375490685318
ACH-001377,-0.1232749299001062
ACH-001380,-0.21819261744589635
ACH-001391,-0.13883452516450612
ACH-001408,-0.1889272436447217
ACH-001430,-0.027488239170712508
ACH-001431,-0.1684281309081925
ACH-001450,-0.013984963166813516
ACH-001496,-0.34478086714379874
ACH-001500,-0.23045754278948685
ACH-001523,-0.33591341000762565
ACH-001532,-0.3552029713753297
ACH-001550,-0.21637267231024626
ACH-001552,-0.35949015548497354
ACH-001554,-0.3426462162156493
ACH-001654,-0.19853453624028086
ACH-001735,-0.20592955355572928
ACH-001736,-0.06594125703612773
ACH-001737,0.007019462553565453
ACH-001740,-0.0017965742115543628
ACH-001745,-0.2961369235514646
ACH-001765,-0.09525397907902472
