,SEL1L (6400)
ACH-000004,-0.08330723383065951
ACH-000005,-0.1400102612685708
ACH-000007,-0.0028780646710017963
ACH-000009,0.1127903345831924
ACH-000011,0.02862271877409852
ACH-000012,0.07435126604402295
ACH-000013,0.058403543315431725
ACH-000014,-0.01958462298480899
ACH-000015,0.1398504861690282
ACH-000017,0.09148049764464036
ACH-000018,-0.07180634068988248
ACH-000019,0.3125538771572493
ACH-000021,0.04309466891934807
ACH-000022,0.09442582331218104
ACH-000025,0.16717313874243594
ACH-000028,0.1149595202444944
ACH-000030,0.09051966276182488
ACH-000035,-0.001062458714017215
ACH-000036,-0.13954029187824818
ACH-000037,0.13506320030121075
ACH-000039,-0.060892188096269666
ACH-000040,2.383015269689079e-05
ACH-000041,0.11710161392349035
ACH-000042,0.07138738532041893
ACH-000045,0.15273347192518374
ACH-000047,0.13283681327166286
ACH-000052,-0.09950357910281324
ACH-000053,0.11234583262580344
ACH-000054,0.05009947233578338
ACH-000055,0.05925335208011314
ACH-000060,-0.009845762577125482
ACH-000067,-0.03186507208980893
ACH-000070,-0.12440167451531113
ACH-000075,0.1903465513078108
ACH-000078,0.19767361155334764
ACH-000082,-0.16361358058290215
ACH-000085,0.19245876039791426
ACH-000086,0.1925327475964677
ACH-000087,-0.07143122485609629
ACH-000092,-0.2842391432441085
ACH-000095,0.09762903976534286
ACH-000097,0.03292353506197851
ACH-000098,-0.027834324985550864
ACH-000099,0.06575263194298521
ACH-000108,0.03725317474365971
ACH-000113,-0.11888112835616745
ACH-000116,0.1155177883401572
ACH-000118,-0.24048099737109335
ACH-000120,0.017010545692991732
ACH-000123,0.0144856526932913
ACH-000127,0.1228173819808388
ACH-000128,0.2581748602271601
ACH-000132,0.03469171601201085
ACH-000133,-0.3360112709415464
ACH-000137,-0.025665282926863743
ACH-000138,0.09091947441823853
ACH-000142,-0.056219010384537374
ACH-000143,-0.07714534098848674
ACH-000146,-0.025568019089242063
ACH-000148,-0.007657877012306758
ACH-000150,0.2661825425725291
ACH-000152,-0.000923788159864202
ACH-000153,0.11704068554329505
ACH-000159,-0.04432744924556747
ACH-000160,0.2559197340528355
ACH-000163,-0.1571353293734941
ACH-000167,0.09445170253279457
ACH-000168,0.045133684348069934
ACH-000169,0.05963399667553286
ACH-000178,0.16988232872907064
ACH-000183,-0.3091235362578981
ACH-000188,0.1732143528211059
ACH-000189,-0.058632825148514874
ACH-000190,0.1377166383110707
ACH-000198,-0.07531058650845311
ACH-000203,-0.2852484647524951
ACH-000204,0.04172401297042876
ACH-000206,0.06374760711704291
ACH-000207,0.09586111917551396
ACH-000208,0.14528388484494673
ACH-000210,0.34777769347012183
ACH-000211,0.05497191207483718
ACH-000215,0.07083896017715417
ACH-000221,0.2032421551488496
ACH-000222,-0.04570663451224798
ACH-000223,0.0362001097980228
ACH-000226,-0.07482203678386744
ACH-000227,0.1802242679479878
ACH-000228,0.19138967173823726
ACH-000231,-0.0013389949291863507
ACH-000232,0.2258545852653259
ACH-000233,0.030786126327282462
ACH-000234,0.027785969463300482
ACH-000235,0.1836624536923524
ACH-000237,0.14909814016933282
ACH-000238,-0.036242422261832094
ACH-000242,0.009573618268801012
ACH-000243,-0.06036181487906564
ACH-000244,-0.004329863552797229
ACH-000246,-0.08758701859852734
ACH-000248,-0.06396293762465856
ACH-000250,-0.2320494926813677
ACH-000251,-0.01912781288572292
ACH-000252,0.16515504211871568
ACH-000253,0.12501037583594174
ACH-000255,0.08253690806342875
ACH-000256,-0.0711462485544783
ACH-000257,-0.05355663246055418
ACH-000258,0.07145742813310844
ACH-000259,0.007816247383090355
ACH-000260,0.14409477757856132
ACH-000261,0.08612276963629721
ACH-000262,0.06598681741305522
ACH-000263,0.25320643272553783
ACH-000264,-0.12086398249107705
ACH-000265,0.1947740567048973
ACH-000266,0.05904087927388343
ACH-000272,-0.005009016139318053
ACH-000274,0.012472748876596268
ACH-000277,-0.08368413272610938
ACH-000278,-0.03217816331685479
ACH-000279,0.06360601642035905
ACH-000280,0.01996809402843625
ACH-000281,0.04805116174992228
ACH-000288,0.12901175048000946
ACH-000291,0.17988151552135573
ACH-000293,-0.026957405215336214
ACH-000294,0.17288766476438436
ACH-000295,0.07768126057529517
ACH-000296,0.02300249751205212
ACH-000302,0.14721465287269372
ACH-000304,0.01947233035008385
