,NIM1K (167359)
ACH-000684,-0.06592827264844002
ACH-000688,-0.28115226603403365
ACH-000693,0.0156343440498948
ACH-000694,-0.006270324783684205
ACH-000695,-0.16602491566274158
ACH-000696,0.005651674004296314
ACH-000697,-0.010234319480289548
ACH-000699,0.01152893288034388
ACH-000701,0.0061221641623403844
ACH-000706,-0.004153774011019015
ACH-000711,-0.03170096660824648
ACH-000713,-0.098998820335074
ACH-000714,0.11194182922167832
ACH-000718,0.009873107031079721
ACH-000720,0.09046423094956088
ACH-000721,-0.01965970286843014
ACH-000724,-0.09662621832712916
ACH-000725,-0.017730068413768285
ACH-000732,-0.1673276266980129
ACH-000734,0.008223639365481481
ACH-000735,-0.008691775115644998
ACH-000736,-0.1319612234506196
ACH-000738,-0.09435735507865743
ACH-000746,0.05147478709214609
ACH-000747,0.15198214589479975
ACH-000748,-0.1217566354823032
ACH-000753,0.04301181845422359
ACH-000756,0.006846182337312155
ACH-000757,0.1047096683759481
ACH-000758,0.014703068877547385
ACH-000760,0.04585885336979425
ACH-000762,-0.03704535078182779
ACH-000763,-0.16538216178423085
ACH-000764,-0.08931444019796655
ACH-000765,0.01788601277468039
ACH-000766,-0.09148710278753297
ACH-000767,-0.04973720584024709
ACH-000768,0.0611952563951625
ACH-000769,0.0796731020776655
ACH-000770,-0.08141322526951808
ACH-000771,-0.0810947728310721
ACH-000773,0.09877676677747993
ACH-000776,0.02474458454079957
ACH-000777,-0.0034552566557597268
ACH-000778,0.04928071682355465
ACH-000781,-0.03215980610942689
ACH-000782,-0.16834584578527925
ACH-000783,0.05125620257358047
ACH-000784,-0.0427432053725048
ACH-000785,0.004625317236730503
ACH-000787,-0.02227322073606846
ACH-000788,0.001365222168014524
ACH-000791,-0.07192528280818315
ACH-000792,-0.028632985728430763
ACH-000794,-0.02381239160075761
ACH-000796,-0.10063531391264108
ACH-000798,-0.020795964302819752
ACH-000799,0.14246688403704946
ACH-000800,-0.1545119835571231
ACH-000802,-0.11867186623993428
ACH-000804,-0.2157922428276088
ACH-000805,-0.06558967397603029
ACH-000809,-0.005109722427879445
ACH-000810,-0.041401077285615616
ACH-000811,-0.1275307403719259
ACH-000817,-0.006217874020817644
ACH-000819,-0.07819612537606223
ACH-000820,0.3976642458633108
ACH-000821,-0.0272702833423312
ACH-000822,0.04863080963437519
ACH-000823,0.024660314316158602
ACH-000824,0.13017124882359102
ACH-000827,-0.0009562588827395664
ACH-000829,-0.02766506904546885
ACH-000831,-0.06341250675411246
ACH-000832,0.006304310042235039
ACH-000833,0.04824630900867731
ACH-000834,0.01940312946236133
ACH-000835,-0.007657761260017862
ACH-000836,-0.025900280914144917
ACH-000837,-0.07935509998063821
ACH-000838,0.01872175181935734
ACH-000839,-0.02923500362036137
ACH-000840,0.014527685911654
ACH-000841,0.13606350058078354
ACH-000843,0.1305910421231773
ACH-000846,0.12010890644978935
ACH-000847,0.09021432067295057
ACH-000848,0.017390172927402192
ACH-000849,0.0704640410369065
ACH-000851,0.14367793691891872
ACH-000855,-0.20225362496300034
ACH-000856,0.04257628771017118
ACH-000858,0.07086909272503028
ACH-000859,-0.15681227844237014
ACH-000861,-0.07828793456882771
ACH-000862,0.0546817695512163
ACH-000865,-0.027031052575354483
ACH-000866,0.042201476329791036
ACH-000867,-0.19415862309379212
ACH-000869,0.051189584295745716
ACH-000872,-0.06309363681932079
ACH-000873,-0.03399908466367685
ACH-000876,-0.05256757376865725
ACH-000878,-0.2755312120260791
ACH-000880,-0.13642374168488866
ACH-000881,0.04594127077609158
ACH-000882,0.015727732711369492
ACH-000884,0.09221947447856252
ACH-000885,-0.12241842885512914
ACH-000887,0.0811841999829195
ACH-000889,0.0005077808180715387
ACH-000896,-0.0008306516794716454
ACH-000898,-0.13950963847817238
ACH-000900,-0.12724720565454545
ACH-000901,-0.08957403546109265
ACH-000905,0.055905657575444384
ACH-000906,-0.044873344795979465
ACH-000907,-0.13651333519444273
ACH-000910,-0.0478955123129281
ACH-000911,0.10130752558099293
ACH-000912,-0.02952577876537673
ACH-000913,0.016953071445676676
ACH-000915,-0.1413325009372163
ACH-000916,-0.12923286517758334
ACH-000917,-0.12254563902746556
ACH-000920,-0.2659091067930723
ACH-000921,0.0032244044425013755
ACH-000924,-0.010060772967786309
ACH-000926,0.04409389465722978
ACH-000928,-0.07118371627522617
ACH-000929,-0.12428276283259355
ACH-000932,0.07062597444643312
ACH-000935,0.04702683694478728
ACH-000936,-0.01708765894401901
ACH-000937,-0.05734762755880436
ACH-000938,-0.16620450884686055
ACH-000939,-0.08033502613789717
ACH-000941,-0.0798665413826205
ACH-000943,-0.12333286705054375
ACH-000946,-0.09644745458644437
ACH-000947,-0.06543301186431395
ACH-000948,0.0020357665559246944
ACH-000950,0.06794500333635528
ACH-000953,-0.06339553991109212
ACH-000954,-0.16819138166040226
ACH-000957,-0.22088946229941972
ACH-000958,-0.04830052722357425
ACH-000960,-0.039723042968585635
ACH-000963,0.0171399154594123
ACH-000968,-0.026088392776532417
ACH-000969,-0.21000996584401446
ACH-000972,-0.2993124091028254
ACH-000973,-0.09118519061845304
ACH-000974,-0.06361688200633803
ACH-000978,-0.2515896405849183
ACH-000984,-0.03217469325845401
ACH-000986,-0.04224057401879002
ACH-000988,-0.0583799837145046
ACH-000993,-0.022930244556437628
ACH-000994,-0.1732088157059982
ACH-000996,0.003734666796578132
ACH-001001,0.016749340755303842
ACH-001020,-0.029080704749497276
ACH-001028,0.0045500076395729215
ACH-001031,-0.015078630259539368
ACH-001038,-0.12953649581525706
ACH-001048,-0.09198091551537724
ACH-001050,-0.11247248063278477
ACH-001053,-0.13297400903168027
ACH-001054,-0.039263794161458455
ACH-001061,0.03616240658068951
ACH-001067,-0.06370257198878644
ACH-001075,-0.1803954809288027
ACH-001096,-0.10957763144211166
ACH-001111,-0.03512601143148381
ACH-001119,-0.1765434430328915
ACH-001128,-0.1995883681648628
ACH-001134,-0.032789634554811944
ACH-001151,-0.06473758610189312
ACH-001163,-0.06062387848017235
ACH-001164,-0.2340454804562204
ACH-001183,0.021065696569752462
ACH-001192,-0.06548168000699728
ACH-001193,-0.30459152211648
ACH-001196,0.051247458673079546
ACH-001197,-0.06948170093281866
ACH-001205,-0.1470242685119442
ACH-001211,0.022031610595875342
ACH-001212,0.18703923236865164
ACH-001228,-0.002059411361094527
ACH-001232,-0.002861884924306456
ACH-001239,-0.07820266518235068
ACH-001270,-0.25796659815259265
ACH-001274,-0.04935638456588549
ACH-001275,-0.07880379931995615
ACH-001277,-0.0902083629865912
ACH-001278,0.10052764052615096
ACH-001280,-0.1023260444587155
ACH-001283,0.003200747915459893
ACH-001289,-0.02188542198706348
ACH-001300,0.07788104942559701
ACH-001301,-0.01971688121124239
ACH-001302,0.07174715520198763
ACH-001306,-0.08204907570452125
ACH-001318,-0.022635794130930188
ACH-001322,-0.07607727850968066
ACH-001328,-0.05655611142935073
ACH-001332,0.16046853364211405
ACH-001336,0.09019847375665728
ACH-001346,-0.0945897992677863
ACH-001353,0.0369263271006875
ACH-001354,0.12530509471218734
ACH-001367,0.002375074185649022
ACH-001368,-0.04210614880727585
ACH-001374,0.20052598123122686
ACH-001377,-0.08096005761487486
ACH-001380,0.04108761381586798
ACH-001391,-0.046241122925527324
ACH-001408,-0.009669081759340795
ACH-001430,-0.05441823281251352
ACH-001431,0.047883885663183336
ACH-001450,-0.098147984485752
ACH-001496,-0.020231481992028042
ACH-001500,0.05041700196133138
ACH-001523,0.0727193811400277
ACH-001532,-0.1125732927676078
ACH-001550,-0.052759797117100916
ACH-001552,-0.0834150780210376
ACH-001554,-0.008295372572450905
ACH-001654,-0.031645957529383366
ACH-001735,-0.0895874508664198
ACH-001736,-0.0027830892279547986
ACH-001737,-0.04197427350070186
ACH-001740,0.056962948683760624
ACH-001745,-0.054968199859701736
ACH-001765,-0.029587782888632726
