,EIF3F (8665)
ACH-000169,-0.7684271562852093
ACH-000178,-0.7742621746982693
ACH-000183,-0.9392909431042284
ACH-000188,-0.4045214455875923
ACH-000189,-0.4689493904334371
ACH-000190,-0.5838592221560539
ACH-000198,-0.6849128997506367
ACH-000203,-0.9785998999579828
ACH-000204,-0.6880885102703542
ACH-000206,-0.9041058531105809
ACH-000207,-0.4387259261880653
ACH-000208,-0.6144628045014029
ACH-000210,-0.627438261425286
ACH-000211,-0.7367728920752347
ACH-000215,-0.8415828074189796
ACH-000221,-0.8573119728057963
ACH-000222,-0.7883261278211833
ACH-000223,-0.6333102055039472
ACH-000226,-0.5747734161503593
ACH-000227,-0.8530525360376916
ACH-000228,-0.6495049488780266
ACH-000231,-0.7203761794592812
ACH-000232,-0.8884168026207457
ACH-000233,-0.8433296274227482
ACH-000234,-0.8757099443492197
ACH-000235,-0.6778568624735632
ACH-000237,-0.8980402481938675
ACH-000238,-0.3189970191470602
ACH-000242,-0.4789559143515308
ACH-000243,-0.7844655215662413
ACH-000244,-0.7050733976922657
ACH-000246,-0.7597221804535851
ACH-000248,-0.7422759127427406
ACH-000250,-0.7206997908215073
ACH-000251,-0.468744822499644
ACH-000252,-0.5322274407669795
ACH-000253,-0.6169497609734906
ACH-000255,-0.8058521717345625
ACH-000256,-0.8698989888799963
ACH-000257,-0.5299680130226051
ACH-000258,-0.8277285438067364
ACH-000259,-1.0995588680924546
ACH-000260,-0.9188586688203776
ACH-000261,-0.7398757675404668
ACH-000262,-0.7542051225974454
ACH-000263,-0.6126046929041586
ACH-000264,-0.5469846490523339
ACH-000265,-0.9500309373549384
ACH-000266,-0.7228950045198917
ACH-000272,-0.6313321234725948
ACH-000274,-0.7579798335139292
ACH-000277,-0.6980386289415821
ACH-000278,-0.7544898005954552
ACH-000279,-0.7211861452638887
ACH-000280,-0.6205737068929739
ACH-000281,-0.8945270294733308
ACH-000288,-0.8080787818072467
ACH-000291,-0.9297751031568882
ACH-000293,-0.7530010127266332
ACH-000294,-1.072248473661723
ACH-000295,-0.4407842873845533
ACH-000296,-0.5281793605911254
ACH-000302,-0.5754649970730391
ACH-000304,-0.9971349276431124
ACH-000307,-0.8482327353647504
ACH-000308,-0.8420736958012338
ACH-000310,-0.6231145064701886
ACH-000311,-0.8040104730471577
ACH-000312,-0.8261410197207382
ACH-000315,-0.9356710338877592
ACH-000316,-0.6712276132580742
ACH-000317,-0.8768124667085113
ACH-000318,-0.9342295447995974
ACH-000319,-0.7818389173650082
ACH-000320,-0.7055022469156688
ACH-000322,-0.5336148256914351
ACH-000323,-0.8665604071312375
ACH-000324,-0.7479708870804664
ACH-000329,-0.7201056824393968
ACH-000330,-1.0577969005213614
ACH-000331,-0.8411832761232524
ACH-000332,-0.8339356408824187
ACH-000334,-0.8069051316701482
ACH-000335,-0.8431291609249546
ACH-000336,-0.3965785563432637
ACH-000337,-0.8866295175013746
ACH-000338,-0.8287159979007053
ACH-000339,-0.4859502465879081
ACH-000341,-0.8839456003598303
ACH-000348,-0.6195626688020401
ACH-000350,-1.0181651119226192
ACH-000352,-0.6713792488605398
ACH-000356,-0.9028847587362264
ACH-000361,-0.8239747037749473
ACH-000362,-0.7057426204421036
ACH-000363,-0.8420115525704298
ACH-000364,-0.7123835499074711
ACH-000365,-0.7948548183833876
ACH-000366,-0.882921465245313
ACH-000368,-0.9356718107345848
ACH-000374,-0.5001079721432409
ACH-000375,-0.7967138405855593
ACH-000376,-0.9004827575903255
ACH-000381,-0.5665379427611076
ACH-000383,-0.5702464414106223
ACH-000387,-0.6752748951932683
ACH-000389,-0.459411396457705
ACH-000390,-0.8080589427843156
ACH-000393,-0.8975980040577485
ACH-000395,-0.6936992820001706
ACH-000396,-0.5155880524768127
ACH-000397,-0.7389740037335731
ACH-000401,-0.9342390350834324
ACH-000402,-1.1888822997703357
ACH-000403,-0.54419749012723
ACH-000404,-1.1353320390488058
ACH-000406,-0.9165285180968912
ACH-000407,-0.7806268222720725
ACH-000408,-0.5298273560356124
ACH-000410,-0.9753773100166844
ACH-000411,-0.5609746149363342
ACH-000414,-0.7997777022843667
ACH-000415,-0.8037285404299975
ACH-000416,-0.7757734304099481
ACH-000420,-0.6214133002843789
ACH-000421,-0.8126971178601385
ACH-000424,-0.9970194538581774
ACH-000425,-0.7737420485149932
ACH-000426,-0.7624214408738847
ACH-000427,-0.4730144231153397
ACH-000433,-0.3468052828168767
ACH-000435,-0.4608730698287454
ACH-000436,-0.7244104843206967
ACH-000444,-0.6982451325175982
ACH-000445,-0.5981348662557789
ACH-000448,-0.7296926581304216
ACH-000450,-0.6789825718613381
ACH-000452,-0.7937973134200459
ACH-000454,-0.9209291138808628
ACH-000458,-0.7302733864165228
ACH-000459,-0.6126474861501552
ACH-000460,-0.8230054905279446
ACH-000461,-0.6122594608543803
ACH-000463,-0.7323821019468092
ACH-000464,-0.6181663701333098
ACH-000466,-0.4286655184681906
ACH-000467,-0.5662059540335505
ACH-000468,-0.6586614912388866
ACH-000469,-0.8052593139694185
ACH-000470,-0.6731397453146197
ACH-000471,-0.8167249518320779
ACH-000472,-0.7494047006207848
ACH-000473,-1.0618179188273615
ACH-000475,-0.6449455894595001
ACH-000476,-0.6760703020069945
ACH-000477,-1.3504243356317442
ACH-000479,-0.6151333008902418
ACH-000480,-1.1771759460490276
ACH-000481,-0.8707820659956713
ACH-000483,-1.141793231642597
ACH-000484,-0.8228016559060631
ACH-000485,-0.6160533868802333
ACH-000486,-0.6859475667136259
ACH-000487,-0.6706042845221076
ACH-000488,-0.559559306688224
ACH-000490,-0.7367331858014041
ACH-000491,-0.8601126994723055
ACH-000495,-0.4986668059633089
ACH-000496,-0.5480805625107056
ACH-000499,-1.2333173300362748
ACH-000500,-1.2829893706747069
ACH-000502,-0.5962152662693441
ACH-000503,-0.6007762079222364
ACH-000505,-0.7398478550389002
ACH-000507,-0.7422018040439832
ACH-000510,-0.8259273739105115
ACH-000511,-0.5635026719514171
ACH-000512,-0.7091180523846721
ACH-000516,-0.5198809740818553
ACH-000517,-0.760820103939158
ACH-000518,-0.6348077200747152
ACH-000520,-0.8017323224856373
ACH-000521,-0.9321371585173632
ACH-000522,-0.7747177235723994
ACH-000524,-0.9015984871234264
ACH-000527,-0.7197840067737149
ACH-000528,-0.8523615012893456
ACH-000537,-0.7123903210838978
ACH-000541,-0.7083591329314166
ACH-000542,-0.6817953390478089
ACH-000544,-0.8624221018991594
ACH-000545,-0.7473283337064862
ACH-000547,-1.1609725683195686
ACH-000548,-0.4940096999971706
ACH-000549,-0.6610152510261358
ACH-000550,-0.8226346372051482
ACH-000552,-0.6484269145053023
ACH-000556,-0.730469950436806
ACH-000557,-0.8485529335321207
ACH-000569,-0.6780302241945158
ACH-000570,-1.018774971449563
ACH-000571,-0.7578029158470957
ACH-000573,-0.5713577655746832
ACH-000576,-0.4903153176230709
ACH-000579,-0.7808580478363035
ACH-000580,-0.7276149899345609
ACH-000584,-0.8139962473056472
ACH-000585,-0.8342354096371768
ACH-000588,-0.8320449411164705
ACH-000589,-0.7572275715439416
ACH-000591,-0.7524085272508165
ACH-000593,-0.7121164063573454
ACH-000600,-1.0340732944136128
ACH-000601,-0.8411419402738907
ACH-000605,-0.7572684892480266
ACH-000606,-0.6626164727940369
ACH-000608,-0.92212259376698
ACH-000614,-0.6581695184857745
ACH-000616,-0.5412657389696535
ACH-000618,-0.6982772608309751
ACH-000619,-0.5165609642314359
ACH-000620,-0.9461622698924328
ACH-000621,-0.6432449632468515
ACH-000622,-1.025767432958818
ACH-000623,-0.8370521046552917
ACH-000624,-1.016419988328061
ACH-000627,-0.7024106667139204
ACH-000630,-0.5400512183946513
ACH-000631,-0.7045265202087077
ACH-000632,-0.844492142319854
ACH-000633,-1.0835167363432956
ACH-000637,-0.7980978769436246
ACH-000638,-0.7660780771482952
ACH-000646,-0.6724810232646095
ACH-000647,-0.886817516982849
ACH-000648,-0.8123694565128108
ACH-000649,-0.8018127692036061
ACH-000651,-0.7726394868596406
ACH-000652,-0.8681079063258076
ACH-000653,-0.6994787911804342
ACH-000657,-0.6419235948942371
ACH-000658,-0.8190553152734839
ACH-000661,-0.8104656847636098
ACH-000662,-0.15265162823483236
ACH-000663,-0.6260810968911413
ACH-000665,-0.8739242772595174
ACH-000671,-0.8910164416095123
ACH-000672,-0.5760184334658988
ACH-000673,-0.4791040977789384
ACH-000676,-0.6548491430053834
ACH-000677,-0.5227755421502147
ACH-000681,-0.7726310260857667
ACH-000683,-0.8667806289879297
ACH-000684,-0.7736670859109666
ACH-000688,-0.5540255181578974
ACH-000693,-0.7675567353443241
ACH-000694,-0.541087157994819
ACH-000695,-0.7090677571695745
ACH-000696,-0.6845461897405596
ACH-000697,-0.5713583865497988
ACH-000699,-0.5304652494567311
ACH-000701,-0.4880077349938061
ACH-000706,-0.8047312785756947
ACH-000711,-0.933514879110751
ACH-000713,-0.783467708973207
ACH-000714,-0.7604930186875091
ACH-000718,-0.8134853130932644
ACH-000720,-0.7520441400037651
ACH-000721,-0.4836461239170002
ACH-000724,-0.6169258354532813
ACH-000725,-0.7294337022704727
ACH-000732,-0.8336646664209109
ACH-000734,-0.8428241465938296
ACH-000735,-0.5557848633607498
ACH-000736,-0.6728705204355055
ACH-000738,-0.6810083831954138
ACH-000746,-0.8384706062553802
ACH-000747,-0.8091595122953432
ACH-000748,-0.9990422692012464
ACH-000753,-0.5049389194202437
ACH-000756,-0.9858393292350028
ACH-000757,-0.7221332386122403
ACH-000758,-0.8200818188821358
ACH-000760,-0.7984653786777731
ACH-000762,-0.8216980880021172
ACH-000763,-0.7366620110933355
ACH-000764,-0.5725149803270031
ACH-000765,-0.7491859170986833
ACH-000766,-0.6331485804609818
ACH-000767,-0.8258028427404346
ACH-000768,-0.7838738715335315
ACH-000769,-0.8270995793248169
ACH-000770,-0.628981882494307
ACH-000771,-0.7691151080071505
ACH-000773,-0.7218721062906778
ACH-000776,-0.6425243207960245
ACH-000777,-0.9217555080157552
ACH-000778,-0.32149447717893626
ACH-000781,-1.0027395012789235
ACH-000782,-0.5919204315999045
ACH-000783,-0.7328865620278585
ACH-000784,-0.9931012872792688
ACH-000785,-0.7673636283985551
ACH-000787,-0.8035578905604471
ACH-000788,-0.779301471667854
ACH-000791,-0.8048018717526317
ACH-000792,-1.3206896214441448
ACH-000794,-0.6187273428730186
ACH-000796,-0.6517608145099749
ACH-000798,-0.21591034293506647
ACH-000799,-0.5550575249066791
ACH-000800,-0.6602179658888329
ACH-000802,-0.6792515769986746
ACH-000804,-1.103613473936394
ACH-000805,-0.7946675253412445
ACH-000809,-0.7466572739797328
ACH-000810,-0.9823396995978332
ACH-000811,-0.4468510724538813
ACH-000817,-0.6915965486310903
ACH-000819,-0.6703655577558095
ACH-000820,-0.8249498431270915
ACH-000821,-0.8629527163370391
ACH-000822,-0.6868692889451435
ACH-000823,-0.9913933308539452
ACH-000824,-0.7348696150080049
ACH-000827,-0.8431207419865744
ACH-000829,-0.5634593444904268
ACH-000831,-0.8503397240335802
ACH-000832,-0.4191195130344215
ACH-000833,-0.9460848878518634
ACH-000834,-0.7220827164209161
ACH-000835,-0.5834013261869434
ACH-000836,-0.6306000477857006
ACH-000837,-0.7170751362399054
ACH-000838,-0.8014253539801866
ACH-000839,-0.5406464326445505
ACH-000840,-0.8829548043999834
ACH-000841,-0.6514217557152598
ACH-000843,-0.9035057323606482
ACH-000846,-0.7987112462942251
ACH-000847,-0.8189360922163549
ACH-000848,-0.8940024733339379
ACH-000849,-0.5809033193069654
ACH-000851,-0.5558271170994512
ACH-000855,-0.8416791639648201
ACH-000856,-0.7869013927075749
ACH-000858,-0.6274688454257782
ACH-000859,-0.7198818984086328
ACH-000861,-0.7286251693643662
ACH-000862,-0.824849041202805
ACH-000865,-0.5984659169009586
ACH-000866,-0.7857249357503305
ACH-000867,-0.9698091898903548
ACH-000869,-0.5171144545513088
ACH-000872,-0.714322713597658
ACH-000873,-0.7594609924694868
ACH-000876,-0.8400699624804373
ACH-000878,-0.9725836403399691
ACH-000880,-0.6197841241078518
ACH-000881,-0.7381110199236495
ACH-000882,-0.7832700340045086
ACH-000884,-0.6490626106345977
ACH-000885,-0.8432109640515303
ACH-000887,-0.5380809611979274
ACH-000889,-0.7735205307837794
ACH-000896,-0.7899315282385074
ACH-000898,-0.6282157173764608
ACH-000900,-0.601755680395799
ACH-000901,-0.641349864684052
ACH-000905,-0.6445466579894038
ACH-000906,-0.8160143376573844
ACH-000907,-0.8936879349781196
ACH-000910,-1.0139139447955632
ACH-000911,-0.6581201322467994
ACH-000912,-0.6741413983630706
ACH-000913,-0.7960231815002594
ACH-000915,-0.585328341135656
ACH-000916,-0.4877255518176062
ACH-000917,-0.6755086926239361
ACH-000920,-0.7024509263781509
ACH-000921,-0.6738063075123571
ACH-000924,-0.8138852203240986
ACH-000926,-0.6308086088028009
ACH-000928,-0.8865705848111399
ACH-000929,-0.8412166510450293
ACH-000932,-0.6582108980746596
ACH-000935,-0.7027884384499173
ACH-000936,-0.5620585958914421
ACH-000937,-0.635626767238798
ACH-000938,-0.6422358269220028
ACH-000939,-0.7552703741317075
ACH-000941,-0.8324695421294909
ACH-000943,-0.8085646393561787
ACH-000946,-0.7744798436110057
ACH-000947,-0.701575475546326
ACH-000948,-0.921720037562452
ACH-000950,-0.9539428128529004
ACH-000953,-0.6801092782916166
ACH-000954,-1.0045367780028598
ACH-000957,-0.7360315713705354
ACH-000958,-0.6383782964856481
ACH-000960,-0.6606882270011295
ACH-000963,-0.9753835510991422
ACH-000968,-0.7806083004059379
ACH-000969,-0.6902618771863106
ACH-000972,-0.5961120673270247
ACH-000973,-0.5895867014118451
ACH-000974,-0.8280207615498157
ACH-000978,-0.8072307104183033
ACH-000984,-0.7610127443367999
ACH-000986,-0.6837040678962727
ACH-000988,-0.9688671574642754
ACH-000993,-0.8857575904652187
ACH-000994,-0.9851546447153654
ACH-000996,-0.6387451525384142
ACH-001001,-0.4102281888022597
ACH-001020,-0.8753827336819423
ACH-001028,-0.7962134556404762
ACH-001031,-0.7665141789705266
ACH-001038,-0.6856735703046304
ACH-001048,-0.7536547021228961
ACH-001050,-0.6971106542270951
ACH-001053,-0.9592089475904794
ACH-001054,-0.8397561176735874
ACH-001061,-0.6298382420940172
ACH-001067,-0.49000039492134706
ACH-001075,-0.7273446644010015
ACH-001096,-0.7030677959072648
ACH-001111,-0.32051868617641616
ACH-001119,-0.8975583285110933
ACH-001128,-0.5579817907146071
ACH-001134,-0.4221957737118809
ACH-001151,-0.728329790309238
ACH-001163,-0.5666934881794324
ACH-001164,-0.7286554055914701
ACH-001183,-0.8314090673259941
ACH-001192,-0.8467579342978022
ACH-001193,-1.0074528255573854
ACH-001196,-0.7362647160630001
ACH-001197,-0.7760464047368584
ACH-001205,-0.6165922370862239
ACH-001211,-0.5454766610704745
ACH-001212,-0.9570321498469944
ACH-001228,-0.8142411755700105
ACH-001232,-0.9792116056769314
ACH-001239,-0.8779568213853772
ACH-001270,-0.5714285227008342
ACH-001274,-0.4907678658039415
ACH-001275,-0.7265163819902156
ACH-001277,-0.731753429702406
ACH-001278,-0.8705905859465566
ACH-001280,-0.9545474135247901
ACH-001283,-0.7852721361277603
ACH-001289,-0.7482525573323264
ACH-001300,-0.7779706747457746
ACH-001301,-0.6924477855512334
ACH-001302,-0.9359030410428654
ACH-001306,-0.6890812489077311
ACH-001318,-0.967315096341998
ACH-001322,-0.6860383237040667
ACH-001328,-0.5405509695476607
ACH-001332,-0.6782825062183864
ACH-001336,-0.7171310002654266
ACH-001346,-0.7663708643653984
ACH-001353,-0.5513137260076417
ACH-001354,-1.0270736854140448
ACH-001367,-0.583211692527301
ACH-001368,-0.7472466379359637
ACH-001374,-0.7611041605517801
ACH-001377,-0.7606989221859999
ACH-001380,-0.7287201521456007
ACH-001391,-0.7544782256077088
ACH-001408,-1.105677925535096
ACH-001430,-0.3097618586162042
ACH-001431,-0.8338957301400837
ACH-001450,-0.7433872806932003
ACH-001496,-0.7219081700376927
ACH-001500,-0.7057993069863542
ACH-001523,-1.053042104283525
ACH-001532,-0.7764872481327336
ACH-001550,-0.5689834095915116
ACH-001552,-0.989288043971318
ACH-001554,-0.8880483587083854
ACH-001654,-0.8809120483047242
ACH-001735,-0.6428585772072652
ACH-001736,-0.5702846595395085
ACH-001737,-0.6247597544417143
ACH-001740,-0.9521225744417782
ACH-001745,-0.8180067623789279
ACH-001765,-0.589877776833699
