,GLRA3 (8001)
ACH-000004,0.06782007517272409
ACH-000005,0.15296918139749133
ACH-000007,-0.093887212781506
ACH-000009,0.03688645863119226
ACH-000011,0.05151232431425655
ACH-000012,0.03560326771813189
ACH-000013,0.13194205051795466
ACH-000014,-0.06669440145546326
ACH-000015,0.0910070570831299
ACH-000017,0.1705166459449382
ACH-000018,-0.015532988148015113
ACH-000019,0.08308446935313453
ACH-000021,0.16688999496069462
ACH-000022,0.03836935858561286
ACH-000025,0.10706226634809343
ACH-000028,0.16944360068155548
ACH-000030,0.1572001460169166
ACH-000035,0.16796355289954812
ACH-000036,0.054286535242662186
ACH-000037,0.10218044021544856
ACH-000039,0.17463556567839456
ACH-000040,0.059475980782454335
ACH-000041,-0.003935165745208632
ACH-000042,0.0567444838503843
ACH-000045,0.12223723548986537
ACH-000047,0.01808760078280023
ACH-000052,0.09054507826694476
ACH-000053,0.12007253555267601
ACH-000054,0.09437995244713072
ACH-000055,0.2810236349893893
ACH-000060,0.15229230599545304
ACH-000067,-0.042528910757543684
ACH-000070,0.2925135793395863
ACH-000075,0.08297320067862626
ACH-000078,-0.0441913913319181
ACH-000082,0.06831068815033446
ACH-000085,-0.02585046395503137
ACH-000086,0.13961199264635246
ACH-000087,0.15475910811766785
ACH-000092,0.10703552160771376
ACH-000095,-0.025752963219359003
ACH-000097,0.1190516268768691
ACH-000098,-0.040141989751815814
ACH-000099,0.0693799624102129
ACH-000108,0.0963218054809972
ACH-000113,0.1375284940479163
ACH-000116,0.1208757986628344
ACH-000118,0.16425908512834128
ACH-000120,0.03216130232385757
ACH-000123,0.14781951580000308
ACH-000127,0.07415420200591541
ACH-000128,0.11295997588149828
ACH-000132,0.18350523023916387
ACH-000133,0.06834956445366573
ACH-000137,0.07884460989042012
ACH-000138,0.10848636972714304
ACH-000142,0.0633797244654292
ACH-000143,-0.10404043263089896
ACH-000146,0.103365557846337
ACH-000148,0.0672520991153683
ACH-000150,0.04990685325981858
ACH-000152,0.03988054074488639
ACH-000153,0.16031919642711506
ACH-000159,0.1401368094338372
ACH-000160,0.1789563513499553
ACH-000163,0.11087910649939747
ACH-000167,0.08094484964086418
ACH-000168,0.15935462798965236
ACH-000169,0.10130237089989964
ACH-000178,0.13389871904893738
ACH-000183,0.13111647607223767
ACH-000188,0.13990102473741456
ACH-000189,0.017286709943418004
ACH-000190,-0.02224309016563836
ACH-000198,0.023862927867237226
ACH-000203,-0.010497673668004508
ACH-000204,0.13200206133660553
ACH-000206,0.05493394220357303
ACH-000207,0.1454330542778198
ACH-000208,0.14845641842127036
ACH-000210,0.4540647133731066
ACH-000211,0.049865698690326206
ACH-000215,0.07862252068637225
ACH-000221,0.1076622504548925
ACH-000222,0.029364455686208237
ACH-000223,0.09089357480018777
ACH-000226,0.2913883917349157
ACH-000227,-0.06210513374556007
ACH-000228,0.10331380241041896
ACH-000231,0.07232789374293111
ACH-000232,-0.0006625247849833164
ACH-000233,0.12418504273915143
ACH-000234,0.05201982416751947
ACH-000235,0.05944012895629393
ACH-000237,0.09939519831111067
ACH-000238,0.12301746650272477
ACH-000242,0.2686725362600751
ACH-000243,0.08339263948233933
ACH-000244,-0.16665686071197025
ACH-000246,0.08424610780388965
ACH-000248,0.20299848314728366
ACH-000250,0.08886816376138255
ACH-000251,0.005047317543239775
ACH-000252,0.018864192627529013
ACH-000253,0.03553974040383801
ACH-000255,0.1337562995750804
ACH-000256,0.04734883030057066
ACH-000257,0.1253037956782509
ACH-000258,-0.07650508243495059
ACH-000259,0.09605590410192234
ACH-000260,-0.017070224500911883
ACH-000261,0.07092051697202913
ACH-000262,0.09972756321389016
ACH-000263,0.2428089878483924
ACH-000264,0.10422803239531428
ACH-000265,0.10499674216097102
ACH-000266,0.05512727785707073
ACH-000272,0.033028620451427994
ACH-000274,0.08565131968963181
ACH-000277,-0.08303987256709268
ACH-000278,-0.03628573719345098
ACH-000279,0.0023298401143439108
ACH-000280,0.06715657540047683
ACH-000281,0.057294544583646974
ACH-000288,0.050782437086399984
ACH-000291,0.11349796026256227
ACH-000293,0.08719202800376764
ACH-000294,0.014503581901102647
ACH-000295,-0.257651465443073
ACH-000296,0.07492296024160583
ACH-000302,0.17522638416248754
ACH-000304,-0.07079138777136385
ACH-000307,0.06381482076084062
ACH-000308,0.05139700478667286
ACH-000310,0.03403049099637054
ACH-000311,0.07206958891718536
ACH-000312,-0.04929826000527498
ACH-000315,0.08334869845543487
ACH-000316,-0.0555992346986671
ACH-000317,0.2260990019743302
ACH-000318,0.03397818502206233
ACH-000319,0.1596791938651311
ACH-000320,-0.04697549635255953
ACH-000322,0.028729191325301544
ACH-000323,0.0832926820910161
ACH-000324,0.0446353908889291
ACH-000329,0.08337423312067099
ACH-000330,0.10615461510482443
ACH-000331,0.19769761603759264
ACH-000332,0.1323778083184985
ACH-000334,0.14554765933334665
ACH-000335,0.15670282403731886
ACH-000336,0.07434960420535063
ACH-000337,0.0898206704404313
ACH-000338,0.07281251917888616
ACH-000339,0.05645603145198245
ACH-000341,0.0310004782885553
ACH-000348,0.09113688266362407
ACH-000350,-0.019396083969810976
ACH-000352,0.07013467971745685
ACH-000356,0.07589582624367804
ACH-000361,-0.033895488008053136
ACH-000362,0.07849213429997175
ACH-000363,0.06696156732781411
ACH-000364,0.16250976623453206
ACH-000365,0.01332639109823767
ACH-000366,0.0680511130887508
ACH-000368,0.031798192582388744
ACH-000374,0.17673400728966454
ACH-000375,0.10826929708495432
ACH-000376,0.061052499010500624
ACH-000381,0.17084518150338668
ACH-000383,0.08654361915449944
ACH-000387,0.11450165618503992
ACH-000389,0.015350361879706068
ACH-000390,0.14627035335085964
ACH-000393,0.06363591882303651
ACH-000395,0.40315926289553145
ACH-000396,0.22002572803816936
ACH-000397,0.08712695409020127
ACH-000401,-0.0935651692111676
ACH-000402,-0.04403411662508274
ACH-000403,0.03644871735156144
ACH-000404,0.06349064091537039
ACH-000406,0.11051539249185548
ACH-000407,0.09767259119332808
ACH-000408,0.12111244399165325
ACH-000410,0.0981309289888018
ACH-000411,0.11226420215814367
ACH-000414,0.11374099772011345
ACH-000415,0.1065656829460908
ACH-000416,0.03414704871528172
ACH-000420,0.2228157616040096
ACH-000421,0.041592777561071416
ACH-000424,0.06540252038135097
ACH-000425,0.10214029018966812
ACH-000426,0.118740857197664
ACH-000427,0.02613673467346911
ACH-000433,0.15207511817394878
ACH-000435,0.20770835548566188
ACH-000436,-0.03717483294393587
ACH-000444,0.06893029849275585
ACH-000445,0.2809026138356861
ACH-000448,0.15978752454231798
ACH-000450,0.02665844824598916
ACH-000452,0.19031104169343946
ACH-000454,0.2058606794287496
ACH-000458,0.12946842835705394
ACH-000459,0.2270231698320447
ACH-000460,0.1193791799510505
ACH-000461,0.1084606022804178
ACH-000463,0.15665060890822646
ACH-000464,-0.022784910871912648
ACH-000466,0.1022750826807335
ACH-000467,0.07910764573997929
ACH-000468,0.12762645541215326
ACH-000469,0.13808908213624496
ACH-000470,0.05082149322124232
ACH-000471,0.09670904255066988
ACH-000472,0.10548233084964027
ACH-000473,0.011625727432663869
ACH-000475,0.13924604233372245
ACH-000476,0.1743548843377446
ACH-000477,-0.015623123109092148
ACH-000479,0.07678702869063397
ACH-000480,0.11347508683389275
ACH-000481,0.1218809898250674
ACH-000483,0.10391302597842207
ACH-000484,-0.10739475141397348
ACH-000485,-0.08899123337151278
ACH-000486,0.16526383460830973
ACH-000487,-0.007268797097781086
ACH-000488,0.11929393247207724
ACH-000490,0.12922452662176775
ACH-000491,0.10644648183567873
ACH-000495,0.1911911055708426
ACH-000496,0.09076859160624164
ACH-000499,0.13004624259156475
ACH-000500,0.5253424826041401
ACH-000502,0.09185355119027497
ACH-000503,0.13753876145672844
ACH-000505,0.09029137804133353
ACH-000507,0.032049610790417994
ACH-000510,0.08817344207740073
ACH-000511,0.0832052477219338
ACH-000512,0.04300838797703365
ACH-000516,0.06748206747124252
ACH-000517,0.11317496938752206
ACH-000518,0.10980703153076174
ACH-000520,0.1494031650524323
ACH-000521,0.14759324915974356
ACH-000522,-0.00990826931106815
ACH-000524,0.06842024616209777
ACH-000527,0.07888775432199707
ACH-000528,0.09380309306713877
ACH-000537,0.014121465285792362
ACH-000541,0.09573779870202008
ACH-000542,0.11416282017851992
ACH-000544,0.24691486367057866
ACH-000545,0.1909671488401597
ACH-000547,-0.14155762326853866
ACH-000548,0.1958686973563465
ACH-000549,0.07370178203376096
ACH-000550,0.1241370961089534
ACH-000552,0.03688139302114166
ACH-000556,0.11752522738368365
ACH-000557,0.024583936787839912
ACH-000569,0.06931825690249503
ACH-000570,0.03966458846546583
ACH-000571,0.10549132836298113
ACH-000573,0.20941964772198668
ACH-000576,0.13208453867185654
ACH-000579,-0.017817609929167626
ACH-000580,0.034687187230187176
ACH-000584,0.10080509526921404
ACH-000585,0.07567504596719815
ACH-000588,-0.039949082722628426
ACH-000589,0.14946649521945418
ACH-000591,0.11593771160982565
ACH-000593,0.1499077602687194
ACH-000600,0.193930758113857
ACH-000601,0.08584223392779655
ACH-000605,0.10713303229221234
ACH-000606,0.07378775813432759
ACH-000608,-0.021546210396392925
ACH-000614,-0.021561722238546098
ACH-000616,-0.029174035232882083
ACH-000618,0.11947072602419505
ACH-000619,-0.015363655179995425
ACH-000620,0.0999795757683411
ACH-000621,0.05794862019325829
ACH-000622,0.11084543154654657
ACH-000623,0.1202416262430269
ACH-000624,0.10973171451336254
ACH-000627,-0.010037345220416858
ACH-000630,0.10059194428789042
ACH-000631,0.20879404804151347
ACH-000632,0.029639999981619574
ACH-000633,0.08595969419603881
ACH-000637,0.18564059638325914
ACH-000638,0.0623000935345089
ACH-000646,0.019431388901329744
ACH-000647,0.09754616491476016
ACH-000648,-0.08041763664097751
ACH-000649,0.0934089145055623
ACH-000651,0.15196788691005486
ACH-000652,0.08949964098032784
ACH-000653,0.19693572317227487
ACH-000657,0.047253838741344346
ACH-000658,0.15650885425498404
ACH-000661,0.13982673349132627
ACH-000662,0.09385947632915057
ACH-000663,0.1716161208335743
ACH-000665,0.1611553076987807
ACH-000671,0.08221547966457833
ACH-000672,-0.19156139907268008
ACH-000673,0.020772758255476392
ACH-000676,0.08834466616099435
ACH-000677,0.16576220104873046
ACH-000681,0.022365130008723696
ACH-000683,0.12364954292406065
ACH-000684,0.08846414329610171
ACH-000688,0.1426483196783556
ACH-000693,0.053344134998432456
ACH-000694,0.16270726685254358
ACH-000695,0.07421389267950193
ACH-000696,0.036597001622197874
ACH-000697,0.201636827742948
ACH-000699,0.05499404742626248
ACH-000701,0.0415582697364334
ACH-000706,0.07531320681544723
ACH-000711,0.08439428828885655
ACH-000713,0.17609760068285207
ACH-000714,0.07913303975548712
ACH-000718,0.17156411798928545
ACH-000720,0.16210552707388276
ACH-000721,0.0799537807387236
ACH-000724,0.16617379464849005
ACH-000725,0.11979699998185747
ACH-000732,0.14608127190872633
ACH-000734,0.1878491373194473
ACH-000735,0.13543975841723366
ACH-000736,0.1645150540191236
ACH-000738,0.10581551015425604
ACH-000746,0.12254907145586348
ACH-000747,0.13273425138547856
ACH-000748,0.1006958863030492
ACH-000753,0.08096696748961357
ACH-000756,0.07124149380850832
ACH-000757,0.18419027663671955
ACH-000758,0.16837736220755256
ACH-000760,0.042002444721393084
ACH-000762,0.20117594420375592
ACH-000763,0.028243565025284925
ACH-000764,-0.011064477290515424
ACH-000765,0.14403089363639124
ACH-000766,-0.016865541489192448
ACH-000767,0.20151230434208026
ACH-000768,0.09440170717757984
ACH-000769,0.10196452015547214
ACH-000770,0.08600109066770832
ACH-000771,0.09987494927571226
ACH-000773,-0.012669414500874271
ACH-000776,0.05551864473109309
ACH-000777,0.07300979509295695
ACH-000778,0.10654696787024584
ACH-000781,0.08653943421067879
ACH-000782,-0.03541226523773625
ACH-000783,0.06256590117250471
ACH-000784,0.08094616195910784
