,AAR2 (25980)
ACH-000004,-0.4057578452184599
ACH-000005,-0.16818678935206707
ACH-000007,0.1981804846889576
ACH-000009,-0.0824679461013864
ACH-000011,0.20586527546029512
ACH-000012,-0.07493109104894913
ACH-000013,0.02763048434011484
ACH-000014,-0.1920010825424664
ACH-000015,-0.06705827434161858
ACH-000017,-0.02698809452622029
ACH-000018,0.07422313889264533
ACH-000019,-0.04224008941079037
ACH-000021,-0.05793683800084985
ACH-000022,-0.010270748418505669
ACH-000025,-0.1229521007876468
ACH-000028,0.09518779800933518
ACH-000030,-0.0972144826826152
ACH-000035,-0.07636350900995753
ACH-000036,-0.027414800553447832
ACH-000037,-0.13411841221861376
ACH-000039,-0.12058198780641195
ACH-000040,0.13196764458800686
ACH-000041,-0.06517863979798319
ACH-000042,-0.07199650538032074
ACH-000045,-0.1164451290592005
ACH-000047,-0.08458096010168302
ACH-000052,0.04314120449288607
ACH-000053,-0.2345966293809105
ACH-000054,0.12053703982344002
ACH-000055,-0.10814472685165713
ACH-000060,-0.2453023816051045
ACH-000067,-0.018616291155684347
ACH-000070,0.016442482928247817
ACH-000075,-0.22464865863852496
ACH-000078,0.03164579671656515
ACH-000082,-0.5086404933950812
ACH-000085,-0.15591110917720818
ACH-000086,-0.07990450792231751
ACH-000087,-0.1874105840574027
ACH-000092,-0.09805629238889932
ACH-000095,0.04992127825871962
ACH-000097,0.11056641160818663
ACH-000098,0.13738012983987272
ACH-000099,-0.02087311888306904
ACH-000108,0.04959223566792935
ACH-000113,0.13208250182607628
ACH-000116,0.008491475871292245
ACH-000118,-0.011075806468707485
ACH-000120,-0.1272487983324186
ACH-000123,-0.10534734515949724
ACH-000127,0.03572227783882219
ACH-000128,-0.11075055206155902
ACH-000132,0.121944248887318
ACH-000133,-0.020518026631689716
ACH-000137,0.047752726336419776
ACH-000138,-0.07460041834830802
ACH-000142,-0.25211744602230624
ACH-000143,-0.002185694397832
ACH-000146,-0.018841178204728533
ACH-000148,0.06315684050388684
ACH-000150,0.08894980313991402
ACH-000152,0.1566300661774214
ACH-000153,-0.07830708669732156
ACH-000159,0.01636955804230817
ACH-000160,-0.11617389478206493
ACH-000163,-0.08635096104689395
ACH-000167,-0.29085324954614816
ACH-000168,-0.13933720139243988
ACH-000169,0.08685849815403797
ACH-000178,0.14766761125777875
ACH-000183,-0.390742453214568
ACH-000188,-0.2549653392470229
ACH-000189,-0.06802530899705714
ACH-000190,0.10130417775400398
ACH-000198,-0.034552981650980134
ACH-000203,-0.11779935748600917
ACH-000204,0.0942560100689701
ACH-000206,-0.12031242409808447
ACH-000207,-0.1517072695905039
ACH-000208,0.07039914053961763
ACH-000210,-0.1792760389875005
ACH-000211,-0.0014163559612758554
ACH-000215,-0.021243160784601728
ACH-000221,0.026342111413411272
ACH-000222,-0.029693216643375226
ACH-000223,-0.02923284431322578
ACH-000226,-0.3388824735423641
ACH-000227,-0.17735766205391632
ACH-000228,-0.08288823279303098
ACH-000231,-0.0895336801444326
ACH-000232,-0.0077155934653226855
ACH-000233,-0.007672158386007253
ACH-000234,-0.10693280119192086
ACH-000235,0.059586380676804836
ACH-000237,-0.022741423839619915
ACH-000238,-0.1611183967614254
ACH-000242,-0.2306395177004595
ACH-000243,-0.0026133845251352767
ACH-000244,-0.0448786861362812
ACH-000246,0.042848566656535615
ACH-000248,0.05008824354074489
ACH-000250,-0.1505211434724867
ACH-000251,0.048285698930912696
ACH-000252,0.02145841671797831
ACH-000253,0.0790496434258586
ACH-000255,-0.08339052923202844
ACH-000256,-0.10134239593488537
ACH-000257,0.0855399369327296
ACH-000258,-0.05643098853620825
ACH-000259,0.025888594439965214
ACH-000260,-0.523955379472184
ACH-000261,0.0007754912040513471
ACH-000262,-0.23901362242888824
ACH-000263,-0.16446420271969148
ACH-000264,-0.07215696942432041
ACH-000265,0.06634747869461602
ACH-000266,0.040348781015932735
ACH-000272,-0.08533448825950063
ACH-000274,-0.1608807729226632
ACH-000277,-0.137504710964835
ACH-000278,-0.02827039825232702
ACH-000279,0.06870646532854574
ACH-000280,-0.2866201816551233
ACH-000281,-0.05303551684264096
ACH-000288,0.033909613923707664
ACH-000291,-0.013054266482610537
ACH-000293,0.07421799549306914
ACH-000294,0.04563388502153978
ACH-000295,-0.20989028430424592
ACH-000296,0.2178626015641228
ACH-000302,0.003851025033053125
ACH-000304,0.0350774849414809
ACH-000307,0.041224942234051216
ACH-000308,0.05605255184380429
ACH-000310,-0.1354093236675679
ACH-000311,0.09825546953340007
ACH-000312,0.07847507051174359
ACH-000315,-0.07332740079638493
ACH-000316,-0.16550949321188455
ACH-000317,-0.08147612887942207
ACH-000318,-0.13778990320922516
ACH-000319,0.1092426614703212
ACH-000320,-0.05237513110668003
ACH-000322,0.014141218859224215
ACH-000323,-0.01848692660912886
ACH-000324,-0.06022222851183288
ACH-000329,0.012668207057080192
ACH-000330,-0.07796859238576506
ACH-000331,0.04714815988376694
ACH-000332,0.019296937272093428
ACH-000334,-0.07183673990760013
ACH-000335,-0.06317460205870673
ACH-000336,0.12196575820750047
ACH-000337,0.03447483412483165
ACH-000338,0.33848095754242113
ACH-000339,-0.004183951606839713
ACH-000341,-0.005651139226548032
ACH-000348,-0.10599421855699542
ACH-000350,0.008613824114801272
ACH-000352,0.01322039741834096
ACH-000356,-0.16545273715942824
ACH-000361,-0.05349483664950278
ACH-000362,-0.025079294582219587
ACH-000363,-0.06310690142688408
ACH-000364,0.04619241956795626
ACH-000365,-0.10021405765022937
ACH-000366,-0.08961694901712608
ACH-000368,0.04224884745006359
ACH-000374,-0.13754199374634465
ACH-000375,0.021563981799527072
ACH-000376,-0.08162106708167145
ACH-000381,-0.0035008375144550733
ACH-000383,-0.012481612804651085
ACH-000387,-0.09059347109710472
ACH-000389,-0.04549217809965196
ACH-000390,0.0510333748958072
ACH-000393,-0.11147858344789237
ACH-000395,-0.09954619734939664
ACH-000396,-0.058485549467808234
ACH-000397,0.08532895400963582
ACH-000401,-0.06564619485933128
ACH-000402,0.09208861607900604
ACH-000403,0.026695344669691458
ACH-000404,-0.08298132027350393
ACH-000406,0.0076621488694749796
ACH-000407,-0.032499667995966375
ACH-000408,-0.03916351795705731
ACH-000410,-0.0045786436301782025
ACH-000411,0.10691538886415312
ACH-000414,0.029703756705116612
ACH-000415,-0.04752967393306989
ACH-000416,0.032269953786714184
ACH-000420,0.04273792337586512
ACH-000421,0.02505994003222694
ACH-000424,-0.1392689142872604
ACH-000425,-0.02295466302822541
ACH-000426,-0.2265333078167372
ACH-000427,-0.1377195789469021
ACH-000433,-0.06825246459089446
ACH-000435,0.0032031690791612393
ACH-000436,0.07254753671705721
ACH-000444,-0.028199572800569474
ACH-000445,0.07437001672688671
ACH-000448,-0.04061829238615917
ACH-000450,-0.03655224183312953
ACH-000452,-0.07208786405946377
ACH-000454,0.19193092201155695
ACH-000458,-0.05536306842028425
ACH-000459,-0.06234571028460361
ACH-000460,-0.07089269487565207
ACH-000461,-0.1809425015228586
ACH-000463,-0.0462233795617843
ACH-000464,-0.1515849296241742
ACH-000466,-0.2467456682280827
ACH-000467,0.05167063184468088
ACH-000468,-0.15581307271435632
ACH-000469,-0.08855543161371551
ACH-000470,-0.08261471223575134
ACH-000471,-0.03748576219354837
ACH-000472,-0.008700168647696026
ACH-000473,-0.026563568909336404
ACH-000475,-0.013112476326295244
ACH-000476,0.02133117015069828
ACH-000477,0.06774289132008861
ACH-000479,0.13360665453524093
ACH-000480,-0.007670864459778578
ACH-000481,-0.17837642732562942
ACH-000483,0.07636783185499685
ACH-000484,-0.02300359830828732
ACH-000485,-0.07415923353304771
ACH-000486,0.008943733960016973
ACH-000487,-0.2563052891324068
ACH-000488,-0.4261454415487806
ACH-000490,-0.195321795564498
ACH-000491,-0.07623900176156327
ACH-000495,-0.0337392979956542
ACH-000496,-0.18717900600339732
ACH-000499,0.015536890444286262
ACH-000500,0.21324643188305828
ACH-000502,-0.07714748686391522
ACH-000503,-0.06814059414353954
ACH-000505,-0.02569691955352504
ACH-000507,-0.022144541224219882
ACH-000510,0.008159989551650888
ACH-000511,0.030000152168995733
ACH-000512,-0.1809855791771701
ACH-000516,-0.039804345464832386
ACH-000517,-0.08968670385406691
ACH-000518,-0.1822070789457432
ACH-000520,-0.15025480494254564
ACH-000521,-0.038225959510575135
ACH-000522,-0.04580625828907337
ACH-000524,-0.03953853462824762
ACH-000527,-0.052141937389582615
ACH-000528,0.07688358319738524
ACH-000537,-0.010511689027428607
ACH-000541,-0.11526119283753615
ACH-000542,0.027938867658323308
ACH-000544,-0.031481702385020884
ACH-000545,0.029724228440786562
ACH-000547,-0.01135378259481552
ACH-000548,-0.04809332814777535
ACH-000549,0.017011539936681034
ACH-000550,0.049653408528423
ACH-000552,0.06453173354548004
ACH-000556,-0.018748907105083538
ACH-000557,-0.23747742066798944
ACH-000569,0.17605019625459606
ACH-000570,-0.0867543455681365
ACH-000571,-0.013216678070758495
ACH-000573,-0.059878677704055285
ACH-000576,-0.10830995106218176
ACH-000579,-0.11362858285207685
ACH-000580,-0.04726779826621595
ACH-000584,0.0162461364572652
ACH-000585,-0.007777356311044458
ACH-000588,-0.32293956463725
ACH-000589,0.07120662015355897
ACH-000591,-0.1353844539059345
ACH-000593,-0.062297906746820425
ACH-000600,0.012624861999600064
ACH-000601,-0.06763068558421667
ACH-000605,-0.1132590760601728
ACH-000606,-0.043589352954938716
ACH-000608,-0.1157551258506763
ACH-000614,-0.22224332072714453
ACH-000616,-0.07151849252340954
ACH-000618,0.012356500558464418
ACH-000619,-0.0378791818267629
ACH-000620,-0.05096188989061095
ACH-000621,0.08132014425813408
ACH-000622,0.09027575652239687
ACH-000623,-0.1658059542086482
ACH-000624,-0.09531672047584842
ACH-000627,-0.10904965478444352
ACH-000630,0.09607520102247716
ACH-000631,0.14034825042297608
ACH-000632,-0.112737733010558
ACH-000633,-0.053641244898009664
ACH-000637,0.0705708621881557
ACH-000638,0.04663830150695829
ACH-000646,0.07421737584857645
ACH-000647,-0.04963460660541988
ACH-000648,-0.10405323683832636
ACH-000649,-0.06305738014987285
ACH-000651,-0.05544619534709868
ACH-000652,0.1033350835150398
ACH-000653,0.15290184107406762
ACH-000657,-0.09157254005174953
ACH-000658,-0.12687075623248567
ACH-000661,-0.024160092393764203
ACH-000662,-0.14093107216252612
ACH-000663,-0.06969989259326452
ACH-000665,-0.19250900625692988
ACH-000671,-0.0034406346925294345
ACH-000672,0.043022045756134254
ACH-000673,-0.1213649823481052
ACH-000676,0.03998981637041735
ACH-000677,-0.05152307715004426
ACH-000681,-0.1884453579959793
ACH-000683,-0.03834706714639127
ACH-000684,-0.10986520308242594
ACH-000688,-0.04849759568861891
ACH-000693,0.07575911095803997
ACH-000694,-0.057534436994857836
ACH-000695,-0.09069440105949288
ACH-000696,0.002726821899513725
ACH-000697,-0.053501646531968115
ACH-000699,-0.004245137003463395
ACH-000701,0.031695533527698626
ACH-000706,0.005692024817320085
ACH-000711,-0.028356509256689314
ACH-000713,-0.4761305435305874
ACH-000714,-0.1310878004161621
ACH-000718,-0.17910546794711174
ACH-000720,-0.0487736716319618
ACH-000721,0.02387783469529057
ACH-000724,0.102053926582513
ACH-000725,-0.07468826606788638
ACH-000732,-0.11291687502205125
ACH-000734,0.0983940031510041
ACH-000735,-0.00944970149097598
ACH-000736,-0.0016504912978805586
ACH-000738,0.029416120030618505
ACH-000746,-0.06643016023013741
ACH-000747,0.10721199100844547
ACH-000748,-0.06596147735083274
ACH-000753,-0.5012823770894264
ACH-000756,0.08034093303082801
ACH-000757,0.06940853864289794
ACH-000758,-0.0257324713660712
ACH-000760,-0.130311494486386
ACH-000762,-0.24360433860162264
ACH-000763,-0.13831050391043992
ACH-000764,-0.03890029622840359
ACH-000765,0.029627361277059908
ACH-000766,-0.022559476483682426
ACH-000767,-0.125187713540377
ACH-000768,-0.05124356279204596
ACH-000769,0.0161134978857231
ACH-000770,0.04675203736984527
ACH-000771,-0.03328246411822842
ACH-000773,-0.32463097420321396
ACH-000776,-0.04640479793299369
ACH-000777,0.007204574426874419
ACH-000778,-0.1551109254327014
ACH-000781,-0.033604834574399764
ACH-000782,-0.11471302949728765
ACH-000783,-0.10032988478514412
ACH-000784,0.04544827815823672
ACH-000785,0.020098212139057242
ACH-000787,-0.0022879729867789768
ACH-000788,-0.035639647900472124
ACH-000791,-0.057280376164473325
ACH-000792,0.02324831063601446
ACH-000794,0.048670473896105536
ACH-000796,-0.0285915869723822
ACH-000798,0.059369646566968325
ACH-000799,0.247215880712534
ACH-000800,-0.04328437476205891
ACH-000802,-0.13651193314245288
ACH-000804,-0.09240050393005096
ACH-000805,0.1492594372036644
ACH-000809,-0.00379111688579956
ACH-000810,-0.14351536414411645
ACH-000811,-0.11281670559175434
ACH-000817,-0.1196689436819912
ACH-000819,0.1270909443981426
ACH-000820,-0.021080715067293167
ACH-000821,-0.023422157603642937
ACH-000822,-0.1038762954250828
ACH-000823,0.00027532807775089755
ACH-000824,0.11944995480791835
ACH-000827,0.047292094164238865
ACH-000829,-0.005069519515350683
ACH-000831,0.015988890587983837
ACH-000832,0.0863659415919451
ACH-000833,-0.002776050907561365
ACH-000834,0.01846027728215316
ACH-000835,-0.018690884036341383
ACH-000836,-0.02577002724523941
ACH-000837,0.07776625557035907
ACH-000838,-0.036762217833308505
ACH-000839,-0.2416290484104684
ACH-000840,0.3225308316564384
ACH-000841,-0.02883476890537621
ACH-000843,-0.004836375303385678
ACH-000846,0.0528604486479207
