,RRH (10692)
ACH-000004,0.2137206248786427
ACH-000005,0.1433579299076365
ACH-000007,0.14447602953095914
ACH-000009,0.07631164923184815
ACH-000011,0.1774789998571593
ACH-000012,0.12806327464059172
ACH-000013,0.1750359706284038
ACH-000014,0.08579397959824928
ACH-000015,0.1266007112590671
ACH-000017,0.22250471251636586
ACH-000018,0.2413767331607516
ACH-000019,0.05936749835846281
ACH-000021,0.09351704766865404
ACH-000022,0.15086897098280344
ACH-000025,0.13521929474299074
ACH-000028,0.12127598061163755
ACH-000030,0.14872129706289836
ACH-000035,0.08594865498556035
ACH-000036,0.08885504165034425
ACH-000037,0.16111308450396913
ACH-000039,0.14000753895191462
ACH-000040,0.2275538793973308
ACH-000041,-0.011088201136351223
ACH-000042,0.16773647714124312
ACH-000045,0.2764132876339693
ACH-000047,0.12212812142391395
ACH-000052,0.01873768022411423
ACH-000053,0.16145685235262486
ACH-000054,0.13057941087177602
ACH-000055,0.2177120801609331
ACH-000060,0.08106005588521542
ACH-000067,0.04149414984120396
ACH-000070,0.003845606507969377
ACH-000075,0.054742278252536185
ACH-000078,0.2286550660621797
ACH-000082,0.21336170796797246
ACH-000085,0.07547355348228238
ACH-000086,0.21622636337384327
ACH-000087,0.14525644520183004
ACH-000092,0.020585107159757032
ACH-000095,0.1407818413375623
ACH-000097,0.13712809778319912
ACH-000098,0.10222378662867597
ACH-000099,0.0595700889858569
ACH-000108,0.17863320531151594
ACH-000113,0.08949028374161838
ACH-000116,0.16735627472671524
ACH-000118,0.1860412112441719
ACH-000120,0.07130002932167859
ACH-000123,0.0371132837315568
ACH-000127,0.11559777614003515
ACH-000128,0.24234756462056706
ACH-000132,0.1516095749400895
ACH-000133,0.14725346539233755
ACH-000137,0.13529949982658154
ACH-000138,0.20941603937404632
ACH-000142,0.1849810717758436
ACH-000143,0.1563337299977844
ACH-000146,0.08009268787815985
ACH-000148,0.12811290484361373
ACH-000150,0.0983409040390512
ACH-000152,0.18759587817983675
ACH-000153,0.31418361123024297
ACH-000159,0.13323910106914544
ACH-000160,0.1414828243220411
ACH-000163,0.17313940500526387
ACH-000167,0.3106188211713877
ACH-000168,0.057854753149144886
ACH-000169,0.09733977991486027
ACH-000178,0.16212887734479664
ACH-000183,0.2284810434453593
ACH-000188,0.16219879648729305
ACH-000189,0.15665744960322894
ACH-000190,0.2113495602043984
ACH-000198,0.07697050616184505
ACH-000203,0.24081518860140605
ACH-000204,0.07234918668861366
ACH-000206,0.20280910608114933
ACH-000207,0.14175282046332224
ACH-000208,0.018974614108142173
ACH-000210,0.1037081067710926
ACH-000211,0.0955254430255372
ACH-000215,0.12391997070722972
ACH-000221,0.06057351922033104
ACH-000222,0.1519044237014623
ACH-000223,0.04634385397443553
ACH-000226,0.14269887305605794
ACH-000227,0.0222082678332158
ACH-000228,0.17099946841305055
ACH-000231,0.08827242123030661
ACH-000232,0.11291617247110805
ACH-000233,0.105625284944681
ACH-000234,0.17321080161187516
ACH-000235,0.1638378689973837
ACH-000237,0.22548309391865226
ACH-000238,0.2184285294635964
ACH-000242,0.01913555223775871
ACH-000243,0.08651876630798433
ACH-000244,0.05879065746921225
ACH-000246,0.1474893304875773
ACH-000248,0.3254242752442427
ACH-000250,0.1330578946655804
ACH-000251,0.1509985853246436
ACH-000252,0.08558629237519626
ACH-000253,0.14915004347943225
ACH-000255,0.11170134480426287
ACH-000256,0.14976303650661632
ACH-000257,0.038701547805403885
ACH-000258,0.11935034094074932
ACH-000259,0.1010181974244481
ACH-000260,0.1791855024670767
ACH-000261,0.12556669162534925
ACH-000262,-0.09257656208531664
ACH-000263,0.33409735365117943
ACH-000264,0.046896547841311614
ACH-000265,0.0995818565454214
ACH-000266,0.1709804660614145
ACH-000272,0.1807251817042718
ACH-000274,0.18586599058516265
ACH-000277,0.21942764702957854
ACH-000278,0.15447293722561056
ACH-000279,0.09254604437044234
ACH-000280,0.212218464057
ACH-000281,0.07630343016988657
ACH-000288,0.10194654798893542
ACH-000291,0.14027058945931026
ACH-000293,0.11924937972062613
ACH-000294,0.18607936732079666
ACH-000295,0.15814978783407904
ACH-000296,0.11411757763759835
ACH-000302,0.037416592646400786
ACH-000304,0.009002045221626537
ACH-000307,0.10968002814073756
ACH-000308,0.11289993163614402
ACH-000310,0.05038932981323265
ACH-000311,0.16541609549812575
ACH-000312,0.24227615367339755
ACH-000315,0.22203760214805648
ACH-000316,0.1116741336228064
ACH-000317,0.11695853030735864
ACH-000318,0.045078043078636734
ACH-000319,0.02848537616728972
ACH-000320,0.21661017944699112
ACH-000322,0.0034803029187015933
ACH-000323,0.12293855299520838
ACH-000324,0.07388335895495791
ACH-000329,0.03383008980714057
ACH-000330,0.11521114897596052
ACH-000331,0.24174808516058102
ACH-000332,0.16492750380178325
ACH-000334,0.38184252912038574
ACH-000335,0.10446328833699103
ACH-000336,-0.040938404217882335
ACH-000337,0.146827323478932
ACH-000338,-0.3785850156730864
ACH-000339,0.13324628197142308
ACH-000341,0.28760198067979875
ACH-000348,0.13546771188577442
ACH-000350,0.10357945860860368
ACH-000352,0.207092441230513
ACH-000356,0.08471911309797042
ACH-000361,0.21592132118747506
ACH-000362,0.22595934425843944
ACH-000363,0.147255344239024
ACH-000364,0.13018169166679178
ACH-000365,0.1283018982255161
ACH-000366,0.0869709452043337
ACH-000368,0.19043683119018112
ACH-000374,0.12779685942578833
ACH-000375,0.07440251299671942
ACH-000376,0.12258172265961807
ACH-000381,0.13849716913249194
ACH-000383,0.1135717685513216
ACH-000387,0.11667693301793612
ACH-000389,0.2518578443848253
ACH-000390,0.0682546874075612
ACH-000393,0.19855345051265494
ACH-000395,0.1970007576968112
ACH-000396,0.02887469763706177
ACH-000397,0.15123964028998574
ACH-000401,0.20442393293821634
ACH-000402,0.3396955308737287
ACH-000403,0.06275625503740298
ACH-000404,0.3313322506231639
ACH-000406,0.14822623099505494
ACH-000407,0.09641416284334836
