,HINFP (25988)
ACH-000436,-1.0459551971079597
ACH-000444,-0.7998847128256706
ACH-000445,-0.817668964383745
ACH-000448,-1.004439298789907
ACH-000450,-0.8664843443142782
ACH-000452,-1.152940966860993
ACH-000454,-0.8224137748216098
ACH-000458,-1.023083408036697
ACH-000459,-1.14680962762168
ACH-000460,-1.0645801585576236
ACH-000461,-1.0802661477552802
ACH-000463,-0.9873829107715032
ACH-000464,-0.9192610502355874
ACH-000466,-0.9488497689179568
ACH-000467,-0.8508749057637732
ACH-000468,-0.7137960409910439
ACH-000469,-0.9945521662666009
ACH-000470,-0.8155071122180588
ACH-000471,-0.6583099955684405
ACH-000472,-0.7926432817816604
ACH-000473,-1.2565726402223665
ACH-000475,-0.931666457404026
ACH-000476,-0.6595373719760516
ACH-000477,-1.1066027090045945
ACH-000479,-0.7671786871578508
ACH-000480,-0.9836101049417004
ACH-000481,-1.0616892937779414
ACH-000483,-1.312730195201268
ACH-000484,-0.7071098369149549
ACH-000485,-1.0165012295881135
ACH-000486,-1.0418517258347435
ACH-000487,-0.9383622375165585
ACH-000488,-1.0086164165513818
ACH-000490,-1.14628139378327
ACH-000491,-0.6366245465188047
ACH-000495,-0.8235508230683436
ACH-000496,-0.9145004436150418
ACH-000499,-1.0850269369417191
ACH-000500,-0.585583565498636
ACH-000502,-0.903079625939782
ACH-000503,-0.8117231361318498
ACH-000505,-0.9473740831186214
ACH-000507,-0.7773968515619705
ACH-000510,-0.8938223747125633
ACH-000511,-0.8246874827772235
ACH-000512,-0.7331409444011819
ACH-000516,-0.9379728678974968
ACH-000517,-1.0035322214587248
ACH-000518,-1.2358272594347393
ACH-000520,-0.670927699066334
ACH-000521,-0.3713273156171023
ACH-000522,-0.4505937914175034
ACH-000524,-0.6490224304394516
ACH-000527,-1.0854593855758752
ACH-000528,-0.8167778085963612
ACH-000537,-1.344637832022807
ACH-000541,-0.8887134954025356
ACH-000542,-0.9659220868461348
ACH-000544,-0.9097490906617716
ACH-000545,-0.8678975174319415
ACH-000547,-1.274507613874993
ACH-000548,-0.9575628473189988
ACH-000549,-0.6948010036388983
ACH-000550,-0.7939265418017166
ACH-000552,-0.8868916831833178
ACH-000556,-1.0236691599857315
ACH-000557,-1.315544835113068
ACH-000569,-0.8071084608920316
ACH-000570,-1.0557574423970455
ACH-000571,-0.6710997192460271
ACH-000573,-1.018746550234642
ACH-000576,-1.062836457119697
ACH-000579,-0.78694261821908
ACH-000580,-1.071986403636614
ACH-000584,-1.0275912434348748
ACH-000585,-1.1395207445617623
ACH-000588,-1.0774110494941016
ACH-000589,-1.0428016866299927
ACH-000591,-1.02877748421177
ACH-000593,-1.0365126013614954
ACH-000600,-1.0931661500874732
ACH-000601,-0.8764875344340691
ACH-000605,-1.187979366977376
ACH-000606,-1.0348962004452302
ACH-000608,-1.0412935732159685
ACH-000614,-0.7030088922394456
ACH-000616,-0.7854231674089357
ACH-000618,-1.2041897271599091
ACH-000619,-1.059805608844519
ACH-000620,-0.9841535668847954
ACH-000621,-1.0171193777737937
ACH-000622,-0.9432858239578588
ACH-000623,-1.1847559594059824
ACH-000624,-0.8634121483725437
ACH-000627,-0.6798944862595031
ACH-000630,-0.9234131925980616
ACH-000631,-1.0492895729525633
ACH-000632,-1.1279675748171984
ACH-000633,-0.7433201628271746
ACH-000637,-0.9074077177879172
ACH-000638,-0.9054245673169674
ACH-000646,-0.8464591673608465
ACH-000647,-1.0375067397974371
ACH-000648,-1.0894989904769083
ACH-000649,-1.0719328373934778
ACH-000651,-0.8847841615373965
ACH-000652,-0.8140481923142999
ACH-000653,-0.9361471454928524
ACH-000657,-1.046305168332519
ACH-000658,-1.1465749512280663
ACH-000661,-1.165395092883917
ACH-000662,-0.5110966242950448
ACH-000663,-1.2537926953306702
ACH-000665,-1.1476584486305508
ACH-000671,-0.9276502917948488
ACH-000672,-1.1691540116958579
ACH-000673,-0.8506342244657881
ACH-000676,-0.8219620985113394
ACH-000677,-0.9542168865293532
ACH-000681,-1.2135864442182749
ACH-000683,-1.0550852431970117
ACH-000684,-0.8716265345710339
ACH-000688,-0.6216539925599222
ACH-000693,-0.8819005270088918
ACH-000694,-1.054083868941748
ACH-000695,-0.965928057314381
ACH-000696,-0.9819013243041184
ACH-000697,-0.7851912322975713
ACH-000699,-0.9872764438709748
ACH-000701,-1.142472286068468
ACH-000706,-0.9566184875871688
ACH-000711,-1.0752046548934886
ACH-000713,-1.0840630276257714
ACH-000714,-1.3627942551058108
ACH-000718,-0.7417704289488403
ACH-000720,-0.7574505891186075
ACH-000721,-0.9260985843703796
ACH-000724,-0.9223303031031072
ACH-000725,-1.3344223349704205
ACH-000732,-1.144636936795442
ACH-000734,-0.850369747920499
ACH-000735,-0.7677046949533659
ACH-000736,-0.9627388074977388
ACH-000738,-0.9841512569491232
ACH-000746,-0.6420057720017514
ACH-000747,-0.8668702172701613
ACH-000748,-0.9517184522423432
ACH-000753,-0.8907945438378532
ACH-000756,-1.0186898953705836
ACH-000757,-1.093335899591012
ACH-000758,-1.1874426692817102
ACH-000760,-0.9686446612878954
ACH-000762,-0.9006799913095952
ACH-000763,-1.121721744396723
ACH-000764,-0.5815069968114773
ACH-000765,-1.1883687150273259
ACH-000766,-0.6234660631757286
ACH-000767,-1.025954244296284
ACH-000768,-0.7960110264013276
ACH-000769,-0.8685712312053471
ACH-000770,-0.9309956717858104
ACH-000771,-0.9459199234180976
ACH-000773,-0.8865936509789338
ACH-000776,-1.2523906306457149
ACH-000777,-1.0289030760288684
ACH-000778,-1.2122795653191727
ACH-000781,-1.0786673811707708
ACH-000782,-1.0637190178965454
ACH-000783,-1.130472841632522
ACH-000784,-0.8594332550775066
ACH-000785,-1.2091401956805854
ACH-000787,-0.9403389062727272
ACH-000788,-0.8915150570739371
ACH-000791,-0.7681205683083877
ACH-000792,-1.0987390576598546
ACH-000794,-1.0396213728913648
ACH-000796,-0.8783874563040892
ACH-000798,-0.9096737339392322
ACH-000799,-1.044212420015029
ACH-000800,-0.8997191205840002
ACH-000802,-1.0673417234925862
ACH-000804,-1.0460430350650791
ACH-000805,-1.0967476080410812
ACH-000809,-0.8648992982512341
ACH-000810,-0.9358521443913924
ACH-000811,-0.95338783952274
ACH-000817,-1.0855139563985607
ACH-000819,-1.1033282114514362
ACH-000820,-0.9726387762329408
ACH-000821,-0.5725617973473677
ACH-000822,-0.635003478700797
ACH-000823,-1.1079593918311303
ACH-000824,-1.1666872839194555
ACH-000827,-1.0213350906206655
ACH-000829,-0.9492648564419672
ACH-000831,-0.8366758200186676
ACH-000832,-1.031298937124452
ACH-000833,-0.9585987785691812
ACH-000834,-0.9143769081888332
ACH-000835,-0.9987521142148948
ACH-000836,-0.6065017342511142
ACH-000837,-1.0102031526610236
ACH-000838,-0.7907363507395561
ACH-000839,-0.8215028844551105
ACH-000840,-0.8940616994861973
ACH-000841,-0.8932723496449794
ACH-000843,-1.169361592063989
ACH-000846,-0.6748144546794147
ACH-000847,-0.7039005742266122
ACH-000848,-0.9390003171082436
ACH-000849,-0.8516688302808281
ACH-000851,-0.8171855623449565
ACH-000855,-1.0035174481922824
ACH-000856,-0.8447914159603915
ACH-000858,-1.0595568420090868
ACH-000859,-1.0181802599867649
ACH-000861,-1.1770809162583025
ACH-000862,-1.007951848497582
ACH-000865,-0.8884655896910373
ACH-000866,-1.0813351722615183
ACH-000867,-1.0525233794361664
ACH-000869,-1.1427587662112095
ACH-000872,-1.292224765991834
ACH-000873,-0.7517149054266266
ACH-000876,-1.208133128309454
ACH-000878,-0.7922346406678643
ACH-000880,-1.1638153475579756
ACH-000881,-0.8956415985592493
ACH-000882,-0.9708227670281524
ACH-000884,-0.8877885216496959
ACH-000885,-0.9665319330772598
ACH-000887,-0.8967354184053561
ACH-000889,-0.9517823124838912
ACH-000896,-1.063207378819108
ACH-000898,-0.945063212233977
ACH-000900,-0.9401373200522718
ACH-000901,-0.852836489285478
ACH-000905,-0.9585180275257992
ACH-000906,-0.9262463165604892
ACH-000907,-0.8067646891543166
ACH-000910,-1.1032224680740572
ACH-000911,-0.995403810495448
ACH-000912,-1.0211218882307134
ACH-000913,-1.0077905471678672
ACH-000915,-0.7621417655171827
ACH-000916,-0.9607431128896304
ACH-000917,-1.1273247549226406
ACH-000920,-0.6958886652444171
ACH-000921,-0.8086237663106711
ACH-000924,-1.0590837485189275
ACH-000926,-0.8409558841642989
ACH-000928,-1.0113481199541263
ACH-000929,-1.136977022262046
ACH-000932,-0.8043339131392084
ACH-000935,-0.7181672478454759
ACH-000936,-1.2070771393198665
ACH-000937,-0.538218326484293
ACH-000938,-0.9812896016051532
ACH-000939,-1.0578708566868091
ACH-000941,-1.2316723945914272
ACH-000943,-0.9480316553106508
ACH-000946,-0.8228031654091198
ACH-000947,-1.0711854427652578
ACH-000948,-0.8095873015607552
ACH-000950,-0.924393395230534
ACH-000953,-0.7070743685349505
ACH-000954,-1.0259957823199095
ACH-000957,-0.9274785760871009
ACH-000958,-0.8950773865652903
ACH-000960,-0.7999227515678349
ACH-000963,-0.6106989337917776
ACH-000968,-1.0922505566743403
ACH-000969,-1.1359820751206875
ACH-000972,-0.5925944566106527
ACH-000973,-0.7590180120071633
ACH-000974,-1.0132615897004729
ACH-000978,-1.3756799439460996
ACH-000984,-1.0512367210217128
ACH-000986,-1.045618192622959
ACH-000988,-1.3325110967247358
ACH-000993,-0.9428763944901758
ACH-000994,-1.057911430204762
ACH-000996,-0.8680003196131179
ACH-001001,-0.9965490554180712
ACH-001020,-0.6558111424027928
ACH-001028,-0.9690881512204058
ACH-001031,-1.1511970407883845
ACH-001038,-1.0869680690398742
ACH-001048,-0.9079084459158421
ACH-001050,-0.8924973922445995
ACH-001053,-0.8288162409971941
ACH-001054,-0.8328161071558472
ACH-001061,-0.9230706579418324
ACH-001067,-0.9873477904445404
ACH-001075,-0.8531464402782268
ACH-001096,-1.0797898315756786
ACH-001111,-1.016384571234087
ACH-001119,-1.069568825790705
ACH-001128,-0.17248808846471578
ACH-001134,-0.9308215413111356
ACH-001151,-0.7384081037632862
ACH-001163,-0.8303773483048121
ACH-001164,-0.5102382835811129
ACH-001183,-0.8792151619604864
ACH-001192,-0.8018211144039427
ACH-001193,-0.6361955192798519
ACH-001196,-0.7281672956187212
ACH-001197,-1.0102327399714142
ACH-001205,-0.8575929939264979
ACH-001211,-0.9535835252859524
ACH-001212,-0.6226074870797236
ACH-001228,-1.0217782884360769
ACH-001232,-1.0150707677546986
ACH-001239,-0.8325246197247997
ACH-001270,-0.7001014043115704
ACH-001274,-0.8197389639456744
ACH-001275,-1.052327927792525
ACH-001277,-0.8545945364584366
ACH-001278,-0.9407925269855478
ACH-001280,-1.1861595548484614
ACH-001283,-1.1474285291523283
ACH-001289,-0.9238814049993446
ACH-001300,-0.8874505621024015
ACH-001301,-1.075431313426614
ACH-001302,-0.7058527870745847
ACH-001306,-0.9300536620037194
ACH-001318,-1.006239102642162
ACH-001322,-0.9056910735103548
ACH-001328,-0.9042551574870968
ACH-001332,-0.618082416430636
ACH-001336,-1.1409282100992189
ACH-001346,-0.857748131312007
ACH-001353,-0.6647326600548674
ACH-001354,-0.8931325367592544
ACH-001367,-0.9170751400889652
ACH-001368,-0.3796305806866541
ACH-001374,-1.0737533392506142
ACH-001377,-0.7575746084349217
ACH-001380,-0.7492846109927923
ACH-001391,-0.7311260668840822
ACH-001408,-0.983790666207188
ACH-001430,-0.7392772977963441
ACH-001431,-1.2218200837141788
ACH-001450,-0.8580328002704755
ACH-001496,-0.7411368053848428
ACH-001500,-0.8821889679213138
ACH-001523,-0.9001252046693439
ACH-001532,-1.068434392919302
ACH-001550,-0.8162864260377244
ACH-001552,-1.072492845937588
ACH-001554,-1.0178752043019272
ACH-001654,-1.0019732536558708
ACH-001735,-1.0714944423677295
ACH-001736,-0.9771327282988972
ACH-001737,-0.9134822615890048
ACH-001740,-0.9280950907226
ACH-001745,-1.0881065004432071
ACH-001765,-0.9342225775848948
