,PYCR1 (5831)
ACH-000210,0.2391205236510256
ACH-000211,-0.2786508970949591
ACH-000215,-0.2643617148885702
ACH-000221,-0.08820073379776573
ACH-000222,-0.2744638657616616
ACH-000223,-0.22790569330010485
ACH-000226,-0.04190766175109311
ACH-000227,-0.24940250979890036
ACH-000228,-0.17316236782523228
ACH-000231,-0.18028447213247106
ACH-000232,-0.2282724053933525
ACH-000233,-0.2941245316723258
ACH-000234,-0.3031913926600345
ACH-000235,-0.21896907805375934
ACH-000237,-0.2150269396491524
ACH-000238,-0.15793489552642526
ACH-000242,-0.0675314539360639
ACH-000243,-0.18210521120033166
ACH-000244,-0.1430284224549167
ACH-000246,-0.34076374981673085
ACH-000248,-0.4725449840056006
ACH-000250,-0.2649392561847884
ACH-000251,-0.2883013021196195
ACH-000252,-0.02676531923635342
ACH-000253,-0.2986963910639661
ACH-000255,-0.2383159268134849
ACH-000256,-0.3750034378945212
ACH-000257,0.1931027140382622
ACH-000258,-0.14838935306375142
ACH-000259,-0.3637971142704475
ACH-000260,-0.3660674283422575
ACH-000261,-0.28197966636998056
ACH-000262,-0.16153915030802446
ACH-000263,-0.3819108625192005
ACH-000264,-0.3396930357633829
ACH-000265,-0.1238449577872115
ACH-000266,-0.2396774258440113
ACH-000272,-0.060882559679988235
ACH-000274,-0.34143199888425435
ACH-000277,-0.40620171012631
ACH-000278,-0.3160749013492782
ACH-000279,-0.2779812621986063
ACH-000280,-0.23404984918175176
ACH-000281,-0.22144081608379865
ACH-000288,-0.3538838506954041
ACH-000291,-0.21553285610132605
ACH-000293,-0.17333909444347456
ACH-000294,-0.13687315098127448
ACH-000295,-0.3186966414452361
ACH-000296,-0.06429471257887631
ACH-000302,-0.20527793087959195
ACH-000304,-0.30335658878247485
ACH-000307,-0.21798383921032705
ACH-000308,-0.27602859234597005
ACH-000310,-0.30919366533843146
ACH-000311,-0.33270949220225604
ACH-000312,-0.3636855891205501
ACH-000315,-0.23661516014676345
ACH-000316,-0.31440304712669515
ACH-000317,-0.2556526489920597
ACH-000318,-0.21089257623351004
ACH-000319,-0.36964125554793453
ACH-000320,-0.19201764296221774
ACH-000322,-0.2601067506365528
ACH-000323,-0.292138926914186
ACH-000324,-0.3410211751283505
ACH-000329,-0.2280615616138203
ACH-000330,-0.17481145151353902
ACH-000331,-0.17411206913380667
ACH-000332,-0.21471389924691486
ACH-000334,0.024916940257656773
ACH-000335,0.03753561364069573
ACH-000336,-0.22262309658880006
ACH-000337,-0.4341776118288647
ACH-000338,0.268217386013945
ACH-000339,-0.286691178193623
ACH-000341,-0.3363818684316212
ACH-000348,-0.26757288741378565
ACH-000350,-0.3210095747881451
ACH-000352,-0.20737913068395508
ACH-000356,-0.1535201678885273
ACH-000361,-0.17015735879232924
ACH-000362,-0.1609332666553918
ACH-000363,-0.1888586006549045
ACH-000364,-0.005458558187002698
ACH-000365,-0.15909488495071608
ACH-000366,-0.19761952026747148
ACH-000368,-0.2715662191796431
ACH-000374,-0.3512978668634584
ACH-000375,-0.3718711545517137
ACH-000376,-0.1668328611004855
ACH-000381,-0.033055737718127705
ACH-000383,-0.2621027208925728
ACH-000387,-0.192384012851482
ACH-000389,-0.22702288043465116
ACH-000390,-0.2413854818706917
ACH-000393,-0.1689545358712906
ACH-000395,-0.4000435945140168
ACH-000396,0.00853280958546132
ACH-000397,-0.2450807871045675
ACH-000401,-0.25269229503596435
ACH-000402,0.058310187035988136
ACH-000403,-0.3381970664413499
ACH-000404,0.04215003036031493
ACH-000406,-0.1728790161045621
ACH-000407,-0.4573720830559416
ACH-000408,-0.17440531816486785
ACH-000410,-0.17542834158152307
ACH-000411,-0.18852662664340128
ACH-000414,-0.3188383111131106
ACH-000415,-0.19822872928695787
ACH-000416,-0.18158168204756245
ACH-000420,-0.26536430651697274
ACH-000421,-0.29336726521745743
ACH-000424,-0.12741206661583185
ACH-000425,-0.22475160885949946
ACH-000426,-0.22120563157676465
ACH-000427,-0.3732697169360648
ACH-000433,-0.5039958717619814
ACH-000435,-0.2001247084052488
ACH-000436,-0.23716783009559364
ACH-000444,-0.10701677372134401
ACH-000445,-0.16025161922323558
ACH-000448,-0.14660982132831893
ACH-000450,-0.0914005437333511
ACH-000452,-0.12994864912602894
ACH-000454,-0.041619295581183526
ACH-000458,-0.13162763170879976
ACH-000459,-0.25204627905405563
ACH-000460,-0.2659109105504541
ACH-000461,-0.05010346528320469
ACH-000463,-0.25861151400132315
ACH-000464,-0.2649724117611525
ACH-000466,-0.2030533454075868
ACH-000467,-0.27006472162182515
ACH-000468,-0.21219715999804573
ACH-000469,-0.3657937175658264
ACH-000470,-0.34595424087112064
ACH-000471,-0.24040803782506776
ACH-000472,-0.27462908929353
ACH-000473,-0.15895406522160455
ACH-000475,-0.37888282761925823
ACH-000476,-0.2446424994167885
ACH-000477,0.06591619729293131
ACH-000479,-0.051610122390585364
ACH-000480,-0.30078433753187017
ACH-000481,-0.31487089433415105
ACH-000483,-0.2263926308850064
ACH-000484,-0.06007613393801298
ACH-000485,-0.18685936026063746
ACH-000486,-0.10567838930933038
ACH-000487,-0.27600546256683284
ACH-000488,-0.31325846787601824
ACH-000490,-0.24010498749951906
ACH-000491,-0.4185897919309646
ACH-000495,-0.15349568796856608
ACH-000496,-0.1384529356827629
ACH-000499,-0.24725603574269586
ACH-000500,-0.4571543622628048
ACH-000502,-0.3954690592652886
ACH-000503,-0.10280997540846436
ACH-000505,-0.2166774656047684
ACH-000507,-0.10586797625360664
ACH-000510,-0.16888353643931042
ACH-000511,-0.2235679042457709
ACH-000512,-0.08395020908505271
ACH-000516,-0.189263174508684
ACH-000517,-0.2815561762059047
ACH-000518,-0.20189948580602102
ACH-000520,-0.33170880187335994
ACH-000521,-0.4495230764497173
ACH-000522,-0.09594238543986236
ACH-000524,-0.1584061913824789
ACH-000527,-0.15434557559479406
ACH-000528,-0.1020215201418696
ACH-000537,-0.08996494221238707
ACH-000541,-0.11093935982834993
ACH-000542,-0.2136016559629233
ACH-000544,-0.2306160576212989
ACH-000545,-0.16788785590186375
ACH-000547,-0.1702165769529337
ACH-000548,-0.21096109957333856
ACH-000549,-0.2265094047791629
ACH-000550,-0.39288360983397386
ACH-000552,-0.2343878795156497
ACH-000556,-0.2879563912624447
ACH-000557,-0.215032617433969
ACH-000569,-0.08454514750483905
ACH-000570,-0.2526935584189926
ACH-000571,-0.24412024664106416
ACH-000573,-0.0973368453733314
ACH-000576,-0.3497835085015034
ACH-000579,-0.07897181235660353
ACH-000580,-0.3021343667671513
ACH-000584,-0.1343520666726176
ACH-000585,-0.188343085411557
ACH-000588,-0.10249958560007016
ACH-000589,-0.17240336282343646
ACH-000591,-0.12040209208231778
ACH-000593,-0.2468025533959423
ACH-000600,-0.2583119059353384
ACH-000601,-0.23635384197614245
ACH-000605,-0.3326381521305329
ACH-000606,-0.14101373126764793
ACH-000608,-0.2844649190586194
ACH-000614,0.0008189392611059798
ACH-000616,-0.4840728704060535
ACH-000618,-0.166457924977558
ACH-000619,-0.1930907069439197
ACH-000620,-0.1924193849838122
ACH-000621,-0.3617905490609112
ACH-000622,-0.28229071832483066
ACH-000623,-0.3623083269771957
ACH-000624,-0.2154831578701437
ACH-000627,-0.17613111183308733
ACH-000630,-0.14086272726035676
ACH-000631,-0.12597542694134733
ACH-000632,-0.2728434143830741
ACH-000633,-0.44272658994233005
ACH-000637,-0.1635497116203506
ACH-000638,-0.3445047609988392
ACH-000646,-0.2738337053290506
ACH-000647,-0.3045983792396839
ACH-000648,-0.2512584085893441
ACH-000649,-0.2508608443869779
ACH-000651,-0.3186897431455999
ACH-000652,-0.3214160030788702
ACH-000653,-0.3436030857264503
ACH-000657,-0.35838419285391354
ACH-000658,-0.15923538109787685
ACH-000661,-0.25624293430102096
ACH-000662,-0.5244873094949559
ACH-000663,-0.39737029737237617
ACH-000665,-0.18991104666385947
ACH-000671,-0.2043536282962857
ACH-000672,-0.109402835068036
ACH-000673,-0.33632487329397875
ACH-000676,-0.3747326367744567
ACH-000677,-0.11665367197527035
ACH-000681,-0.32013054759323245
ACH-000683,-0.2396838105198229
ACH-000684,-0.2390717455296717
ACH-000688,-0.2234845561636672
ACH-000693,-0.10019299644047998
ACH-000694,-0.3067365303804522
ACH-000695,-0.3415900498494157
ACH-000696,-0.17018216058401056
ACH-000697,-0.2062742169475745
ACH-000699,-0.4590878046968319
ACH-000701,-0.19237993222466654
ACH-000706,-0.17754787212845502
ACH-000711,-0.21779913522317645
ACH-000713,-0.2706391531296443
ACH-000714,-0.3952021229284553
ACH-000718,-0.3102799651052404
ACH-000720,-0.3155543011816265
ACH-000721,-0.22198132020019945
ACH-000724,-0.12866555969361704
ACH-000725,-0.2319796877346393
ACH-000732,-0.13414027001926376
ACH-000734,-0.13908116533056258
ACH-000735,-0.10180839152801527
ACH-000736,-0.10748622538898266
ACH-000738,-0.18356689570459248
ACH-000746,-0.1044668497488865
ACH-000747,-0.0637696515086937
ACH-000748,-0.1994134729660241
ACH-000753,-0.1651361634341783
ACH-000756,-0.09262583545657548
ACH-000757,-0.0220800596588772
ACH-000758,-0.20481905658277594
ACH-000760,-0.2741178416383581
ACH-000762,-0.2532961652807066
ACH-000763,-0.1601101099062779
ACH-000764,-0.09117409922394386
ACH-000765,-0.38121841834211706
ACH-000766,-0.2690672922780281
ACH-000767,-0.24135295123273506
ACH-000768,-0.10347019861541837
ACH-000769,-0.16653477179066434
ACH-000770,-0.24555584177537
ACH-000771,-0.20846496504656156
ACH-000773,-0.16323981800834733
ACH-000776,-0.3447284935236233
ACH-000777,-0.18111314696894573
ACH-000778,-0.1864014961864949
ACH-000781,-0.23956485820822804
ACH-000782,-0.1621633888348695
ACH-000783,-0.4348005296344614
ACH-000784,-0.176948974774742
ACH-000785,-0.21464363029996555
ACH-000787,-0.1691536351416719
ACH-000788,-0.1934333203772323
ACH-000791,-0.12818087131455844
ACH-000792,-0.19692166700191807
ACH-000794,-0.2093796469523126
ACH-000796,-0.16098263223795045
ACH-000798,-0.39886842257038135
ACH-000799,-0.37084504006621305
ACH-000800,-0.227825011002498
ACH-000802,-0.14377313965826258
ACH-000804,-0.3696064091198101
ACH-000805,-0.3110165106033351
ACH-000809,-0.26229178409905324
ACH-000810,-0.20423313484587213
ACH-000811,-0.3223496701646512
ACH-000817,-0.3511700146315318
ACH-000819,-0.14298067781375878
ACH-000820,0.03471222419686635
ACH-000821,-0.14378747179731413
ACH-000822,-0.18534278228663004
ACH-000823,-0.2057939927996495
ACH-000824,-0.2796793401755716
ACH-000827,-0.22573477208868445
ACH-000829,-0.0731163022735031
ACH-000831,-0.2388359852889048
ACH-000832,-0.23460079722086924
ACH-000833,-0.3295084262547397
ACH-000834,-0.09979645730291538
ACH-000835,-0.24331096469020894
ACH-000836,-0.2507184874862917
ACH-000837,-0.3081890135933357
ACH-000838,-0.1222759706216114
ACH-000839,-0.06434949055608429
ACH-000840,-0.2607199772502893
ACH-000841,-0.2263988025633348
ACH-000843,-0.1947131163533944
ACH-000846,-0.5103304243990707
ACH-000847,-0.1036171057208319
ACH-000848,-0.14417548169474415
ACH-000849,-0.2463929706663369
ACH-000851,-0.023278154905289363
ACH-000855,-0.06945308399887264
ACH-000856,-0.18963036624546345
ACH-000858,-0.2254524891775669
ACH-000859,-0.2933668554329336
ACH-000861,-0.17757981159005432
ACH-000862,-0.30536477684865826
ACH-000865,-0.19804287403434168
ACH-000866,-0.2206396996940259
ACH-000867,-0.2707438366220301
ACH-000869,-0.19535563193296684
ACH-000872,-0.1729973354204455
ACH-000873,-0.07815208677427561
ACH-000876,-0.2165644058328146
ACH-000878,0.03325302258224565
ACH-000880,-0.1030448676570194
ACH-000881,-0.18660718935924464
ACH-000882,-0.2316273112793096
ACH-000884,-0.30632896818764777
ACH-000885,-0.11772250866262955
ACH-000887,-0.1403824500183625
ACH-000889,-0.21491770959039966
ACH-000896,-0.16856775565728252
ACH-000898,-0.1279391645586715
ACH-000900,-0.2644461613591387
ACH-000901,-0.2428212505008511
ACH-000905,-0.19905791425582475
ACH-000906,-0.16885139559738294
ACH-000907,-0.2296230273800328
ACH-000910,-0.14667126580969014
ACH-000911,-0.1691082441247702
ACH-000912,-0.12692139952942655
ACH-000913,-0.18393340871283512
ACH-000915,-0.11929407289375185
ACH-000916,-0.3404078674317369
ACH-000917,-0.12036143046088695
ACH-000920,-0.13822661926508728
ACH-000921,-0.12716081431595902
ACH-000924,-0.2609933425282936
ACH-000926,-0.24167771186246176
ACH-000928,-0.17481821798473002
ACH-000929,-0.21990319952294413
ACH-000932,-0.03299880052014341
ACH-000935,-0.2615748335726497
ACH-000936,-0.15650260170299232
ACH-000937,-0.2337549409122322
ACH-000938,-0.2060679225025103
ACH-000939,-0.4091496260182663
ACH-000941,-0.07682319206979057
ACH-000943,-0.1597308111679152
ACH-000946,0.04972350512166387
ACH-000947,-0.13977124086156234
ACH-000948,-0.03466272885251998
ACH-000950,-0.056702797531111335
ACH-000953,-0.2978825162440709
ACH-000954,0.08721766137074936
ACH-000957,-0.19621973324089229
ACH-000958,-0.22924881294730945
ACH-000960,0.002487665527443767
ACH-000963,-0.11421524460912495
ACH-000968,-0.25630561839748645
ACH-000969,0.029435274340130758
ACH-000972,0.08194181544128372
ACH-000973,-0.2455547647902377
ACH-000974,-0.21849159675374924
ACH-000978,-0.3121973024995465
ACH-000984,-0.10383798585062858
ACH-000986,-0.2479369746176737
ACH-000988,-0.16201080018886702
ACH-000993,-0.3974120063276296
ACH-000994,-0.18049386811085527
ACH-000996,-0.30028177662415384
ACH-001001,-0.2762452465763152
ACH-001020,-0.3184329411433051
ACH-001028,-0.1487909024880647
ACH-001031,0.043634478546199465
ACH-001038,-0.08204668117606538
ACH-001048,-0.353960764291845
ACH-001050,-0.23902380540513396
ACH-001053,-0.2772712667851937
ACH-001054,-0.35516639675181183
ACH-001061,-0.10481445972415243
ACH-001067,-0.28583823601625485
ACH-001075,-0.29380173210596106
ACH-001096,-0.6619501077572056
ACH-001111,-0.2992851780654752
ACH-001119,-0.3284103808788096
ACH-001128,-0.060573745599541214
ACH-001134,-0.2648515078048225
ACH-001151,-0.10127248815348767
ACH-001163,-0.147392413061085
ACH-001164,-0.09094021918981664
ACH-001183,-0.2812172451581267
ACH-001192,-0.19194796888144436
ACH-001193,-0.5558805317514319
ACH-001196,-0.3734713522003293
ACH-001197,-0.5079403385871698
ACH-001205,-0.2197566652215072
ACH-001211,-0.1969065244056309
ACH-001212,-0.35228275742956544
ACH-001228,-0.3097672919446142
ACH-001232,-0.22221515435003733
ACH-001239,-0.30926042750603405
ACH-001270,-0.2698646793741989
ACH-001274,-0.13133425531063525
ACH-001275,-0.09891806827620617
ACH-001277,-0.2958771271999702
ACH-001278,-0.2874206233927726
ACH-001280,-0.4740878126926168
ACH-001283,-0.43391310530064064
ACH-001289,-0.20066029956947126
ACH-001300,-0.33124161183394
ACH-001301,-0.3542166376472048
ACH-001302,-0.3298774656561073
ACH-001306,-0.1861142657298088
ACH-001318,-0.2377326570969785
ACH-001322,-0.2306619865172975
ACH-001328,-0.3466677111902077
ACH-001332,-0.0857674484064729
ACH-001336,-0.11082552325506638
ACH-001346,-0.13713407027398286
ACH-001353,-0.19102775158351434
ACH-001354,-0.03072719233245228
ACH-001367,-0.3987698228023014
ACH-001368,-0.2693431993982918
ACH-001374,-0.3857945986595971
ACH-001377,-0.268277277595468
ACH-001380,-0.262969669366904
ACH-001391,-0.22307772786162014
ACH-001408,-0.3184350292991745
ACH-001430,-0.16215939145629651
ACH-001431,-0.29403712934163684
ACH-001450,-0.19652429881080088
ACH-001496,-0.1743251968410743
ACH-001500,-0.24135115053736844
ACH-001523,-0.33107474552816263
ACH-001532,-0.20836330068297246
ACH-001550,-0.29735078554196137
ACH-001552,-0.2256012783003937
ACH-001554,-0.17942402810713862
ACH-001654,-0.364904679610916
ACH-001735,-0.3021849942349114
ACH-001736,-0.007715726337158403
ACH-001737,-0.2962009302294485
ACH-001740,-0.3106694564036308
ACH-001745,-0.15767467603148233
ACH-001765,-0.14043689785660524
