,CLEC2L (154790)
ACH-000004,-0.10549981215137354
ACH-000005,0.09747004020073773
ACH-000007,0.06320342070935055
ACH-000009,0.12786401930513394
ACH-000011,-0.07332325609920436
ACH-000012,0.07647334624813874
ACH-000013,0.18870514118532594
ACH-000014,-0.04902417611132874
ACH-000015,0.06858165731078282
ACH-000017,0.013234509499944359
ACH-000018,-0.008065252129970845
ACH-000019,-0.15552000121007936
ACH-000021,-0.20589086763034745
ACH-000022,-0.005758680928624785
ACH-000025,0.07471041995237171
ACH-000028,0.009431075020640198
ACH-000030,0.05269879909912378
ACH-000035,0.11947114748614593
ACH-000036,-0.035464197156500885
ACH-000037,0.1524343255123708
ACH-000039,-0.03872511370659384
ACH-000040,-0.06372340950023488
ACH-000041,-0.08332617153735566
ACH-000042,0.023781373965271208
ACH-000045,-0.007770284505169084
ACH-000047,0.046956284100073784
ACH-000052,-0.14026035820564406
ACH-000053,0.055525786244456664
ACH-000054,-0.07660855015692576
ACH-000055,0.08112944954885949
ACH-000060,0.11031233128996376
ACH-000067,0.013916831248168879
ACH-000070,0.13842474346469627
ACH-000075,-0.2455831690047043
ACH-000078,-0.06811896240074597
ACH-000082,0.12127048615788392
ACH-000085,0.021351765640303142
ACH-000086,0.15147896943301614
ACH-000087,-0.05453689218015866
ACH-000092,0.07994564831791746
ACH-000095,0.009641648680601113
ACH-000097,-0.021779497317076638
ACH-000098,0.02828261267422217
ACH-000099,-0.04519304322748677
ACH-000108,0.019747911415226558
ACH-000113,0.03453440809037147
ACH-000116,-0.039788501800810776
ACH-000118,-0.003110671670085689
ACH-000120,0.009081948024951795
ACH-000123,0.017798228014574004
ACH-000127,0.015518601390045787
ACH-000128,0.022661214747019848
ACH-000132,-0.06470901513561354
ACH-000133,0.009626096401490992
ACH-000137,0.26672174054798675
ACH-000138,0.08848726786530217
ACH-000142,-0.06120740558019708
ACH-000143,-0.051445181214334786
ACH-000146,0.006351341762887952
ACH-000148,-0.03510065949186023
ACH-000150,-0.05695802111582422
ACH-000152,0.047937677321716325
ACH-000153,0.06376141194404998
ACH-000159,0.020274519236749337
ACH-000160,0.12898750202955284
ACH-000163,-0.07086030221185417
ACH-000167,0.4747047716425342
ACH-000168,-0.03730336074669605
ACH-000169,0.027808097852366032
ACH-000178,0.05864614679395176
ACH-000183,-0.17771950516103438
ACH-000188,0.11705014732636425
ACH-000189,0.17146274831978114
ACH-000190,-0.04231209782407185
ACH-000198,0.04849614712266239
ACH-000203,-0.013526339055627027
ACH-000204,0.15770419631297786
ACH-000206,-0.027862385309515274
ACH-000207,0.2737531018536507
ACH-000208,-0.06710672292549516
ACH-000210,-0.0672935637028831
ACH-000211,0.12374954710299332
ACH-000215,-0.046031438230995
ACH-000221,0.10495164511513268
ACH-000222,0.09635304843664036
ACH-000223,0.01788251707102881
ACH-000226,0.05698031753244226
ACH-000227,-0.04623368557350334
ACH-000228,-0.090750089480738
ACH-000231,0.03821728057102683
ACH-000232,-0.13491958235934928
ACH-000233,0.1038667295306852
ACH-000234,0.02561498007630203
ACH-000235,-0.0518025854418664
ACH-000237,-0.04254922229330442
ACH-000238,0.15974601489286758
ACH-000242,0.341170353708793
ACH-000243,0.07024938579127273
ACH-000244,0.10534804339712907
ACH-000246,-0.03834325870431853
ACH-000248,0.0904334808651588
ACH-000250,0.00378772654304694
ACH-000251,0.11439599695146473
ACH-000252,0.29872361565446537
ACH-000253,-0.09149471467719957
ACH-000255,0.04078293748942573
ACH-000256,0.06015192861513579
ACH-000257,-0.14350696699057314
ACH-000258,0.036555889665231864
ACH-000259,-0.12154330472287675
ACH-000260,-0.018262958689209668
ACH-000261,-0.015306237615466829
ACH-000262,-0.0549091211961183
ACH-000263,-0.07092804026265509
ACH-000264,0.05216053067187016
ACH-000265,0.11026319372563737
ACH-000266,0.0071894653473236906
ACH-000272,-0.1682518237867383
ACH-000274,-0.025291993723980798
ACH-000277,0.037188868080980576
ACH-000278,-0.06422867678952053
ACH-000279,-0.09711052316670274
ACH-000280,-0.10250867593670117
ACH-000281,0.0661063986918419
ACH-000288,0.025604295304673702
ACH-000291,-0.00893595064032754
ACH-000293,-0.0760503756306005
ACH-000294,0.11719804399976155
ACH-000295,0.09447328660471384
ACH-000296,0.1566142335344889
ACH-000302,0.0478183751800808
ACH-000304,0.08251897468751898
ACH-000307,-0.042848337713904734
ACH-000308,-0.009781511449808187
ACH-000310,-0.024101275950048733
ACH-000311,-0.1825900017991963
ACH-000312,-0.09809114798397883
ACH-000315,-0.18750128123492615
ACH-000316,-0.05085283954685165
ACH-000317,-0.10421114409022393
ACH-000318,0.011809195284544874
ACH-000319,0.20844046599220006
ACH-000320,-0.027080975399892425
ACH-000322,0.09612931197995836
